Time_s,Distance_m,PosX,PosY,PosZ,Speed_Kmh,Accel_Long_G,Accel_Lat_G,Raw_Steer,Raw_Throttle,Raw_Brake,Clutch,Gear,RPM,Torque_Nm,Boost_Bar,Pitch,Roll,YawRate,Aero_DownN,Aero_DragN,FL_Load_N,FL_Travel_m,FL_DamperVel_ms,FL_Slip,FL_SlipDelta,FL_SlipAng_deg,FL_LatDelta,FL_WheelRPM,FL_LongForce_N,FL_LatForce_N,FL_ActBrakeTrq_Nm,FL_ABS_Active,FR_Load_N,FR_Travel_m,FR_DamperVel_ms,FR_Slip,FR_SlipDelta,FR_SlipAng_deg,FR_LatDelta,FR_WheelRPM,FR_LongForce_N,FR_LatForce_N,FR_ActBrakeTrq_Nm,FR_ABS_Active,RL_Load_N,RL_Travel_m,RL_DamperVel_ms,RL_Slip,RL_SlipDelta,RL_SlipAng_deg,RL_LatDelta,RL_WheelRPM,RL_LongForce_N,RL_LatForce_N,RL_ActBrakeTrq_Nm,RL_ABS_Active,RR_Load_N,RR_Travel_m,RR_DamperVel_ms,RR_Slip,RR_SlipDelta,RR_SlipAng_deg,RR_LatDelta,RR_WheelRPM,RR_LongForce_N,RR_LatForce_N,RR_ActBrakeTrq_Nm,RR_ABS_Active
1.320,21.4,386.54,-13.63,-40.02,68.9,0.75,0.12,0.16,1.00,0.00,1.00,2,5156,963.6,2.22,-5.33,-0.58,6.00,81,245,3878,-0.0455,-0.066,0.531,0.459,5.59,-1.58,757,3387,617,0,0,3837,-0.0498,0.042,0.831,0.759,5.89,-1.27,897,3373,403,0,0,6436,0.0322,-0.019,0.666,0.594,3.68,-3.49,827,5424,514,0,0,6344,0.0272,0.083,0.682,0.610,3.71,-3.45,827,5355,500,0,0
1.440,23.7,388.60,-13.48,-41.15,71.9,0.71,0.16,0.00,1.00,0.00,1.00,2,6169,1036.0,2.50,-5.36,-0.47,9.20,87,269,3848,-0.0491,-0.030,0.702,0.631,2.82,-4.34,881,3367,539,0,0,3030,-0.0580,-0.068,1.154,1.082,2.65,-4.52,1102,2696,251,0,0,6681,0.0373,0.042,0.911,0.840,4.02,-3.14,990,5597,410,0,0,6155,0.0276,0.003,0.938,0.866,4.07,-3.09,991,5205,375,0,0
1.560,26.2,390.75,-13.32,-42.34,74.9,0.71,0.08,0.07,1.00,0.00,0.59,2,6405,1050.6,2.57,-5.17,-0.63,8.17,95,299,3763,-0.0509,-0.015,0.588,0.517,3.61,-3.55,852,3330,331,0,0,3628,-0.0568,0.009,1.124,1.053,3.44,-3.72,1127,3206,159,0,0,5976,0.0315,-0.048,0.840,0.769,4.65,-2.52,987,5068,456,0,0,5995,0.0256,-0.016,0.862,0.791,4.70,-2.46,987,5081,451,0,0
1.680,28.7,392.95,-13.16,-43.60,77.1,0.54,0.30,0.00,1.00,0.00,0.46,3,6441,1052.3,2.58,-5.00,-0.33,5.93,103,322,5182,-0.0429,0.067,-0.012,-0.060,3.38,-3.78,551,-1324,3563,0,0,3120,-0.0580,-0.009,0.130,0.059,3.20,-3.96,617,2410,1400,0,0,6570,0.0326,0.009,0.051,-0.020,4.03,-3.13,582,1963,3545,0,0,4793,0.0175,-0.068,0.060,-0.012,4.07,-3.10,582,1825,2644,0,0
1.800,31.3,395.17,-13.00,-44.95,79.2,0.52,0.42,0.07,1.00,0.00,1.00,3,5050,957.1,2.20,-4.77,0.30,2.95,112,321,5624,-0.0230,0.166,0.065,-0.006,5.01,-2.16,603,2760,3088,0,0,3473,-0.0582,-0.002,0.184,0.112,5.26,-1.90,667,2776,1323,0,0,6635,0.0379,0.045,0.117,0.045,2.99,-4.17,634,4913,2068,0,0,5151,0.0019,-0.130,0.123,0.052,3.00,-4.16,636,3971,1609,0,0
1.920,34.0,397.43,-12.84,-46.39,81.5,0.57,0.41,0.26,0.81,0.00,1.00,3,3177,596.3,1.47,-4.73,0.23,6.49,119,328,4713,-0.0284,-0.045,0.115,0.044,10.80,3.63,642,2230,3389,0,0,3053,-0.0618,-0.030,0.265,0.194,12.20,5.04,719,2202,1650,0,0,6615,0.0387,0.007,0.154,0.083,2.51,-4.66,677,5275,1453,0,0,5510,0.0048,0.024,0.166,0.095,2.53,-4.63,678,4520,1184,0,0
2.040,36.8,399.71,-12.67,-47.92,83.0,0.36,0.48,0.47,0.11,0.00,1.00,3,2727,110.5,0.66,-4.48,0.26,12.89,125,338,5585,-0.0267,0.014,-0.004,-0.067,15.04,7.88,576,120,4801,0,0,3238,-0.0626,-0.007,0.068,-0.004,17.31,10.15,599,846,2783,0,0,6083,0.0331,-0.047,-0.014,-0.058,2.62,-4.55,591,-486,2300,0,0,4345,-0.0028,-0.063,0.000,-0.071,2.66,-4.50,588,531,1716,0,0
2.160,39.5,401.93,-12.51,-49.51,81.7,-0.27,0.62,0.61,0.00,0.00,0.94,3,2599,-93.7,0.20,-3.68,0.57,19.70,131,329,2943,-0.0029,0.199,0.034,-0.037,22.35,15.18,557,150,2641,0,0,4599,-0.0496,0.108,0.044,-0.027,25.82,18.66,541,423,3965,0,0,5200,0.0195,-0.113,-0.028,-0.044,3.24,-3.92,574,-1665,2269,0,0,2964,-0.0291,-0.219,-0.009,-0.062,3.32,-3.84,570,-350,1399,0,0
2.280,42.2,404.07,-12.36,-51.14,80.7,-0.19,0.55,0.00,1.00,0.00,0.14,3,2689,143.5,0.73,-3.06,0.37,20.81,138,332,6750,0.0136,0.138,0.003,-0.068,1.95,-5.22,587,230,1752,0,0,5037,-0.0329,0.139,0.005,-0.066,1.96,-5.20,572,300,1372,0,0,4572,0.0033,-0.135,-0.007,-0.065,4.64,-2.52,582,-255,2709,0,0,3819,-0.0440,-0.124,0.019,-0.052,4.77,-2.39,580,558,2325,0,0
2.400,44.9,406.16,-12.20,-52.81,80.8,0.05,0.46,0.00,1.00,0.00,1.00,2,3798,827.4,1.84,-2.93,-0.19,14.64,139,342,5795,0.0010,-0.105,0.043,-0.028,2.94,-4.22,609,2793,2251,0,0,4381,-0.0316,0.011,0.074,0.002,2.94,-4.22,615,3010,1564,0,0,4924,-0.0044,-0.064,0.058,-0.014,4.80,-2.36,618,2354,2779,0,0,1693,-0.0377,0.053,0.092,0.021,4.74,-2.42,621,1048,952,0,0
2.520,47.6,408.24,-12.06,-54.57,82.5,0.44,0.50,0.13,1.00,0.00,1.00,2,3967,846.6,1.89,-3.48,-0.20,10.47,135,356,5254,-0.0140,-0.125,0.059,-0.012,7.59,0.43,626,2026,3478,0,0,2970,-0.0482,-0.138,0.132,0.061,8.31,1.15,659,1931,1749,0,0,6194,0.0105,0.124,0.078,0.006,4.22,-2.94,642,3578,2988,0,0,4803,-0.0237,0.117,0.093,0.022,4.28,-2.89,642,3113,2271,0,0
2.640,50.4,410.30,-11.91,-56.43,83.4,0.25,0.62,0.36,0.24,0.00,1.00,2,3714,143.9,0.89,-3.89,0.17,10.42,130,360,6244,-0.0138,0.001,0.016,-0.055,13.09,5.92,595,401,5220,0,0,3054,-0.0600,-0.099,0.057,-0.015,14.84,7.68,606,680,2657,0,0,6719,0.0321,0.180,0.001,-0.070,3.52,-3.64,601,346,3264,0,0,4671,-0.0149,0.073,0.013,-0.059,3.57,-3.60,600,881,2362,0,0
2.760,53.1,412.28,-11.77,-58.34,82.5,-0.16,0.67,0.00,1.00,0.00,1.00,2,3677,107.0,0.78,-3.50,0.36,13.73,132,343,6832,-0.0011,0.106,0.011,-0.061,1.71,-5.45,601,388,3376,0,0,3868,-0.0555,0.037,0.007,-0.064,1.63,-5.54,589,-64,2159,0,0,5729,0.0289,-0.027,0.001,-0.070,3.42,-3.74,596,-87,2698,0,0,3833,-0.0261,-0.093,0.018,-0.054,3.48,-3.68,595,520,1886,0,0
2.880,55.9,414.22,-11.63,-60.29,83.3,0.21,0.40,0.00,1.00,0.00,1.00,2,3885,837.3,1.87,-3.13,-0.36,8.13,139,346,5464,-0.0075,-0.053,0.043,-0.028,2.25,-4.91,626,2867,1713,0,0,4580,-0.0418,0.115,0.057,-0.015,2.18,-4.99,627,2878,1363,0,0,4977,0.0100,-0.158,0.052,-0.019,3.28,-3.89,631,2590,2176,0,0,4572,-0.0243,0.014,0.064,-0.008,3.31,-3.85,631,2699,1962,0,0
3.000,58.7,416.15,-11.49,-62.34,85.1,0.44,0.44,0.20,0.84,0.00,1.00,2,4039,854.4,1.91,-3.41,-0.59,7.90,140,356,5315,-0.0185,-0.092,0.056,-0.015,6.75,-0.41,643,1947,3621,0,0,4961,-0.0468,-0.041,0.107,0.035,7.52,0.36,665,2631,3200,0,0,6097,0.0144,0.037,0.063,-0.008,2.53,-4.64,652,3767,2033,0,0,4949,-0.0139,0.087,0.075,0.003,2.55,-4.61,653,3356,1635,0,0
3.120,61.6,418.05,-11.35,-64.46,85.7,0.18,0.57,0.36,0.30,0.00,1.00,2,3802,103.5,0.78,-3.58,-0.15,13.42,139,359,6390,-0.0124,0.051,0.018,-0.053,13.40,6.24,613,454,5330,0,0,3444,-0.0551,-0.069,0.049,-0.023,15.45,8.29,615,605,3014,0,0,6402,0.0285,0.117,-0.004,-0.067,2.48,-4.69,616,-148,2271,0,0,4307,-0.0151,-0.010,0.010,-0.061,2.52,-4.65,615,754,1601,0,0
3.240,64.4,419.88,-11.21,-66.63,84.7,-0.22,0.64,0.00,1.00,0.00,1.00,2,3668,-30.3,0.41,-3.02,0.05,19.79,142,352,7127,-0.0004,0.100,-0.023,-0.049,0.85,-6.31,601,-850,5565,0,0,4148,-0.0514,0.031,-0.034,-0.038,0.77,-6.40,579,-511,3523,0,0,5434,0.0222,-0.052,-0.019,-0.052,3.23,-3.93,602,-1563,2370,0,0,3411,-0.0292,-0.118,-0.001,-0.070,3.32,-3.85,598,-295,1597,0,0
3.360,67.2,421.64,-11.08,-68.82,84.9,0.07,0.42,0.00,1.00,0.00,1.00,2,3917,750.5,1.76,-2.58,-0.58,14.75,148,363,5976,-0.0013,-0.008,0.035,-0.036,2.22,-4.94,635,2504,1812,0,0,4927,-0.0367,0.123,0.043,-0.029,2.19,-4.98,628,2454,1477,0,0,4796,0.0020,-0.168,0.039,-0.032,4.03,-3.13,638,1652,2533,0,0,4282,-0.0333,-0.034,0.058,-0.013,4.11,-3.06,637,2084,2218,0,0
3.480,70.1,423.38,-10.96,-71.10,86.6,0.45,0.46,0.11,1.00,0.00,1.00,2,4102,862.0,1.93,-2.97,-0.82,10.18,148,382,5495,-0.0133,-0.100,0.054,-0.018,6.30,-0.86,656,2225,3275,0,0,3611,-0.0417,-0.042,0.094,0.023,6.91,-0.26,672,2110,2103,0,0,6125,0.0108,0.073,0.062,-0.010,3.53,-3.63,664,3326,2720,0,0,4951,-0.0185,0.124,0.075,0.004,3.57,-3.59,665,3068,2168,0,0
3.600,73.0,425.08,-10.83,-73.47,88.3,0.43,0.56,0.31,1.00,0.00,1.00,2,4289,883.3,1.98,-3.47,-0.47,12.14,144,394,5304,-0.0179,-0.038,0.068,-0.003,10.93,3.77,669,1563,4214,0,0,2486,-0.0586,-0.141,0.178,0.107,12.36,5.20,724,1436,1746,0,0,6952,0.0338,0.192,0.084,0.013,3.30,-3.87,691,4515,2613,0,0,5248,-0.0073,0.093,0.101,0.030,3.34,-3.82,692,3764,1923,0,0
3.720,76.0,426.76,-10.70,-75.93,90.3,0.49,0.45,0.00,1.00,0.00,1.00,2,4239,877.8,1.97,-3.58,-0.67,7.89,147,413,4658,-0.0254,-0.062,0.042,-0.030,2.39,-4.77,677,2352,1564,0,0,3383,-0.0620,-0.028,0.080,0.008,2.24,-4.92,694,2558,945,0,0,6289,0.0385,0.039,0.057,-0.015,3.27,-3.89,686,3422,2628,0,0,5518,0.0019,0.076,0.067,-0.004,3.30,-3.86,686,3351,2276,0,0
3.840,79.0,428.43,-10.58,-78.48,92.2,0.48,0.38,0.00,1.00,0.00,1.00,2,4282,882.7,1.98,-3.55,-1.07,1.75,152,422,4781,-0.0309,-0.046,0.041,-0.031,2.12,-5.04,688,2469,1493,0,0,3884,-0.0552,0.056,0.056,-0.016,1.95,-5.21,697,2536,1090,0,0,6177,0.0321,-0.054,0.049,-0.023,2.27,-4.89,693,3424,1993,0,0,5571,0.0071,0.044,0.051,-0.020,2.28,-4.89,694,3231,1806,0,0
3.960,82.2,430.09,-10.45,-81.11,94.2,0.48,0.29,0.05,1.00,0.00,1.00,2,4348,890.6,2.00,-3.54,-1.24,-1.13,159,424,4472,-0.0310,0.000,0.036,-0.036,1.45,-5.71,699,2306,1014,0,0,3716,-0.0500,0.044,0.046,-0.026,1.29,-5.88,707,2390,740,0,0,5214,0.0279,-0.035,0.046,-0.026,1.30,-5.86,705,3038,1035,0,0,5699,0.0090,0.016,0.043,-0.028,1.27,-5.89,704,3249,1120,0,0
4.080,85.3,431.75,-10.32,-83.82,96.2,0.46,0.30,0.22,1.00,0.00,1.00,2,4516,908.6,2.04,-3.45,-1.22,3.77,167,426,4900,-0.0332,-0.018,0.054,-0.017,6.61,-0.55,723,1869,3164,0,0,3512,-0.0526,-0.022,0.088,0.016,7.51,0.35,742,1803,2299,0,0,6064,0.0275,-0.003,0.057,-0.015,0.75,-6.42,730,4088,641,0,0,5058,0.0081,-0.007,0.062,-0.010,0.75,-6.41,730,3591,538,0,0
4.200,88.6,433.39,-10.19,-86.61,97.9,0.43,0.43,0.38,1.00,0.00,1.00,2,4720,926.8,2.10,-3.30,-0.86,16.07,174,442,5513,-0.0256,0.063,0.077,0.006,11.67,4.50,747,1686,4377,0,0,3214,-0.0574,-0.040,0.161,0.090,13.53,6.37,786,1624,2387,0,0,6412,0.0297,0.018,0.076,0.004,1.59,-5.57,761,4627,1197,0,0,4786,-0.0020,-0.085,0.096,0.025,1.62,-5.55,763,3779,860,0,0
4.320,91.9,435.00,-10.06,-89.48,99.6,0.41,0.54,0.00,1.00,0.00,1.00,2,4917,944.1,2.16,-3.19,-0.55,25.92,182,482,5999,-0.0158,0.082,0.063,-0.009,0.80,-6.36,768,2237,4328,0,0,3249,-0.0589,-0.013,0.175,0.103,0.67,-6.49,826,2209,1889,0,0,6608,0.0351,0.045,0.098,0.027,3.40,-3.76,794,4623,2311,0,0,4951,-0.0085,-0.054,0.130,0.059,3.50,-3.67,795,3846,1593,0,0
4.440,95.2,436.59,-9.94,-92.44,101.8,0.55,0.41,0.00,1.00,0.00,1.00,2,4849,938.0,2.14,-3.19,-1.00,16.26,188,541,4675,-0.0259,-0.083,0.054,-0.018,2.87,-4.29,774,2649,1742,0,0,3501,-0.0580,0.008,0.100,0.028,2.75,-4.41,794,2714,1071,0,0,6170,0.0348,-0.002,0.070,-0.001,4.47,-2.69,786,3319,3128,0,0,5474,0.0027,0.093,0.089,0.017,4.54,-2.62,786,3384,2671,0,0
4.560,98.7,438.14,-9.81,-95.50,103.7,0.51,0.49,0.13,1.00,0.00,1.00,2,4995,950.5,2.18,-3.18,-1.10,8.85,194,570,5087,-0.0288,-0.024,0.061,-0.010,5.21,-1.95,789,2356,2960,0,0,3181,-0.0592,-0.010,0.124,0.053,5.40,-1.76,829,2244,1590,0,0,6519,0.0339,-0.007,0.084,0.012,4.09,-3.07,808,3948,2982,0,0,5283,0.0035,0.007,0.095,0.023,4.13,-3.03,809,3462,2391,0,0
4.680,102.2,439.64,-9.68,-98.66,105.6,0.47,0.59,0.29,0.81,0.00,1.00,2,5222,969.5,2.24,-3.18,-0.75,10.86,201,582,6754,-0.0210,0.065,0.087,0.015,11.06,3.89,810,2333,5098,0,0,3038,-0.0619,-0.023,0.202,0.130,12.35,5.19,883,1867,2002,0,0,6794,0.0400,0.050,0.109,0.038,3.82,-3.34,843,4715,2617,0,0,5170,-0.0013,-0.041,0.123,0.051,3.86,-3.30,844,3827,1956,0,0
4.800,105.7,441.08,-9.56,-101.89,106.5,0.26,0.57,0.00,0.00,0.00,1.00,2,4714,43.7,0.73,-2.95,-0.72,7.71,209,594,5725,-0.0188,0.019,0.002,-0.070,2.97,-4.19,765,199,2425,0,0,3577,-0.0623,-0.003,0.002,-0.070,2.83,-4.33,760,102,1513,0,0,5828,0.0387,-0.011,-0.002,-0.070,3.70,-3.46,763,-55,2958,0,0,4620,-0.0049,-0.029,0.006,-0.066,3.73,-3.43,763,349,2409,0,0
4.920,109.2,442.46,-9.44,-105.13,105.6,-0.19,0.48,0.00,0.00,0.00,1.00,2,4609,-139.3,0.20,-2.26,-1.07,4.25,218,572,6578,-0.0090,0.081,-0.009,-0.063,2.68,-4.49,750,-765,2545,0,0,5222,-0.0420,0.169,-0.010,-0.061,2.59,-4.58,745,-761,2006,0,0,4693,0.0149,-0.198,-0.015,-0.056,3.10,-4.06,745,-902,2118,0,0,3883,-0.0185,-0.114,-0.012,-0.059,3.12,-4.04,744,-596,1791,0,0
5.040,112.7,443.77,-9.32,-108.38,105.1,-0.09,0.43,0.00,1.00,0.00,1.00,2,4739,439.9,1.47,-1.82,-1.21,3.64,229,548,6537,0.0007,0.081,0.015,-0.056,2.16,-5.00,766,1161,2093,0,0,5075,-0.0278,0.118,0.019,-0.052,2.12,-5.05,766,1220,1633,0,0,5107,-0.0002,-0.126,0.019,-0.053,2.53,-4.64,769,1093,1928,0,0,4207,-0.0288,-0.086,0.022,-0.049,2.54,-4.63,769,1115,1613,0,0
5.160,116.3,445.03,-9.21,-111.68,106.8,0.40,0.42,0.17,0.58,0.00,1.00,2,4934,637.2,1.74,-2.13,-1.23,5.64,229,552,5293,-0.0109,-0.097,0.031,-0.040,5.48,-1.68,789,1494,3359,0,0,3534,-0.0391,-0.094,0.065,-0.006,6.07,-1.09,809,1700,2274,0,0,5894,0.0081,0.069,0.038,-0.034,2.07,-5.10,797,3076,1735,0,0,4816,-0.0201,0.073,0.044,-0.027,2.08,-5.08,797,2785,1429,0,0
5.280,119.8,446.23,-9.10,-115.04,106.7,0.01,0.56,0.37,0.00,0.00,1.00,2,4649,-74.4,0.38,-2.30,-0.87,12.48,221,551,6358,-0.0110,-0.001,-0.002,-0.069,12.16,5.00,750,11,5306,0,0,3829,-0.0499,-0.090,0.011,-0.061,13.99,6.83,745,208,3380,0,0,6082,0.0200,0.099,-0.015,-0.056,2.18,-4.98,758,-1201,1910,0,0,4100,-0.0198,0.002,-0.006,-0.065,2.21,-4.96,755,-318,1355,0,0
5.400,123.4,447.34,-8.99,-118.38,105.3,-0.31,0.66,0.53,0.00,0.00,1.00,2,4473,-136.1,0.20,-1.83,-0.54,21.09,225,547,7466,0.0061,0.143,0.010,-0.061,19.59,12.43,724,160,6205,0,0,4370,-0.0445,0.045,0.025,-0.047,22.73,15.57,704,217,3827,0,0,5453,0.0150,-0.041,-0.034,-0.037,3.29,-3.87,735,-2065,2368,0,0,3297,-0.0357,-0.132,-0.018,-0.053,3.36,-3.80,731,-740,1546,0,0
5.520,126.8,448.35,-8.88,-121.70,103.7,-0.32,0.69,0.00,0.00,0.00,1.00,2,4526,-137.3,0.20,-1.22,-0.56,26.28,232,563,7572,0.0163,0.085,-0.009,-0.062,2.50,-4.66,744,-787,2788,0,0,4943,-0.0369,0.064,-0.008,-0.063,2.53,-4.63,725,-694,1983,0,0,4620,0.0027,-0.103,-0.026,-0.046,5.14,-2.03,732,-1094,2854,0,0,3131,-0.0505,-0.124,-0.003,-0.068,5.28,-1.88,728,-111,2053,0,0
5.640,130.3,449.28,-8.78,-125.01,102.8,-0.15,0.61,0.00,1.00,0.00,1.00,2,4569,115.3,0.94,-1.02,-0.98,22.02,231,592,7131,0.0110,-0.045,0.005,-0.066,4.13,-3.03,746,284,3732,0,0,4993,-0.0300,0.057,0.007,-0.064,4.19,-2.97,731,266,2745,0,0,4997,-0.0070,-0.081,-0.003,-0.068,6.33,-0.83,741,-146,3554,0,0,3616,-0.0489,0.014,0.019,-0.053,6.48,-0.68,740,426,2653,0,0
5.760,133.7,450.10,-8.69,-128.35,103.2,0.19,0.74,0.20,0.51,0.00,1.00,2,4882,592.4,1.67,-1.39,-0.78,20.01,224,611,6323,0.0048,-0.052,0.051,-0.020,9.25,2.09,776,1613,4851,0,0,3052,-0.0438,-0.115,0.114,0.042,10.04,2.87,804,1475,2271,0,0,6210,0.0086,0.131,0.060,-0.011,6.81,-0.35,790,2310,4182,0,0,4221,-0.0402,0.072,0.083,0.012,6.95,-0.21,791,2051,2817,0,0
5.880,137.2,450.81,-8.61,-131.72,103.0,0.03,0.82,0.40,0.23,0.00,1.00,2,4438,-96.0,0.31,-1.66,-0.49,15.64,214,618,6804,0.0014,-0.029,0.006,-0.065,17.16,9.99,714,129,5728,0,0,3198,-0.0573,-0.112,0.035,-0.036,19.20,12.04,714,333,2855,0,0,6303,0.0259,0.144,-0.024,-0.048,6.80,-0.37,722,-822,4516,0,0,4018,-0.0327,0.063,-0.010,-0.061,6.91,-0.26,720,-160,3043,0,0
6.000,140.6,451.41,-8.52,-135.07,102.0,-0.12,0.83,0.00,1.00,0.00,1.00,2,4619,375.5,1.37,-1.38,-0.46,14.41,213,601,7313,0.0083,0.058,0.020,-0.051,5.19,-1.97,748,1041,4593,0,0,4121,-0.0517,0.046,0.032,-0.040,5.18,-1.98,746,877,2738,0,0,5675,0.0213,-0.039,0.022,-0.049,6.66,-0.50,750,684,4080,0,0,3692,-0.0395,-0.057,0.038,-0.034,6.76,-0.40,749,840,2728,0,0
