Time_s,Distance_m,PosX,PosY,PosZ,Speed_Kmh,Accel_Long_G,Accel_Lat_G,Raw_Steer,Raw_Throttle,Raw_Brake,Clutch,Gear,RPM,Torque_Nm,Boost_Bar,Pitch,Roll,YawRate,Aero_DownN,Aero_DragN,FL_Load_N,FL_Travel_m,FL_DamperVel_ms,FL_Slip,FL_SlipDelta,FL_SlipAng_deg,FL_LatDelta,FL_WheelRPM,FL_LongForce_N,FL_LatForce_N,FL_ActBrakeTrq_Nm,FL_ABS_Active,FR_Load_N,FR_Travel_m,FR_DamperVel_ms,FR_Slip,FR_SlipDelta,FR_SlipAng_deg,FR_LatDelta,FR_WheelRPM,FR_LongForce_N,FR_LatForce_N,FR_ActBrakeTrq_Nm,FR_ABS_Active,RL_Load_N,RL_Travel_m,RL_DamperVel_ms,RL_Slip,RL_SlipDelta,RL_SlipAng_deg,RL_LatDelta,RL_WheelRPM,RL_LongForce_N,RL_LatForce_N,RL_ActBrakeTrq_Nm,RL_ABS_Active,RR_Load_N,RR_Travel_m,RR_DamperVel_ms,RR_Slip,RR_SlipDelta,RR_SlipAng_deg,RR_LatDelta,RR_WheelRPM,RR_LongForce_N,RR_LatForce_N,RR_ActBrakeTrq_Nm,RR_ABS_Active
2.28,21.5,455.79,36.09,321.14,52.2,0.79,-0.39,-0.3,0.18,0,1,1,3553,-59.3,0.33,-14.39,-0.01,-16.99,686,115,4733,0.0438,-0.024,-0.013,-0.087,-9.56,2.4,350,152,-5064,0,0,6150,0.0393,-0.109,-0.006,-0.094,-6.99,-0.17,367,-217,-5758,0,0,7691,0.0567,0.045,-0.032,-0.068,-0.85,-6.31,350,-884,-1302,0,0,7946,0.0733,0.027,-0.012,-0.088,-0.84,-6.33,366,-779,-1279,0,0
2.4,23.2,454.38,36.51,322.06,53.4,0.3,-0.29,0,1,0,1,1,4001,917.1,1.74,-13.98,0.07,-11.4,729,121,5091,0.0436,-0.002,0.031,-0.069,0.67,-6.49,381,2653,1148,0,0,4404,0.0403,0.009,0.037,-0.063,0.78,-6.38,392,2472,1055,0,0,7289,0.0513,-0.045,0.143,0.043,-1.62,-5.54,419,7978,-1273,0,0,8280,0.0725,-0.007,0.109,0.009,-1.58,-5.58,418,8659,-1624,0,0
2.52,25.1,452.87,36.95,323.03,56.8,0.8,-0.18,-0.14,0.78,0,1,1,4383,963.2,1.82,-13.69,-0.09,-4.77,811,136,3533,0.0409,-0.023,0.05,-0.05,-2.52,-4.64,420,2309,-1567,0,0,2384,0.0299,-0.087,0.086,-0.014,-1.85,-5.32,436,2210,-759,0,0,13106,0.0586,0.06,0.168,0.068,-0.38,-6.78,452,12160,-575,0,0,2943,0.0696,-0.025,0.129,0.029,0.05,-7.11,479,3319,-163,0,0
2.64,27,451.25,37.38,323.98,57.4,0.15,-0.75,0,1,0,1,1,3934,75.6,0.5,-12.99,-0.46,-30.09,850,139,3478,0.035,-0.049,0.014,-0.086,-15.74,8.58,388,318,-4000,0,0,5578,0.0411,0.094,-0.013,-0.087,-11.64,4.48,405,-143,-6225,0,0,5714,0.0473,-0.094,-0.033,-0.067,-1.46,-5.7,415,1354,-1524,0,0,7773,0.0766,0.059,-0.059,-0.041,-1.41,-5.75,418,-2788,-1900,0,0
2.76,28.9,449.59,37.8,324.88,59.8,0.58,-0.11,-0.08,0,0,1,1,4900,1000.5,1.96,-12.12,0.02,-16.02,930,151,5745,0.0403,0.044,0.031,-0.069,-0.04,-7.12,425,3069,308,0,0,2541,0.0403,-0.006,0.068,-0.032,0.07,-7.09,454,2168,174,0,0,8570,0.046,-0.011,0.335,0.235,-2.99,-4.17,548,9574,-1236,0,0,9307,0.0684,-0.069,0.299,0.199,-2.9,-4.26,545,10247,-1487,0,0
2.88,31,447.81,38.2,325.78,60.8,0.27,-0.76,-0.39,0.51,0,1,1,4216,265.9,0.87,-11.17,-0.3,-22.64,960,156,4151,0.0321,-0.068,0.01,-0.09,-14.07,6.91,415,333,-4735,0,0,4072,0.0426,0.019,-0.008,-0.092,-10.68,3.52,428,-36,-4549,0,0,4844,0.0423,-0.031,-0.026,-0.074,-2.06,-5.1,440,927,-2059,0,0,9774,0.069,0.005,-0.052,-0.048,-1.98,-5.18,444,-2251,-3743,0,0
3,33,445.97,38.57,326.58,63.2,0.57,-0.37,0,1,0,1,1,5614,1001.4,2.12,-10,-0.2,-20.43,1042,168,4561,0.0318,-0.003,0.042,-0.058,-0.11,-7.06,451,2967,216,0,0,10926,0.0432,0.005,0.041,-0.059,0.01,-7.16,458,6012,554,0,0,6983,0.0389,-0.029,0.563,0.463,-3.62,-3.55,673,8017,-767,0,0,8967,0.0647,-0.036,0.499,0.399,-3.48,-3.68,669,10007,-1047,0,0
3.12,35.2,443.98,38.93,327.43,67.8,1.12,-0.27,-0.2,0,0,1,1,5717,145.5,0.85,-8.85,-0.01,-21.85,1177,194,3577,0.0264,-0.044,0.072,-0.028,-8.01,0.85,498,2218,-3138,0,0,3174,0.0257,-0.146,0.041,-0.059,-6.43,-0.73,502,1598,-2644,0,0,4548,0.048,0.076,0.359,0.259,-4.48,-2.68,642,5337,-897,0,0,9086,0.0623,-0.02,0.302,0.202,-4.26,-2.91,631,9973,-1873,0,0
3.24,37.5,441.87,39.23,328.2,67.4,-0.02,-1.06,-0.54,0.48,0,1,1,4607,234.6,0.85,-6.99,-0.78,-25.92,1190,192,3742,0.0175,-0.074,0.048,-0.052,-22.57,15.41,452,618,-4198,0,0,5645,0.038,0.103,0.002,-0.098,-17.6,10.44,463,185,-6311,0,0,10470,0.0281,-0.166,-0.016,-0.084,-3.47,-3.7,480,1985,-6492,0,0,8499,0.063,0.006,-0.05,-0.05,-3.39,-3.77,489,-2067,-5174,0,0
3.36,39.7,439.76,39.46,328.81,66.1,-0.22,-1.09,-0.75,0,0,1,1,4310,-215.7,0.2,-4.92,-1.12,-34.14,1176,185,3242,0.0183,0.007,0.107,0.007,-33.85,26.69,420,752,-3522,0,0,4356,0.0468,0.073,0.024,-0.076,-26.29,19.13,441,332,-4822,0,0,3108,0.0144,-0.114,-0.014,-0.086,-3.98,-3.19,473,719,-2276,0,0,8401,0.0592,-0.032,-0.057,-0.043,-3.76,-3.4,478,-2770,-5437,0,0
3.48,41.8,437.67,39.61,329.27,63.9,-0.45,-0.87,0,0,0,1,1,4331,-214.3,0.2,-2.85,-0.96,-24.56,1123,173,5373,0.0262,0.065,-0.007,-0.093,-0.14,-7.03,432,-567,189,0,0,5432,0.0522,0.046,-0.003,-0.097,-0.03,-7.14,451,-524,334,0,0,4229,0.0106,-0.032,-0.029,-0.071,-4.2,-2.96,422,-1223,-3221,0,0,7130,0.052,-0.06,-0.029,-0.071,-4.03,-3.13,440,-2687,-4989,0,0
3.6,43.9,435.62,39.69,329.64,62.2,-0.38,-0.53,0,1,0,1,1,4310,209.9,0.74,-0.92,-0.65,-6.99,1066,163,5778,0.0351,0.075,-0.008,-0.092,-1.16,-6,431,263,-1374,0,0,5247,0.05,-0.019,-0.008,-0.092,-1.02,-6.14,437,126,-1112,0,0,5310,0.0194,0.074,-0.039,-0.061,-2.28,-4.89,447,665,-2600,0,0,6895,0.0428,-0.077,-0.045,-0.055,-2.25,-4.91,447,-269,-3248,0,0
3.72,46,433.53,39.71,329.96,66.1,0.95,-0.25,0,1,0,1,1,5766,994.7,2.16,0.69,-0.33,-5.38,1176,185,1123,0.0274,-0.065,0.061,-0.039,-1.04,-6.12,479,735,-196,0,0,4206,0.0396,-0.087,0.038,-0.062,-0.69,-6.47,479,2450,-600,0,0,6582,0.0342,0.123,0.501,0.401,-1.57,-5.59,686,7631,-372,0,0,7492,0.0448,0.017,0.484,0.384,-1.56,-5.6,684,8576,-432,0,0
3.84,48.3,431.25,39.64,330.28,71.7,1.33,-0.22,-0.27,0,0,1,1,5444,-264.9,0.2,2.47,-0.05,-11.42,1335,217,880,0.0087,-0.155,0.118,0.018,-9.87,2.71,547,627,-839,0,0,1077,0.0238,-0.131,0.055,-0.045,-7.75,0.59,530,527,-1058,0,0,7008,0.043,0.074,0.066,-0.034,-1.86,-5.3,541,7732,-1316,0,0,6796,0.046,0.011,0.05,-0.05,-1.83,-5.34,541,7420,-1372,0,0
3.96,50.7,428.88,39.48,330.52,71.9,0.11,-0.76,-0.6,0.55,0,1,1,4901,285.5,1.02,5.01,-0.43,-23.77,1385,218,2025,0.0031,-0.047,0.071,-0.029,-24.41,17.24,484,430,-2297,0,0,5576,0.0355,0.097,0.007,-0.093,-18.88,11.72,490,229,-6220,0,0,4369,0.0264,-0.139,-0.023,-0.077,-2.17,-4.99,513,559,-1828,0,0,6433,0.0428,-0.027,-0.049,-0.051,-2.1,-5.07,516,-2060,-2526,0,0
4.08,53.1,426.46,39.23,330.66,75.9,0.98,-0.54,0,1,0,0.98,1,6831,935.1,2.38,6.88,-0.49,-36.59,1537,243,3542,0.0106,0.062,0.075,-0.025,-0.34,-6.82,555,2969,25,0,0,5402,0.0458,0.086,0.045,-0.055,-0.23,-6.94,566,3016,141,0,0,3065,0.0234,-0.024,0.598,0.498,-5.31,-1.85,839,3679,-557,0,0,4400,0.0421,-0.006,0.516,0.416,-5.04,-2.12,836,5172,-884,0,0
4.2,55.8,423.86,38.88,330.75,80.2,1.09,-0.57,0,0,0,0.18,1,5384,-259.1,0.2,8.15,-0.38,-21.97,1672,272,3383,0.0149,0.036,-0.013,-0.087,-2.93,-4.23,540,-676,-1882,0,0,5200,0.0374,-0.07,-0.01,-0.09,-2.76,-4.4,558,-769,-2653,0,0,5427,0.0356,0.102,-0.032,-0.068,-5.86,-1.3,530,-1563,-5003,0,0,8379,0.0502,0.068,-0.04,-0.06,-5.65,-1.51,542,-3010,-7174,0,0
4.32,58.5,421.19,38.47,330.7,82.5,0.62,-0.97,0,1,0,1,2,3957,906.8,1.73,9.43,-0.76,-11.13,1788,287,2576,0.0191,0.035,0.029,-0.071,-2.46,-4.71,586,892,-1284,0,0,6171,0.0535,0.134,0.015,-0.085,-2.3,-4.86,586,1171,-2790,0,0,4761,0.0293,-0.053,0.069,-0.031,-3.82,-3.34,609,3249,-3125,0,0,7104,0.0553,0.043,0.05,-0.05,-3.76,-3.4,608,3724,-4624,0,0
4.44,61.3,418.41,37.98,330.52,87,1.1,-0.7,0,1,0,1,2,4153,937.3,1.78,10.24,-0.52,-4.46,1969,319,4563,0.024,0.041,0.02,-0.08,-1.56,-5.61,616,1473,-1481,0,0,4527,0.0538,0.002,0.017,-0.083,-1.43,-5.73,618,1278,-1357,0,0,5214,0.0372,0.066,0.054,-0.046,-1.96,-5.2,638,3757,-1982,0,0,7808,0.0605,0.043,0.044,-0.056,-1.95,-5.21,635,4813,-2907,0,0
4.56,64.3,415.49,37.43,330.24,91.7,1.12,-0.62,-0.28,1,0,1,2,4391,973.4,1.83,10.93,-0.2,-12.08,2174,355,11748,0.0267,0.023,0.058,-0.042,-10.14,2.98,653,3915,-11139,0,0,5162,0.0524,-0.011,0.027,-0.073,-7.83,0.67,654,1146,-5149,0,0,5170,0.0466,0.078,0.05,-0.05,-1.14,-6.02,669,3767,-1113,0,0,7387,0.0624,0.015,0.039,-0.061,-1.12,-6.04,668,4397,-1558,0,0
4.68,67.4,412.41,36.81,329.85,97.8,1.47,-0.48,0,1,0,1,2,4887,999.8,1.95,11.42,-0.27,-13.2,2431,404,4288,0.0275,0.006,0.038,-0.062,-0.63,-6.54,703,2527,-467,0,0,4910,0.0479,-0.038,0.032,-0.068,-0.5,-6.66,708,2549,-414,0,0,7318,0.0518,0.043,0.107,0.007,-1.93,-5.23,751,7172,-2096,0,0,7529,0.0667,0.036,0.091,-0.009,-1.9,-5.26,751,6911,-2310,0,0
4.8,70.8,409.13,36.1,329.37,104.7,1.62,-0.38,0,0,0,1,2,5207,1004.1,2.02,11.84,0.03,-4.81,2749,462,3618,0.0291,0.013,0.039,-0.061,-0.92,-6.24,757,2076,-674,0,0,4179,0.0447,-0.027,0.033,-0.067,-0.81,-6.36,756,2363,-705,0,0,7312,0.0591,0.061,0.1,0,-1.29,-5.87,796,6930,-1559,0,0,9307,0.0693,0.021,0.081,-0.019,-1.28,-5.88,794,8399,-1846,0,0
4.92,74.4,405.69,35.34,328.82,107.5,0.69,-0.3,0,0,0,1,2,4930,-239.8,0.2,12.46,0.32,-1.48,2952,488,5959,0.0371,0.067,-0.004,-0.096,-0.61,-6.56,746,-439,-753,0,0,6353,0.051,0.052,-0.004,-0.096,-0.47,-6.69,746,-474,-628,0,0,1844,0.0567,-0.02,-0.005,-0.095,-0.04,-7.12,737,-357,-218,0,0,7000,0.065,-0.035,-0.012,-0.088,-0.63,-6.53,740,-1521,-912,0,0
5.04,78,402.24,34.54,328.22,108,0.1,-0.39,-0.26,0,0,1,2,4918,-239.3,0.2,13.17,0.43,-11.34,3083,492,5565,0.0506,0.113,-0.005,-0.095,-9.33,2.17,734,-193,-5943,0,0,7541,0.0624,0.095,-0.007,-0.093,-7.06,-0.11,745,-442,-7112,0,0,6086,0.0521,-0.038,-0.012,-0.088,-0.54,-6.62,739,-1278,-594,0,0,6879,0.0575,-0.063,-0.016,-0.084,-0.53,-6.63,745,-1819,-669,0,0
5.16,81.6,398.82,33.72,327.49,107.6,-0.02,-1.22,0,0,0,1,2,4852,-235.6,0.2,13.6,-1.04,-42.81,3122,489,4728,0.0481,-0.021,-0.044,-0.056,0.97,-6.19,704,-2105,-4405,0,0,7762,0.0808,0.153,-0.017,-0.083,1.12,-6.04,757,-2227,-5864,0,0,5490,0.0408,-0.093,-0.011,-0.089,-3.38,-3.79,723,-805,-3301,0,0,8313,0.069,0.096,-0.028,-0.072,-3.23,-3.93,743,-2564,-4548,0,0
5.28,85.2,395.44,32.9,326.63,107.9,0.13,-0.83,0,0,0,1,2,4935,-240,0.2,13.76,-1.69,-19.84,3152,492,6247,0.0499,0.015,-0.005,-0.095,-2.19,-4.98,740,-523,-2581,0,0,6582,0.0837,0.024,-0.004,-0.096,-1.96,-5.21,755,-439,-2414,0,0,6037,0.0425,0.014,-0.013,-0.087,-4.05,-3.11,734,-977,-4375,0,0,8928,0.0713,0.019,-0.018,-0.082,-3.96,-3.2,744,-1967,-6104,0,0
5.4,88.8,392.08,32.06,325.64,108.3,0.16,-0.94,0,0,0,1,2,4961,-241.1,0.2,13.79,-1.9,-8.02,3151,496,5216,0.0509,0.008,-0.005,-0.095,-2.08,-5.08,747,-455,-2179,0,0,7684,0.0832,-0.004,-0.004,-0.096,-1.87,-5.3,754,-456,-2821,0,0,6449,0.0452,0.022,-0.014,-0.086,-2.78,-4.39,741,-1362,-3443,0,0,7977,0.0725,0.01,-0.016,-0.084,-2.76,-4.41,746,-1821,-4176,0,0
5.52,92.4,388.73,31.21,324.54,108.9,0.15,-0.67,0,0,0,1,2,4993,-242.5,0.2,13.86,-1.65,-3.22,3175,500,6364,0.055,0.034,-0.004,-0.096,-1.38,-5.78,754,-483,-1798,0,0,6584,0.0799,-0.027,-0.004,-0.096,-1.18,-5.98,756,-474,-1590,0,0,6895,0.0493,0.034,-0.013,-0.087,-1.53,-5.63,748,-1417,-2146,0,0,7527,0.0715,-0.008,-0.013,-0.087,-1.53,-5.63,749,-1589,-2322,0,0
5.64,96,385.39,30.36,323.37,109.4,0.14,-0.37,0,0,0,1,2,5026,-243.9,0.2,13.84,-1.2,-1.73,3203,506,6209,0.0607,0.048,-0.004,-0.096,-0.8,-6.36,759,-467,-1028,0,0,6783,0.0786,-0.011,-0.004,-0.096,-0.59,-6.57,760,-471,-828,0,0,7855,0.0562,0.058,-0.011,-0.089,-0.78,-6.38,754,-1504,-1252,0,0,8632,0.0688,-0.023,-0.011,-0.089,-0.78,-6.38,755,-1582,-1348,0,0
5.76,99.7,382.05,29.5,322.16,110,0.14,-0.18,0,0,0,1,2,5053,-245.1,0.2,13.76,-0.81,-0.61,3226,511,1629,0.0663,0.047,0.02,-0.08,0.11,-7.05,763,101,-129,0,0,1733,0.0743,-0.036,0,-0.1,0.28,-6.88,763,-98,-59,0,0,8243,0.0609,0.039,-0.011,-0.089,-0.36,-6.8,758,-1552,-617,0,0,7571,0.0658,-0.025,-0.011,-0.089,-0.36,-6.8,758,-1522,-569,0,0
5.88,103.4,378.69,28.65,320.92,110.6,0.13,-0.08,0,0,0,1,2,5080,-246.2,0.2,13.59,-0.51,-0.5,3260,516,7495,0.071,0.039,-0.004,-0.096,-0.28,-6.88,768,-486,-428,0,0,6512,0.0766,0.019,-0.004,-0.096,-0.06,-7.11,768,-492,-70,0,0,7678,0.0648,0.033,-0.011,-0.089,-0.18,-6.99,762,-1519,-275,0,0,8068,0.0662,0.003,-0.011,-0.089,-0.18,-6.98,762,-1554,-293,0,0
6,107.1,375.31,27.81,319.67,111.1,0.12,-0.04,0,0,0,1,2,5104,-247.2,0.2,13.32,-0.26,-0.4,3294,521,6901,0.0746,0.031,-0.004,-0.096,-0.2,-6.96,771,-516,-246,0,0,7859,0.0782,0.014,-0.004,-0.096,0.03,-7.13,772,-500,40,0,0,8027,0.0688,0.033,-0.011,-0.089,-0.09,-7.07,766,-1491,-130,0,0,8472,0.0693,0.026,-0.011,-0.089,-0.09,-7.07,766,-1546,-154,0,0
6.12,110.8,371.94,26.99,318.37,111.3,0.06,-0.62,0,0,0,1,2,5113,-247.4,0.2,12.92,-0.8,-25.24,3305,523,6093,0.073,-0.013,-0.006,-0.094,1.23,-5.93,763,-900,-2733,0,0,8954,0.0883,0.084,-0.002,-0.098,1.44,-5.72,785,-728,-2232,0,0,7962,0.0658,-0.025,-0.008,-0.092,-1.19,-5.97,760,-1061,-1648,0,0,9838,0.0762,0.058,-0.015,-0.085,-1.16,-6,774,-2461,-1936,0,0
