Time_s,Distance_m,PosX,PosY,PosZ,Speed_Kmh,Accel_Long_G,Accel_Lat_G,Raw_Steer,Raw_Throttle,Raw_Brake,Clutch,Gear,RPM,Torque_Nm,Boost_Bar,Pitch,Roll,YawRate,Aero_DownN,Aero_DragN,FL_Load_N,FL_Travel_m,FL_DamperVel_ms,FL_Slip,FL_SlipDelta,FL_SlipAng_deg,FL_LatDelta,FL_WheelRPM,FL_LongForce_N,FL_LatForce_N,FL_ActBrakeTrq_Nm,FL_ABS_Active,FR_Load_N,FR_Travel_m,FR_DamperVel_ms,FR_Slip,FR_SlipDelta,FR_SlipAng_deg,FR_LatDelta,FR_WheelRPM,FR_LongForce_N,FR_LatForce_N,FR_ActBrakeTrq_Nm,FR_ABS_Active,RL_Load_N,RL_Travel_m,RL_DamperVel_ms,RL_Slip,RL_SlipDelta,RL_SlipAng_deg,RL_LatDelta,RL_WheelRPM,RL_LongForce_N,RL_LatForce_N,RL_ActBrakeTrq_Nm,RL_ABS_Active,RR_Load_N,RR_Travel_m,RR_DamperVel_ms,RR_Slip,RR_SlipDelta,RR_SlipAng_deg,RR_LatDelta,RR_WheelRPM,RR_LongForce_N,RR_LatForce_N,RR_ActBrakeTrq_Nm,RR_ABS_Active
1.320,26.5,-34.54,-23.60,-16.02,94.3,1.11,0.30,0.00,1.00,0.00,0.44,1,6767,-222.0,2.40,-0.27,-0.23,0.02,2226,375,5495,0.0563,-0.042,0.018,-0.082,0.34,-6.82,669,1726,408,0,0,5424,0.0453,0.041,0.018,-0.082,0.49,-6.67,669,1723,573,0,0,9231,0.0821,-0.035,0.038,-0.062,0.43,-6.73,683,5553,802,0,0,8921,0.0710,0.052,0.039,-0.061,0.43,-6.73,683,5441,777,0,0
1.440,29.7,-31.37,-23.60,-15.92,95.8,0.37,0.11,0.00,1.00,0.00,0.80,2,6586,944.6,2.35,-0.03,-0.47,-0.20,2357,387,6132,0.0589,0.022,0.019,-0.081,0.02,-7.14,682,1852,38,0,0,6271,0.0552,0.083,0.019,-0.081,0.19,-6.97,682,1861,256,0,0,8136,0.0731,-0.075,0.053,-0.047,0.09,-7.07,706,5665,150,0,0,8175,0.0694,-0.014,0.053,-0.047,0.09,-7.07,706,5669,151,0,0
1.560,33.0,-28.08,-23.61,-15.83,100.9,1.20,0.03,0.00,1.00,0.00,1.00,2,4958,1001.0,1.96,-0.13,-0.57,-0.11,2581,430,5351,0.0552,-0.031,0.028,-0.072,-0.09,-7.07,725,2452,-96,0,0,5647,0.0552,-0.001,0.027,-0.073,0.07,-7.09,724,2489,90,0,0,9119,0.0747,0.014,0.066,-0.034,-0.02,-7.14,752,7470,-29,0,0,9162,0.0741,0.039,0.066,-0.034,-0.02,-7.14,752,7488,-30,0,0
1.680,36.4,-24.61,-23.61,-15.73,106.0,1.21,0.01,0.00,1.00,0.00,1.00,2,5199,1004.0,2.02,-0.30,-0.59,-0.02,2808,475,5286,0.0524,-0.023,0.028,-0.072,-0.12,-7.04,761,2442,-131,0,0,5308,0.0529,-0.019,0.028,-0.072,0.04,-7.13,761,2446,41,0,0,9424,0.0788,0.034,0.063,-0.037,-0.05,-7.12,788,7482,-79,0,0,9462,0.0793,0.043,0.063,-0.037,-0.05,-7.12,788,7503,-79,0,0
1.800,40.0,-20.98,-23.61,-15.64,111.1,1.20,0.00,0.00,1.00,0.00,1.00,2,5448,1005.6,2.08,-0.33,-0.59,0.02,3077,521,5410,0.0515,-0.008,0.027,-0.073,-0.13,-7.04,797,2458,-139,0,0,5454,0.0520,-0.008,0.027,-0.073,0.03,-7.13,797,2467,34,0,0,9181,0.0801,0.010,0.065,-0.035,-0.05,-7.12,827,7433,-76,0,0,9227,0.0806,0.011,0.065,-0.035,-0.05,-7.12,827,7462,-76,0,0
1.920,43.9,-17.18,-23.62,-15.53,116.2,1.20,0.00,0.00,1.00,0.00,1.00,2,5688,998.5,2.14,-0.35,-0.58,0.08,3357,570,5605,0.0523,0.007,0.026,-0.074,-0.13,-7.03,833,2465,-146,0,0,5649,0.0532,0.010,0.026,-0.074,0.03,-7.13,833,2478,35,0,0,9328,0.0810,0.008,0.063,-0.037,-0.04,-7.12,864,7447,-73,0,0,9322,0.0813,0.006,0.063,-0.037,-0.04,-7.12,864,7449,-73,0,0
2.040,47.8,-13.22,-23.62,-15.39,121.0,1.14,-0.51,0.00,1.00,0.00,1.00,2,5957,985.3,2.20,-0.38,-0.96,-24.44,3640,618,4445,0.0474,-0.042,0.047,-0.053,0.88,-6.29,874,3109,-1646,0,0,6623,0.0594,0.052,0.024,-0.076,1.02,-6.15,874,2841,-1555,0,0,8221,0.0769,-0.035,0.079,-0.021,-1.16,-6.00,903,7338,-1461,0,0,10640,0.0889,0.064,0.055,-0.045,-1.13,-6.03,902,7599,-1928,0,0
2.160,52.0,-9.09,-23.62,-15.17,126.0,1.20,-0.34,0.00,1.00,0.00,1.00,2,6175,973.4,2.25,-0.39,-1.03,-9.21,3945,671,5083,0.0466,-0.006,0.030,-0.070,-1.01,-6.15,903,2474,-995,0,0,1543,0.0597,0.002,0.037,-0.063,-0.40,-6.76,910,772,-234,0,0,8800,0.0764,-0.004,0.072,-0.028,-1.71,-5.45,940,7240,-2569,0,0,10011,0.0905,0.014,0.063,-0.037,-1.70,-5.46,940,7503,-2935,0,0
2.280,56.2,-4.80,-23.62,-14.88,131.0,1.19,-0.44,0.00,1.00,0.00,1.00,2,6395,959.4,2.30,-0.46,-1.00,-2.57,4249,725,5096,0.0480,0.011,0.027,-0.073,-1.00,-6.16,939,2328,-1036,0,0,5826,0.0619,0.018,0.026,-0.074,-0.84,-6.33,940,2464,-979,0,0,9243,0.0787,0.019,0.062,-0.038,-1.14,-6.02,972,7216,-1888,0,0,10269,0.0926,0.017,0.059,-0.041,-1.14,-6.03,971,7654,-2083,0,0
2.400,60.7,-0.35,-23.62,-14.52,135.8,1.14,-0.29,0.00,1.00,0.00,0.73,2,6541,949.0,2.34,-0.44,-0.87,-0.16,4568,779,5515,0.0499,0.016,0.019,-0.081,-0.66,-6.50,966,1835,-750,0,0,5861,0.0601,-0.015,0.018,-0.082,-0.49,-6.67,965,1859,-597,0,0,9188,0.0814,0.022,0.041,-0.059,-0.60,-6.56,987,5645,-1055,0,0,9737,0.0916,-0.009,0.040,-0.060,-0.60,-6.56,986,5855,-1111,0,0
2.520,65.3,4.20,-23.62,-14.12,137.3,0.34,-0.15,0.00,1.00,0.00,0.14,3,6697,-221.3,2.38,-0.26,-0.71,0.42,4760,795,6665,0.0589,0.075,0.001,-0.099,-0.38,-6.78,959,13,-526,0,0,6754,0.0651,0.042,0.001,-0.099,-0.20,-6.96,959,15,-279,0,0,8618,0.0798,-0.013,0.004,-0.096,-0.26,-6.90,963,320,-459,0,0,9036,0.0855,-0.050,0.004,-0.096,-0.26,-6.90,963,356,-479,0,0
2.640,69.9,8.79,-23.62,-13.71,139.8,0.60,0.10,0.24,1.00,0.00,1.00,3,5320,1005.2,2.06,-0.17,-0.50,9.11,4982,825,6595,0.0641,0.043,0.025,-0.075,6.29,-0.88,998,1566,5799,0,0,5604,0.0647,-0.003,0.037,-0.063,8.38,1.22,998,1546,5634,0,0,9593,0.0814,0.014,0.038,-0.062,0.03,-7.13,1017,5477,-8,0,0,8610,0.0821,-0.028,0.044,-0.056,0.03,-7.13,1017,5576,-7,0,0
2.760,74.6,13.50,-23.62,-13.38,143.0,0.79,0.68,0.00,1.00,0.00,1.00,3,5047,1002.3,1.99,-0.24,0.05,19.02,5169,864,6784,0.0717,0.064,0.015,-0.085,0.53,-6.63,1020,1705,598,0,0,5415,0.0558,-0.075,0.020,-0.080,0.74,-6.43,1012,1874,703,0,0,10396,0.0930,0.096,0.036,-0.064,2.02,-5.14,1043,5176,3710,0,0,8647,0.0763,-0.048,0.050,-0.050,2.05,-5.11,1042,5663,3116,0,0
2.880,79.4,18.33,-23.62,-13.12,146.5,0.83,0.64,0.00,1.00,0.00,1.00,3,5165,1003.7,2.01,-0.30,0.13,5.82,5391,906,6550,0.0711,-0.006,0.016,-0.084,1.20,-5.97,1041,1786,1546,0,0,5294,0.0529,-0.024,0.020,-0.080,1.39,-5.78,1041,1762,1469,0,0,10224,0.0968,0.031,0.040,-0.060,1.72,-5.44,1066,5595,3210,0,0,8618,0.0786,0.019,0.045,-0.055,1.73,-5.43,1066,5309,2751,0,0
3.000,84.4,23.28,-23.62,-12.94,149.9,0.83,0.52,0.00,1.00,0.00,1.00,3,5275,1004.7,2.04,-0.32,0.06,1.08,5627,949,6539,0.0704,-0.006,0.016,-0.084,0.82,-6.34,1064,1789,1084,0,0,5841,0.0551,0.019,0.018,-0.082,1.01,-6.16,1065,1750,1196,0,0,10102,0.0960,-0.007,0.038,-0.062,1.00,-6.16,1088,5651,1903,0,0,9011,0.0800,0.012,0.040,-0.060,1.00,-6.16,1088,5295,1720,0,0
3.120,89.5,28.34,-23.63,-12.81,153.4,0.82,0.30,0.00,1.00,0.00,1.00,3,5394,1005.4,2.07,-0.33,-0.13,-0.51,5880,993,6083,0.0673,-0.025,0.017,-0.083,0.38,-6.78,1089,1772,482,0,0,5872,0.0575,0.020,0.017,-0.083,0.57,-6.59,1089,1748,690,0,0,9684,0.0948,-0.010,0.038,-0.062,0.45,-6.71,1112,5577,839,0,0,9278,0.0850,0.042,0.038,-0.062,0.45,-6.71,1113,5386,808,0,0
3.240,94.6,33.52,-23.63,-12.72,156.8,0.82,0.14,0.00,1.00,0.00,1.00,3,5509,1005.6,2.10,-0.34,-0.30,-0.57,6135,1038,6283,0.0659,-0.012,0.016,-0.084,0.09,-7.08,1113,1769,116,0,0,6298,0.0620,0.037,0.016,-0.084,0.28,-6.88,1113,1759,362,0,0,9735,0.0924,-0.020,0.037,-0.063,0.15,-7.01,1136,5515,281,0,0,9627,0.0877,0.023,0.037,-0.063,0.15,-7.01,1136,5438,278,0,0
3.360,99.9,38.81,-23.63,-12.63,160.3,0.81,0.05,0.00,1.00,0.00,1.00,3,5630,1000.8,2.12,-0.35,-0.38,-0.39,6404,1084,6011,0.0643,-0.014,0.017,-0.083,-0.06,-7.10,1138,1763,-68,0,0,6056,0.0629,0.007,0.016,-0.084,0.13,-7.03,1138,1760,167,0,0,9581,0.0926,0.002,0.037,-0.063,0.01,-7.15,1161,5472,30,0,0,9597,0.0912,0.029,0.037,-0.063,0.01,-7.15,1161,5453,30,0,0
3.480,105.3,44.22,-23.63,-12.54,163.7,0.81,0.01,0.00,1.00,0.00,1.00,3,5745,995.8,2.15,-0.38,-0.41,-0.14,6661,1131,6293,0.0652,0.008,0.016,-0.084,-0.12,-7.04,1161,1760,-150,0,0,6361,0.0657,0.023,0.016,-0.084,0.08,-7.08,1161,1764,102,0,0,9819,0.0926,0.000,0.036,-0.064,-0.03,-7.13,1185,5468,-54,0,0,9804,0.0922,0.008,0.036,-0.064,-0.03,-7.13,1185,5453,-54,0,0
3.600,110.9,49.74,-23.63,-12.45,167.1,0.80,0.00,0.00,1.00,0.00,1.00,3,5864,990.1,2.18,-0.37,-0.41,-0.02,6942,1179,6085,0.0644,-0.006,0.016,-0.084,-0.13,-7.03,1186,1761,-161,0,0,6103,0.0647,-0.008,0.016,-0.084,0.06,-7.10,1186,1762,79,0,0,9695,0.0938,0.010,0.037,-0.063,-0.04,-7.13,1210,5444,-65,0,0,9734,0.0941,0.016,0.037,-0.063,-0.04,-7.13,1210,5458,-65,0,0
3.720,116.5,55.38,-23.64,-12.36,170.5,0.80,0.00,0.00,1.00,0.00,1.00,3,5976,984.3,2.21,-0.42,-0.38,0.00,7197,1228,5823,0.0661,0.014,0.016,-0.084,-0.13,-7.03,1210,1685,-158,0,0,5705,0.0669,0.018,0.014,-0.086,0.07,-7.10,1208,1421,79,0,0,10489,0.0950,0.010,0.034,-0.066,-0.04,-7.13,1232,5835,1,0,0,10399,0.0958,0.014,0.036,-0.064,-0.04,-7.13,1233,5634,-66,0,0
3.840,122.3,61.12,-23.64,-12.27,173.9,0.80,0.00,0.00,1.00,0.00,1.00,3,6096,977.7,2.23,-0.38,-0.37,0.06,7491,1277,6142,0.0653,-0.007,0.016,-0.084,-0.12,-7.04,1234,1759,-156,0,0,6144,0.0655,-0.011,0.016,-0.084,0.07,-7.09,1234,1758,89,0,0,9836,0.0958,0.007,0.036,-0.064,-0.02,-7.14,1258,5432,-44,0,0,9864,0.0960,0.002,0.036,-0.064,-0.02,-7.14,1258,5448,-44,0,0
3.960,128.1,66.98,-23.64,-12.17,177.2,0.79,0.00,0.00,1.00,0.00,1.00,3,6207,971.1,2.26,-0.42,-0.32,0.07,7765,1327,5742,0.0653,0.000,0.017,-0.083,-0.12,-7.04,1258,1731,-143,0,0,5679,0.0657,0.001,0.017,-0.083,0.08,-7.09,1259,1729,88,0,0,10608,0.0991,0.028,0.034,-0.066,-0.02,-7.14,1279,5493,-38,0,0,10555,0.0995,0.029,0.034,-0.066,-0.02,-7.14,1279,5480,-38,0,0
4.080,134.1,72.95,-23.65,-12.08,180.6,0.79,0.00,0.00,1.00,0.00,1.00,3,6319,964.1,2.29,-0.36,-0.28,0.11,8063,1377,7675,0.0667,0.012,0.013,-0.087,-0.12,-7.04,1278,1838,-185,0,0,7611,0.0697,0.034,0.013,-0.087,0.08,-7.08,1278,1797,123,0,0,10089,0.0969,-0.019,0.035,-0.065,-0.02,-7.15,1306,5463,-33,0,0,9788,0.0962,-0.028,0.035,-0.065,-0.02,-7.15,1306,5356,-32,0,0
4.200,140.2,79.04,-23.66,-11.98,183.9,0.78,0.00,0.00,1.00,0.00,1.00,3,6473,953.9,2.32,-0.21,-0.19,0.11,8399,1428,5452,0.0612,-0.047,0.018,-0.082,-0.10,-7.06,1307,1792,-113,0,0,5355,0.0610,-0.073,0.019,-0.081,0.08,-7.08,1308,1785,91,0,0,8056,0.0979,0.008,0.044,-0.056,0.00,-7.16,1341,5304,-4,0,0,7953,0.0977,0.012,0.044,-0.056,0.00,-7.16,1341,5258,-4,0,0
4.320,146.4,85.23,-23.69,-11.89,187.3,0.80,0.00,0.00,1.00,0.00,1.00,3,6548,948.7,2.34,-0.47,0.01,0.22,8506,1482,5018,0.0773,0.134,0.015,-0.085,-0.13,-7.03,1330,1293,-135,0,0,4401,0.0827,0.181,0.015,-0.085,0.11,-7.05,1330,1160,101,0,0,10225,0.0974,-0.004,0.033,-0.067,0.00,-7.16,1351,5225,1,0,0,14372,0.1011,0.029,0.032,-0.068,0.00,-7.16,1350,5838,2,0,0
4.440,152.6,91.52,-23.70,-11.79,189.1,0.43,0.00,0.00,1.00,0.00,0.21,3,6697,-221.3,2.38,-0.22,0.21,0.09,8909,1510,6504,0.0711,-0.051,0.003,-0.097,-0.08,-7.08,1323,344,-109,0,0,6329,0.0698,-0.108,0.003,-0.097,0.13,-7.03,1323,346,166,0,0,9146,0.1030,0.046,0.007,-0.093,0.03,-7.13,1329,1233,52,0,0,8946,0.1016,0.004,0.007,-0.093,0.03,-7.13,1329,1224,51,0,0
4.560,159.0,97.82,-23.71,-11.72,189.5,0.12,0.49,0.00,1.00,0.00,1.00,4,6043,979.1,2.23,-0.21,0.70,22.45,9104,1517,7569,0.0833,0.102,0.024,-0.076,9.74,2.58,1344,1196,7948,0,0,5078,0.0739,0.035,0.046,-0.054,12.76,5.60,1342,1212,5610,0,0,13033,0.1110,0.067,0.020,-0.080,0.81,-6.35,1358,3779,1662,0,0,10323,0.1017,0.001,0.030,-0.070,0.82,-6.34,1355,4828,1465,0,0
4.680,165.3,104.18,-23.72,-11.75,191.8,0.56,0.67,0.00,1.00,0.00,1.00,4,5152,1003.5,2.01,-0.24,1.06,14.13,9238,1553,7984,0.0861,0.023,0.010,-0.090,1.42,-5.74,1357,1302,2155,0,0,6381,0.0680,-0.049,0.013,-0.087,1.67,-5.50,1351,1404,2057,0,0,11080,0.1096,-0.012,0.026,-0.074,2.32,-4.84,1379,3997,4579,0,0,8931,0.0894,-0.103,0.034,-0.066,2.34,-4.82,1379,4194,3792,0,0
4.800,171.8,110.62,-23.73,-11.89,194.1,0.56,0.82,0.00,1.00,0.00,1.00,4,5211,1004.1,2.03,-0.31,1.21,3.48,9384,1590,7148,0.0844,-0.014,0.011,-0.089,1.56,-5.60,1371,1356,2195,0,0,5631,0.0620,-0.050,0.014,-0.086,1.79,-5.37,1372,1312,2004,0,0,11057,0.1143,0.039,0.027,-0.073,1.89,-5.28,1393,4312,3806,0,0,9088,0.0918,0.021,0.030,-0.070,1.89,-5.27,1394,3979,3212,0,0
4.920,178.3,117.13,-23.74,-12.13,196.4,0.56,0.62,0.00,1.00,0.00,1.00,4,5262,1004.6,2.04,-0.38,1.13,-0.63,9548,1628,6968,0.0841,-0.003,0.011,-0.089,1.00,-6.16,1386,1341,1398,0,0,6070,0.0654,0.028,0.012,-0.088,1.22,-5.94,1388,1287,1502,0,0,11526,0.1148,0.004,0.024,-0.076,1.10,-6.06,1404,4392,2362,0,0,10263,0.0960,0.035,0.025,-0.075,1.10,-6.06,1405,4047,2140,0,0
5.040,184.9,123.71,-23.75,-12.44,198.7,0.55,0.33,0.00,1.00,0.00,1.00,4,5321,1005.0,2.05,-0.39,0.89,-1.66,9766,1667,7130,0.0809,-0.026,0.011,-0.089,0.44,-6.72,1401,1333,639,0,0,6910,0.0702,0.041,0.011,-0.089,0.66,-6.50,1403,1307,933,0,0,10675,0.1114,-0.028,0.025,-0.075,0.48,-6.68,1421,4281,977,0,0,10143,0.0998,0.031,0.025,-0.075,0.48,-6.69,1422,4040,935,0,0
5.160,191.5,130.37,-23.75,-12.78,201.0,0.54,0.13,0.00,1.00,0.00,1.00,4,5382,1005.4,2.07,-0.45,0.70,-1.35,9979,1706,6635,0.0788,-0.018,0.011,-0.089,0.09,-7.07,1418,1321,127,0,0,6659,0.0737,0.029,0.011,-0.089,0.32,-6.84,1419,1304,435,0,0,10637,0.1104,-0.008,0.024,-0.076,0.14,-7.02,1437,4219,291,0,0,10562,0.1054,0.047,0.024,-0.076,0.14,-7.02,1438,4114,289,0,0
5.280,198.3,137.10,-23.75,-13.14,203.3,0.54,0.02,0.00,1.00,0.00,1.00,4,5440,1005.6,2.08,-0.51,0.61,-0.78,10190,1745,6876,0.0786,-0.002,0.011,-0.089,-0.08,-7.09,1434,1320,-102,0,0,6888,0.0772,0.029,0.011,-0.089,0.16,-7.00,1435,1309,223,0,0,10890,0.1097,-0.006,0.024,-0.076,0.00,-7.16,1453,4204,10,0,0,10877,0.1084,0.025,0.023,-0.077,0.00,-7.16,1453,4149,10,0,0
5.400,205.1,143.91,-23.74,-13.50,205.5,0.53,-0.02,0.00,1.00,0.00,1.00,4,5501,1005.8,2.09,-0.56,0.58,-0.34,10418,1784,6956,0.0781,-0.004,0.011,-0.089,-0.13,-7.04,1450,1320,-174,0,0,6993,0.0785,0.011,0.011,-0.089,0.11,-7.05,1450,1316,155,0,0,10654,0.1102,0.004,0.024,-0.076,-0.03,-7.14,1470,4167,-49,0,0,10661,0.1098,0.012,0.024,-0.076,-0.03,-7.14,1470,4148,-49,0,0
5.520,212.0,150.80,-23.73,-13.86,207.8,0.53,-0.03,0.00,1.00,0.00,1.00,4,5559,1003.6,2.11,-0.64,0.58,-0.13,10628,1824,6774,0.0789,0.007,0.011,-0.089,-0.12,-7.04,1466,1316,-171,0,0,6773,0.0791,0.005,0.011,-0.089,0.11,-7.05,1467,1314,153,0,0,10937,0.1120,0.015,0.023,-0.077,-0.01,-7.15,1485,4181,-27,0,0,10938,0.1122,0.020,0.023,-0.077,-0.01,-7.15,1485,4173,-27,0,0
5.640,219.0,157.76,-23.70,-14.22,210.0,0.52,-0.02,0.00,1.00,0.00,1.00,4,5617,1001.2,2.12,-0.73,0.61,-0.07,10835,1863,7108,0.0807,0.015,0.010,-0.090,-0.11,-7.05,1482,1320,-164,0,0,7039,0.0808,0.015,0.010,-0.090,0.13,-7.03,1482,1314,181,0,0,10985,0.1126,0.005,0.023,-0.077,0.00,-7.16,1501,4179,7,0,0,10919,0.1127,0.004,0.023,-0.077,0.00,-7.16,1501,4158,7,0,0
5.760,226.0,164.79,-23.67,-14.58,212.2,0.52,-0.02,0.00,1.00,0.00,1.00,4,5676,998.8,2.13,-0.80,0.63,-0.04,11064,1902,6956,0.0806,-0.001,0.011,-0.089,-0.10,-7.06,1497,1318,-144,0,0,6930,0.0809,0.000,0.011,-0.089,0.14,-7.02,1497,1316,194,0,0,10870,0.1142,0.013,0.023,-0.077,0.02,-7.15,1517,4166,34,0,0,10813,0.1138,0.009,0.024,-0.076,0.02,-7.15,1517,4150,34,0,0
5.880,233.1,171.90,-23.63,-14.94,214.4,0.51,-0.01,0.00,1.00,0.00,1.00,4,5732,996.2,2.15,-0.90,0.65,-0.07,11278,1941,6861,0.0817,0.009,0.011,-0.089,-0.10,-7.07,1513,1318,-133,0,0,6827,0.0813,0.004,0.011,-0.089,0.15,-7.01,1513,1316,205,0,0,11171,0.1165,0.019,0.023,-0.077,0.02,-7.14,1531,4197,50,0,0,11117,0.1161,0.019,0.023,-0.077,0.02,-7.14,1532,4179,50,0,0
