===== VEHICLE DYNAMICS BENCHMARK REPORT =====
Test Weight: 1320 kg
0-100 km/h Time: 2.86 sec
Braking Distance (100-0): 53.2 meters
Peak Acceleration: 1.44 G
Peak Braking: 2.16 G
Peak Lateral Grip: 1.81 G
Peak Downforce Generated: 49031 N (approx 4998 kg)
Peak Engine Speed: 8307 RPM
Peak Manifold Pressure: 2.50 Bar
Top Speed Reached: 316.9 km/h
=============================================

Time,TestStage,SpeedKmh,Accel_Long_G,Accel_Lat_G,Steer,Throttle,Brake,Clutch,Gear,RPM,Torque_Nm,Boost_Bar,Pitch,Roll,YawRate,Aero_Downforce_N,Aero_Drag_N,FL_Load_N,FL_Travel_m,FL_Slip,FL_SlipAng_deg,FL_RPM,FL_LongForce_N,FL_LatForce_N,FL_BrakeTrq_Nm,FL_ABS_Active,FR_Load_N,FR_Travel_m,FR_Slip,FR_SlipAng_deg,FR_RPM,FR_LongForce_N,FR_LatForce_N,FR_BrakeTrq_Nm,FR_ABS_Active,RL_Load_N,RL_Travel_m,RL_Slip,RL_SlipAng_deg,RL_RPM,RL_LongForce_N,RL_LatForce_N,RL_BrakeTrq_Nm,RL_ABS_Active,RR_Load_N,RR_Travel_m,RR_Slip,RR_SlipAng_deg,RR_RPM,RR_LongForce_N,RR_LatForce_N,RR_BrakeTrq_Nm,RR_ABS_Active
6.280,Launching,4.8,1.16,0.00,0.00,1.00,0.00,0.37,1,4244,590.2,1.65,-0.25,0.00,-0.25,8,1,2538,0.032,0.847,0.22,85,3412,303,0,0,2540,0.032,2.429,0.23,172,3397,326,0,0,3969,0.044,0.030,-0.14,40,2701,-305,0,0,3971,0.044,0.875,-0.14,84,5352,-304,0,0
6.300,Launching,5.6,1.19,0.00,0.00,1.00,0.00,0.38,1,4269,608.1,1.69,-0.28,0.00,-0.19,11,1,2519,0.031,1.477,0.23,126,3387,314,0,0,2520,0.031,3.207,0.25,221,3352,344,0,0,4002,0.045,0.114,-0.16,44,5059,-345,0,0,4003,0.045,0.919,-0.16,94,5393,-344,0,0
6.320,Launching,6.5,1.19,0.00,0.00,1.00,0.00,0.40,1,4294,626.2,1.74,-0.30,0.00,-0.19,14,2,2511,0.031,2.249,0.16,175,3363,227,0,0,2511,0.031,4.093,0.19,276,3316,263,0,0,4019,0.046,0.024,-0.11,54,2298,-232,0,0,4019,0.046,0.994,-0.11,103,5420,-232,0,0
6.340,Launching,7.3,1.23,0.00,0.00,1.00,0.00,0.41,1,4318,644.4,1.78,-0.31,0.00,-0.12,19,2,2513,0.030,3.118,0.15,231,3345,212,0,0,2512,0.030,5.017,0.18,337,3291,253,0,0,4020,0.046,0.078,-0.11,58,4657,-236,0,0,4019,0.046,1.042,-0.11,114,5419,-236,0,0
6.360,Launching,8.2,1.24,0.00,0.00,1.00,0.00,0.42,1,4343,662.7,1.83,-0.32,0.00,-0.10,23,3,2518,0.030,3.690,0.11,295,3337,157,0,0,2516,0.030,5.455,0.15,405,3284,201,0,0,4012,0.046,0.058,-0.08,66,4156,-177,0,0,4010,0.046,1.002,-0.08,125,5408,-177,0,0
6.380,Launching,9.1,1.26,0.00,0.00,1.00,0.00,0.43,1,4367,681.1,1.88,-0.33,0.00,-0.07,28,4,2523,0.030,4.235,0.09,364,3329,118,0,0,2521,0.030,5.883,0.12,477,3277,163,0,0,3999,0.046,0.069,-0.06,74,4461,-137,0,0,3996,0.046,0.978,-0.06,137,5390,-137,0,0
6.400,Launching,10.0,1.27,0.00,0.00,1.00,0.00,0.44,1,4392,699.8,1.92,-0.33,0.00,-0.03,34,4,2527,0.029,4.757,0.06,439,3318,78,0,0,2523,0.029,6.304,0.09,556,3268,124,0,0,3985,0.046,0.085,-0.04,82,4736,-96,0,0,3981,0.046,0.964,-0.04,149,5369,-96,0,0
6.420,Launching,10.9,1.29,0.00,0.00,1.00,0.00,0.48,1,4659,723.0,1.97,-0.34,0.00,0.02,41,5,2531,0.029,5.280,0.03,523,3308,40,0,0,2526,0.029,6.750,0.06,645,3259,87,0,0,3971,0.046,0.118,-0.03,93,5042,-55,0,0,3966,0.046,0.999,-0.03,166,5349,-55,0,0
6.440,Launching,11.8,1.27,0.00,0.00,1.00,0.00,0.58,1,5409,743.8,2.03,-0.33,0.00,-0.10,48,6,2540,0.029,5.677,0.10,603,3308,136,0,0,2535,0.029,7.163,0.13,738,3257,183,0,0,3954,0.046,0.226,-0.09,110,5280,-205,0,0,3950,0.046,1.054,-0.09,191,5325,-204,0,0
6.460,Launching,12.6,1.16,0.00,0.00,1.00,0.00,0.68,1,5785,759.8,2.10,-0.33,0.00,-0.34,55,7,2561,0.029,5.605,0.22,640,3338,303,0,0,2559,0.029,7.178,0.25,794,3287,351,0,0,3924,0.046,0.199,-0.18,115,5214,-393,0,0,3922,0.046,0.991,-0.18,204,5281,-391,0,0
6.480,Launching,13.5,1.16,0.00,0.00,1.00,0.00,0.78,1,6221,771.9,2.17,-0.32,0.00,-0.35,62,8,2582,0.029,5.706,0.21,694,3362,302,0,0,2582,0.029,7.386,0.25,869,3311,355,0,0,3897,0.045,0.252,-0.17,133,5219,-362,0,0,3897,0.045,1.259,-0.17,245,5249,-361,0,0
6.500,Launching,14.2,1.12,0.00,0.00,1.00,0.00,0.88,1,6692,771.5,2.27,-0.32,0.00,-0.39,70,9,2605,0.029,5.675,0.22,679,3393,318,0,0,2607,0.029,7.508,0.26,880,3340,371,0,0,3870,0.045,0.343,-0.17,99,5211,-368,0,0,3872,0.045,1.467,-0.17,228,5210,-367,0,0
6.520,Launching,15.0,1.06,0.00,0.00,1.00,0.00,0.98,1,6842,799.9,2.39,-0.31,0.00,-0.54,77,10,2632,0.029,5.348,0.28,676,3438,404,0,0,2635,0.029,7.318,0.33,904,3382,467,0,0,3842,0.045,0.306,-0.22,99,5165,-465,0,0,3845,0.045,1.474,-0.22,241,5171,-463,0,0
6.540,Launching,15.8,1.07,0.00,0.00,1.00,0.00,1.00,1,7096,818.1,2.50,-0.30,0.00,-0.56,85,11,2653,0.030,5.133,0.28,687,3473,401,0,0,2658,0.030,7.195,0.33,936,3414,472,0,0,3822,0.045,0.367,-0.22,113,5139,-458,0,0,3827,0.045,1.544,-0.22,262,5146,-457,0,0
6.560,Launching,16.5,1.11,0.00,0.00,1.00,0.00,1.00,1,7296,782.2,2.50,-0.29,0.00,-0.49,94,12,2664,0.030,4.960,0.24,702,3493,343,0,0,2670,0.030,7.017,0.29,962,3435,415,0,0,3815,0.044,0.359,-0.19,121,5135,-396,0,0,3821,0.044,1.504,-0.19,271,5140,-395,0,0
6.580,Launching,17.3,1.12,0.00,0.00,1.00,0.00,1.00,1,7465,751.7,2.50,-0.29,0.00,-0.44,103,13,2670,0.030,4.819,0.22,720,3505,324,0,0,2675,0.030,6.824,0.28,985,3448,410,0,0,3818,0.044,0.341,-0.18,127,5141,-377,0,0,3823,0.044,1.436,-0.18,277,5144,-377,0,0
6.600,Launching,18.1,1.13,0.00,0.00,1.00,0.00,0.92,1,7585,724.1,2.50,-0.28,0.00,-0.41,113,15,2671,0.030,4.672,0.21,738,3510,302,0,0,2675,0.030,6.583,0.27,1001,3455,394,0,0,3828,0.044,0.304,-0.17,134,5147,-362,0,0,3832,0.044,1.292,-0.17,274,5160,-361,0,0
6.620,Launching,19.0,1.24,0.00,0.00,1.00,0.00,0.79,1,7812,678.7,2.50,-0.28,0.00,-0.11,124,16,2657,0.030,4.742,0.10,840,3489,150,0,0,2659,0.030,6.424,0.17,1081,3440,242,0,0,3856,0.044,0.308,-0.09,195,5185,-181,0,0,3858,0.044,1.041,-0.09,308,5202,-181,0,0
6.640,Launching,19.9,1.24,0.01,0.00,1.00,0.00,0.65,1,8015,541.2,2.17,-0.29,0.00,-0.15,136,18,2639,0.030,4.667,0.07,865,3468,100,0,0,2636,0.030,6.095,0.14,1078,3421,198,0,0,3892,0.044,-0.018,-0.06,173,-1730,-132,0,0,3890,0.044,0.669,-0.06,258,5249,-132,0,0
6.660,Launching,20.8,1.26,0.00,0.00,1.00,0.00,0.52,1,8078,128.3,0.68,-0.29,0.00,-0.04,149,19,2626,0.030,4.896,0.08,922,3444,119,0,0,2623,0.030,6.047,0.15,1098,3406,216,0,0,3917,0.044,0.112,-0.08,167,4933,-169,0,0,3915,0.044,0.592,-0.08,236,5282,-169,0,0
6.680,Launching,21.5,1.04,0.00,0.01,1.00,0.00,0.39,1,7734,-19.9,0.20,-0.30,0.00,-0.76,159,21,2634,0.030,4.594,0.26,913,3463,367,0,0,2633,0.030,5.491,0.33,1060,3435,465,0,0,3919,0.044,0.010,-0.23,166,965,-501,0,0,3918,0.044,0.157,-0.23,195,5133,-499,0,0
6.700,Launching,22.2,1.00,-0.01,0.01,1.00,0.00,0.25,1,7571,262.1,1.05,-0.30,0.00,-0.88,170,22,2647,0.030,4.445,0.29,913,3485,414,0,0,2652,0.030,5.092,0.36,1024,3473,523,0,0,3904,0.044,0.009,-0.25,170,890,-540,0,0,3909,0.044,0.103,-0.25,186,4851,-538,0,0
6.720,Launching,22.8,0.88,-0.01,0.01,1.00,0.00,0.12,1,7594,333.5,1.28,-0.29,0.00,-0.77,180,23,2676,0.030,4.111,0.26,877,3533,383,0,0,2685,0.030,4.555,0.34,955,3532,494,0,0,3871,0.044,0.003,-0.23,173,294,-488,0,0,3880,0.044,0.029,-0.23,178,2562,-488,0,0
6.740,Launching,23.3,0.64,0.01,0.01,1.00,0.00,0.02,2,7815,395.1,1.56,-0.28,0.00,-0.11,186,24,2737,0.030,3.436,0.13,773,3633,199,0,0,2743,0.030,3.732,0.22,825,3633,336,0,0,3808,0.044,-0.001,-0.11,176,-93,-233,0,0,3814,0.044,-0.001,-0.11,177,-70,-233,0,0
6.760,Launching,23.8,0.74,0.01,0.01,1.00,0.00,0.32,2,7932,412.6,1.68,-0.27,0.00,-0.24,195,25,2789,0.030,2.838,0.14,688,3719,213,0,0,2788,0.030,3.071,0.23,731,3712,353,0,0,3752,0.044,0.005,-0.13,181,514,-275,0,0,3752,0.044,0.055,-0.13,192,3791,-275,0,0
6.780,Launching,24.6,1.04,0.00,0.01,1.00,0.00,0.62,2,7623,251.9,1.04,-0.26,0.00,-0.54,207,27,2785,0.031,2.645,0.20,678,3719,305,0,0,2785,0.031,2.981,0.29,744,3710,445,0,0,3754,0.043,0.031,-0.20,192,2634,-415,0,0,3755,0.043,0.248,-0.20,236,5027,-414,0,0
6.800,Launching,25.5,1.28,0.00,0.01,1.00,0.00,0.92,2,6969,368.0,1.23,-0.26,0.00,-0.03,223,29,2743,0.031,2.881,0.10,755,3657,156,0,0,2743,0.031,3.408,0.20,859,3643,305,0,0,3806,0.043,0.161,-0.11,228,4994,-225,0,0,3807,0.043,0.624,-0.11,319,5134,-224,0,0
6.820,Launching,26.4,1.35,0.01,0.01,1.00,0.00,1.00,2,6148,449.6,1.33,-0.27,0.00,0.37,240,31,2695,0.030,3.457,0.03,901,3578,37,0,0,2691,0.030,4.161,0.12,1042,3552,184,0,0,3878,0.044,0.583,-0.03,323,5235,-69,0,0,3873,0.044,1.112,-0.03,429,5221,-69,0,0
6.840,Launching,27.4,1.36,0.01,0.01,1.00,0.00,1.00,2,6044,486.7,1.41,-0.28,0.00,0.56,258,33,2652,0.030,3.559,-0.01,956,3518,-9,0,0,2642,0.030,4.296,0.09,1107,3483,136,0,0,3950,0.044,0.485,0.00,314,5330,-8,0,0,3939,0.044,0.987,0.00,418,5313,-8,0,0
6.860,Launching,28.3,1.36,0.01,0.01,1.00,0.00,1.00,2,6062,521.9,1.50,-0.30,0.00,0.62,277,36,2614,0.030,3.627,-0.02,1004,3465,-35,0,0,2600,0.030,4.349,0.07,1157,3426,95,0,0,4014,0.044,0.330,0.01,290,5403,15,0,0,4000,0.044,0.780,0.01,389,5398,15,0,0
6.880,Launching,29.3,1.33,0.01,0.01,1.00,0.00,1.00,2,6037,549.6,1.58,-0.31,0.00,0.48,295,38,2586,0.029,3.576,0.00,1025,3430,-3,0,0,2569,0.029,4.296,0.08,1184,3387,118,0,0,4063,0.045,0.085,-0.01,246,4831,-33,0,0,4046,0.045,0.496,-0.02,340,5461,-33,0,0
6.900,Launching,30.1,1.24,0.00,0.01,1.00,0.00,1.00,2,6212,575.6,1.66,-0.33,0.00,0.15,314,41,2575,0.029,3.686,0.06,1080,3412,91,0,0,2559,0.029,4.375,0.15,1238,3371,211,0,0,4085,0.045,0.092,-0.07,252,4959,-161,0,0,4068,0.045,0.446,-0.07,341,5488,-160,0,0
6.920,Launching,31.0,1.17,-0.01,0.01,1.00,0.00,1.00,2,6364,595.1,1.75,-0.34,0.00,-0.30,331,43,2577,0.029,3.672,0.13,1105,3414,189,0,0,2565,0.028,4.349,0.21,1266,3380,300,0,0,4081,0.045,0.058,-0.14,251,4242,-306,0,0,4070,0.045,0.360,-0.14,332,5482,-305,0,0
6.940,Launching,31.8,1.20,-0.01,0.01,1.00,0.00,1.00,2,6501,621.8,1.85,-0.34,0.00,-0.40,349,45,2579,0.028,3.743,0.15,1142,3415,218,0,0,2572,0.028,4.376,0.24,1293,3389,334,0,0,4071,0.045,0.073,-0.15,258,4618,-332,0,0,4064,0.045,0.324,-0.15,310,5469,-331,0,0
6.960,Launching,32.6,1.13,-0.01,0.01,1.00,0.00,1.00,2,6383,667.3,1.94,-0.34,0.00,-0.62,367,47,2591,0.028,3.702,0.18,1160,3433,255,0,0,2589,0.028,4.156,0.26,1273,3418,371,0,0,4047,0.045,0.016,-0.17,251,1645,-380,0,0,4046,0.045,0.111,-0.17,275,5087,-379,0,0
6.980,Launching,33.4,1.05,-0.01,0.01,1.00,0.00,1.00,2,6435,698.9,2.04,-0.34,0.00,-0.86,384,50,2615,0.028,3.653,0.23,1174,3466,324,0,0,2619,0.028,4.025,0.32,1270,3461,455,0,0,4008,0.045,0.018,-0.21,257,1791,-462,0,0,4012,0.045,0.119,-0.21,284,5101,-461,0,0
7.000,Launching,34.1,1.08,-0.01,0.01,1.00,0.00,1.00,2,6513,729.2,2.14,-0.33,0.00,-0.90,401,52,2635,0.028,3.601,0.24,1187,3494,341,0,0,2644,0.028,3.937,0.34,1277,3496,485,0,0,3974,0.045,0.021,-0.22,264,2047,-481,0,0,3983,0.045,0.134,-0.22,294,5138,-481,0,0
7.020,Launching,34.9,1.10,-0.01,0.01,1.00,0.00,1.00,2,6614,758.8,2.24,-0.33,0.00,-0.86,420,54,2650,0.028,3.557,0.22,1203,3515,325,0,0,2663,0.028,3.880,0.32,1291,3524,470,0,0,3951,0.045,0.025,-0.22,271,2310,-471,0,0,3964,0.045,0.148,-0.22,304,5167,-472,0,0
7.040,Launching,35.7,1.13,0.00,0.01,1.00,0.00,1.00,2,6739,788.1,2.35,-0.32,0.00,-0.73,439,57,2662,0.028,3.526,0.22,1223,3531,325,0,0,2676,0.028,3.847,0.34,1312,3541,494,0,0,3941,0.044,0.028,-0.21,278,2572,-448,0,0,3955,0.044,0.163,-0.21,315,5195,-449,0,0
7.060,Launching,36.5,1.15,0.00,0.01,1.00,0.00,1.00,2,6888,817.5,2.47,-0.32,0.00,-0.57,460,59,2669,0.028,3.512,0.20,1247,3542,297,0,0,2683,0.029,3.835,0.33,1339,3551,476,0,0,3943,0.044,0.032,-0.19,285,2834,-417,0,0,3957,0.044,0.177,-0.19,326,5225,-418,0,0
7.080,Launching,37.3,1.17,0.00,0.01,1.00,0.00,1.00,2,7044,809.7,2.50,-0.32,0.00,-0.43,481,62,2673,0.028,3.509,0.18,1275,3546,262,0,0,2685,0.029,3.834,0.30,1368,3554,442,0,0,3955,0.044,0.034,-0.18,292,2952,-385,0,0,3968,0.044,0.180,-0.18,334,5245,-386,0,0
7.100,Launching,38.2,1.17,0.00,0.01,1.00,0.00,1.00,2,7168,786.9,2.50,-0.32,0.00,-0.35,503,65,2675,0.029,3.496,0.18,1299,3550,263,0,0,2686,0.029,3.813,0.31,1392,3556,456,0,0,3973,0.044,0.031,-0.17,298,2767,-375,0,0,3984,0.044,0.165,-0.17,337,5236,-376,0,0
7.120,Launching,39.0,1.15,0.00,0.01,1.00,0.00,1.00,2,7273,767.8,2.50,-0.32,0.00,-0.35,525,68,2679,0.029,3.471,0.18,1319,3556,264,0,0,2688,0.029,3.778,0.32,1411,3559,461,0,0,3991,0.044,0.028,-0.18,303,2571,-384,0,0,4000,0.044,0.150,-0.18,340,5219,-385,0,0
7.140,Launching,39.8,1.14,0.00,0.01,1.00,0.00,1.00,2,7361,751.6,2.50,-0.32,0.00,-0.39,547,71,2683,0.029,3.437,0.18,1336,3562,266,0,0,2691,0.029,3.731,0.32,1426,3565,464,0,0,4007,0.044,0.025,-0.18,309,2408,-402,0,0,4015,0.044,0.138,-0.18,343,5198,-402,0,0
7.160,Launching,40.6,1.13,0.00,0.01,1.00,0.00,1.00,2,7437,737.8,2.50,-0.32,0.00,-0.42,569,73,2687,0.029,3.394,0.19,1349,3569,284,0,0,2695,0.029,3.677,0.34,1438,3571,491,0,0,4020,0.044,0.024,-0.19,315,2277,-420,0,0,4028,0.044,0.128,-0.19,347,5172,-421,0,0
7.180,Launching,41.4,1.12,0.00,0.01,1.00,0.00,1.00,2,7500,726.1,2.50,-0.32,0.00,-0.45,591,76,2692,0.029,3.344,0.20,1360,3577,292,0,0,2699,0.029,3.616,0.34,1446,3578,505,0,0,4031,0.044,0.022,-0.20,320,2173,-436,0,0,4037,0.045,0.121,-0.20,351,5143,-437,0,0
7.200,Launching,42.1,1.11,0.00,0.01,1.00,0.00,1.00,2,7554,716.3,2.50,-0.32,0.00,-0.48,614,79,2696,0.029,3.288,0.20,1368,3584,292,0,0,2703,0.029,3.551,0.34,1453,3586,506,0,0,4038,0.045,0.021,-0.20,326,2092,-450,0,0,4045,0.045,0.114,-0.20,356,5112,-450,0,0
7.220,Launching,42.9,1.10,0.00,0.01,1.00,0.00,1.00,2,7599,708.0,2.50,-0.32,0.00,-0.47,637,82,2701,0.028,3.228,0.21,1373,3591,307,0,0,2708,0.029,3.482,0.36,1457,3593,533,0,0,4044,0.045,0.021,-0.21,332,2028,-459,0,0,4051,0.045,0.109,-0.21,361,5082,-460,0,0
7.240,Launching,43.7,1.09,0.00,0.01,1.00,0.00,1.00,2,7636,701.2,2.50,-0.32,0.00,-0.46,660,85,2705,0.028,3.164,0.21,1377,3599,310,0,0,2712,0.029,3.411,0.37,1460,3601,542,0,0,4048,0.045,0.020,-0.21,338,1980,-466,0,0,4054,0.045,0.105,-0.21,366,5053,-466,0,0
7.260,Launching,44.5,1.09,0.00,0.01,1.00,0.00,0.87,2,7667,695.6,2.50,-0.33,0.00,-0.46,683,88,2709,0.028,3.098,0.21,1379,3606,304,0,0,2716,0.029,3.337,0.36,1461,3609,536,0,0,4051,0.045,0.020,-0.21,343,1943,-470,0,0,4057,0.045,0.102,-0.21,371,5027,-470,0,0
7.280,Launching,45.2,1.09,0.00,0.01,1.00,0.00,0.73,2,7692,691.0,2.50,-0.33,0.00,-0.42,707,91,2713,0.028,3.029,0.21,1379,3614,314,0,0,2719,0.029,3.263,0.38,1460,3615,559,0,0,4054,0.045,0.019,-0.21,349,1914,-472,0,0,4060,0.045,0.099,-0.21,377,5003,-472,0,0
7.300,Launching,46.0,1.08,0.00,0.01,1.00,0.00,0.60,2,7712,687.3,2.50,-0.33,0.00,-0.39,731,94,2718,0.028,2.960,0.21,1378,3621,313,0,0,2723,0.029,3.189,0.38,1459,3622,563,0,0,4058,0.045,0.019,-0.21,355,1893,-472,0,0,4063,0.045,0.097,-0.21,383,4982,-472,0,0
