===== VEHICLE DYNAMICS BENCHMARK REPORT =====
Test Weight: 1440 kg
0-100 km/h Time: 4.18 sec
Braking Distance (100-0): 38.6 meters
Peak Acceleration: 1.24 G
Peak Braking: 2.44 G
Peak Lateral Grip: 2.83 G
Peak Downforce Generated: 3478 N (approx 355 kg)
Peak Engine Speed: 8604 RPM
Peak Manifold Pressure: 2.80 Bar
Top Speed Reached: 261.8 km/h
=============================================

Time,TestStage,SpeedKmh,Accel_Long_G,Accel_Lat_G,Steer,Throttle,Brake,Clutch,Gear,RPM,Torque_Nm,Boost_Bar,Pitch,Roll,YawRate,Aero_Downforce_N,Aero_Drag_N,FL_Load_N,FL_Travel_m,FL_Slip,FL_SlipAng_deg,FL_RPM,FL_LongForce_N,FL_LatForce_N,FL_BrakeTrq_Nm,FL_ABS_Active,FR_Load_N,FR_Travel_m,FR_Slip,FR_SlipAng_deg,FR_RPM,FR_LongForce_N,FR_LatForce_N,FR_BrakeTrq_Nm,FR_ABS_Active,RL_Load_N,RL_Travel_m,RL_Slip,RL_SlipAng_deg,RL_RPM,RL_LongForce_N,RL_LatForce_N,RL_BrakeTrq_Nm,RL_ABS_Active,RR_Load_N,RR_Travel_m,RR_Slip,RR_SlipAng_deg,RR_RPM,RR_LongForce_N,RR_LatForce_N,RR_BrakeTrq_Nm,RR_ABS_Active
2.880,Launching,0.3,-0.01,0.00,0.00,1.00,0.00,0.00,1,2469,194.8,1.25,-0.30,0.00,0.02,0,0,3227,0.072,-0.196,0.02,2,-4475,33,0,0,3226,0.072,0.074,0.02,-14,4474,33,0,0,3836,0.085,0.064,-0.01,-17,5107,-33,0,0,3835,0.085,-0.246,-0.01,1,-5104,-33,0,0
2.900,Launching,0.3,-0.01,0.00,0.00,1.00,0.00,0.00,1,2682,207.0,1.28,-0.30,0.00,-0.02,0,0,3226,0.072,0.074,-0.02,-14,4474,-33,0,0,3225,0.072,-0.196,-0.02,1,-4472,-33,0,0,3837,0.085,-0.246,0.01,1,-5106,33,0,0,3836,0.085,0.064,0.01,-17,5107,33,0,0
2.920,Launching,0.4,-0.01,0.00,0.00,1.00,0.00,0.00,1,2909,220.2,1.31,-0.31,0.00,0.02,0,0,3225,0.072,-0.196,0.02,1,-4472,33,0,0,3224,0.072,0.074,0.02,-14,4472,33,0,0,3838,0.085,0.064,-0.01,-17,5109,-33,0,0,3837,0.085,-0.246,-0.01,1,-5107,-33,0,0
2.940,Launching,0.4,-0.01,0.00,0.00,1.00,0.00,0.00,1,3150,232.8,1.34,-0.31,0.00,-0.02,0,0,3224,0.072,0.074,-0.02,-14,4472,-33,0,0,3223,0.072,-0.196,-0.02,1,-4470,-33,0,0,3839,0.085,-0.246,0.01,1,-5109,33,0,0,3838,0.085,0.064,0.01,-17,5109,33,0,0
2.960,Launching,0.4,-0.01,0.00,0.00,1.00,0.00,0.00,1,3404,244.9,1.37,-0.31,0.00,0.02,0,0,3223,0.072,-0.196,0.02,1,-4470,33,0,0,3222,0.072,0.074,0.02,-14,4470,33,0,0,3840,0.085,0.064,-0.01,-17,5111,-34,0,0,3839,0.085,-0.246,-0.01,1,-5109,-34,0,0
2.980,Launching,0.4,-0.01,0.00,0.00,1.00,0.00,0.00,1,3671,257.9,1.40,-0.31,0.00,-0.02,0,0,3222,0.072,0.074,-0.02,-14,4471,-34,0,0,3222,0.072,-0.196,-0.02,1,-4469,-34,0,0,3841,0.085,-0.246,0.01,1,-5110,35,0,0,3840,0.085,0.064,0.01,-17,5111,35,0,0
3.000,Launching,0.4,-0.01,0.00,0.00,1.00,0.00,0.00,1,3953,272.0,1.44,-0.31,0.00,0.02,0,0,3222,0.072,-0.196,0.02,1,-4469,33,0,0,3221,0.072,0.074,0.02,-14,4469,33,0,0,3842,0.085,0.063,-0.01,-17,5112,-34,0,0,3841,0.085,-0.246,-0.01,1,-5110,-34,0,0
3.020,Launching,0.4,-0.01,0.00,0.00,1.00,0.00,0.00,1,4248,283.9,1.48,-0.31,0.00,-0.02,0,0,3222,0.072,0.074,-0.02,-14,4470,-34,0,0,3221,0.072,-0.196,-0.02,1,-4468,-34,0,0,3842,0.085,-0.246,0.01,1,-5112,34,0,0,3842,0.085,0.063,0.01,-17,5112,34,0,0
3.040,Launching,0.4,0.00,0.00,0.00,1.00,0.00,0.01,1,4555,294.8,1.52,-0.31,0.00,0.03,0,0,3222,0.072,-0.196,0.02,1,-4469,34,0,0,3221,0.072,0.074,0.02,-14,4469,34,0,0,3843,0.085,0.069,-0.01,-17,5241,-34,0,0,3842,0.085,-0.240,-0.01,2,-5136,-34,0,0
3.060,Launching,0.3,0.08,0.00,0.00,1.00,0.00,0.11,1,4813,298.8,1.56,-0.31,0.00,-0.03,0,0,3241,0.072,0.189,-0.08,-6,4518,-170,0,0,3240,0.072,-0.019,-0.08,5,-1963,-171,0,0,3824,0.085,-0.172,0.07,10,-5399,170,0,0,3823,0.085,0.312,0.07,2,4815,170,0,0
3.080,Launching,0.1,0.29,0.00,0.00,1.00,0.00,0.21,1,4992,304.7,1.61,-0.29,0.00,-0.21,0,0,3327,0.072,-0.043,-0.06,14,-3731,-142,0,0,3327,0.072,-0.106,-0.06,14,-4816,-143,0,0,3732,0.085,-0.134,0.05,17,-5390,135,0,0,3732,0.085,0.166,0.05,-3,5291,135,0,0
3.100,Launching,0.2,0.50,0.00,0.00,1.00,0.00,0.31,1,5093,312.4,1.65,-0.26,0.00,-0.07,0,0,3453,0.073,-0.097,-0.11,21,-4974,-247,0,0,3451,0.073,-0.093,-0.11,21,-4954,-248,0,0,3605,0.085,-0.016,0.09,17,-1887,220,0,0,3604,0.084,0.303,0.09,13,4571,220,0,0
3.120,Launching,0.8,0.73,0.00,0.00,1.00,0.00,0.41,1,5119,321.8,1.70,-0.19,0.00,0.12,0,0,3627,0.074,-0.013,0.05,19,-1534,117,0,0,3627,0.074,-0.022,0.05,22,-2553,117,0,0,3428,0.083,0.227,-0.04,17,4634,-101,0,0,3428,0.083,0.006,-0.04,17,731,-101,0,0
3.140,Launching,1.4,0.95,0.00,0.00,1.00,0.00,0.51,1,5070,332.8,1.75,-0.10,0.00,-0.13,0,0,3840,0.076,0.374,0.15,26,4596,385,0,0,3841,0.076,0.079,0.15,6,5388,386,0,0,3214,0.082,0.090,-0.11,18,4601,-243,0,0,3216,0.082,0.085,-0.11,18,4571,-243,0,0
3.160,Launching,2.1,0.90,0.00,0.00,1.00,0.00,0.49,1,4989,344.5,1.80,0.01,0.00,-0.20,0,0,4066,0.079,-0.035,-0.07,41,-4037,-179,0,0,4067,0.079,0.230,-0.07,23,5486,-178,0,0,2990,0.079,0.626,0.06,57,2990,128,0,0,2990,0.079,0.624,0.06,57,2994,128,0,0
3.180,Launching,2.6,0.80,0.00,0.00,1.00,0.00,0.46,1,4959,354.9,1.84,0.13,0.00,-0.23,0,0,4237,0.082,-0.052,-0.09,52,-5255,-244,0,0,4237,0.082,0.287,-0.09,34,5447,-242,0,0,2823,0.077,1.367,0.08,104,1979,158,0,0,2823,0.077,1.359,0.08,103,1985,158,0,0
3.200,Launching,3.3,0.89,0.00,0.00,1.00,0.00,0.45,1,4955,364.7,1.89,0.26,0.00,-0.01,1,0,4388,0.085,0.092,0.03,27,6290,94,0,0,4388,0.085,0.074,0.03,27,6086,101,0,0,2672,0.074,1.825,-0.01,134,1625,-21,0,0,2672,0.074,1.808,-0.01,133,1632,-21,0,0
3.220,Launching,3.8,0.81,0.00,0.00,1.00,0.00,0.46,1,4960,374.3,1.93,0.38,0.00,0.18,1,0,4522,0.088,0.327,0.09,49,5621,255,0,0,4525,0.088,-0.024,0.09,60,-3361,264,0,0,2532,0.072,2.035,-0.09,151,1459,-152,0,0,2535,0.072,2.009,-0.09,149,1470,-152,0,0
3.240,Launching,4.5,0.92,0.00,0.00,1.00,0.00,0.47,1,4969,383.8,1.98,0.51,0.00,-0.04,1,1,4637,0.091,0.288,0.12,51,5954,374,0,0,4640,0.091,0.029,0.12,43,3999,382,0,0,2410,0.069,2.238,-0.08,167,1326,-134,0,0,2413,0.069,2.201,-0.08,165,1338,-134,0,0
3.260,Launching,5.1,0.93,0.00,0.00,1.00,0.00,0.48,1,4979,393.3,2.03,0.63,0.00,-0.07,2,1,4741,0.094,0.030,0.01,49,4253,25,0,0,4743,0.094,0.118,0.01,45,6876,34,0,0,2297,0.067,2.390,0.01,181,1225,18,0,0,2299,0.067,2.345,0.01,178,1237,18,0,0
3.280,Launching,5.8,0.95,0.00,0.00,1.00,0.00,0.49,1,4991,402.8,2.07,0.75,0.00,-0.15,2,1,4829,0.097,0.010,-0.01,63,1605,-16,0,0,4831,0.097,0.099,0.00,49,6971,-6,0,0,2197,0.065,2.445,0.01,190,1159,19,0,0,2199,0.065,2.388,0.01,187,1173,19,0,0
3.300,Launching,6.5,0.97,0.00,0.00,1.00,0.00,0.50,1,5002,412.3,2.12,0.86,0.00,-0.11,3,1,4894,0.100,0.254,0.11,65,6470,340,0,0,4895,0.100,0.086,0.11,54,6964,356,0,0,2123,0.062,2.575,-0.07,203,1092,-105,0,0,2124,0.062,2.503,-0.07,199,1107,-105,0,0
3.320,Launching,7.2,1.01,0.00,0.00,1.00,0.00,0.51,1,5014,421.8,2.17,0.96,0.00,0.01,4,2,4953,0.102,0.078,0.00,61,6942,6,0,0,4955,0.102,0.064,0.01,61,6594,24,0,0,2051,0.061,2.653,-0.01,215,1041,-18,0,0,2053,0.061,2.570,-0.01,210,1057,-18,0,0
3.340,Launching,7.9,1.02,0.00,0.00,1.00,0.00,0.53,1,5026,431.3,2.21,1.05,0.00,0.00,4,2,4998,0.105,0.101,0.03,68,7218,85,0,0,5000,0.105,0.056,0.03,68,6358,104,0,0,1995,0.059,2.492,-0.02,226,1043,-28,0,0,1997,0.059,2.401,-0.02,220,1063,-28,0,0
3.360,Launching,8.7,1.05,0.00,0.00,1.00,0.00,0.54,1,5038,440.9,2.26,1.13,0.00,0.01,5,3,5033,0.107,0.093,0.00,74,7226,-3,0,0,5036,0.107,0.090,0.00,74,7200,16,0,0,1951,0.057,2.349,0.00,236,1049,-4,0,0,1954,0.057,2.250,0.00,229,1072,-4,0,0
3.380,Launching,9.4,1.07,0.00,0.00,1.00,0.00,0.55,1,5050,450.4,2.31,1.20,0.00,0.01,6,3,5063,0.109,0.047,0.00,82,5953,-8,0,0,5065,0.109,0.047,0.00,82,5947,11,0,0,1914,0.056,2.229,0.00,247,1055,-3,0,0,1917,0.056,2.122,0.00,239,1082,-3,0,0
3.400,Launching,10.2,1.10,0.00,0.00,1.00,0.00,0.56,1,5062,460.0,2.36,1.27,0.00,0.01,7,3,5084,0.111,0.062,0.00,88,6710,-7,0,0,5086,0.111,0.062,0.00,88,6714,12,0,0,1889,0.055,2.125,0.00,258,1066,-4,0,0,1892,0.055,2.007,0.00,248,1098,-4,0,0
3.420,Launching,11.0,1.12,0.00,0.00,1.00,0.00,0.57,1,5074,469.6,2.40,1.32,0.00,0.01,8,4,5100,0.112,0.063,0.00,95,6758,-5,0,0,5103,0.113,0.063,0.00,95,6758,13,0,0,1871,0.054,2.035,0.00,270,1078,-5,0,0,1873,0.054,1.905,0.00,258,1115,-5,0,0
3.440,Launching,11.8,1.15,0.00,0.00,1.00,0.00,0.58,1,5086,479.3,2.45,1.37,0.00,0.01,9,5,5108,0.114,0.067,0.00,102,6900,-3,0,0,5110,0.114,0.067,0.00,102,6900,15,0,0,1858,0.054,1.957,-0.01,282,1091,-6,0,0,1860,0.054,1.814,-0.01,268,1134,-6,0,0
3.460,Launching,12.6,1.17,0.00,0.00,1.00,0.00,0.60,1,5098,488.9,2.50,1.41,0.00,0.01,10,5,5103,0.115,0.073,0.00,110,7041,-5,0,0,5105,0.116,0.072,0.00,109,7041,13,0,0,1849,0.054,1.889,0.00,294,1105,-6,0,0,1851,0.054,1.732,0.00,278,1155,-6,0,0
3.480,Launching,13.5,1.19,0.00,0.00,1.00,0.00,0.61,1,5110,498.6,2.55,1.44,0.00,0.01,12,6,5104,0.117,0.080,0.00,118,7178,-5,0,0,5106,0.117,0.080,0.00,117,7178,13,0,0,1844,0.053,1.830,0.00,307,1119,-5,0,0,1845,0.053,1.657,0.00,288,1177,-5,0,0
3.500,Launching,14.3,1.21,0.00,0.00,1.00,0.00,0.62,1,5122,508.3,2.59,1.47,0.00,0.01,13,7,5109,0.118,0.090,0.00,126,7307,-2,0,0,5110,0.118,0.090,0.00,126,7308,15,0,0,1840,0.053,1.781,-0.01,321,1132,-6,0,0,1842,0.053,1.590,-0.01,299,1198,-6,0,0
3.520,Launching,15.2,1.23,0.00,0.00,1.00,0.00,0.63,1,5134,518.0,2.64,1.50,0.00,0.01,15,8,5117,0.119,0.106,0.00,136,7410,-3,0,0,5119,0.119,0.106,0.00,136,7411,14,0,0,1837,0.053,1.742,-0.01,336,1142,-7,0,0,1838,0.054,1.532,-0.01,310,1218,-7,0,0
3.540,Launching,16.1,1.24,0.00,0.00,1.00,0.00,0.65,1,5146,527.7,2.69,1.52,0.00,0.01,16,9,5127,0.121,0.148,0.00,149,7356,1,0,0,5128,0.121,0.146,0.01,149,7365,19,0,0,1836,0.054,1.723,-0.01,353,1148,-8,0,0,1837,0.054,1.491,-0.01,323,1234,-9,0,0
3.560,Launching,16.9,1.18,0.00,0.00,1.00,0.00,0.66,1,5158,537.4,2.74,1.54,0.00,-0.01,18,10,5118,0.122,0.351,0.00,188,6241,10,0,0,5119,0.122,0.336,0.01,186,6319,27,0,0,1857,0.054,1.778,-0.01,380,1143,-14,0,0,1859,0.054,1.523,-0.01,345,1236,-14,0,0
3.580,Launching,17.6,0.91,0.00,0.00,1.00,0.00,0.67,1,5170,547.2,2.79,1.54,0.00,-0.03,20,10,5035,0.123,1.033,0.01,295,4041,18,0,0,5037,0.123,0.981,0.01,288,4142,35,0,0,1962,0.055,2.130,-0.02,447,1106,-24,0,0,1964,0.055,1.851,-0.02,408,1186,-24,0,0
3.600,Launching,18.1,0.75,0.00,0.00,1.00,0.00,0.76,1,5486,539.8,2.80,1.52,0.00,-0.05,21,11,4909,0.123,1.232,0.01,334,3621,23,0,0,4911,0.123,1.136,0.01,320,3767,40,0,0,2131,0.056,2.176,-0.02,470,1188,-32,0,0,2132,0.056,1.872,-0.02,426,1280,-32,0,0
3.620,Launching,18.6,0.73,0.00,0.00,1.00,0.00,0.86,1,5765,526.2,2.80,1.48,0.00,-0.07,22,12,4791,0.123,1.277,0.01,352,3473,32,0,0,4792,0.123,1.117,0.02,327,3705,50,0,0,2302,0.058,2.190,-0.03,487,1280,-42,0,0,2303,0.058,1.858,-0.03,438,1387,-42,0,0
3.640,Launching,19.1,0.71,0.00,0.00,1.00,0.00,0.96,1,6099,510.5,2.80,1.42,0.00,-0.08,24,12,4680,0.123,1.350,0.01,374,3300,43,0,0,4680,0.123,1.104,0.02,335,3639,61,0,0,2466,0.060,2.215,-0.03,506,1363,-54,0,0,2466,0.060,1.852,-0.03,451,1488,-54,0,0
3.660,Launching,19.6,0.69,0.00,0.00,1.00,0.00,1.00,1,6437,499.9,2.80,1.36,0.00,-0.11,25,13,4579,0.122,1.651,0.02,382,2924,61,0,0,4579,0.122,1.288,0.03,324,3304,81,0,0,2617,0.062,2.485,-0.04,512,1369,-72,0,0,2617,0.062,2.090,-0.04,450,1488,-72,0,0
3.680,Launching,20.1,0.68,0.00,0.00,1.00,0.00,0.97,1,6655,482.2,2.80,1.28,0.00,-0.14,27,13,4486,0.121,1.695,0.03,449,2828,77,0,0,4486,0.121,1.185,0.03,365,3371,98,0,0,2752,0.064,2.427,-0.05,564,1456,-90,0,0,2752,0.064,1.996,-0.05,495,1601,-90,0,0
3.700,Launching,20.5,0.66,0.00,0.00,1.00,0.00,0.87,1,7051,464.6,2.80,1.21,0.00,-0.16,28,14,4401,0.120,2.014,0.03,466,2549,90,0,0,4400,0.120,1.331,0.04,352,3126,113,0,0,2871,0.066,2.586,-0.06,558,1474,-107,0,0,2870,0.066,2.117,-0.06,481,1622,-107,0,0
3.720,Launching,21.0,0.65,0.00,0.00,1.00,0.00,0.77,1,7272,450.9,2.80,1.13,0.00,-0.18,29,15,4324,0.118,2.186,0.04,508,2406,106,0,0,4323,0.118,1.306,0.05,358,3099,132,0,0,2972,0.068,2.561,-0.06,570,1533,-125,0,0,2971,0.068,2.048,-0.06,484,1707,-124,0,0
3.740,Launching,21.5,0.65,0.00,0.00,1.00,0.00,0.67,1,7402,438.1,2.80,1.05,0.00,-0.22,31,15,4258,0.117,2.283,0.05,573,2320,128,0,0,4256,0.117,1.171,0.06,379,3218,157,0,0,3051,0.070,2.510,-0.07,610,1589,-149,0,0,3050,0.070,1.948,-0.07,513,1795,-148,0,0
3.760,Launching,21.9,0.65,0.00,0.00,1.00,0.00,0.57,1,7622,409.4,2.80,0.98,0.00,-0.27,32,16,4201,0.115,2.504,0.05,620,2190,152,0,0,4199,0.115,1.123,0.07,376,3238,184,0,0,3111,0.072,2.553,-0.09,626,1607,-175,0,0,3108,0.072,1.937,-0.09,518,1835,-175,0,0
3.780,Launching,22.4,0.65,0.00,0.00,1.00,0.00,0.47,1,7811,379.1,2.80,0.91,0.00,-0.34,33,17,4156,0.113,2.616,0.07,652,2122,184,0,0,4153,0.113,0.915,0.08,344,3527,221,0,0,3149,0.073,2.475,-0.10,624,1651,-210,0,0,3146,0.073,1.798,-0.10,503,1927,-210,0,0
3.800,Launching,22.9,0.67,0.00,0.00,1.00,0.00,0.37,1,7908,363.2,2.80,0.84,0.00,-0.45,35,17,4124,0.112,2.868,0.09,710,2018,236,0,0,4120,0.112,0.757,0.10,319,3808,278,0,0,3165,0.075,2.509,-0.13,641,1649,-264,0,0,3161,0.075,1.762,-0.13,505,1956,-263,0,0
3.820,Launching,23.4,0.71,0.00,0.00,1.00,0.00,0.27,1,8018,344.4,2.79,0.79,0.00,-0.66,37,18,4110,0.110,3.056,0.12,759,1954,332,0,0,4106,0.110,0.379,0.14,250,4895,380,0,0,3155,0.076,2.425,-0.17,637,1670,-356,0,0,3151,0.076,1.599,-0.17,483,2044,-353,0,0
3.840,Launching,23.8,0.65,0.00,0.00,1.00,0.00,0.17,1,8184,312.3,2.56,0.74,0.00,-0.26,38,19,4092,0.109,3.054,0.07,771,1946,191,0,0,4086,0.109,-0.016,0.09,201,-2201,251,0,0,3141,0.076,2.128,-0.14,593,1771,-290,0,0,3135,0.076,1.197,-0.14,414,2345,-288,0,0
3.860,Launching,24.2,0.54,-0.01,0.00,1.00,0.00,0.07,1,8394,259.7,2.19,0.70,0.00,0.15,39,20,4029,0.108,2.663,-0.04,702,2041,-104,0,0,4023,0.108,0.043,-0.02,186,4535,-41,0,0,3174,0.077,1.835,0.00,546,1924,-4,0,0,3167,0.077,0.718,0.00,325,2994,-4,0,0
3.880,Launching,24.5,0.49,-0.01,0.00,1.00,0.00,0.08,2,8604,193.5,1.72,0.65,0.00,0.78,41,20,3989,0.106,2.032,-0.08,589,2300,-200,0,0,3983,0.106,-0.037,-0.05,204,-4125,-141,0,0,3189,0.077,1.352,0.06,457,2248,130,0,0,3183,0.077,0.004,0.06,198,389,131,0,0
3.900,Launching,24.9,0.51,-0.01,0.00,1.00,0.00,0.38,2,8568,128.2,1.26,0.61,0.00,1.00,42,21,3933,0.105,1.361,-0.16,464,2764,-411,0,0,3931,0.105,0.044,-0.14,194,4457,-367,0,0,3222,0.078,1.166,0.18,433,2441,392,0,0,3220,0.078,0.024,0.18,204,2375,393,0,0
3.920,Launching,25.4,0.70,0.00,0.00,1.00,0.00,0.68,2,8215,85.1,0.79,0.58,0.00,0.64,44,21,3963,0.104,0.968,-0.06,399,3279,-163,0,0,3964,0.104,0.009,-0.05,210,1157,-133,0,0,3171,0.078,1.223,0.11,455,2347,224,0,0,3172,0.078,0.033,0.11,210,3040,225,0,0
3.940,Launching,26.0,0.89,0.01,0.00,1.00,0.00,0.98,2,7572,72.9,0.51,0.57,0.00,-0.15,46,23,4041,0.103,0.954,0.05,411,3365,128,0,0,4043,0.103,0.037,0.06,217,4174,149,0,0,3059,0.078,1.510,-0.02,531,2042,-44,0,0,3062,0.078,0.053,-0.02,221,3816,-44,0,0
3.960,Launching,26.7,0.96,0.01,0.00,1.00,0.00,1.00,2,6855,151.1,1.05,0.58,0.00,-0.86,48,24,4135,0.102,1.258,0.14,490,3019,388,0,0,4138,0.102,0.044,0.15,224,4700,411,0,0,2917,0.078,1.956,-0.17,640,1714,-321,0,0,2919,0.077,0.055,-0.17,227,3689,-320,0,0
3.980,Launching,27.3,0.91,0.01,0.00,1.00,0.00,1.00,2,6185,182.0,1.13,0.60,0.00,-1.27,51,25,4207,0.103,1.690,0.18,598,2657,500,0,0,4210,0.103,0.044,0.19,230,4799,538,0,0,2790,0.077,2.399,-0.26,753,1484,-482,0,0,2792,0.077,0.057,-0.26,233,3588,-479,0,0
4.000,Launching,28.0,0.88,0.01,0.00,1.00,0.00,1.00,2,5544,208.0,1.20,0.63,0.00,-1.54,53,26,4262,0.103,2.187,0.20,724,2371,566,0,0,4266,0.103,0.043,0.22,235,4792,628,0,0,2684,0.076,2.867,-0.34,876,1314,-591,0,0,2688,0.076,0.064,-0.33,240,3593,-589,0,0
4.020,Launching,28.5,0.82,0.01,0.00,1.00,0.00,1.00,2,5013,228.1,1.25,0.66,0.00,-1.54,55,27,4305,0.104,2.680,0.21,852,2174,608,0,0,4310,0.104,0.005,0.25,245,752,698,0,0,2601,0.075,3.300,-0.40,994,1194,-674,0,0,2606,0.075,0.017,-0.39,243,1475,-671,0,0
4.040,Launching,28.9,0.44,-0.02,0.00,1.00,0.00,1.00,2,4963,239.0,1.29,0.68,0.00,-0.14,57,28,4221,0.104,2.582,-0.04,831,2169,-108,0,0,4219,0.104,0.074,0.00,237,5851,7,0,0,2670,0.074,3.169,-0.13,963,1249,-221,0,0,2668,0.074,0.050,-0.13,232,3249,-221,0,0
4.060,Launching,29.1,0.42,-0.02,0.00,1.00,0.00,1.00,2,4900,249.1,1.34,0.68,0.00,0.61,58,28,4182,0.104,2.437,-0.01,815,2209,-25,0,0,4179,0.104,-0.089,0.03,251,-5968,92,0,0,2733,0.074,2.992,-0.06,946,1311,-114,0,0,2729,0.074,-0.064,-0.06,246,-3633,-114,0,0
