Time_s,TestPhase,Distance_m,PosX,PosY,PosZ,Speed_Kmh,Accel_Long_G,Accel_Lat_G,Raw_Steer,Raw_Throttle,Raw_Brake,Clutch,Gear,RPM,Torque_Nm,Boost_Bar,Pitch,Roll,YawRate,Aero_DownN,Aero_DragN,FL_Load_N,FL_Travel_m,FL_DamperVel_ms,FL_Slip,FL_SlipDelta,FL_SlipAng_deg,FL_LatDelta,FL_WheelRPM,FL_LongForce_N,FL_LatForce_N,FL_ActBrakeTrq_Nm,FL_ABS_Active,FR_Load_N,FR_Travel_m,FR_DamperVel_ms,FR_Slip,FR_SlipDelta,FR_SlipAng_deg,FR_LatDelta,FR_WheelRPM,FR_LongForce_N,FR_LatForce_N,FR_ActBrakeTrq_Nm,FR_ABS_Active,RL_Load_N,RL_Travel_m,RL_DamperVel_ms,RL_Slip,RL_SlipDelta,RL_SlipAng_deg,RL_LatDelta,RL_WheelRPM,RL_LongForce_N,RL_LatForce_N,RL_ActBrakeTrq_Nm,RL_ABS_Active,RR_Load_N,RR_Travel_m,RR_DamperVel_ms,RR_Slip,RR_SlipDelta,RR_SlipAng_deg,RR_LatDelta,RR_WheelRPM,RR_LongForce_N,RR_LatForce_N,RR_ActBrakeTrq_Nm,RR_ABS_Active
0.200,1,0.3,484.27,-0.05,777.40,3.8,0.39,-0.01,0.00,1.00,0.00,0.25,1,2492,159.6,0.48,-0.16,-0.02,-0.16,2,1,9223,0.0345,0.993,0.080,-0.020,1.90,-4.13,4,29,-241,0,0,9243,0.0350,0.980,0.031,-0.069,2.33,-3.70,3,30,232,0,0,8565,0.0410,1.125,0.078,-0.022,6.50,0.47,4,3425,677,0,0,8580,0.0415,1.112,0.078,-0.022,-3.57,-2.46,7,3029,-829,0,0
0.220,1,0.3,484.27,-0.06,777.40,3.1,0.59,0.03,0.00,1.00,0.00,0.35,1,2386,156.9,0.56,-0.24,-0.02,-0.26,1,0,8723,0.0498,0.763,0.025,-0.075,0.90,-5.13,8,-352,-113,0,0,8729,0.0503,0.767,0.110,0.010,1.17,-4.86,8,-71,286,0,0,8428,0.0598,0.940,-0.007,-0.093,1.38,-4.65,8,4615,1149,0,0,8432,0.0603,0.943,-0.008,-0.092,-4.05,-1.98,9,4400,-861,0,0
0.240,1,0.3,484.27,-0.08,777.41,2.8,0.82,0.02,0.00,1.00,0.00,0.41,1,2160,150.7,0.61,-0.35,-0.01,-0.28,1,0,8173,0.0611,0.569,-0.020,-0.080,-1.19,-4.84,12,-176,-150,0,0,8105,0.0615,0.560,0.024,-0.076,-0.92,-5.11,14,-475,196,0,0,8324,0.0756,0.789,-0.055,-0.045,-4.03,-2.00,11,5895,692,0,0,8268,0.0760,0.780,-0.034,-0.066,0.49,-5.54,10,6021,-760,0,0
0.260,1,0.3,484.27,-0.09,777.42,2.6,0.73,-0.01,0.00,0.00,0.00,0.31,1,1973,145.3,0.63,-0.45,0.00,-0.15,1,0,7642,0.0692,0.403,0.103,0.003,0.31,-5.73,18,-91,-118,0,0,7587,0.0692,0.385,-0.073,-0.027,-0.27,-5.76,16,-272,125,0,0,8076,0.0887,0.653,-0.547,0.447,-0.59,-5.44,10,3703,442,0,0,8030,0.0887,0.635,-0.566,0.466,-0.91,-5.12,9,3730,-753,0,0
0.280,1,0.3,484.27,-0.10,777.44,2.6,0.45,-0.04,0.00,1.00,0.00,0.21,1,1856,82.0,0.63,-0.53,0.00,0.18,1,0,7203,0.0747,0.276,-0.057,-0.043,0.23,-5.80,18,-142,-157,0,0,7219,0.0747,0.276,0.079,-0.021,0.42,-5.61,20,-22,88,0,0,7696,0.0985,0.490,0.180,0.080,0.84,-5.19,26,2058,437,0,0,7709,0.0984,0.490,0.180,0.080,0.56,-5.47,25,2080,-721,0,0
0.300,1,0.3,484.27,-0.10,777.45,2.5,0.28,-0.01,0.00,1.00,0.00,0.11,1,1862,141.8,0.64,-0.58,-0.01,0.25,1,0,6895,0.0785,0.188,0.008,-0.092,0.27,-5.76,21,-239,-100,0,0,6915,0.0786,0.196,-0.082,-0.018,0.46,-5.57,19,-157,124,0,0,7923,0.1050,0.328,0.005,-0.095,1.58,-4.45,17,2132,598,0,0,7961,0.1052,0.337,0.010,-0.090,1.72,-4.31,17,2162,-537,0,0
0.320,1,0.4,484.27,-0.10,777.46,2.5,0.16,0.03,0.00,0.00,0.00,0.15,1,1953,144.4,0.66,-0.58,0.00,0.05,0,0,6587,0.0811,0.133,0.048,-0.052,-0.02,-6.01,22,-87,-81,0,0,6557,0.0813,0.131,0.040,-0.060,0.14,-5.89,22,-329,130,0,0,7586,0.1078,0.141,-0.265,0.165,0.52,-5.51,18,1286,704,0,0,7575,0.1079,0.139,-0.262,0.162,0.08,-5.95,18,1274,-350,0,0
0.340,1,0.4,484.27,-0.10,777.48,2.6,0.12,0.03,0.00,1.00,0.00,0.05,1,2027,86.4,0.66,-0.54,0.00,-0.20,0,0,6293,0.0828,0.082,-0.008,-0.092,0.03,-6.00,20,2,-77,0,0,6234,0.0827,0.072,0.085,-0.015,0.17,-5.86,22,104,125,0,0,6694,0.1075,-0.015,0.135,0.035,-0.91,-5.12,24,489,562,0,0,6633,0.1074,-0.025,0.128,0.028,-1.39,-4.64,24,473,-346,0,0
0.360,1,0.4,484.27,-0.10,777.49,2.7,0.16,0.01,0.00,0.94,0.00,0.15,1,2102,148.5,0.67,-0.48,0.01,-0.25,0,0,5988,0.0836,0.042,-0.055,-0.045,-0.04,-5.99,21,-212,-79,0,0,5943,0.0834,0.035,-0.079,-0.021,0.10,-5.93,20,-51,115,0,0,5801,0.1053,-0.109,0.144,0.044,-0.28,-5.75,24,2126,369,0,0,5728,0.1051,-0.116,0.140,0.040,-1.42,-4.61,25,2066,-411,0,0
0.380,1,0.4,484.27,-0.10,777.51,2.9,0.38,-0.01,0.00,1.00,0.00,0.25,1,2089,143.8,0.69,-0.44,0.01,-0.11,1,0,5630,0.0835,-0.007,0.002,-0.098,0.53,-5.50,24,-276,-71,0,0,5632,0.0832,-0.007,-0.067,-0.033,0.67,-5.37,23,-304,114,0,0,5176,0.1028,-0.129,0.140,0.040,-0.47,-5.56,27,3634,238,0,0,5144,0.1025,-0.129,0.140,0.040,-0.89,-5.14,27,3626,-387,0,0
0.400,1,0.4,484.27,-0.10,777.53,3.3,0.50,-0.01,0.00,0.71,0.00,0.23,1,2025,146.6,0.71,-0.42,0.00,0.08,1,0,5328,0.0824,-0.052,0.000,-0.100,0.23,-5.80,27,-238,-76,0,0,5349,0.0823,-0.046,-0.040,-0.060,0.35,-5.68,27,-348,106,0,0,4840,0.1007,-0.105,0.167,0.067,0.39,-5.64,29,3847,211,0,0,4841,0.1005,-0.100,0.168,0.068,-0.02,-6.01,29,3850,-326,0,0
0.420,1,0.4,484.27,-0.10,777.55,3.6,0.39,-0.01,0.00,0.00,0.00,0.18,1,1983,119.1,0.71,-0.42,0.00,0.20,1,0,5145,0.0810,-0.072,-0.043,-0.057,-0.73,-5.30,29,-214,-82,0,0,5177,0.0810,-0.066,-0.060,-0.040,-0.57,-5.47,29,-345,95,0,0,4757,0.0991,-0.079,0.305,0.205,0.70,-5.33,32,3981,225,0,0,4784,0.0991,-0.073,0.300,0.200,0.25,-5.78,32,4010,-259,0,0
0.440,1,0.5,484.27,-0.10,777.57,3.8,0.25,0.00,0.00,0.00,0.00,0.08,1,1938,19.4,0.66,-0.42,0.00,0.20,1,0,5075,0.0796,-0.072,-0.075,-0.025,-0.21,-5.83,29,-153,-102,0,0,5097,0.0796,-0.069,-0.085,-0.015,-0.09,-5.94,29,-299,85,0,0,4767,0.0978,-0.063,0.281,0.181,0.85,-5.18,30,3478,259,0,0,4787,0.0979,-0.060,0.279,0.179,0.40,-5.63,30,3503,-246,0,0
0.460,1,0.5,484.27,-0.10,777.59,3.8,0.04,0.00,0.00,1.00,0.00,0.00,1,1856,-35.7,0.51,-0.41,0.00,0.13,1,0,5091,0.0784,-0.058,-0.113,0.013,0.15,-5.88,28,-99,-120,0,0,5110,0.0785,-0.057,-0.114,0.014,0.24,-5.79,28,-243,72,0,0,4732,0.0966,-0.063,0.026,-0.074,0.09,-5.94,21,2555,277,0,0,4747,0.0967,-0.061,0.011,-0.089,-0.35,-5.68,21,2583,-235,0,0
0.480,1,0.5,484.27,-0.10,777.61,3.8,0.04,0.00,0.00,0.00,0.00,0.06,1,1860,81.8,0.48,-0.40,0.00,0.04,1,0,5092,0.0776,-0.042,-0.164,0.064,-0.46,-5.57,27,-198,-121,0,0,5106,0.0777,-0.041,-0.154,0.054,-0.34,-5.69,28,-342,68,0,0,4728,0.0952,-0.067,-0.316,0.216,0.08,-5.95,13,2828,268,0,0,4740,0.0953,-0.065,-0.324,0.224,-0.35,-5.68,13,2844,-212,0,0
0.500,1,0.5,484.27,-0.10,777.63,3.8,-0.03,0.00,0.00,0.00,0.00,0.00,1,1878,-35.9,0.44,-0.39,0.00,-0.05,1,0,5132,0.0768,-0.039,-0.179,0.079,0.22,-5.81,26,-274,-120,0,0,5142,0.0769,-0.038,-0.179,0.079,-0.09,-5.94,27,-444,77,0,0,4700,0.0941,-0.056,-0.348,0.248,-0.26,-5.77,12,2068,248,0,0,4707,0.0942,-0.055,-0.349,0.249,-0.68,-5.35,12,2066,-228,0,0
0.520,1,0.5,484.27,-0.09,777.65,3.7,-0.06,0.00,0.00,0.00,0.00,0.00,1,1822,-35.5,0.36,-0.38,0.00,-0.08,1,0,5169,0.0763,-0.026,-0.185,0.085,-0.03,-6.00,26,-420,-105,0,0,5176,0.0764,-0.026,-0.165,0.065,0.50,-5.53,28,-575,98,0,0,4669,0.0929,-0.059,-0.448,0.348,0.22,-5.81,9,1854,224,0,0,4675,0.0931,-0.058,-0.441,0.341,-0.22,-5.81,9,1836,-245,0,0
0.540,1,0.6,484.27,-0.09,777.67,3.7,-0.07,0.00,0.00,0.00,0.00,0.00,1,1766,-35.1,0.31,-0.37,-0.01,-0.03,1,0,5194,0.0759,-0.020,-0.165,0.065,0.49,-5.54,27,-568,-78,0,0,5206,0.0760,-0.019,-0.134,0.034,0.59,-5.45,29,-710,117,0,0,4658,0.0919,-0.054,-0.511,0.411,0.41,-5.63,8,1643,204,0,0,4667,0.0920,-0.054,-0.520,0.420,-0.45,-5.58,8,1588,-257,0,0
0.560,1,0.6,484.27,-0.09,777.69,3.6,-0.07,0.00,0.00,0.00,0.00,0.00,1,1710,-34.7,0.27,-0.35,0.00,0.07,1,0,5229,0.0756,-0.014,-0.146,0.046,-0.40,-5.64,28,-753,-69,0,0,5228,0.0757,-0.014,-0.102,0.002,-0.27,-5.76,30,-857,127,0,0,4659,0.0909,-0.048,-0.567,0.467,-0.19,-5.84,7,1445,216,0,0,4658,0.0910,-0.048,-0.569,0.469,-0.58,-5.45,7,1383,-257,0,0
0.580,1,0.6,484.27,-0.09,777.71,3.6,-0.08,0.00,0.00,0.00,0.00,0.00,1,1655,-34.3,0.25,-0.33,0.00,0.16,1,0,5252,0.0754,-0.008,-0.062,-0.038,0.30,-5.73,31,-857,-62,0,0,5249,0.0755,-0.011,-0.016,-0.084,-0.40,-5.63,33,-955,112,0,0,4654,0.0901,-0.042,-0.609,0.509,0.27,-5.76,6,1233,222,0,0,4652,0.0902,-0.044,-0.598,0.498,-0.14,-5.89,7,1166,-236,0,0
0.600,1,0.6,484.27,-0.09,777.73,3.5,-0.08,0.00,0.00,0.00,0.00,0.00,1,1601,-33.9,0.23,-0.32,0.00,0.18,0,0,5268,0.0753,-0.006,0.028,-0.072,-0.25,-5.78,33,-898,-83,0,0,5273,0.0754,-0.007,0.099,-0.001,-0.48,-5.56,35,-925,85,0,0,4648,0.0893,-0.038,-0.619,0.519,-0.02,-6.01,7,982,221,0,0,4653,0.0894,-0.039,-0.611,0.511,0.33,-5.70,7,925,-222,0,0
0.620,1,0.6,484.27,-0.09,777.75,3.5,-0.08,0.00,0.00,0.00,0.00,0.00,1,1547,-33.5,0.22,-0.30,0.00,0.15,0,0,5284,0.0752,-0.004,0.135,0.035,-0.23,-5.80,35,-801,-98,0,0,5292,0.0753,-0.003,0.217,0.117,-0.14,-5.89,37,-699,64,0,0,4648,0.0886,-0.036,-0.608,0.508,0.72,-5.31,8,700,236,0,0,4655,0.0887,-0.035,-0.609,0.509,-0.18,-5.85,8,651,-208,0,0
0.640,1,0.7,484.27,-0.09,777.77,3.4,-0.07,0.00,0.00,0.00,0.00,0.00,1,1494,-33.1,0.21,-0.29,-0.01,0.06,0,0,5287,0.0752,-0.002,0.212,0.112,-0.10,-5.93,36,-560,-104,0,0,5305,0.0753,-0.001,0.276,0.176,0.41,-5.63,37,-334,57,0,0,4650,0.0879,-0.031,-0.575,0.475,0.61,-5.42,10,441,229,0,0,4666,0.0881,-0.030,-0.588,0.488,-0.27,-5.76,10,368,-204,0,0
0.660,1,0.7,484.27,-0.09,777.79,3.4,-0.07,0.00,0.00,0.00,0.00,0.00,1,1442,-32.6,0.21,-0.28,-0.01,-0.02,0,0,5295,0.0751,-0.002,0.234,0.134,-0.11,-5.93,35,-267,-88,0,0,5309,0.0753,0.000,0.240,0.140,0.39,-5.64,34,1,65,0,0,4660,0.0874,-0.027,-0.532,0.432,-0.06,-5.97,12,177,222,0,0,4672,0.0876,-0.026,-0.537,0.437,-0.09,-5.94,12,75,-194,0,0
0.680,1,0.7,484.27,-0.09,777.80,3.3,-0.07,0.00,0.00,0.00,0.00,0.00,1,1391,-32.2,0.21,-0.27,-0.01,-0.05,0,0,5300,0.0751,-0.001,0.207,0.107,0.25,-5.78,33,-24,-72,0,0,5311,0.0753,0.000,0.163,0.063,0.30,-5.74,31,176,85,0,0,4672,0.0869,-0.023,-0.470,0.370,-0.23,-5.81,15,-69,204,0,0,4681,0.0871,-0.022,-0.475,0.375,-0.64,-5.39,15,-163,-196,0,0
0.700,1,0.7,484.27,-0.09,777.82,3.3,-0.07,0.00,0.00,0.00,0.00,0.00,1,1340,-31.7,0.20,-0.26,-0.01,-0.03,0,0,5309,0.0751,0.000,0.140,0.040,-0.33,-5.70,30,106,-64,0,0,5315,0.0753,0.000,0.079,-0.021,0.11,-5.92,28,253,106,0,0,4680,0.0866,-0.019,-0.385,0.285,-0.02,-6.02,17,-267,193,0,0,4682,0.0867,-0.019,-0.386,0.286,-0.45,-5.58,18,-359,-200,0,0
0.720,1,0.7,484.27,-0.09,777.84,3.2,-0.07,0.00,0.00,0.00,0.00,0.00,1,1290,-31.2,0.20,-0.25,-0.01,0.03,0,0,5313,0.0751,0.002,0.078,-0.022,-0.21,-5.82,28,166,-67,0,0,5317,0.0753,0.000,-0.003,-0.097,-0.13,-5.90,25,241,107,0,0,4689,0.0863,-0.016,-0.301,0.201,-0.11,-5.92,20,-402,168,0,0,4691,0.0864,-0.017,-0.302,0.202,-0.51,-5.53,20,-514,-206,0,0
0.740,1,0.8,484.27,-0.09,777.86,3.2,-0.07,0.00,0.00,0.60,0.00,0.00,1,1240,-30.8,0.20,-0.25,-0.01,0.09,0,0,5315,0.0752,0.001,0.016,-0.084,-0.52,-5.51,26,170,-87,0,0,5320,0.0753,0.001,-0.059,-0.041,-0.09,-5.94,24,172,93,0,0,4694,0.0860,-0.013,-0.216,0.116,0.14,-5.89,22,-518,164,0,0,4696,0.0861,-0.014,-0.204,0.104,-0.28,-5.76,23,-648,-203,0,0
0.760,1,0.8,484.27,-0.09,777.88,3.1,-0.07,0.00,0.00,1.00,0.00,0.00,1,1268,58.7,0.21,-0.24,-0.01,0.13,0,0,5318,0.0752,0.001,-0.036,-0.064,0.06,-5.98,24,130,-93,0,0,5325,0.0753,0.002,-0.102,0.002,0.12,-5.91,23,43,85,0,0,4695,0.0858,-0.012,-0.144,0.044,0.06,-5.97,24,-595,168,0,0,4702,0.0859,-0.011,-0.099,-0.001,-0.36,-5.67,26,-748,-184,0,0
0.780,1,0.8,484.27,-0.09,777.89,3.1,-0.07,0.00,0.00,1.00,0.00,0.00,1,1424,125.6,0.24,-0.23,-0.01,0.13,0,0,5319,0.0752,0.001,-0.069,-0.031,-0.18,-5.85,23,31,-102,0,0,5326,0.0754,0.002,-0.108,0.008,-0.13,-5.90,23,-92,75,0,0,4699,0.0856,-0.010,-0.060,-0.040,-0.09,-5.94,27,-657,174,0,0,4705,0.0857,-0.010,0.012,-0.088,-0.50,-5.53,29,-775,-173,0,0
0.800,1,0.8,484.27,-0.09,777.91,3.0,-0.07,0.00,0.00,0.73,0.00,0.00,1,1633,135.2,0.27,-0.23,-0.01,0.10,0,0,5322,0.0753,0.001,-0.088,-0.012,-0.45,-5.58,23,-69,-102,0,0,5332,0.0754,0.002,-0.073,-0.027,0.49,-5.54,23,-193,79,0,0,4702,0.0854,-0.008,0.038,-0.062,-0.06,-5.97,29,-652,177,0,0,4711,0.0856,-0.008,0.146,0.046,0.30,-5.73,31,-708,-160,0,0
0.820,1,0.8,484.27,-0.09,777.93,3.0,-0.07,0.00,0.00,0.00,0.00,0.01,1,1825,117.0,0.30,-0.22,-0.01,0.05,0,0,5328,0.0753,0.002,-0.061,-0.039,0.13,-5.90,23,-149,-105,0,0,5333,0.0755,0.002,-0.040,-0.060,0.14,-5.90,24,-233,89,0,0,4705,0.0853,-0.007,0.144,0.044,0.32,-5.71,31,-564,183,0,0,4710,0.0854,-0.007,0.237,0.137,-0.14,-5.89,32,-529,-154,0,0
0.840,1,0.8,484.27,-0.09,777.94,2.9,-0.07,0.00,0.00,0.00,0.00,0.00,1,1939,23.7,0.31,-0.22,-0.01,0.02,0,0,5330,0.0753,0.002,-0.032,-0.068,0.28,-5.75,24,-179,-93,0,0,5334,0.0755,0.002,0.005,-0.095,0.29,-5.74,25,-202,98,0,0,4709,0.0851,-0.006,0.235,0.135,-0.08,-5.95,31,-365,166,0,0,4712,0.0853,-0.007,0.280,0.180,-0.50,-5.53,32,-268,-164,0,0
0.860,1,0.9,484.27,-0.09,777.96,2.9,-0.06,0.00,0.00,0.04,0.00,0.00,1,1900,-36.0,0.28,-0.22,-0.01,0.02,0,0,5329,0.0754,0.002,-0.002,-0.098,0.34,-5.70,24,-138,-88,0,0,5333,0.0755,0.002,0.033,-0.067,0.34,-5.69,24,-101,99,0,0,4714,0.0850,-0.005,0.247,0.147,-0.04,-5.99,30,-131,152,0,0,4716,0.0852,-0.005,0.264,0.164,-0.46,-5.57,30,1,-178,0,0
0.880,1,0.9,484.27,-0.09,777.97,2.9,0.04,0.00,0.00,1.00,0.00,0.02,1,1817,-26.1,0.26,-0.22,-0.01,0.04,0,0,5286,0.0754,-0.001,0.003,-0.097,0.32,-5.71,24,-126,-81,0,0,5293,0.0755,0.000,0.015,-0.085,0.32,-5.71,24,-58,100,0,0,4749,0.0850,-0.002,-0.062,-0.038,0.42,-5.61,21,617,148,0,0,4756,0.0851,-0.002,-0.067,-0.033,-0.05,-5.98,21,619,-171,0,0
0.900,1,0.9,484.27,-0.09,777.99,2.9,-0.02,0.00,0.00,1.00,0.00,0.05,1,1851,87.4,0.27,-0.22,-0.01,0.07,0,0,5285,0.0753,-0.005,-0.005,-0.095,-0.19,-5.84,24,-152,-93,0,0,5290,0.0754,-0.005,-0.040,-0.060,-0.16,-5.87,23,-102,112,0,0,4756,0.0851,0.004,-0.048,-0.052,0.09,-5.94,21,950,149,0,0,4760,0.0852,0.004,-0.051,-0.049,-0.35,-5.68,21,953,-172,0,0
0.920,1,0.9,484.27,-0.09,778.01,3.0,0.15,0.00,0.00,0.88,0.00,0.13,1,1937,143.9,0.30,-0.24,-0.01,0.09,0,0,5215,0.0751,-0.008,-0.008,-0.092,-0.10,-5.93,25,-191,-95,0,0,5222,0.0752,-0.008,-0.039,-0.061,0.43,-5.60,24,-206,112,0,0,4809,0.0852,0.007,-0.127,0.027,-0.05,-5.98,21,2137,148,0,0,4816,0.0854,0.007,-0.129,0.029,-0.46,-5.57,21,2145,-170,0,0
0.940,1,0.9,484.27,-0.09,778.02,3.2,0.30,0.00,0.00,0.17,0.00,0.17,1,1968,135.3,0.32,-0.26,-0.01,0.11,0,0,5119,0.0747,-0.022,-0.025,-0.075,-0.37,-5.67,27,-227,-94,0,0,5127,0.0748,-0.022,-0.031,-0.069,0.64,-5.39,26,-279,112,0,0,4890,0.0856,0.020,-0.216,0.116,0.09,-5.94,18,3009,153,0,0,4896,0.0858,0.020,-0.214,0.114,-0.03,-6.00,18,3021,-160,0,0
0.960,1,0.9,484.27,-0.09,778.04,3.4,0.32,0.00,0.00,0.00,0.00,0.14,1,1936,58.1,0.34,-0.28,0.00,0.10,0,0,5053,0.0740,-0.032,-0.046,-0.054,0.04,-5.99,28,-280,-97,0,0,5056,0.0742,-0.032,-0.059,-0.041,0.03,-6.00,28,-344,103,0,0,4950,0.0862,0.030,-0.329,0.229,0.07,-5.96,14,3338,163,0,0,4950,0.0864,0.031,-0.329,0.229,-0.33,-5.70,14,3339,-151,0,0
0.980,1,1.0,484.27,-0.09,778.06,3.5,0.16,0.00,0.00,0.00,0.00,0.04,1,1828,-35.5,0.32,-0.30,0.00,0.08,0,0,5066,0.0734,-0.030,-0.090,-0.010,-0.36,-5.67,28,-355,-93,0,0,5065,0.0735,-0.031,-0.089,-0.011,0.05,-5.98,28,-394,98,0,0,4940,0.0868,0.029,-0.528,0.428,0.04,-6.00,6,2373,170,0,0,4938,0.0869,0.027,-0.527,0.427,-0.13,-5.90,6,2374,-158,0,0
