===== VEHICLE DYNAMICS BENCHMARK REPORT =====
Test Weight: 1440 kg
0-100 km/h Time: 4.24 sec
Braking Distance (100-0): 36.8 meters
Peak Acceleration: 1.25 G
Peak Braking: 2.47 G
Peak Lateral Grip: 2.56 G
Peak Downforce Generated: 3423 N (approx 349 kg)
Peak Engine Speed: 8655 RPM
Peak Manifold Pressure: 2.80 Bar
Top Speed Reached: 120.0 km/h
=============================================

Time,TestStage,SpeedKmh,Accel_Long_G,Accel_Lat_G,Steer,Throttle,Brake,Clutch,Gear,RPM,Torque_Nm,Boost_Bar,Pitch,Roll,YawRate,Aero_Downforce_N,Aero_Drag_N,FL_Load_N,FL_Travel_m,FL_Slip,FL_SlipAng_deg,FL_RPM,FL_LongForce_N,FL_LatForce_N,FL_BrakeTrq_Nm,FL_ABS_Active,FR_Load_N,FR_Travel_m,FR_Slip,FR_SlipAng_deg,FR_RPM,FR_LongForce_N,FR_LatForce_N,FR_BrakeTrq_Nm,FR_ABS_Active,RL_Load_N,RL_Travel_m,RL_Slip,RL_SlipAng_deg,RL_RPM,RL_LongForce_N,RL_LatForce_N,RL_BrakeTrq_Nm,RL_ABS_Active,RR_Load_N,RR_Travel_m,RR_Slip,RR_SlipAng_deg,RR_RPM,RR_LongForce_N,RR_LatForce_N,RR_BrakeTrq_Nm,RR_ABS_Active
4.000,Launching,2.7,0.81,0.00,0.00,1.00,0.00,0.46,1,4959,354.9,1.84,0.15,0.00,0.02,0,0,4239,0.082,0.189,0.01,27,5912,36,0,0,4239,0.082,0.305,0.01,36,5367,38,0,0,2819,0.077,1.463,0.01,110,1912,15,0,0,2819,0.077,1.405,0.01,107,1950,15,0,0
4.020,Launching,3.3,0.85,0.00,0.00,1.00,0.00,0.45,1,4955,364.7,1.89,0.27,0.00,0.00,1,0,4391,0.085,0.180,0.01,33,6164,29,0,0,4392,0.085,0.226,0.01,36,5945,32,0,0,2666,0.074,1.854,0.00,137,1608,4,0,0,2667,0.074,1.759,0.00,131,1651,4,0,0
4.040,Launching,4.0,0.87,0.00,0.00,1.00,0.00,0.46,1,4960,374.3,1.93,0.40,0.00,0.07,1,1,4525,0.088,0.082,-0.07,32,6396,-210,0,0,4527,0.088,0.278,-0.07,46,5861,-207,0,0,2527,0.071,2.093,0.04,155,1436,69,0,0,2529,0.072,1.958,0.04,147,1485,69,0,0
4.060,Launching,4.6,0.86,0.00,0.00,1.00,0.00,0.47,1,4969,383.8,1.98,0.52,0.00,0.15,1,1,4641,0.091,0.277,0.02,51,6017,62,0,0,4644,0.092,-0.004,0.02,58,-614,67,0,0,2403,0.069,2.306,-0.05,172,1303,-74,0,0,2406,0.069,2.123,-0.05,161,1358,-74,0,0
4.080,Launching,5.2,0.95,0.00,0.00,1.00,0.00,0.48,1,4979,393.3,2.03,0.64,0.00,-0.11,2,1,4737,0.094,0.284,0.07,57,6104,229,0,0,4740,0.094,0.131,0.08,45,6855,238,0,0,2298,0.067,2.437,-0.07,185,1214,-101,0,0,2301,0.067,2.201,-0.07,172,1276,-101,0,0
4.100,Launching,5.9,0.96,0.00,0.00,1.00,0.00,0.49,1,4991,402.8,2.07,0.76,0.00,0.02,2,1,4823,0.097,0.066,-0.04,49,6499,-113,0,0,4824,0.097,0.227,-0.03,58,6520,-104,0,0,2203,0.064,2.559,0.03,198,1137,50,0,0,2204,0.064,2.268,0.03,181,1205,50,0,0
4.120,Launching,6.6,0.97,0.00,0.00,1.00,0.00,0.50,1,5002,412.3,2.12,0.86,0.00,-0.03,3,1,4891,0.100,0.061,0.00,56,6436,-5,0,0,4892,0.100,0.130,0.00,58,7077,3,0,0,2124,0.062,2.767,0.01,215,1057,11,0,0,2125,0.062,2.412,0.01,194,1128,11,0,0
4.140,Launching,7.3,0.99,0.00,0.00,1.00,0.00,0.51,1,5014,421.8,2.17,0.96,0.00,-0.01,4,2,4950,0.102,0.038,-0.01,65,5183,-29,0,0,4951,0.103,0.035,-0.01,66,4945,-21,0,0,2053,0.060,2.785,-0.01,226,1018,-8,0,0,2054,0.060,2.374,-0.01,201,1098,-8,0,0
4.160,Launching,8.0,1.03,0.00,0.00,1.00,0.00,0.53,1,5026,431.3,2.21,1.05,0.00,0.02,4,2,4994,0.105,0.098,0.03,68,7201,93,0,0,4995,0.105,0.033,0.03,73,4751,101,0,0,1999,0.059,2.631,-0.03,238,1019,-35,0,0,2000,0.059,2.184,-0.03,208,1113,-35,0,0
4.180,Launching,8.8,1.06,0.00,0.00,1.00,0.00,0.54,1,5038,440.9,2.26,1.13,0.00,-0.03,5,3,5029,0.107,0.093,0.01,75,7222,42,0,0,5030,0.107,0.069,0.02,74,6862,51,0,0,1957,0.057,2.507,-0.02,250,1020,-21,0,0,1957,0.057,2.023,-0.02,216,1131,-21,0,0
4.200,Launching,9.5,1.07,0.00,0.00,1.00,0.00,0.55,1,5050,450.4,2.31,1.20,0.00,-0.03,6,3,5058,0.109,0.047,0.00,83,5936,8,0,0,5059,0.109,0.047,0.00,83,5935,16,0,0,1921,0.056,2.408,-0.01,264,1020,-14,0,0,1921,0.056,1.880,-0.01,223,1151,-14,0,0
4.220,Launching,10.3,1.10,0.00,0.00,1.00,0.00,0.56,1,5062,460.0,2.36,1.26,0.00,-0.04,7,4,5079,0.111,0.062,0.00,88,6693,15,0,0,5079,0.111,0.062,0.01,88,6694,22,0,0,1897,0.055,2.326,-0.01,278,1024,-18,0,0,1897,0.055,1.748,-0.01,229,1178,-18,0,0
4.240,Launching,11.1,1.12,0.00,0.00,1.00,0.00,0.57,1,5074,469.6,2.40,1.32,0.00,-0.05,8,4,5097,0.112,0.062,0.01,96,6738,18,0,0,5097,0.112,0.062,0.01,96,6738,25,0,0,1878,0.055,2.260,-0.02,293,1028,-21,0,0,1878,0.055,1.626,-0.02,235,1208,-21,0,0
4.260,Launching,11.9,1.15,0.00,0.00,1.00,0.00,0.58,1,5086,479.3,2.45,1.37,0.00,-0.06,9,5,5103,0.114,0.066,0.01,103,6878,24,0,0,5103,0.114,0.066,0.01,103,6878,30,0,0,1865,0.054,2.208,-0.02,309,1033,-26,0,0,1864,0.054,1.510,-0.02,241,1244,-26,0,0
4.280,Launching,12.7,1.17,0.00,0.00,1.00,0.00,0.60,1,5098,488.9,2.50,1.41,0.00,-0.06,10,5,5100,0.115,0.072,0.01,110,7015,27,0,0,5100,0.115,0.072,0.01,110,7015,32,0,0,1856,0.054,2.169,-0.02,326,1036,-30,0,0,1855,0.054,1.399,-0.02,246,1286,-30,0,0
4.300,Launching,13.6,1.19,0.00,0.00,1.00,0.00,0.61,1,5110,498.6,2.55,1.44,0.00,-0.07,12,6,5102,0.117,0.078,0.01,118,7149,33,0,0,5101,0.117,0.078,0.01,118,7148,36,0,0,1849,0.054,2.143,-0.03,344,1039,-34,0,0,1849,0.054,1.291,-0.03,250,1333,-34,0,0
4.320,Launching,14.4,1.22,0.00,0.00,1.00,0.00,0.62,1,5122,508.3,2.59,1.47,0.00,-0.08,13,7,5108,0.118,0.087,0.01,127,7275,42,0,0,5107,0.118,0.087,0.01,127,7275,44,0,0,1845,0.053,2.130,-0.03,364,1039,-41,0,0,1844,0.053,1.184,-0.03,254,1386,-41,0,0
4.340,Launching,15.3,1.24,0.00,0.00,1.00,0.00,0.63,1,5134,518.0,2.64,1.50,0.00,-0.10,15,8,5118,0.119,0.099,0.01,136,7385,50,0,0,5117,0.119,0.099,0.01,136,7385,50,0,0,1840,0.054,2.131,-0.04,386,1036,-48,0,0,1839,0.054,1.079,-0.04,256,1446,-48,0,0
4.360,Launching,16.2,1.25,0.00,0.00,1.00,0.00,0.65,1,5146,527.7,2.69,1.52,0.00,-0.12,17,9,5130,0.121,0.123,0.02,147,7434,58,0,0,5130,0.121,0.123,0.02,147,7433,61,0,0,1835,0.054,2.151,-0.05,411,1029,-56,0,0,1835,0.054,0.977,-0.05,257,1512,-56,0,0
4.380,Launching,17.1,1.24,0.00,0.00,1.00,0.00,0.66,1,5158,537.4,2.74,1.54,0.00,-0.15,19,10,5138,0.122,0.204,0.02,167,7082,72,0,0,5138,0.122,0.203,0.02,167,7084,78,0,0,1837,0.054,2.209,-0.06,442,1017,-69,0,0,1837,0.054,0.897,-0.06,261,1575,-69,0,0
4.400,Launching,17.9,1.10,0.00,0.00,1.00,0.00,0.67,1,5170,547.2,2.79,1.55,0.00,-0.18,20,11,5105,0.123,0.569,0.02,231,5300,78,0,0,5105,0.123,0.566,0.03,231,5312,86,0,0,1885,0.055,2.423,-0.07,495,998,-83,0,0,1886,0.055,0.955,-0.07,283,1570,-82,0,0
4.420,Launching,18.4,0.83,0.00,0.00,1.00,0.00,0.72,1,5354,546.2,2.80,1.54,0.00,-0.19,22,11,4998,0.124,1.111,0.02,285,3875,72,0,0,4998,0.124,1.103,0.03,284,3889,84,0,0,2024,0.056,2.772,-0.07,531,1006,-89,0,0,2024,0.056,1.155,-0.07,290,1540,-89,0,0
4.440,Launching,19.0,0.77,0.00,0.00,1.00,0.00,0.82,1,5656,531.4,2.80,1.51,0.00,-0.20,23,12,4882,0.124,1.026,0.03,318,3931,82,0,0,4882,0.124,1.011,0.03,316,3957,98,0,0,2188,0.057,2.705,-0.07,575,1100,-102,0,0,2187,0.057,0.916,-0.07,301,1856,-102,0,0
4.460,Launching,19.5,0.76,0.00,0.00,1.00,0.00,0.92,1,5917,523.8,2.80,1.47,0.00,-0.22,25,13,4776,0.124,1.275,0.03,323,3464,101,0,0,4775,0.124,1.251,0.04,319,3496,120,0,0,2345,0.059,3.025,-0.08,598,1120,-120,0,0,2344,0.059,1.030,-0.08,284,1884,-120,0,0
4.480,Launching,20.1,0.76,0.00,0.00,1.00,0.00,1.00,1,6073,513.3,2.80,1.41,0.00,-0.26,26,13,4683,0.124,1.272,0.04,373,3401,128,0,0,4682,0.124,1.233,0.05,367,3451,151,0,0,2488,0.061,3.145,-0.09,670,1168,-146,0,0,2487,0.061,0.894,-0.09,307,2134,-145,0,0
4.500,Launching,20.6,0.76,0.00,0.00,1.00,0.00,1.00,1,6316,500.3,2.80,1.35,0.00,-0.33,28,14,4601,0.123,1.256,0.05,386,3362,163,0,0,4599,0.123,1.198,0.06,377,3438,190,0,0,2615,0.063,3.218,-0.10,712,1214,-181,0,0,2612,0.063,0.653,-0.10,286,2568,-180,0,0
4.520,Launching,21.1,0.77,0.00,0.00,1.00,0.00,1.00,1,6549,488.5,2.80,1.29,0.00,-0.43,29,15,4532,0.122,1.232,0.07,391,3342,212,0,0,4529,0.122,1.149,0.08,377,3456,245,0,0,2719,0.065,3.315,-0.13,747,1246,-232,0,0,2716,0.065,0.341,-0.13,238,3340,-231,0,0
4.540,Launching,21.7,0.81,0.00,0.00,1.00,0.00,0.97,1,6710,485.5,2.80,1.22,0.00,-0.62,31,16,4485,0.121,1.487,0.11,397,3017,317,0,0,4482,0.121,1.367,0.12,377,3142,356,0,0,2789,0.067,3.804,-0.18,802,1204,-329,0,0,2786,0.067,0.223,-0.18,174,3778,-328,0,0
4.560,Launching,22.2,0.69,0.00,0.00,1.00,0.00,0.87,1,7005,461.4,2.80,1.16,0.00,-0.20,32,17,4421,0.120,1.352,0.06,430,3116,188,0,0,4415,0.120,1.192,0.08,402,3309,240,0,0,2867,0.069,3.812,-0.14,869,1237,-258,0,0,2861,0.069,-0.063,-0.14,199,-3798,-257,0,0
4.580,Launching,22.7,0.70,-0.01,0.00,1.00,0.00,0.77,1,7337,446.1,2.80,1.09,0.00,-0.27,34,17,4349,0.118,1.642,0.04,491,2785,114,0,0,4344,0.118,1.433,0.06,453,2975,168,0,0,2946,0.070,4.088,-0.09,935,1234,-184,0,0,2941,0.070,0.082,-0.09,199,4157,-184,0,0
4.600,Launching,23.2,0.66,0.00,0.00,1.00,0.00,0.67,1,7759,399.4,2.80,1.02,0.00,-0.27,35,18,4287,0.117,1.843,0.05,502,2593,140,0,0,4279,0.117,1.580,0.07,453,2794,198,0,0,3011,0.072,4.260,-0.09,950,1241,-184,0,0,3004,0.072,0.059,-0.09,164,3900,-183,0,0
4.620,Launching,23.6,0.61,0.00,0.00,1.00,0.00,0.57,1,8030,351.1,2.80,0.96,0.00,-0.15,37,19,4219,0.116,1.934,0.03,532,2492,83,0,0,4210,0.116,1.615,0.05,471,2718,146,0,0,3075,0.073,4.303,-0.07,979,1262,-136,0,0,3067,0.073,0.050,-0.07,169,3724,-135,0,0
4.640,Launching,24.0,0.58,0.00,0.00,1.00,0.00,0.47,1,8197,314.3,2.58,0.89,0.00,-0.03,38,19,4154,0.114,1.978,0.02,576,2427,47,0,0,4145,0.114,1.597,0.04,501,2691,111,0,0,3132,0.075,4.277,-0.05,1015,1288,-97,0,0,3123,0.075,0.029,-0.05,195,2716,-97,0,0
4.660,Launching,24.4,0.58,0.00,0.00,1.00,0.00,0.37,1,8523,263.5,2.22,0.83,0.00,-0.05,40,20,4102,0.112,2.122,0.03,612,2316,95,0,0,4094,0.112,1.672,0.06,523,2598,158,0,0,3171,0.076,4.331,-0.06,1042,1298,-122,0,0,3162,0.076,0.014,-0.06,199,1458,-122,0,0
4.680,Launching,24.8,0.55,0.00,0.00,1.00,0.00,0.27,1,8655,197.6,1.76,0.77,0.00,0.06,41,21,4048,0.111,2.171,0.01,630,2260,31,0,0,4040,0.111,1.651,0.04,525,2580,95,0,0,3208,0.077,4.296,-0.04,1050,1317,-78,0,0,3199,0.077,0.011,-0.04,201,1139,-78,0,0
4.700,Launching,25.2,0.51,0.00,0.00,1.00,0.00,0.17,1,8608,132.4,1.29,0.71,0.00,0.25,43,21,3992,0.109,2.114,-0.02,626,2258,-43,0,0,3983,0.109,1.512,0.01,503,2657,18,0,0,3246,0.078,4.094,0.00,1023,1359,-1,0,0,3238,0.078,0.005,0.00,202,593,-2,0,0
4.720,Launching,25.5,0.47,0.00,0.00,1.00,0.00,0.07,1,8614,84.8,0.82,0.65,0.00,0.46,44,22,3935,0.107,1.917,-0.05,591,2334,-124,0,0,3928,0.107,1.204,-0.03,443,2930,-68,0,0,3284,0.079,3.700,0.04,955,1435,93,0,0,3277,0.078,-0.001,0.04,204,-135,93,0,0
4.740,Launching,25.9,0.54,0.00,0.00,1.00,0.00,0.06,2,8648,22.9,0.36,0.60,0.00,0.40,45,22,3905,0.106,1.362,-0.03,482,2742,-87,0,0,3901,0.106,0.419,-0.01,280,4509,-31,0,0,3293,0.079,3.256,0.04,877,1521,90,0,0,3290,0.079,0.000,0.04,207,-6,90,0,0
4.760,Launching,26.3,0.55,0.00,0.00,1.00,0.00,0.36,2,8435,-42.4,0.00,0.56,0.00,0.76,47,23,3888,0.104,1.013,-0.10,424,3149,-245,0,0,3887,0.104,0.029,-0.07,215,3359,-190,0,0,3282,0.080,2.796,0.10,794,1625,216,0,0,3281,0.079,0.001,0.10,210,142,216,0,0
4.780,Launching,26.7,0.64,0.01,0.00,1.00,0.00,0.66,2,7949,-40.4,0.03,0.52,0.00,0.47,49,24,3899,0.103,1.258,-0.03,490,2847,-87,0,0,3906,0.103,0.048,-0.01,224,4649,-32,0,0,3238,0.080,2.348,0.06,715,1741,130,0,0,3244,0.080,0.007,0.06,216,826,130,0,0
4.800,Launching,27.3,0.79,0.01,0.00,1.00,0.00,0.96,2,7278,130.9,1.00,0.51,0.00,-0.38,51,25,3959,0.102,1.679,0.09,594,2507,248,0,0,3969,0.102,0.046,0.12,230,4634,306,0,0,3140,0.080,2.414,-0.09,753,1666,-179,0,0,3150,0.080,0.037,-0.09,228,3234,-179,0,0
4.820,Launching,27.9,0.88,0.01,0.00,1.00,0.00,1.00,2,6589,165.8,1.10,0.51,0.00,-1.17,53,26,4040,0.101,2.195,0.19,723,2244,506,0,0,4050,0.101,0.045,0.21,235,4686,566,0,0,3011,0.079,2.852,-0.24,869,1477,-473,0,0,3020,0.079,0.051,-0.24,236,3703,-471,0,0
4.840,Launching,28.5,0.85,0.00,0.00,1.00,0.00,1.00,2,5933,194.1,1.17,0.53,0.00,-1.60,55,27,4108,0.101,2.724,0.22,860,2059,591,0,0,4114,0.101,0.043,0.24,240,4632,651,0,0,2891,0.078,3.337,-0.33,1000,1321,-624,0,0,2897,0.078,0.059,-0.33,244,3758,-621,0,0
4.860,Launching,29.0,0.72,-0.01,0.00,1.00,0.00,1.00,2,5501,216.2,1.22,0.55,0.00,-1.26,57,28,4130,0.101,3.098,0.11,955,1951,302,0,0,4131,0.101,0.077,0.13,239,5771,363,0,0,2821,0.077,3.670,-0.29,1082,1237,-532,0,0,2822,0.077,0.051,-0.28,233,3466,-528,0,0
4.880,Launching,29.3,0.39,-0.02,0.00,1.00,0.00,1.00,2,5448,227.2,1.28,0.56,0.00,0.13,59,29,4090,0.101,2.975,0.03,946,1968,94,0,0,4085,0.101,-0.087,0.07,252,-5823,193,0,0,2841,0.076,3.495,-0.14,1069,1272,-271,0,0,2836,0.077,-0.063,-0.14,248,-3758,-270,0,0
4.900,Launching,29.6,0.49,-0.02,0.00,1.00,0.00,1.00,2,5445,239.5,1.33,0.56,0.00,0.18,60,29,4033,0.101,2.980,-0.03,926,1939,-74,0,0,4032,0.101,0.046,0.01,218,4713,21,0,0,2899,0.076,3.473,-0.03,1044,1302,-50,0,0,2898,0.076,0.061,-0.03,223,3799,-50,0,0
