Time_s,Speed_Kmh,YawRate_deg,Pitch_deg,Roll_deg,EngineRPM,Gear,NetTorque,FL_Load_N,FL_Travel_m,FL_SlipLong,FL_SlipAngle_deg,FL_DynamicToe_deg,FL_ForceLong_N,FL_ForceLat_N,FR_Load_N,FR_Travel_m,FR_SlipLong,FR_SlipAngle_deg,FR_DynamicToe_deg,FR_ForceLong_N,FR_ForceLat_N,RL_Load_N,RL_Travel_m,RL_SlipLong,RL_SlipAngle_deg,RL_DynamicToe_deg,RL_ForceLong_N,RL_ForceLat_N,RR_Load_N,RR_Travel_m,RR_SlipLong,RR_SlipAngle_deg,RR_DynamicToe_deg,RR_ForceLong_N,RR_ForceLat_N
7.820,3.7,5.135,0.069,0.157,1025,1,98.3,3397,0.0039,0.0320,-13.3249,-0.4462,-49,-872,2892,-0.0020,-0.0373,-15.4107,-0.2340,-58,-526,3118,0.0006,0.0189,-1.5024,0.1055,38,-63,2613,-0.0053,0.0377,-1.6815,0.9149,-36,-53
7.840,3.6,2.841,0.066,0.115,1156,1,107.4,3320,0.0030,-0.0044,-8.5288,-0.3431,-104,-2126,2971,-0.0011,-0.0010,-9.2074,-0.1275,-3,-1813,3061,0.0000,0.0228,-1.4060,-0.0086,-61,-242,2712,-0.0042,-0.0014,-1.5645,0.7145,-133,-230
7.860,3.6,-0.371,0.065,0.110,1299,1,117.2,3284,0.0026,-0.0264,0.0343,-0.2939,-6,-2301,3028,-0.0004,0.0233,0.1386,-0.0511,-80,-2044,3037,-0.0003,-0.0160,-0.6945,-0.0576,-87,-314,2781,-0.0033,-0.0325,-0.6291,0.5753,-100,-299
7.880,3.6,-3.157,0.063,0.136,1452,1,127.8,3295,0.0027,0.0084,8.5584,-0.3099,38,-1616,3050,-0.0002,-0.0134,7.9915,-0.0204,-123,-1403,3053,-0.0002,0.0335,0.1616,-0.0261,97,-286,2808,-0.0030,0.0500,0.1687,0.5217,80,-270
7.900,3.7,-4.238,0.069,0.169,1556,1,133.3,3332,0.0031,0.0238,12.1904,-0.3589,-51,-59,3028,-0.0004,-0.0208,10.9085,-0.0504,-54,-1,3096,0.0004,0.0180,0.8335,0.0608,1068,-145,2792,-0.0032,0.1022,0.7523,0.5532,1683,-118
7.920,3.9,-3.165,0.086,0.181,1588,1,134.3,3388,0.0038,0.0039,9.0648,-0.4341,-149,1386,3011,-0.0006,0.0037,8.3080,-0.0736,-28,1260,3130,0.0008,0.1181,0.8184,0.1302,1985,8,2753,-0.0037,0.3548,0.7787,0.6313,2814,22
7.940,4.1,-0.538,0.115,0.157,1582,1,134.2,3438,0.0044,-0.0148,2.1084,-0.5016,-160,1908,3035,-0.0004,0.0106,2.1617,-0.0411,-90,1709,3116,0.0006,-0.0545,0.8473,0.1009,2018,122,2713,-0.0041,0.5676,0.6772,0.7132,2862,39
7.960,4.4,2.162,0.153,0.099,1580,1,134.1,3468,0.0047,-0.0149,-3.8535,-0.5419,-113,1509,3117,0.0006,-0.0141,-4.1319,0.0695,-120,1369,3036,-0.0003,-0.0168,0.3244,-0.0599,2161,145,2686,-0.0045,0.8353,0.4049,0.7684,2561,27
7.980,4.6,3.612,0.195,0.026,1579,1,134.1,3472,0.0048,-0.0035,-6.7346,-0.5481,-69,321,3251,0.0022,-0.0211,-6.9342,0.2500,-109,361,2900,-0.0020,0.0084,0.2625,-0.3356,2368,140,2679,-0.0046,1.1277,0.1484,0.7827,2325,15
8.000,4.9,3.001,0.239,-0.040,1579,1,134.1,3462,0.0047,0.0039,-5.6049,-0.5346,-73,-905,3405,0.0040,-0.0148,-6.0856,0.4577,-84,-872,2732,-0.0039,0.0570,-0.1322,-0.6755,2617,84,2675,-0.0046,1.3566,-0.0810,0.7909,2167,6
8.020,5.1,0.897,0.282,-0.078,1579,1,134.1,3461,0.0047,-0.0001,-1.9045,-0.5333,-104,-1427,3549,0.0057,-0.0005,-1.8960,0.6519,-92,-1442,2567,-0.0059,0.1574,-0.1261,-1.0085,2757,42,2655,-0.0048,1.5151,-0.2555,0.8307,2059,1
8.040,5.3,-1.305,0.318,-0.089,1579,1,134.1,3489,0.0050,-0.0093,1.9804,-0.5711,-111,-1162,3662,0.0070,0.0027,2.0293,0.8041,-121,-1180,2436,-0.0074,0.4072,-0.1257,-1.2739,2646,14,2609,-0.0054,1.6995,-0.1867,0.9243,1968,-1
8.060,5.6,-2.448,0.345,-0.084,1580,1,134.1,3537,0.0055,-0.0113,4.0416,-0.6357,-98,-314,3734,0.0079,-0.0020,3.9397,0.9015,-135,-279,2348,-0.0084,0.9274,-0.0499,-1.4508,2247,3,2545,-0.0061,2.0188,0.1321,1.0522,1879,1
8.080,5.8,-1.998,0.360,-0.081,1688,1,136.7,3590,0.0062,-0.0074,3.4054,-0.7073,-90,581,3777,0.0084,-0.0079,3.3269,0.9596,-122,660,2301,-0.0090,1.1450,0.2011,-1.5459,1990,4,2488,-0.0068,2.0448,0.2359,1.1674,1818,2
8.100,6.0,-0.395,0.364,-0.091,1895,1,142.3,3627,0.0066,-0.0022,1.0248,-0.7566,-88,972,3807,0.0087,-0.0106,1.0495,0.9989,-87,1064,2280,-0.0092,1.3896,0.4436,-1.5883,1853,6,2460,-0.0071,2.2704,0.5000,1.2249,1781,4
8.120,6.1,1.206,0.359,-0.113,2018,1,145.3,3630,0.0066,0.0005,-1.3115,-0.7613,-90,739,3832,0.0090,-0.0077,-1.3248,1.0334,-49,818,2268,-0.0094,1.1532,0.5544,-1.6121,1811,9,2470,-0.0070,2.9229,0.5979,1.2041,1764,6
8.140,6.3,1.907,0.346,-0.137,2072,1,146.6,3603,0.0063,0.0003,-2.3292,-0.7248,-86,129,3855,0.0093,-0.0012,-2.3636,1.0640,-33,181,2261,-0.0095,0.9554,0.5361,-1.6272,1836,13,2513,-0.0065,3.2892,0.5761,1.1184,1772,6
8.160,6.5,1.524,0.329,-0.150,2198,1,150.0,3563,0.0058,-0.0004,-1.7329,-0.6700,-76,-396,3867,0.0094,0.0046,-1.8020,1.0797,-43,-402,2267,-0.0094,0.8639,0.4655,-1.6148,1872,16,2571,-0.0058,3.4838,0.4573,1.0002,1797,6
8.180,6.7,0.526,0.310,-0.146,2330,1,153.5,3523,0.0054,-0.0005,-0.4959,-0.6163,-62,-591,3856,0.0093,0.0071,-0.4549,1.0661,-71,-612,2291,-0.0091,1.0041,0.3159,-1.5662,1922,18,2625,-0.0052,3.9457,0.4106,0.8915,1821,6
8.200,7.0,-0.339,0.290,-0.130,2454,1,156.9,3495,0.0051,0.0013,0.7325,-0.5794,-61,-413,3821,0.0089,0.0051,0.7309,1.0187,-96,-425,2336,-0.0086,0.4756,0.3006,-1.4751,2024,22,2662,-0.0047,3.9748,0.3172,0.8163,1834,5
8.220,7.2,-0.559,0.273,-0.108,2478,1,157.4,3480,0.0049,0.0019,1.1288,-0.5583,-73,-70,3769,0.0083,0.0007,1.1055,0.9477,-100,-60,2393,-0.0079,0.1465,0.3747,-1.3601,2230,34,2682,-0.0045,4.0965,0.4703,0.7760,1842,5
8.240,7.4,-0.072,0.259,-0.088,2476,1,157.7,3473,0.0048,0.0013,0.7049,-0.5497,-89,191,3713,0.0076,-0.0019,0.7263,0.8731,-84,221,2454,-0.0072,-0.1357,0.5941,-1.2370,2616,86,2694,-0.0044,4.1515,0.6511,0.7520,1846,6
8.260,7.7,0.725,0.249,-0.073,2587,1,160.6,3471,0.0048,0.0006,-0.0520,-0.5461,-94,226,3666,0.0071,-0.0009,-0.0418,0.8099,-66,255,2503,-0.0066,1.0857,0.8165,-1.1368,2489,70,2699,-0.0043,2.9440,0.8565,0.7411,1863,8
8.280,7.9,1.233,0.244,-0.062,2727,1,163.2,3471,0.0048,-0.0008,-0.5089,-0.5465,-93,77,3634,0.0067,0.0010,-0.5010,0.7663,-67,100,2538,-0.0062,-0.3673,0.8999,-1.0662,2338,58,2701,-0.0043,3.3453,0.9549,0.7364,1862,10
8.300,8.1,1.448,0.242,-0.051,2792,1,164.0,3472,0.0048,-0.0014,-0.6473,-0.5479,-87,-127,3609,0.0064,0.0017,-0.5806,0.7330,-83,-94,2560,-0.0060,-0.5964,1.0850,-1.0229,2518,101,2697,-0.0043,3.5100,1.0509,0.7453,1850,11
8.320,8.4,1.419,0.243,-0.039,2824,1,164.4,3476,0.0048,-0.0010,-0.4874,-0.5532,-86,-276,3590,0.0062,0.0001,-0.4546,0.7069,-99,-243,2570,-0.0058,-0.7354,1.0476,-1.0019,2764,211,2684,-0.0045,3.4517,1.1890,0.7715,1841,12
8.340,8.6,1.118,0.246,-0.025,2920,1,164.3,3487,0.0050,-0.0004,-0.1855,-0.5685,-85,-318,3574,0.0060,-0.0015,-0.1862,0.6857,-102,-295,2579,-0.0057,0.4436,0.9605,-0.9839,2754,418,2666,-0.0047,4.2893,1.0074,0.8081,1827,12
8.360,8.8,-0.149,0.249,-0.003,2965,1,123.0,3507,0.0052,-0.0003,-1.7114,-140.2417,-75,-929,3561,0.0058,-0.0020,-1.2223,-109.0546,-108,-767,2586,-0.0056,0.5502,0.4841,-0.9689,2472,559,2641,-0.0050,4.1315,0.5180,0.8583,1814,9
8.380,9.1,-2.387,0.250,0.038,3001,1,26.0,3535,0.0055,-0.0014,-2.5247,-286.4196,-83,-1723,3540,0.0056,-0.0018,-1.3442,-223.9076,-126,-1265,2605,-0.0054,0.5654,0.0351,-0.9325,2729,379,2610,-0.0054,4.0346,0.0161,0.9211,1796,4
8.400,9.3,-5.690,0.250,0.103,2868,1,-42.8,3581,0.0061,-0.0024,-3.7008,-515.2333,-83,-2625,3497,0.0051,-0.0029,-2.0548,-403.6987,-137,-1912,2647,-0.0049,-0.0110,-0.5294,-0.8463,2200,372,2563,-0.0059,3.4285,-0.4652,1.0158,1772,0
8.420,9.4,-10.098,0.244,0.198,2733,1,-41.7,3653,0.0069,-0.0030,-1.4184,-598.7673,-33,-2843,3425,0.0042,-0.0021,0.0053,-469.3531,-113,-1832,2719,-0.0041,0.0825,-1.4067,-0.7010,694,125,2490,-0.0068,3.0176,-1.1749,1.1632,1736,-7
8.440,9.4,-15.498,0.225,0.324,2466,1,-40.4,3749,0.0080,-0.0025,-1.0590,-841.8188,-27,-3021,3308,0.0028,-0.0013,0.1333,-660.3788,-112,-1721,2835,-0.0027,-0.3555,-2.9196,-0.4656,-589,-477,2394,-0.0079,1.8757,-2.4581,1.3587,1703,-21
8.460,9.5,-18.237,0.206,0.467,2340,1,-38.8,3845,0.0092,0.0076,1.7823,-841.9484,-43,-2372,3123,0.0007,0.0003,2.4439,-660.6273,-116,-680,3002,-0.0007,0.0171,-2.5879,-0.1288,17,-1056,2280,-0.0092,2.4737,-2.2414,1.5888,1633,-29
8.480,9.5,-20.630,0.178,0.612,2237,1,-38.8,3951,0.0104,-0.0014,0.8513,-1033.6780,-99,-1943,2912,-0.0018,-0.0040,1.4423,-811.4449,-71,-179,3181,0.0014,-0.4118,-3.0904,0.2337,-809,-1574,2142,-0.0109,1.6647,-2.5059,1.8681,1556,-35
8.500,9.5,-17.267,0.149,0.706,2303,1,70.0,4028,0.0113,0.0044,16.3108,-1.2979,-309,3571,2666,-0.0047,-0.0186,13.7072,-0.5382,-104,2684,3364,0.0035,0.3090,-2.0227,0.6030,-962,-1855,2002,-0.0125,1.9896,-1.6461,2.1512,1472,-33
8.520,9.5,-10.078,0.122,0.715,2322,1,139.9,4041,0.0115,-0.0383,10.0389,-1.3143,-124,4243,2469,-0.0070,0.0131,9.0416,-0.8041,61,2693,3485,0.0049,-0.4510,-0.2456,0.8472,2176,-1595,1913,-0.0136,1.9504,-0.2275,2.3303,1404,-20
8.540,9.5,-4.020,0.101,0.651,2448,1,159.4,3961,0.0105,0.0319,4.6368,-1.2064,-44,4196,2368,-0.0082,-0.0106,4.4004,-0.9399,-19,2593,3504,0.0052,-0.3121,0.6746,0.8855,-2224,-1132,1911,-0.0136,2.0375,0.7214,2.3340,1384,-2
8.560,9.6,1.984,0.087,0.514,2491,1,159.8,3829,0.0090,-0.0335,-0.5455,-1.0295,-268,3954,2380,-0.0081,0.0074,-0.5042,-0.9246,-9,2545,3453,0.0046,-0.0672,1.2930,0.7824,2357,-524,2003,-0.0125,2.6536,1.4773,2.1488,1444,8
8.580,9.7,6.798,0.084,0.318,2635,1,161.2,3643,0.0068,0.0150,-4.8045,-0.7780,164,3010,2499,-0.0067,0.0001,-5.0928,-0.7640,-35,2207,3316,0.0029,0.2143,1.3569,0.5064,-617,35,2172,-0.0105,2.6855,1.7127,1.8066,1545,17
8.600,10.0,9.978,0.099,0.092,2817,1,163.7,3414,0.0041,0.0316,-6.9548,-0.4696,-193,355,2707,-0.0042,-0.0002,-7.8160,-0.4841,-67,457,3100,0.0004,0.7260,1.6317,0.0704,3146,116,2393,-0.0079,2.3659,1.8210,1.3601,1700,22
8.620,10.2,8.540,0.128,-0.108,2840,1,164.6,3187,0.0014,-0.0108,-5.8142,-0.1639,-261,-1871,2982,-0.0010,-0.0019,-6.3257,-0.1132,-97,-1654,2818,-0.0029,-0.1370,1.6317,-0.5005,2743,137,2613,-0.0053,2.7172,1.7585,0.9162,1845,26
8.640,10.5,4.532,0.167,-0.256,2887,1,165.2,3011,-0.0006,-0.0137,-2.5374,0.0739,31,-2280,3252,0.0022,-0.0019,-2.6645,0.2516,-124,-2411,2532,-0.0063,-0.4243,1.5243,-1.0792,2727,314,2773,-0.0034,2.6902,1.4590,0.5909,1940,25
8.660,10.7,-0.175,0.209,-0.347,2859,1,164.9,2913,-0.0018,0.0141,0.9147,0.2063,0,-1830,3481,0.0049,-0.0025,0.9084,0.5606,-133,-2142,2289,-0.0091,-0.3474,0.7323,-1.5695,1399,861,2858,-0.0024,2.5276,0.8221,0.4191,2001,22
8.680,10.9,-3.756,0.250,-0.396,2943,1,165.6,2890,-0.0021,-0.0029,3.2850,0.2365,-155,-653,3662,0.0070,-0.0023,3.4598,0.8039,-138,-676,2108,-0.0113,0.0935,-0.0015,-1.9359,1516,625,2880,-0.0022,2.5882,0.0526,0.3754,2024,12
8.700,11.1,-3.955,0.286,-0.430,3150,1,168.6,2930,-0.0016,-0.0130,3.2048,0.1827,-118,639,3812,0.0088,-0.0043,3.0897,1.0057,-118,909,1995,-0.0126,-0.2155,-0.0621,-2.1642,2198,150,2877,-0.0022,2.3740,-0.0182,0.3816,2021,4
8.720,11.3,-2.057,0.316,-0.468,3299,1,170.5,2990,-0.0009,-0.0043,1.6176,0.1024,-58,1228,3947,0.0104,-0.0049,1.5765,1.1883,-96,1638,1919,-0.0135,-0.1622,0.0601,-2.3184,2045,64,2877,-0.0022,2.5186,0.1295,0.3823,2012,2
8.740,11.5,0.175,0.338,-0.509,3469,1,172.7,3045,-0.0002,0.0025,-0.1038,0.0274,-87,1110,4086,0.0120,-0.0043,-0.1265,1.3753,-78,1484,1863,-0.0142,-0.0173,0.1473,-2.4329,1877,29,2903,-0.0019,2.6209,0.1967,0.3288,2024,2
8.760,11.7,1.494,0.352,-0.545,3568,1,176.5,3085,0.0002,-0.0011,-1.1449,-0.0264,-120,536,4218,0.0136,-0.0036,-1.2305,1.5534,-69,705,1819,-0.0147,0.8188,0.0976,-2.5211,1723,12,2952,-0.0013,3.1028,0.1391,0.2306,2058,1
8.780,11.9,1.387,0.356,-0.560,3754,1,215.9,3111,0.0005,-0.0045,-1.2186,-0.0607,-92,-86,4323,0.0148,-0.0021,-1.1790,1.6953,-72,-95,1795,-0.0149,0.9425,-0.0174,-2.5692,1630,4,3008,-0.0007,3.2212,0.0438,0.1175,2091,1
8.800,12.1,0.371,0.351,-0.546,3993,1,269.5,3134,0.0008,-0.0027,-0.5305,-0.0924,-57,-364,4380,0.0155,-0.0015,-0.5478,1.7713,-71,-490,1803,-0.0149,1.0838,-0.1152,-2.5538,1570,0,3048,-0.0002,3.2981,-0.0927,0.0355,2112,-1
8.820,12.3,-0.737,0.341,-0.505,4234,1,330.6,3164,0.0012,0.0002,0.3200,-0.1331,-59,-237,4379,0.0155,-0.0004,0.1865,1.7706,-69,-384,1851,-0.0143,1.2049,-0.2579,-2.4555,1558,-5,3066,0.0000,3.3653,-0.2032,-0.0008,2120,-2
8.840,12.5,-1.279,0.326,-0.447,4521,1,383.0,3203,0.0016,0.0002,0.5412,-0.1847,-66,4,4326,0.0148,0.0004,0.5983,1.6993,-69,-8,1928,-0.0134,1.3098,-0.3810,-2.2995,1580,-9,3052,-0.0002,3.4448,-0.3224,0.0276,2106,-4
8.860,12.8,-1.233,0.308,-0.379,4815,1,426.2,3244,0.0021,0.0000,0.4476,-0.2403,-74,199,4238,0.0138,0.0004,0.4957,1.5800,-71,272,2025,-0.0122,1.1856,-0.3369,-2.1043,1606,-9,3019,-0.0006,3.3313,-0.3431,0.0948,2080,-5
8.880,13.0,-0.854,0.290,-0.309,5332,1,462.1,3284,0.0026,-0.0003,0.2392,-0.2946,-83,281,4128,0.0125,0.0003,0.2050,1.4320,-74,343,2131,-0.0110,1.9075,-0.4002,-1.8903,1626,-9,2975,-0.0011,3.9345,-0.3436,0.1843,2040,-5
8.900,13.2,-0.433,0.271,-0.238,5851,1,483.9,3318,0.0030,-0.0008,-0.0018,-0.3398,-83,230,4004,0.0110,0.0000,-0.0827,1.2656,-79,231,2235,-0.0098,1.9581,-0.3317,-1.6806,1664,-8,2921,-0.0017,4.0875,-0.3324,0.2918,1994,-4
8.920,13.4,-0.183,0.252,-0.167,6321,1,489.1,3346,0.0033,-0.0009,-0.2606,-0.3784,-71,55,3876,0.0095,-0.0003,-0.2315,1.0927,-82,49,2333,-0.0086,2.0348,-0.3382,-1.4810,1705,-7,2863,-0.0024,4.2226,-0.3062,0.4097,1949,-4
8.940,13.6,-0.122,0.236,-0.097,6854,1,480.9,3374,0.0036,-0.0002,-0.2182,-0.4163,-71,-71,3747,0.0080,-0.0002,-0.0860,0.9181,-89,-24,2431,-0.0075,2.1167,-0.2774,-1.2837,1748,-5,2803,-0.0031,4.3500,-0.3318,0.5310,1904,-3
8.960,13.7,-0.186,0.222,-0.027,7445,1,466.0,3403,0.0040,-0.0002,-0.2115,-0.4553,-71,-171,3619,0.0065,-0.0011,-0.1771,0.7465,-79,-131,2521,-0.0064,3.0147,-0.3503,-1.1017,1786,-5,2737,-0.0039,5.0856,-0.2851,0.6649,1854,-3
8.980,13.9,-0.272,0.212,0.040,7389,1,-180.6,3437,0.0044,-0.0003,-0.0861,-0.5010,-75,-184,3498,0.0051,-0.0005,-0.0848,0.5830,-76,-155,2605,-0.0054,2.3320,-0.3232,-0.9314,1840,-5,2666,-0.0047,4.4729,-0.2937,0.8085,1810,-3
9.000,14.1,-0.282,0.206,0.101,7358,1,-180.5,3477,0.0048,-0.0006,-0.0559,-0.5542,-76,-172,3388,0.0038,-0.0003,-0.0154,0.4346,-80,-129,2683,-0.0045,2.7193,-0.1947,-0.7737,1887,-4,2594,-0.0055,4.5649,-0.1812,0.9532,1765,-2
9.020,14.3,-0.203,0.203,0.155,7413,1,-180.6,3520,0.0053,-0.0006,-0.0355,-0.6131,-77,-145,3295,0.0027,-0.0007,-0.0332,0.3095,-82,-111,2751,-0.0037,2.5582,-0.2290,-0.6369,1929,-4,2526,-0.0064,4.2704,-0.1716,1.0922,1724,-2
9.040,14.5,-0.048,0.204,0.198,7346,1,-180.5,3568,0.0059,-0.0007,-0.0453,-0.6779,-80,-126,3224,0.0019,-0.0010,-0.0594,0.2141,-79,-105,2809,-0.0030,2.6087,-0.1317,-0.5187,1967,-3,2465,-0.0071,4.1290,-0.1193,1.2143,1688,-1
9.060,14.7,0.126,0.207,0.231,7419,1,500.5,3620,0.0065,-0.0009,-0.1067,-0.7470,-79,-144,3179,0.0013,-0.0010,-0.0896,0.1524,-78,-114,2858,-0.0024,2.8397,-0.0540,-0.4190,2001,-1,2417,-0.0076,4.1647,-0.0458,1.3110,1660,-1
9.080,14.9,0.282,0.212,0.253,7489,1,499.5,3671,0.0071,-0.0008,-0.1186,-0.8162,-81,-163,3157,0.0011,-0.0010,-0.0732,0.1231,-81,-113,2897,-0.0020,2.9069,-0.0102,-0.3415,2024,-1,2383,-0.0080,4.0465,0.0365,1.3812,1640,0
9.100,15.1,0.398,0.219,0.265,7553,1,498.0,3717,0.0077,-0.0008,-0.0816,-0.8784,-84,-160,3154,0.0010,-0.0013,-0.1028,0.1197,-81,-128,2923,-0.0017,2.9672,0.0876,-0.2891,2039,1,2360,-0.0083,3.9071,0.1249,1.4271,1629,1
9.120,15.3,0.494,0.226,0.267,7516,1,502.4,3755,0.0081,-0.0010,-0.1136,-0.9294,-85,-175,3165,0.0012,-0.0013,-0.0442,0.1344,-83,-111,2936,-0.0015,3.0036,0.1363,-0.2631,2044,2,2346,-0.0085,3.7719,0.1863,1.4557,1622,2
9.140,15.5,0.568,0.234,0.260,7505,1,-180.8,3782,0.0084,-0.0010,-0.0530,-0.9659,-87,-151,3187,0.0014,-0.0014,-0.0761,0.1640,-80,-115,2935,-0.0015,3.0063,0.2626,-0.2635,2040,4,2341,-0.0085,3.5843,0.2425,1.4663,1623,2
9.160,15.7,0.621,0.241,0.246,7484,1,-180.7,3797,0.0086,-0.0011,-0.0581,-0.9854,-87,-136,3217,0.0018,-0.0013,-0.0340,0.2046,-82,-98,2921,-0.0017,2.9114,0.2888,-0.2916,2034,4,2342,-0.0085,3.3371,0.2824,1.4628,1631,3
9.180,15.9,0.678,0.247,0.225,7451,1,-180.6,3801,0.0086,-0.0011,-0.0162,-0.9909,-87,-100,3253,0.0022,-0.0013,0.0247,0.2532,-84,-55,2900,-0.0019,2.7682,0.3051,-0.3346,2023,5,2353,-0.0084,3.0455,0.3480,1.4413,1646,4
9.200,16.1,0.743,0.251,0.198,7421,1,-180.6,3793,0.0086,-0.0011,-0.0222,-0.9801,-87,-77,3292,0.0027,-0.0015,-0.0189,0.3058,-79,-46,2869,-0.0023,2.2457,0.4147,-0.3979,2026,7,2369,-0.0082,2.3942,0.3786,1.4094,1679,5
9.220,16.3,0.810,0.255,0.168,7392,2,-180.5,3775,0.0083,-0.0011,-0.0131,-0.9563,-87,-53,3333,0.0031,-0.0010,0.0630,0.3609,-84,4,2834,-0.0027,1.6809,0.4559,-0.4675,2054,11,2393,-0.0079,1.8706,0.4186,1.3607,1735,8
9.240,16.5,0.842,0.257,0.135,7371,2,515.5,3750,0.0080,-0.0010,-0.0391,-0.9225,-85,-55,3376,0.0036,-0.0013,-0.0177,0.4179,-78,-8,2798,-0.0032,1.8039,0.4145,-0.5421,2047,11,2423,-0.0076,2.1943,0.4818,1.2989,1756,9
9.260,16.7,0.852,0.259,0.101,7471,2,508.8,3718,0.0077,-0.0009,-0.0251,-0.8801,-84,-49,3418,0.0041,-0.0009,0.0212,0.4745,-79,5,2755,-0.0037,2.7013,0.4879,-0.6276,1956,9,2454,-0.0072,3.3094,0.4784,1.2361,1722,6
9.280,16.9,0.853,0.259,0.067,7379,2,514.5,3684,0.0073,-0.0008,0.0216,-0.8335,-84,-17,3459,0.0046,-0.0009,0.0629,0.5298,-79,36,2716,-0.0041,4.2927,0.4877,-0.7076,1861,5,2490,-0.0068,5.0742,0.4895,1.1632,1696,4
9.300,17.0,0.865,0.257,0.034,7502,2,-180.9,3646,0.0068,-0.0009,0.0375,-0.7831,-83,14,3496,0.0051,-0.0009,0.0723,0.5807,-79,64,2679,-0.0045,5.3093,0.4662,-0.7812,1808,4,2529,-0.0063,6.2155,0.5009,1.0848,1701,3
9.320,17.2,0.882,0.254,0.004,7579,2,-180.8,3607,0.0064,-0.0009,0.0269,-0.7296,-82,27,3530,0.0055,-0.0009,0.0486,0.6262,-78,68,2645,-0.0049,5.4753,0.5360,-0.8507,1786,4,2568,-0.0059,6.3570,0.5153,1.0058,1726,3
9.340,17.4,0.884,0.251,-0.024,7553,2,509.5,3568,0.0059,-0.0009,0.0403,-0.6766,-80,42,3560,0.0058,-0.0008,0.0939,0.6659,-80,97,2616,-0.0053,5.2863,0.5026,-0.9095,1769,4,2608,-0.0054,6.1812,0.5956,0.9255,1752,4
9.360,17.6,0.876,0.249,-0.049,7489,2,509.4,3530,0.0055,-0.0008,0.0214,-0.6257,-79,38,3584,0.0061,-0.0010,0.0531,0.6983,-76,89,2589,-0.0056,5.1045,0.4944,-0.9637,1754,4,2643,-0.0050,5.9979,0.5349,0.8548,1776,4
9.380,17.8,0.879,0.246,-0.069,7437,2,-180.7,3494,0.0050,-0.0008,0.0400,-0.5782,-81,49,3603,0.0063,-0.0006,0.1399,0.7242,-80,136,2564,-0.0059,4.9276,0.5633,-1.0144,1739,5,2672,-0.0046,5.8233,0.5413,0.7954,1796,4
9.400,18.0,0.899,0.243,-0.086,7427,2,-180.7,3464,0.0047,-0.0009,0.0560,-0.5372,-82,64,3618,0.0065,-0.0009,0.0576,0.7441,-77,117,2545,-0.0061,4.9856,0.4810,-1.0534,1727,4,2698,-0.0043,5.8504,0.5146,0.7431,1813,4
9.420,18.2,0.933,0.240,-0.099,7442,2,-180.7,3438,0.0044,-0.0009,0.1031,-0.5020,-85,100,3629,0.0066,-0.0007,0.0824,0.7593,-79,122,2529,-0.0063,4.8009,0.4732,-1.0849,1718,4,2720,-0.0041,5.6844,0.5302,0.6988,1828,4
9.440,18.3,0.938,0.238,-0.108,7506,2,514.4,3417,0.0041,-0.0011,0.0040,-0.4735,-77,59,3637,0.0067,-0.0009,0.0519,0.7708,-79,101,2518,-0.0064,4.9799,0.4991,-1.1066,1712,4,2739,-0.0038,5.7828,0.5157,0.6607,1841,4
9.460,18.5,0.934,0.236,-0.113,7413,2,519.0,3401,0.0039,-0.0008,0.0855,-0.4526,-80,82,3642,0.0068,-0.0008,0.0600,0.7765,-81,93,2512,-0.0065,4.8072,0.5132,-1.1201,1709,4,2752,-0.0037,5.6071,0.4957,0.6342,1851,4
9.480,18.7,0.898,0.235,-0.114,7342,2,518.8,3390,0.0038,-0.0010,0.0076,-0.4378,-77,44,3642,0.0068,-0.0010,0.0287,0.7774,-79,64,2507,-0.0066,4.6742,0.5044,-1.1301,1707,4,2759,-0.0036,5.5295,0.5830,0.6206,1856,5
9.500,18.9,0.869,0.234,-0.111,7406,2,514.5,3385,0.0038,-0.0008,0.0410,-0.4311,-80,42,3638,0.0067,-0.0008,0.0635,0.7719,-80,68,2506,-0.0066,4.4966,0.4528,-1.1322,1708,4,2759,-0.0036,5.3686,0.5105,0.6209,1857,4
9.520,19.1,0.884,0.234,-0.105,7415,2,514.7,3385,0.0038,-0.0010,0.0769,-0.4310,-83,67,3632,0.0067,-0.0007,0.1216,0.7631,-84,111,2509,-0.0065,4.5614,0.4608,-1.1258,1711,4,2755,-0.0037,5.3899,0.4857,0.6276,1856,4
9.540,19.3,0.925,0.233,-0.098,7481,2,514.8,3389,0.0038,-0.0011,0.0085,-0.4360,-79,40,3624,0.0066,-0.0011,0.0446,0.7522,-82,87,2514,-0.0065,4.6163,0.4478,-1.1151,1715,4,2749,-0.0037,5.4225,0.5610,0.6408,1852,5
9.560,19.5,0.935,0.233,-0.089,7540,2,511.1,3396,0.0039,-0.0009,0.0168,-0.4460,-79,26,3615,0.0065,-0.0010,0.0429,0.7405,-79,68,2524,-0.0064,4.6117,0.4577,-1.0953,1722,4,2742,-0.0038,5.4003,0.4915,0.6535,1849,4
9.580,19.7,0.965,0.232,-0.078,7468,2,511.3,3407,0.0040,-0.0009,0.0597,-0.4608,-82,45,3605,0.0063,-0.0008,0.0662,0.7273,-82,74,2537,-0.0062,4.4460,0.4497,-1.0695,1732,4,2734,-0.0039,5.2408,0.5197,0.6698,1845,4
