Time_s,TestPhase,Distance_m,PosX,PosY,PosZ,Speed_Kmh,Accel_Long_G,Accel_Lat_G,Raw_Steer,Raw_Throttle,Raw_Brake,Clutch,Gear,RPM,Torque_Nm,Boost_Bar,Pitch,Roll,YawRate,Aero_DownN,Aero_DragN,FL_Load_N,FL_Travel_m,FL_DamperVel_ms,FL_Slip,FL_SlipDelta,FL_SlipAng_deg,FL_LatDelta,FL_WheelRPM,FL_LongForce_N,FL_LatForce_N,FL_ActBrakeTrq_Nm,FL_ABS_Active,FR_Load_N,FR_Travel_m,FR_DamperVel_ms,FR_Slip,FR_SlipDelta,FR_SlipAng_deg,FR_LatDelta,FR_WheelRPM,FR_LongForce_N,FR_LatForce_N,FR_ActBrakeTrq_Nm,FR_ABS_Active,RL_Load_N,RL_Travel_m,RL_DamperVel_ms,RL_Slip,RL_SlipDelta,RL_SlipAng_deg,RL_LatDelta,RL_WheelRPM,RL_LongForce_N,RL_LatForce_N,RL_ActBrakeTrq_Nm,RL_ABS_Active,RR_Load_N,RR_Travel_m,RR_DamperVel_ms,RR_Slip,RR_SlipDelta,RR_SlipAng_deg,RR_LatDelta,RR_WheelRPM,RR_LongForce_N,RR_LatForce_N,RR_ActBrakeTrq_Nm,RR_ABS_Active
133.7,3,12624.8,619.84,0.02,12699.52,1.0,0.28,-0.01,1.0,0.5,0.0,0.17,1,2002,267.7,0.74,-0.05,-0.01,1.82,0,0,3356,-0.0074,-0.161,0.075,-0.025,12.49,5.32,6,1364,535,0,0,3291,-0.0084,-0.086,0.089,-0.011,13.86,6.69,5,1455,-190,0,0,4567,0.0019,0.018,-0.227,0.127,-1.0,-6.16,7,2985,-261,0,0,4482,0.0009,0.093,0.141,0.041,-0.97,-6.19,2,3355,-276,0,0
133.72,3,12624.8,619.84,0.02,12699.53,1.2,0.24,0.05,1.0,0.5,0.0,0.17,1,2009,268.0,0.74,-0.09,-0.04,2.63,0,0,3178,-0.0101,-0.137,0.283,0.183,12.91,5.75,11,1116,1170,0,0,3203,-0.0097,-0.068,0.257,0.157,14.01,6.85,8,1329,649,0,0,4590,0.0022,0.014,-0.095,-0.005,-0.3,-6.86,10,3034,-295,0,0,4623,0.0026,0.083,0.299,0.199,-0.54,-6.62,5,3530,-335,0,0
133.74,3,12624.9,619.84,0.02,12699.54,1.3,0.2,0.1,1.0,0.5,0.0,0.18,1,2012,268.1,0.74,-0.11,-0.05,3.93,0,0,3054,-0.012,-0.095,0.383,0.283,11.4,4.24,15,622,1659,0,0,3138,-0.0107,-0.05,0.396,0.296,10.68,3.52,12,1020,1260,0,0,4617,0.0025,0.016,0.004,-0.096,0.14,-7.02,13,2696,-288,0,0,4728,0.0038,0.062,0.42,0.32,0.08,-7.08,7,3469,-333,0,0
133.76,3,12624.9,619.84,0.02,12699.55,1.5,0.18,0.14,1.0,0.5,0.0,0.18,1,2014,268.2,0.74,-0.12,-0.03,5.4,0,0,3003,-0.0128,-0.039,0.173,0.073,7.69,0.53,16,240,1943,0,0,3101,-0.0113,-0.028,0.321,0.221,5.6,-1.56,14,568,1563,0,0,4649,0.0029,0.019,0.32,0.22,0.19,-6.98,13,1840,-252,0,0,4778,0.0044,0.029,0.287,0.187,0.19,-6.97,13,3493,-291,0,0
133.78,3,12624.9,619.85,0.02,12699.55,1.6,0.17,0.16,1.0,0.5,0.0,0.18,1,2014,268.2,0.74,-0.1,0.01,6.6,1,0,3030,-0.0124,0.02,0.018,-0.082,4.16,-3.0,16,131,2056,0,0,3092,-0.0114,-0.007,0.147,0.047,1.04,-6.12,14,93,1587,0,0,4694,0.0034,0.026,0.151,0.051,-0.65,-6.51,15,811,-246,0,0,4775,0.0043,-0.001,0.28,0.18,-0.96,-6.2,12,3880,-286,0,0
133.8,3,12624.9,619.85,0.02,12699.56,1.8,0.17,0.17,1.0,1.0,0.0,0.18,1,2014,268.2,0.74,-0.08,0.05,7.68,1,0,3115,-0.0111,0.066,-0.087,-0.013,1.75,-5.41,16,159,2072,0,0,3101,-0.0113,0.007,-0.157,0.057,-2.59,-4.57,12,-86,1397,0,0,4743,0.004,0.029,0.032,-0.068,-1.66,-5.51,16,76,-323,0,0,4724,0.0037,-0.03,0.032,-0.068,-1.66,-5.5,10,3996,-336,0,0
133.82,3,12624.9,619.86,0.02,12699.57,1.9,0.19,0.15,1.0,1.0,0.0,0.21,1,2059,439.6,1.1,-0.05,0.1,8.62,1,0,3231,-0.0093,0.089,-0.015,-0.085,0.77,-6.39,19,359,2033,0,0,3126,-0.0109,0.02,-0.238,0.138,-4.23,-2.93,12,327,1084,0,0,4795,0.0046,0.031,-0.039,-0.061,-2.0,-5.16,16,557,-448,0,0,4658,0.003,-0.039,0.089,-0.011,-2.33,-4.84,11,4551,-415,0,0
133.84,3,12624.9,619.86,0.02,12699.58,2.2,0.32,0.14,1.0,0.5,0.0,0.3,1,2165,577.2,1.31,-0.03,0.14,9.75,1,0,3354,-0.0074,0.095,0.094,-0.006,1.06,-6.1,23,640,1977,0,0,3164,-0.0103,0.029,-0.052,-0.048,-4.09,-3.07,15,1042,736,0,0,4840,0.0051,0.026,0.413,0.313,-1.52,-5.65,18,3064,-540,0,0,4591,0.0022,-0.04,0.1,0.0,-1.82,-5.34,18,5186,-366,0,0
133.86,3,12624.9,619.87,0.02,12699.6,2.5,0.46,0.13,1.0,0.5,0.0,0.3,1,2155,349.9,0.94,-0.02,0.16,11.17,1,0,3461,-0.0058,0.082,-0.023,-0.077,2.21,-4.95,24,441,1962,0,0,3199,-0.0098,0.028,-0.01,-0.09,-2.54,-4.62,18,786,474,0,0,4889,0.0057,0.029,0.192,0.092,-0.47,-6.69,16,3694,-558,0,0,4548,0.0017,-0.025,0.011,-0.089,-0.77,-6.39,19,5289,-309,0,0
133.88,3,12624.9,619.87,0.02,12699.61,2.8,0.38,0.09,1.0,0.5,0.0,0.24,1,2081,271.2,0.75,-0.01,0.18,11.71,2,0,3537,-0.0046,0.059,0.055,-0.045,3.64,-3.53,29,243,2008,0,0,3223,-0.0094,0.018,0.064,-0.036,0.02,-7.15,22,464,364,0,0,4948,0.0064,0.035,-0.086,-0.014,-0.21,-6.95,22,842,-560,0,0,4537,0.0016,-0.006,0.186,0.086,-0.57,-6.59,17,5225,-332,0,0
133.9,3,12624.9,619.88,0.02,12699.63,3.0,0.3,0.1,1.0,1.0,0.0,0.2,1,2043,269.5,0.74,0.0,0.19,11.87,2,0,3591,-0.0037,0.042,-0.031,-0.069,4.61,-2.55,28,257,2109,0,0,3246,-0.0091,0.018,-0.039,-0.061,2.01,-5.15,21,432,393,0,0,4984,0.0068,0.021,-0.078,-0.022,-0.82,-6.35,22,774,-568,0,0,4532,0.0015,-0.003,0.067,-0.033,-1.47,-5.69,16,5250,-330,0,0
133.92,3,12625.0,619.89,0.02,12699.64,3.2,0.24,0.09,1.0,0.5,0.0,0.22,1,2072,441.8,1.11,0.01,0.19,11.86,3,0,3633,-0.0031,0.032,0.062,-0.038,5.44,-1.72,31,291,2255,0,0,3272,-0.0087,0.02,0.071,-0.029,3.67,-3.49,24,569,528,0,0,4995,0.0069,0.007,0.095,-0.005,-1.29,-5.88,28,589,-617,0,0,4523,0.0014,-0.005,0.277,0.177,-2.39,-4.78,22,5202,-408,0,0
133.94,3,12625.0,619.89,0.02,12699.66,3.4,0.31,0.12,1.0,0.5,0.0,0.23,1,2068,270.6,0.74,0.02,0.19,12.55,3,0,3664,-0.0026,0.024,-0.056,-0.044,5.74,-1.42,30,347,2418,0,0,3304,-0.0082,0.025,-0.053,-0.047,4.37,-2.8,23,568,726,0,0,4982,0.0068,-0.008,-0.05,-0.05,-1.52,-5.64,25,1390,-709,0,0,4511,0.0012,-0.007,0.251,0.151,-2.49,-4.67,22,5259,-411,0,0
133.96,3,12625.0,619.9,0.02,12699.68,3.6,0.24,0.1,1.0,1.0,0.0,0.2,1,2038,269.3,0.74,0.03,0.18,13.07,3,1,3687,-0.0023,0.018,0.041,-0.059,5.98,-1.18,34,196,2581,0,0,3329,-0.0078,0.019,0.045,-0.055,4.84,-2.32,26,453,941,0,0,4966,0.0066,-0.009,-0.031,-0.069,-1.55,-5.62,28,295,-798,0,0,4498,0.0011,-0.007,0.066,-0.034,-2.46,-4.7,20,5217,-494,0,0
133.98,3,12625.0,619.91,0.02,12699.7,3.8,0.21,0.12,1.0,0.5,0.0,0.22,1,2069,441.4,1.1,0.04,0.17,13.79,4,1,3701,-0.0021,0.011,-0.001,-0.099,5.84,-1.32,35,217,2723,0,0,3358,-0.0073,0.022,0.032,-0.068,4.53,-2.64,28,454,1144,0,0,4942,0.0063,-0.014,0.049,-0.051,-1.43,-5.74,32,590,-873,0,0,4493,0.001,-0.003,0.26,0.16,-2.52,-4.64,25,5194,-566,0,0
134.0,3,12625.0,619.92,0.02,12699.72,4.0,0.26,0.14,1.0,0.5,0.0,0.23,1,2067,270.6,0.74,0.05,0.17,15.05,4,1,3717,-0.0018,0.012,-0.007,-0.093,5.47,-1.69,37,389,2831,0,0,3387,-0.0069,0.023,-0.023,-0.077,3.72,-3.45,27,653,1302,0,0,4915,0.006,-0.016,-0.029,-0.071,-1.05,-6.11,30,1493,-919,0,0,4483,0.0009,-0.006,0.338,0.238,-1.77,-5.39,27,5250,-508,0,0
134.02,3,12625.1,619.93,0.02,12699.74,4.2,0.2,0.13,1.0,1.0,0.0,0.2,1,2037,269.2,0.74,0.06,0.16,16.09,4,1,3729,-0.0016,0.009,0.013,-0.087,5.15,-2.01,40,57,2908,0,0,3410,-0.0065,0.018,0.049,-0.051,2.94,-4.22,31,353,1393,0,0,4900,0.0058,-0.009,-0.016,-0.084,-0.73,-6.43,33,164,-928,0,0,4482,0.0009,-0.001,0.158,0.058,-0.99,-6.17,25,5238,-524,0,0
134.04,3,12625.1,619.94,0.02,12699.76,4.3,0.18,0.14,1.0,0.5,0.0,0.22,1,2069,441.3,1.1,0.06,0.16,17.05,5,1,3735,-0.0015,0.005,0.005,-0.095,4.79,-2.37,41,275,2951,0,0,3433,-0.0062,0.018,0.008,-0.092,2.12,-5.04,31,477,1429,0,0,4889,0.0057,-0.006,0.055,-0.045,-0.75,-6.41,37,595,-920,0,0,4494,0.001,0.007,0.354,0.254,-1.41,-5.75,30,5254,-526,0,0
134.06,3,12625.1,619.95,0.02,12699.78,4.5,0.25,0.15,1.0,0.5,0.0,0.23,1,2067,270.6,0.74,0.07,0.16,18.37,5,1,3750,-0.0013,0.011,-0.003,-0.097,4.43,-2.73,43,320,2966,0,0,3448,-0.006,0.012,-0.016,-0.084,1.43,-5.73,32,674,1401,0,0,4878,0.0056,-0.006,-0.021,-0.079,-0.19,-6.97,35,1422,-862,0,0,4484,0.0009,-0.006,0.41,0.31,-0.76,-6.4,31,5294,-423,0,0
134.08,3,12625.1,619.96,0.02,12699.81,4.7,0.21,0.14,1.0,0.5,0.0,0.2,1,2037,269.2,0.74,0.07,0.17,19.34,6,1,3764,-0.0011,0.011,0.002,-0.098,4.2,-2.97,45,62,2959,0,0,3452,-0.0059,0.003,0.023,-0.077,0.95,-6.22,35,324,1323,0,0,4876,0.0055,-0.001,-0.037,-0.063,-0.11,-7.05,37,143,-798,0,0,4468,0.0007,-0.009,0.207,0.107,-0.42,-6.75,28,5279,-401,0,0
134.1,3,12625.2,619.98,0.02,12699.83,4.8,0.18,0.15,1.0,0.5,0.0,0.19,1,2024,268.7,0.74,0.07,0.17,20.02,6,1,3773,-0.0009,0.008,-0.006,-0.094,4.15,-3.01,46,206,2943,0,0,3453,-0.0059,0.001,-0.024,-0.076,0.69,-6.47,34,438,1219,0,0,4874,0.0055,-0.001,-0.026,-0.074,-0.24,-6.92,38,237,-743,0,0,4455,0.0006,-0.008,0.229,0.129,-0.49,-6.67,29,5268,-375,0,0
134.12,3,12625.2,619.99,0.02,12699.86,5.0,0.16,0.14,1.0,0.5,0.0,0.18,1,2019,268.4,0.74,0.08,0.17,20.47,6,1,3783,-0.0008,0.007,0.014,-0.086,4.07,-3.09,49,67,2920,0,0,3458,-0.0058,0.004,0.027,-0.073,0.68,-6.48,37,404,1115,0,0,4873,0.0055,0.0,0.003,-0.097,-0.31,-6.85,40,-77,-698,0,0,4449,0.0005,-0.004,0.231,0.131,-0.74,-6.42,31,5255,-375,0,0
134.14,3,12625.2,620.0,0.02,12699.88,5.1,0.17,0.14,1.0,0.5,0.0,0.18,1,2016,268.3,0.74,0.08,0.17,20.86,7,1,3790,-0.0007,0.005,-0.009,-0.091,4.09,-3.08,49,119,2897,0,0,3468,-0.0056,0.007,0.001,-0.099,0.97,-6.19,37,337,1045,0,0,4869,0.0055,-0.003,-0.009,-0.091,-0.71,-6.45,41,-79,-709,0,0,4448,0.0005,-0.001,0.215,0.115,-1.38,-5.79,31,5247,-394,0,0
134.16,3,12625.3,620.02,0.02,12699.91,5.3,0.17,0.13,1.0,0.5,0.0,0.18,1,2015,268.3,0.74,0.09,0.17,21.21,7,1,3798,-0.0006,0.006,0.009,-0.091,4.16,-3.0,51,110,2882,0,0,3475,-0.0055,0.006,0.004,-0.096,1.16,-6.0,38,407,992,0,0,4861,0.0054,-0.005,-0.007,-0.093,-0.87,-6.29,42,-68,-746,0,0,4440,0.0004,-0.005,0.225,0.125,-1.66,-5.5,32,5233,-421,0,0
134.18,3,12625.3,620.03,0.02,12699.93,5.4,0.17,0.12,1.0,0.5,0.0,0.18,1,2015,268.2,0.74,0.09,0.16,21.6,8,1,3803,-0.0005,0.004,-0.003,-0.097,4.24,-2.92,51,89,2874,0,0,3483,-0.0054,0.006,0.009,-0.091,1.33,-5.84,39,370,960,0,0,4849,0.0052,-0.007,-0.01,-0.09,-0.99,-6.17,43,-93,-802,0,0,4430,0.0003,-0.005,0.223,0.123,-1.74,-5.42,33,5218,-451,0,0
134.2,3,12625.3,620.05,0.02,12699.96,5.6,0.17,0.11,1.0,0.5,0.0,0.18,1,2015,268.2,0.74,0.09,0.15,21.98,8,1,3804,-0.0005,0.001,0.006,-0.094,4.49,-2.67,53,113,2884,0,0,3491,-0.0053,0.006,0.008,-0.092,1.85,-5.31,40,387,979,0,0,4837,0.0051,-0.007,0.0,-0.1,-0.9,-6.26,44,-79,-844,0,0,4428,0.0003,-0.002,0.242,0.142,-1.62,-5.54,35,5210,-478,0,0
134.22,3,12625.4,620.06,0.02,12699.99,5.7,0.17,0.11,1.0,0.5,0.0,0.18,1,2015,268.2,0.74,0.09,0.15,22.4,8,1,3800,-0.0005,-0.003,0.0,-0.1,4.61,-2.56,54,74,2902,0,0,3504,-0.0051,0.01,0.013,-0.087,2.13,-5.03,41,377,1029,0,0,4823,0.0049,-0.008,0.005,-0.095,-1.0,-6.16,46,-126,-895,0,0,4436,0.0004,0.005,0.245,0.145,-1.83,-5.33,36,5212,-517,0,0
134.24,3,12625.4,620.08,0.02,12700.02,5.8,0.17,0.11,1.0,0.5,0.0,0.18,1,2015,268.2,0.74,0.1,0.14,22.9,9,1,3797,-0.0006,-0.003,0.003,-0.097,4.74,-2.43,55,104,2929,0,0,3514,-0.0049,0.007,0.007,-0.093,2.26,-4.9,42,379,1089,0,0,4809,0.0047,-0.008,-0.001,-0.099,-0.85,-6.31,47,-96,-922,0,0,4439,0.0004,0.002,0.248,0.148,-1.63,-5.53,37,5212,-538,0,0
134.26,3,12625.4,620.09,0.02,12700.05,6.0,0.16,0.11,1.0,0.5,0.0,0.18,1,2015,268.2,0.74,0.1,0.13,23.48,9,2,3795,-0.0006,-0.001,0.002,-0.098,4.86,-2.3,57,75,2964,0,0,3523,-0.0048,0.007,0.007,-0.093,2.42,-4.74,43,386,1159,0,0,4796,0.0046,-0.008,0.0,-0.1,-0.75,-6.41,48,-116,-935,0,0,4441,0.0004,0.001,0.255,0.155,-1.24,-5.92,38,5214,-540,0,0
134.28,3,12625.5,620.11,0.02,12700.08,6.1,0.16,0.12,1.0,0.5,0.0,0.18,1,2015,268.2,0.74,0.1,0.13,24.07,10,2,3792,-0.0007,-0.002,0.001,-0.099,5.02,-2.14,58,86,3008,0,0,3534,-0.0046,0.008,0.013,-0.087,2.46,-4.7,44,396,1229,0,0,4788,0.0045,-0.005,0.005,-0.095,-0.6,-6.56,49,-126,-923,0,0,4450,0.0005,0.005,0.267,0.167,-1.01,-6.16,39,5226,-531,0,0
134.3,3,12625.5,620.13,0.02,12700.11,6.2,0.15,0.12,1.0,0.5,0.0,0.18,1,2015,268.2,0.74,0.1,0.13,24.66,10,2,3791,-0.0007,-0.001,0.006,-0.094,4.92,-2.24,59,74,3038,0,0,3545,-0.0045,0.008,0.011,-0.089,2.22,-4.94,45,371,1269,0,0,4787,0.0045,-0.001,0.007,-0.093,-0.48,-6.68,50,-156,-890,0,0,4465,0.0007,0.009,0.276,0.176,-1.03,-6.13,40,5244,-522,0,0
134.32,3,12625.5,620.15,0.02,12700.14,6.4,0.15,0.13,0.97,0.5,0.0,0.18,1,2015,268.2,0.74,0.1,0.13,25.31,10,2,3794,-0.0006,0.003,-0.006,-0.094,5.09,-2.08,60,75,3080,0,0,3551,-0.0044,0.005,0.005,-0.095,2.28,-4.88,46,388,1309,0,0,4786,0.0045,0.0,-0.005,-0.095,-0.38,-6.78,51,-150,-846,0,0,4468,0.0007,0.002,0.268,0.168,-0.74,-6.42,41,5255,-491,0,0
134.34,3,12625.6,620.17,0.02,12700.17,6.5,0.15,0.13,0.95,0.5,0.0,0.18,1,2015,268.2,0.74,0.1,0.13,25.87,11,2,3799,-0.0006,0.004,0.01,-0.09,4.09,-3.07,62,86,3020,0,0,3554,-0.0043,0.003,0.008,-0.092,1.1,-6.06,47,394,1210,0,0,4789,0.0045,0.002,0.002,-0.098,-0.29,-6.87,52,-135,-791,0,0,4469,0.0007,0.001,0.286,0.186,-0.6,-6.56,42,5264,-453,0,0
134.36,3,12625.6,620.19,0.02,12700.2,6.6,0.17,0.13,0.92,0.5,0.0,0.18,1,2015,268.2,0.74,0.1,0.14,26.31,12,2,3806,-0.0005,0.005,-0.002,-0.098,3.08,-4.08,63,47,2863,0,0,3557,-0.0043,0.002,0.006,-0.094,-0.04,-7.12,48,379,985,0,0,4795,0.0046,0.003,-0.003,-0.097,-0.38,-6.79,53,-163,-751,0,0,4470,0.0008,0.001,0.283,0.183,-0.91,-6.26,43,5272,-429,0,0
134.38,3,12625.6,620.21,0.02,12700.23,6.8,0.2,0.12,0.89,0.5,0.0,0.18,1,2015,268.2,0.74,0.1,0.15,26.6,12,2,3817,-0.0003,0.009,-0.005,-0.095,2.51,-4.65,64,92,2651,0,0,3550,-0.0044,-0.006,-0.012,-0.088,-1.01,-6.15,48,375,651,0,0,4797,0.0046,0.001,-0.024,-0.076,-0.34,-6.82,53,-106,-716,0,0,4448,0.0005,-0.013,0.253,0.153,-0.71,-6.45,43,5257,-392,0,0
134.4,3,12625.7,620.23,0.02,12700.26,7.0,0.21,0.09,0.86,0.5,0.0,0.18,1,2015,268.2,0.74,0.1,0.14,26.51,13,2,3820,-0.0002,0.003,0.008,-0.092,2.03,-5.13,66,92,2386,0,0,3542,-0.0045,-0.006,0.01,-0.09,-1.03,-6.13,50,461,333,0,0,4803,0.0047,0.003,0.0,-0.1,-0.36,-6.81,56,-103,-685,0,0,4438,0.0004,-0.006,0.274,0.174,-0.77,-6.39,46,5248,-377,0,0
134.42,3,12625.7,620.25,0.02,12700.3,7.2,0.24,0.07,0.84,0.5,0.0,0.18,1,2015,268.2,0.74,0.1,0.14,26.15,13,2,3815,-0.0003,-0.004,0.0,-0.1,1.7,-5.46,66,57,2095,0,0,3537,-0.0046,-0.004,0.008,-0.092,-0.84,-6.32,51,361,67,0,0,4806,0.0047,0.002,0.0,-0.1,-0.35,-6.81,57,-194,-655,0,0,4442,0.0004,0.002,0.252,0.152,-0.93,-6.23,47,5249,-381,0,0
134.44,3,12625.8,620.27,0.02,12700.33,7.3,0.27,0.04,0.81,0.5,0.0,0.18,1,2015,268.2,0.74,0.09,0.13,25.55,14,2,3801,-0.0005,-0.011,0.0,-0.1,1.74,-5.42,67,101,1841,0,0,3534,-0.0046,-0.002,0.001,-0.099,-0.49,-6.68,51,411,-130,0,0,4800,0.0046,-0.004,-0.001,-0.099,-0.5,-6.67,58,-165,-653,0,0,4451,0.0005,0.005,0.228,0.128,-1.06,-6.1,48,5250,-398,0,0
134.46,3,12625.8,620.29,0.02,12700.37,7.5,0.28,0.02,0.78,0.5,0.0,0.18,1,2015,268.2,0.74,0.09,0.11,24.8,15,2,3781,-0.0008,-0.015,0.003,-0.097,1.89,-5.27,68,96,1642,0,0,3529,-0.0047,-0.004,0.009,-0.091,0.29,-6.87,53,423,-209,0,0,4790,0.0045,-0.006,0.004,-0.096,-0.38,-6.78,60,-201,-635,0,0,4461,0.0006,0.006,0.206,0.106,-0.96,-6.2,49,5247,-423,0,0
134.48,3,12625.8,620.31,0.02,12700.41,7.7,0.28,0.01,0.76,0.5,0.0,0.18,1,2015,268.2,0.74,0.08,0.09,23.96,16,3,3747,-0.0013,-0.026,0.002,-0.098,2.21,-4.95,68,92,1525,0,0,3533,-0.0046,0.003,0.015,-0.085,1.13,-6.03,54,415,-168,0,0,4776,0.0044,-0.008,0.015,-0.085,-0.62,-6.54,62,-275,-667,0,0,4496,0.0011,0.021,0.191,0.091,-1.09,-6.07,51,5257,-477,0,0
