Time_s,TestPhase,Distance_m,PosX,PosY,PosZ,Speed_Kmh,Accel_Long_G,Accel_Lat_G,Raw_Steer,Raw_Throttle,Raw_Brake,Clutch,Gear,RPM,Torque_Nm,Boost_Bar,Pitch,Roll,YawRate,Aero_DownN,Aero_DragN,FL_Load_N,FL_Travel_m,FL_DamperVel_ms,FL_Slip,FL_SlipDelta,FL_SlipAng_deg,FL_LatDelta,FL_WheelRPM,FL_LongForce_N,FL_LatForce_N,FL_ActBrakeTrq_Nm,FL_ABS_Active,FR_Load_N,FR_Travel_m,FR_DamperVel_ms,FR_Slip,FR_SlipDelta,FR_SlipAng_deg,FR_LatDelta,FR_WheelRPM,FR_LongForce_N,FR_LatForce_N,FR_ActBrakeTrq_Nm,FR_ABS_Active,RL_Load_N,RL_Travel_m,RL_DamperVel_ms,RL_Slip,RL_SlipDelta,RL_SlipAng_deg,RL_LatDelta,RL_WheelRPM,RL_LongForce_N,RL_LatForce_N,RL_ActBrakeTrq_Nm,RL_ABS_Active,RR_Load_N,RR_Travel_m,RR_DamperVel_ms,RR_Slip,RR_SlipDelta,RR_SlipAng_deg,RR_LatDelta,RR_WheelRPM,RR_LongForce_N,RR_LatForce_N,RR_ActBrakeTrq_Nm,RR_ABS_Active
39.86,3,2042.1,485.74,-0.09,2819.23,0.5,-0.05,0.08,1.0,1.0,0.0,0.09,1,1888,82.6,0.42,-0.1,0.01,2.46,0,0,5270,0.0774,-0.014,-0.004,-0.096,2.91,-3.12,7,-509,2311,0,0,5259,0.0775,-0.019,-0.115,0.015,-0.39,-5.64,4,-473,295,0,0,4799,0.082,0.024,0.083,-0.017,0.02,-6.01,6,1176,-300,0,0,4788,0.0822,0.019,0.108,0.008,0.79,-5.24,4,1366,-292,0,0
39.88,3,2042.1,485.74,-0.09,2819.24,0.6,0.07,0.1,1.0,0.5,0.0,0.14,1,1945,144.2,0.44,-0.13,0.02,3.48,0,0,5297,0.0772,-0.008,0.22,0.12,1.09,-4.95,9,127,2260,0,0,5152,0.0769,-0.034,0.194,0.094,-3.97,-2.06,7,188,-22,0,0,4886,0.0828,0.038,-0.171,0.071,0.02,-6.01,5,1422,-222,0,0,4762,0.0824,0.012,-0.143,0.043,-0.18,-5.85,3,1702,-220,0,0
39.9,3,2042.1,485.74,-0.09,2819.24,0.7,0.2,0.08,1.0,0.5,0.0,0.15,1,1947,84.4,0.46,-0.16,0.04,3.99,0,0,5259,0.077,-0.013,-0.119,0.019,1.76,-4.27,7,-5,2142,0,0,5040,0.076,-0.044,-0.172,0.072,-3.93,-2.1,5,-295,-448,0,0,4973,0.0837,0.047,-0.2,0.1,-0.01,-6.02,7,1272,-182,0,0,4788,0.0827,0.016,-0.182,0.082,-0.56,-5.47,3,1783,-208,0,0
39.92,3,2042.1,485.75,-0.09,2819.24,0.8,0.15,0.05,1.0,1.0,0.0,0.12,1,1922,83.7,0.46,-0.19,0.06,4.04,0,0,5227,0.0765,-0.021,-0.032,-0.068,3.41,-2.62,10,-319,2160,0,0,5024,0.0751,-0.045,0.154,0.054,-2.37,-3.66,10,-81,-695,0,0,4996,0.0847,0.049,-0.012,-0.088,0.14,-5.89,10,975,-176,0,0,4826,0.0832,0.025,-0.041,-0.059,-1.35,-4.68,7,1267,-261,0,0
39.94,3,2042.2,485.75,-0.09,2819.25,0.9,0.17,0.04,1.0,1.0,0.0,0.15,1,1955,144.5,0.48,-0.22,0.07,4.12,0,0,5196,0.0761,-0.021,0.113,0.013,5.16,-0.87,12,-64,2309,0,0,5009,0.0743,-0.037,-0.085,-0.015,-0.49,-5.54,7,-36,-761,0,0,5023,0.0856,0.043,0.064,-0.036,-1.4,-4.63,11,1667,-228,0,0,4871,0.0838,0.027,0.077,-0.023,-0.75,-5.28,8,2005,-327,0,0
39.96,3,2042.2,485.75,-0.09,2819.26,1.1,0.25,0.04,1.0,0.5,0.0,0.18,1,1982,145.3,0.5,-0.25,0.08,4.46,0,0,5138,0.0756,-0.026,-0.07,-0.03,7.64,1.61,11,-59,2585,0,0,4965,0.0736,-0.036,-0.017,-0.083,2.06,-3.97,10,-307,-604,0,0,5067,0.0864,0.044,-0.226,0.126,-0.98,-5.05,9,1931,-315,0,0,4926,0.0844,0.033,-0.235,0.135,-0.65,-5.38,5,2397,-407,0,0
39.98,3,2042.2,485.75,-0.09,2819.26,1.3,0.22,0.07,1.0,0.5,0.0,0.16,1,1959,84.8,0.51,-0.28,0.09,5.21,0,0,5138,0.0751,-0.027,-0.062,-0.038,9.21,3.18,14,-222,2978,0,0,4931,0.0728,-0.038,0.081,-0.019,2.51,-3.52,12,-19,-331,0,0,5110,0.0874,0.048,-0.379,0.279,-0.06,-5.97,10,1216,-361,0,0,4942,0.0852,0.037,-0.429,0.329,-0.96,-5.07,5,1778,-465,0,0
40.0,3,2042.2,485.75,-0.09,2819.27,1.4,0.07,0.1,1.0,1.0,0.0,0.13,1,1925,83.8,0.52,-0.3,0.1,6.32,0,0,5226,0.0748,-0.014,0.055,-0.045,7.06,1.03,17,-260,3318,0,0,4945,0.0721,-0.035,-0.054,-0.046,-1.17,-4.86,11,-101,-260,0,0,5093,0.0883,0.044,0.086,-0.014,-0.17,-5.86,17,739,-368,0,0,4863,0.0856,0.023,0.035,-0.065,-0.35,-5.68,12,1220,-476,0,0
40.02,3,2042.2,485.76,-0.09,2819.28,1.4,0.08,0.11,1.0,0.5,0.0,0.15,1,1956,144.5,0.53,-0.32,0.13,7.35,0,0,5288,0.0748,0.002,0.105,0.005,5.06,-0.97,18,-106,3462,0,0,4942,0.0716,-0.027,0.024,-0.076,-4.9,-1.13,13,-119,-567,0,0,5086,0.0889,0.033,0.17,0.07,0.95,-5.09,16,1883,-300,0,0,4801,0.0857,0.003,0.201,0.101,-0.71,-5.32,11,2355,-461,0,0
40.04,3,2042.2,485.76,-0.09,2819.28,1.6,0.18,0.1,1.0,0.5,0.0,0.15,1,1951,84.5,0.54,-0.34,0.14,7.85,0,0,5266,0.0749,0.002,0.057,-0.043,5.23,-0.81,19,-68,3488,0,0,4925,0.0711,-0.027,0.017,-0.083,-5.03,-1.0,14,-133,-1015,0,0,5119,0.0896,0.034,-0.425,0.325,-0.06,-5.97,10,1474,-269,0,0,4842,0.0858,0.005,-0.453,0.353,-0.25,-5.79,3,2335,-437,0,0
40.06,3,2042.2,485.76,-0.09,2819.29,1.7,0.11,0.07,1.0,0.5,0.0,0.12,1,1923,83.7,0.54,-0.35,0.15,7.95,0,0,5253,0.0748,-0.005,-0.004,-0.096,5.17,-0.86,19,-82,3529,0,0,4969,0.0706,-0.022,-0.003,-0.097,-4.28,-1.75,14,-47,-1373,0,0,5095,0.0902,0.031,-0.216,0.116,-1.25,-4.78,17,224,-329,0,0,4865,0.0861,0.015,-0.337,0.237,-2.26,-3.77,9,899,-485,0,0
40.08,3,2042.2,485.77,-0.09,2819.3,1.7,0.08,0.04,1.0,0.5,0.0,0.12,1,1915,83.4,0.55,-0.36,0.16,7.96,0,0,5243,0.0746,-0.006,-0.011,-0.089,5.38,-0.65,20,-49,3589,0,0,5036,0.0704,-0.009,0.001,-0.099,-3.43,-2.61,14,-50,-1614,0,0,5028,0.0906,0.018,0.35,0.25,-1.77,-4.27,23,1044,-463,0,0,4866,0.0864,0.015,0.385,0.285,-1.5,-4.53,17,1600,-589,0,0
40.1,3,2042.2,485.77,-0.09,2819.31,1.8,0.12,0.01,1.0,1.0,0.0,0.11,1,1912,83.4,0.55,-0.37,0.15,8.08,0,0,5205,0.0745,-0.009,-0.002,-0.098,6.97,0.94,19,-16,3661,0,0,5079,0.0704,0.0,-0.001,-0.099,-1.88,-4.15,15,-156,-1715,0,0,4982,0.0907,0.005,-0.118,0.018,-1.42,-4.61,14,1415,-560,0,0,4888,0.0867,0.014,-0.109,0.009,-1.21,-4.82,8,2013,-733,0,0
40.12,3,2042.2,485.77,-0.09,2819.32,1.9,0.12,0.0,1.0,0.5,0.0,0.15,1,1952,144.4,0.56,-0.37,0.14,8.31,0,0,5171,0.0742,-0.013,-0.019,-0.081,7.95,1.92,20,-23,3761,0,0,5105,0.0705,0.005,0.049,-0.051,-0.27,-5.76,17,-143,-1689,0,0,4954,0.0906,-0.002,-0.353,0.253,-0.89,-5.14,14,1229,-566,0,0,4911,0.087,0.016,-0.38,0.28,-0.13,-5.9,8,1846,-782,0,0
40.14,3,2042.2,485.78,-0.09,2819.33,2.0,0.18,0.02,1.0,0.5,0.0,0.15,1,1950,84.5,0.57,-0.38,0.13,8.63,0,0,5153,0.0739,-0.015,0.0,-0.1,9.17,3.14,21,-26,3895,0,0,5082,0.0706,0.002,0.018,-0.082,1.31,-4.72,17,-74,-1495,0,0,4973,0.0907,0.002,-0.354,0.254,-0.12,-5.91,15,1063,-493,0,0,4923,0.0873,0.018,-0.402,0.302,-0.13,-5.9,10,1636,-766,0,0
40.16,3,2042.2,485.78,-0.09,2819.34,2.1,0.09,0.06,1.0,1.0,0.0,0.12,1,1923,83.7,0.57,-0.39,0.13,9.12,0,0,5200,0.0737,-0.01,0.012,-0.088,8.45,2.42,23,-19,4059,0,0,5083,0.0705,-0.003,-0.025,-0.075,0.7,-5.33,17,-61,-1266,0,0,4970,0.0908,0.006,-0.145,0.045,0.77,-5.27,20,617,-418,0,0,4881,0.0876,0.013,-0.101,0.001,0.15,-5.88,14,1162,-700,0,0
40.18,3,2042.3,485.79,-0.09,2819.35,2.2,0.07,0.09,1.0,1.0,0.0,0.15,1,1956,144.5,0.58,-0.39,0.13,9.66,0,0,5262,0.0738,0.003,0.056,-0.044,7.8,1.77,25,-61,4185,0,0,5067,0.0704,-0.003,-0.023,-0.077,-0.9,-5.13,18,-142,-1180,0,0,4985,0.0909,0.005,0.083,-0.017,0.53,-5.5,23,1361,-345,0,0,4829,0.0876,-0.001,0.138,0.038,-1.19,-4.84,17,2061,-642,0,0
40.2,3,2042.3,485.79,-0.09,2819.36,2.3,0.17,0.1,1.0,1.0,0.0,0.18,1,1983,145.3,0.6,-0.39,0.14,10.15,0,0,5273,0.0739,0.007,0.031,-0.069,7.38,1.35,26,-133,4240,0,0,5010,0.0703,-0.009,-0.01,-0.09,-1.15,-4.89,20,-188,-1176,0,0,5041,0.0911,0.012,-0.098,-0.002,-0.98,-5.06,20,2098,-344,0,0,4829,0.0875,-0.004,-0.115,0.015,-1.25,-4.79,12,2886,-656,0,0
40.22,3,2042.3,485.8,-0.09,2819.38,2.5,0.21,0.1,1.0,0.5,0.0,0.19,1,1991,145.5,0.62,-0.4,0.15,10.75,0,0,5250,0.074,0.002,-0.034,-0.066,7.34,1.31,27,-147,4261,0,0,4975,0.07,-0.014,0.036,-0.064,-0.73,-5.31,22,-154,-1166,0,0,5069,0.0915,0.018,-0.324,0.224,-1.25,-4.78,15,2493,-413,0,0,4849,0.0875,0.001,-0.457,0.357,-1.28,-4.75,7,3356,-711,0,0
40.24,3,2042.3,485.8,-0.09,2819.39,2.6,0.2,0.09,1.0,0.5,0.0,0.17,1,1961,84.8,0.62,-0.41,0.16,11.49,0,0,5236,0.0739,-0.003,-0.035,-0.065,7.48,1.45,28,-76,4287,0,0,4950,0.0697,-0.015,0.015,-0.085,-0.56,-5.48,23,-156,-1144,0,0,5098,0.0919,0.018,-0.619,0.519,-0.44,-5.59,8,2335,-449,0,0,4869,0.0876,0.006,-0.915,0.815,-1.3,-4.73,-1,3221,-785,0,0
40.26,3,2042.3,485.81,-0.09,2819.4,2.7,0.09,0.08,1.0,0.5,0.0,0.13,1,1926,83.8,0.62,-0.42,0.17,12.31,0,0,5265,0.0739,0.0,0.001,-0.099,7.0,0.97,30,-69,4334,0,0,4975,0.0694,-0.013,0.024,-0.076,-1.63,-4.4,23,-184,-1192,0,0,5072,0.0922,0.017,-0.809,0.709,-0.02,-6.01,6,1131,-444,0,0,4838,0.0877,0.004,-1.176,1.076,-0.38,-5.65,0,1697,-870,0,0
40.28,3,2042.3,485.81,-0.09,2819.42,2.7,0.02,0.08,1.0,0.5,0.0,0.12,1,1916,83.5,0.61,-0.41,0.18,13.03,0,0,5303,0.074,0.007,-0.006,-0.094,6.32,0.29,31,-118,4367,0,0,5025,0.0693,-0.004,0.022,-0.078,-3.25,-2.78,24,-182,-1372,0,0,5013,0.0923,0.005,-0.598,0.498,0.52,-5.51,15,84,-391,0,0,4792,0.0876,-0.006,-0.745,0.645,0.85,-5.18,10,358,-846,0,0
40.3,3,2042.3,485.82,-0.09,2819.43,2.8,0.01,0.07,1.0,0.5,0.0,0.11,1,1912,83.4,0.61,-0.4,0.18,13.42,0,0,5331,0.0742,0.01,-0.002,-0.098,5.73,-0.3,31,-87,4378,0,0,5071,0.0694,0.004,0.036,-0.064,-4.36,-1.67,25,-161,-1633,0,0,4966,0.0922,-0.005,-0.195,0.095,0.22,-5.81,27,-179,-356,0,0,4762,0.0874,-0.011,-0.007,-0.093,-0.49,-5.54,21,424,-792,0,0
40.32,3,2042.4,485.82,-0.09,2819.44,2.8,0.04,0.06,1.0,0.5,0.0,0.11,1,1912,83.3,0.6,-0.4,0.18,13.42,0,0,5330,0.0744,0.009,0.019,-0.081,5.67,-0.36,32,-88,4362,0,0,5106,0.0696,0.008,0.036,-0.064,-4.45,-1.58,25,-142,-1882,0,0,4941,0.092,-0.009,0.104,0.004,0.01,-6.03,33,265,-328,0,0,4766,0.0872,-0.01,0.364,0.264,-0.47,-5.56,24,1299,-760,0,0
40.34,3,2042.4,485.83,-0.09,2819.46,2.9,0.08,0.04,1.0,0.5,0.0,0.11,1,1911,83.3,0.6,-0.39,0.18,13.22,0,0,5304,0.0745,0.005,-0.007,-0.093,5.82,-0.21,32,-98,4333,0,0,5129,0.0698,0.01,0.021,-0.079,-3.42,-2.61,25,-121,-2049,0,0,4922,0.0918,-0.01,0.111,0.011,-1.23,-4.8,31,863,-375,0,0,4790,0.0871,-0.005,0.193,0.093,-2.48,-3.55,20,1895,-819,0,0
40.36,3,2042.4,485.84,-0.09,2819.47,2.9,0.09,0.02,1.0,1.0,0.0,0.11,1,1911,83.3,0.6,-0.39,0.17,13.06,0,0,5267,0.0745,-0.001,-0.015,-0.085,6.51,0.48,32,-75,4311,0,0,5151,0.07,0.012,0.007,-0.093,-2.18,-3.85,25,-138,-2113,0,0,4901,0.0916,-0.013,-0.034,-0.066,-1.19,-4.84,25,1259,-434,0,0,4819,0.0871,0.0,-0.092,-0.008,-2.14,-3.89,15,2125,-946,0,0
40.38,3,2042.4,485.84,-0.09,2819.49,3.0,0.12,0.0,1.0,0.5,0.0,0.15,1,1952,144.4,0.61,-0.39,0.15,13.07,0,0,5221,0.0744,-0.006,0.001,-0.099,7.44,1.41,33,-66,4300,0,0,5162,0.0703,0.013,-0.015,-0.085,-0.78,-5.25,25,-169,-2072,0,0,4894,0.0913,-0.014,-0.148,0.048,-1.0,-5.03,23,1916,-471,0,0,4861,0.0872,0.005,-0.227,0.127,-1.03,-5.0,13,2808,-1003,0,0
40.4,3,2042.4,485.85,-0.09,2819.5,3.1,0.2,0.01,1.0,0.5,0.0,0.15,1,1949,84.5,0.62,-0.39,0.14,13.23,0,0,5168,0.0741,-0.014,0.009,-0.091,8.76,2.72,34,-94,4306,0,0,5133,0.0705,0.009,-0.024,-0.076,1.04,-4.99,25,-169,-1890,0,0,4921,0.0911,-0.008,-0.338,0.238,-0.36,-5.67,16,2394,-470,0,0,4904,0.0875,0.015,-0.49,0.39,-1.67,-4.36,7,3318,-1007,0,0
40.42,3,2042.4,485.86,-0.09,2819.52,3.2,0.12,0.03,1.0,0.5,0.0,0.12,1,1923,83.7,0.61,-0.39,0.13,13.66,0,0,5190,0.0738,-0.014,-0.011,-0.089,8.87,2.84,34,-85,4378,0,0,5119,0.0705,0.003,-0.07,-0.03,1.29,-4.74,26,-219,-1634,0,0,4931,0.0911,-0.003,-0.5,0.4,0.09,-5.94,11,2223,-423,0,0,4882,0.0877,0.013,-0.716,0.616,-0.38,-5.65,2,3037,-1004,0,0
40.44,3,2042.5,485.86,-0.09,2819.53,3.3,0.06,0.06,1.0,0.5,0.0,0.11,1,1915,83.4,0.61,-0.39,0.13,14.22,0,0,5227,0.0738,-0.003,-0.013,-0.087,8.53,2.5,35,-58,4450,0,0,5119,0.0706,0.002,-0.059,-0.041,0.7,-5.33,26,-287,-1436,0,0,4928,0.091,-0.003,-0.644,0.544,0.4,-5.63,8,1878,-356,0,0,4849,0.0878,0.002,-0.97,0.87,0.28,-5.75,-2,2720,-914,0,0
40.46,3,2042.5,485.87,-0.09,2819.55,3.3,0.03,0.09,1.0,0.5,0.0,0.11,1,1912,83.4,0.61,-0.39,0.13,14.76,0,0,5289,0.0739,0.005,0.009,-0.091,7.91,1.88,37,-91,4522,0,0,5100,0.0706,0.001,-0.068,-0.032,-0.51,-5.52,27,-378,-1343,0,0,4954,0.091,-0.001,-0.723,0.623,-0.39,-5.64,7,1436,-283,0,0,4805,0.0877,-0.005,-1.068,0.968,-0.44,-5.59,-2,2221,-828,0,0
40.48,3,2042.5,485.88,-0.09,2819.57,3.4,0.01,0.11,1.0,0.5,0.0,0.11,1,1911,83.3,0.6,-0.38,0.14,15.21,0,0,5348,0.0742,0.013,-0.026,-0.074,6.88,0.85,37,-119,4570,0,0,5085,0.0705,-0.002,-0.065,-0.035,-1.78,-4.26,28,-423,-1377,0,0,4955,0.091,0.002,-0.683,0.583,-0.7,-5.33,10,994,-271,0,0,4745,0.0874,-0.013,-1.01,0.91,-0.9,-5.13,1,1780,-816,0,0
40.5,3,2042.5,485.89,-0.09,2819.58,3.4,0.01,0.1,1.0,0.5,0.0,0.11,1,1911,83.3,0.6,-0.38,0.15,15.58,0,0,5375,0.0745,0.016,-0.008,-0.092,6.42,0.39,37,-71,4578,0,0,5088,0.0705,-0.002,-0.066,-0.034,-2.82,-3.21,28,-465,-1513,0,0,4948,0.091,0.0,-0.603,0.503,-0.46,-5.57,14,687,-304,0,0,4714,0.087,-0.018,-0.908,0.808,-1.87,-4.16,4,1484,-857,0,0
40.52,3,2042.5,485.9,-0.09,2819.6,3.4,0.02,0.08,1.0,0.5,0.0,0.11,1,1911,83.3,0.6,-0.37,0.16,15.88,0,0,5377,0.0748,0.014,0.001,-0.099,6.08,0.05,38,-87,4557,0,0,5096,0.0705,0.0,-0.088,-0.012,-3.34,-2.69,28,-505,-1700,0,0,4935,0.091,-0.003,-0.529,0.429,-0.89,-5.15,17,574,-363,0,0,4710,0.0867,-0.017,-0.784,0.684,-1.89,-4.14,7,1376,-954,0,0
40.54,3,2042.6,485.9,-0.09,2819.62,3.5,0.04,0.05,1.0,0.5,0.0,0.11,1,1911,83.3,0.6,-0.36,0.16,16.11,0,0,5348,0.0749,0.009,0.004,-0.096,6.14,0.11,39,-99,4508,0,0,5124,0.0706,0.003,-0.089,-0.011,-3.34,-2.69,29,-538,-1892,0,0,4918,0.0909,-0.005,-0.452,0.352,-0.47,-5.56,20,565,-396,0,0,4743,0.0865,-0.011,-0.681,0.581,-2.03,-4.0,9,1414,-1017,0,0
40.56,3,2042.6,485.91,-0.09,2819.63,3.5,0.06,0.03,1.0,0.5,0.0,0.11,1,1911,83.3,0.6,-0.36,0.16,16.21,0,0,5310,0.075,0.001,-0.003,-0.097,6.5,0.47,39,-87,4463,0,0,5150,0.0707,0.007,-0.11,0.01,-2.86,-3.17,28,-526,-2037,0,0,4891,0.0907,-0.008,-0.395,0.295,-0.41,-5.62,21,657,-418,0,0,4769,0.0864,-0.002,-0.597,0.497,-1.33,-4.7,10,1557,-1062,0,0
40.58,3,2042.6,485.92,-0.09,2819.65,3.6,0.07,0.02,1.0,0.5,0.0,0.11,1,1911,83.3,0.6,-0.36,0.15,16.21,0,0,5270,0.0749,-0.004,-0.003,-0.097,6.89,0.86,39,-66,4429,0,0,5173,0.0709,0.009,-0.145,0.045,-2.09,-3.94,27,-497,-2107,0,0,4868,0.0905,-0.012,-0.358,0.258,-0.55,-5.48,22,800,-415,0,0,4800,0.0865,0.002,-0.541,0.441,-0.48,-5.55,11,1776,-1050,0,0
40.6,3,2042.6,485.93,-0.09,2819.67,3.6,0.07,0.01,1.0,0.5,0.0,0.11,1,1911,83.3,0.6,-0.35,0.14,16.15,0,0,5252,0.0747,-0.008,0.01,-0.09,7.48,1.45,40,-89,4428,0,0,5174,0.0711,0.01,-0.158,0.058,-1.27,-4.77,27,-437,-2090,0,0,4871,0.0902,-0.012,-0.356,0.256,-0.72,-5.31,22,996,-391,0,0,4817,0.0866,0.006,-0.526,0.426,-0.52,-5.51,10,1992,-1024,0,0
40.62,3,2042.6,485.94,-0.09,2819.69,3.7,0.07,0.03,1.0,0.5,0.0,0.11,1,1911,83.3,0.6,-0.35,0.13,16.11,0,0,5240,0.0746,-0.007,-0.02,-0.08,7.75,1.72,39,-97,4440,0,0,5170,0.0712,0.007,-0.151,0.051,-0.55,-5.48,27,-352,-2004,0,0,4877,0.0901,-0.009,-0.355,0.255,0.14,-5.89,21,1219,-354,0,0,4828,0.0867,0.005,-0.548,0.448,-1.32,-4.71,9,2217,-988,0,0
