Time_s,TestPhase,Distance_m,PosX,PosY,PosZ,Speed_Kmh,Accel_Long_G,Accel_Lat_G,Raw_Steer,Raw_Throttle,Raw_Brake,Clutch,Gear,RPM,Torque_Nm,Boost_Bar,Pitch,Roll,YawRate,Aero_DownN,Aero_DragN,FL_Load_N,FL_Travel_m,FL_DamperVel_ms,FL_Slip,FL_SlipDelta,FL_SlipAng_deg,FL_LatDelta,FL_WheelRPM,FL_LongForce_N,FL_LatForce_N,FL_ActBrakeTrq_Nm,FL_ABS_Active,FR_Load_N,FR_Travel_m,FR_DamperVel_ms,FR_Slip,FR_SlipDelta,FR_SlipAng_deg,FR_LatDelta,FR_WheelRPM,FR_LongForce_N,FR_LatForce_N,FR_ActBrakeTrq_Nm,FR_ABS_Active,RL_Load_N,RL_Travel_m,RL_DamperVel_ms,RL_Slip,RL_SlipDelta,RL_SlipAng_deg,RL_LatDelta,RL_WheelRPM,RL_LongForce_N,RL_LatForce_N,RL_ActBrakeTrq_Nm,RL_ABS_Active,RR_Load_N,RR_Travel_m,RR_DamperVel_ms,RR_Slip,RR_SlipDelta,RR_SlipAng_deg,RR_LatDelta,RR_WheelRPM,RR_LongForce_N,RR_LatForce_N,RR_ActBrakeTrq_Nm,RR_ABS_Active
96.64,4,7601.6,-2312.73,-0.05,8381.6,89.5,0.44,-1.42,-0.52,0.0,0.0,1.0,2,4283,957.4,1.81,0.01,-1.36,-36.76,2084,338,4567,0.0395,-0.013,0.126,0.026,-23.66,16.5,630,1551,-4860,0,0,7446,0.0798,0.015,0.053,-0.047,-18.21,11.05,639,1380,-7981,0,0,6502,0.0489,-0.02,0.072,-0.028,-3.19,-3.98,656,5071,-3338,0,0,10190,0.0892,0.009,0.031,-0.069,-3.04,-4.12,659,4018,-5300,0,0
96.66,4,7602.1,-2312.99,-0.05,8382.03,89.7,0.38,-1.46,-0.51,0.0,0.0,1.0,2,4232,539.6,1.26,0.01,-1.39,-39.43,2097,340,4562,0.0392,-0.014,0.11,0.01,-23.34,16.18,622,1444,-4889,0,0,7534,0.0802,0.021,0.04,-0.06,-18.02,10.86,633,1180,-8102,0,0,6420,0.0485,-0.023,0.053,-0.047,-3.47,-3.69,642,4266,-3698,0,0,10211,0.0895,0.011,0.013,-0.087,-3.32,-3.84,649,2333,-5776,0,0
96.68,4,7602.6,-2313.25,-0.05,8382.45,89.8,0.1,-1.52,-0.51,0.0,0.0,1.0,2,4135,209.4,0.72,0.03,-1.41,-41.33,2102,340,4613,0.039,-0.008,0.073,-0.027,-23.09,15.93,602,1069,-5034,0,0,7702,0.0808,0.033,0.018,-0.082,-17.78,10.62,621,638,-8328,0,0,6245,0.0478,-0.033,0.026,-0.074,-3.7,-3.46,626,2435,-4050,0,0,10173,0.0896,0.008,-0.002,-0.098,-3.58,-3.59,639,-82,-6157,0,0
96.7,4,7603.1,-2313.52,-0.05,8382.87,89.6,-0.24,-1.56,-0.5,0.0,0.0,1.0,2,4026,-201.6,0.2,0.05,-1.45,-43.06,2100,339,4730,0.0392,0.007,0.026,-0.074,-22.77,15.61,574,510,-5242,0,0,7960,0.082,0.057,-0.002,-0.098,-17.56,10.4,609,57,-8605,0,0,5982,0.0467,-0.056,-0.007,-0.093,-4.0,-3.17,604,-42,-4198,0,0,10069,0.0895,-0.005,-0.009,-0.091,-3.79,-3.38,633,-615,-6419,0,0
96.72,4,7603.6,-2313.79,-0.05,8383.29,89.2,-0.52,-1.59,-0.49,0.0,0.0,1.0,2,3964,-198.7,0.2,0.1,-1.48,-44.83,2090,336,4926,0.0397,0.026,-0.007,-0.093,-22.44,15.28,555,-25,-5475,0,0,8243,0.0836,0.08,-0.011,-0.089,-17.3,10.14,603,-317,-8877,0,0,5700,0.0451,-0.076,-0.006,-0.094,-4.3,-2.86,601,-411,-4236,0,0,9894,0.089,-0.023,-0.017,-0.083,-4.08,-3.08,627,-2027,-6626,0,0
96.74,4,7604.1,-2314.06,-0.05,8383.69,88.7,-0.56,-1.62,-0.48,0.0,0.0,1.0,2,3939,-197.6,0.2,0.15,-1.52,-46.51,2081,332,5066,0.0405,0.041,-0.013,-0.087,-22.06,14.9,550,-185,-5622,0,0,8467,0.0855,0.095,-0.01,-0.09,-17.04,9.87,602,-331,-9094,0,0,5459,0.0433,-0.09,-0.007,-0.093,-4.6,-2.56,597,-414,-4280,0,0,9758,0.0883,-0.036,-0.019,-0.081,-4.36,-2.8,624,-2061,-6884,0,0
96.76,4,7604.6,-2314.34,-0.05,8384.1,88.3,-0.57,-1.66,-0.46,0.0,0.0,1.0,2,3921,-196.8,0.2,0.2,-1.56,-48.15,2072,329,5136,0.0414,0.043,-0.013,-0.087,-21.69,14.53,548,-209,-5700,0,0,8617,0.0875,0.098,-0.01,-0.09,-16.73,9.57,600,-331,-9243,0,0,5267,0.0415,-0.093,-0.007,-0.093,-4.94,-2.23,593,-408,-4340,0,0,9672,0.0876,-0.037,-0.019,-0.081,-4.66,-2.5,620,-2045,-7171,0,0
96.78,4,7605.1,-2314.63,-0.05,8384.49,87.8,-0.56,-1.7,-0.45,0.0,0.0,1.0,2,3904,-196.1,0.2,0.25,-1.6,-49.68,2063,326,5169,0.0421,0.039,-0.013,-0.087,-21.22,14.06,546,-216,-5741,0,0,8754,0.0894,0.095,-0.01,-0.09,-16.36,9.2,599,-338,-9378,0,0,5109,0.0396,-0.092,-0.007,-0.093,-5.27,-1.89,589,-381,-4404,0,0,9636,0.0869,-0.036,-0.021,-0.079,-4.96,-2.2,617,-2072,-7446,0,0
96.8,4,7605.6,-2314.91,-0.05,8384.88,87.4,-0.55,-1.74,-0.43,0.0,0.0,1.0,2,3887,-195.4,0.2,0.3,-1.63,-51.1,2053,322,5182,0.0428,0.034,-0.013,-0.087,-20.67,13.51,545,-222,-5763,0,0,8834,0.0912,0.093,-0.01,-0.09,-15.95,8.79,598,-345,-9461,0,0,4989,0.0379,-0.089,-0.007,-0.093,-5.62,-1.55,585,-381,-4475,0,0,9607,0.0863,-0.03,-0.02,-0.08,-5.28,-1.88,614,-2031,-7729,0,0
96.82,4,7606.1,-2315.21,-0.05,8385.27,86.9,-0.54,-1.77,-0.42,0.0,0.0,1.0,2,3872,-194.7,0.2,0.34,-1.67,-52.39,2041,319,5173,0.0434,0.028,-0.013,-0.087,-20.05,12.88,543,-226,-5762,0,0,8880,0.0929,0.084,-0.01,-0.09,-15.5,8.34,597,-347,-9511,0,0,4925,0.0362,-0.081,-0.008,-0.092,-5.95,-1.21,581,-377,-4561,0,0,9621,0.0857,-0.026,-0.022,-0.078,-5.6,-1.56,611,-2042,-8009,0,0
96.84,4,7606.5,-2315.5,-0.05,8385.65,86.5,-0.53,-1.8,-0.4,0.0,0.0,1.0,2,3856,-194.1,0.2,0.38,-1.71,-53.52,2028,316,5145,0.0438,0.021,-0.013,-0.087,-19.39,12.23,542,-232,-5744,0,0,8919,0.0944,0.074,-0.009,-0.091,-14.98,7.82,595,-355,-9554,0,0,4876,0.0348,-0.07,-0.007,-0.093,-6.29,-0.88,577,-357,-4656,0,0,9659,0.0854,-0.016,-0.023,-0.077,-5.89,-1.27,608,-2056,-8274,0,0
96.86,4,7607.0,-2315.8,-0.05,8386.02,86.0,-0.51,-1.83,-0.38,0.0,0.0,1.0,2,3841,-193.4,0.2,0.41,-1.74,-54.5,2016,313,5087,0.0441,0.013,-0.013,-0.087,-18.64,11.48,541,-236,-5693,0,0,8935,0.0958,0.069,-0.009,-0.091,-14.4,7.24,594,-349,-9576,0,0,4817,0.0336,-0.064,-0.009,-0.091,-6.6,-0.56,574,-374,-4716,0,0,9700,0.0852,-0.008,-0.023,-0.077,-6.2,-0.96,604,-2043,-8530,0,0
96.88,4,7607.5,-2316.1,-0.05,8386.38,85.6,-0.5,-1.86,-0.35,0.0,0.0,1.0,2,3827,-192.8,0.2,0.43,-1.78,-55.35,2001,309,5064,0.0442,0.007,-0.013,-0.087,-17.86,10.7,540,-243,-5682,0,0,8939,0.0969,0.058,-0.009,-0.091,-13.84,6.68,593,-360,-9582,0,0,4821,0.0325,-0.055,-0.009,-0.091,-6.97,-0.19,570,-362,-4823,0,0,9751,0.0852,-0.003,-0.024,-0.076,-6.5,-0.66,601,-2032,-8764,0,0
96.9,4,7608.0,-2316.41,-0.05,8386.74,85.1,-0.48,-1.88,-0.33,0.0,0.0,1.0,2,3813,-192.2,0.2,0.45,-1.81,-56.05,1985,306,4999,0.0442,0.001,-0.013,-0.087,-16.98,9.81,540,-250,-5625,0,0,8937,0.0979,0.049,-0.008,-0.092,-13.21,6.05,592,-361,-9578,0,0,4805,0.0316,-0.045,-0.009,-0.091,-7.22,0.05,567,-355,-4896,0,0,9817,0.0852,0.003,-0.025,-0.075,-6.75,-0.41,598,-2035,-8981,0,0
96.92,4,7608.4,-2316.72,-0.05,8387.1,84.7,-0.46,-1.9,-0.31,0.0,0.0,1.0,2,3799,-191.6,0.2,0.46,-1.84,-56.62,1970,303,4950,0.0441,-0.006,-0.012,-0.088,-16.1,8.94,539,-253,-5584,0,0,8902,0.0987,0.042,-0.008,-0.092,-12.51,5.35,591,-360,-9536,0,0,4807,0.0308,-0.038,-0.009,-0.091,-7.6,0.44,563,-353,-4974,0,0,9852,0.0854,0.009,-0.026,-0.074,-7.07,-0.09,595,-2018,-9171,0,0
96.94,4,7608.9,-2317.04,-0.05,8387.44,84.3,-0.44,-1.92,-0.28,0.0,0.0,1.0,2,3786,-191.1,0.2,0.47,-1.87,-57.07,1954,300,4903,0.0439,-0.009,-0.013,-0.087,-15.08,7.92,539,-264,-5544,0,0,8869,0.0993,0.031,-0.008,-0.092,-11.77,4.61,590,-367,-9483,0,0,4824,0.0302,-0.031,-0.009,-0.091,-7.83,0.67,560,-343,-5054,0,0,9899,0.0856,0.009,-0.025,-0.075,-7.33,0.17,591,-1996,-9345,0,0
96.96,4,7609.4,-2317.36,-0.05,8387.78,83.8,-0.42,-1.93,-0.25,0.0,0.0,1.0,2,3773,-190.5,0.2,0.48,-1.89,-57.42,1937,297,4876,0.0437,-0.01,-0.012,-0.088,-14.1,6.94,539,-269,-5522,0,0,8867,0.0998,0.024,-0.007,-0.093,-11.02,3.86,589,-381,-9443,0,0,4837,0.0297,-0.024,-0.009,-0.091,-8.18,1.02,556,-345,-5126,0,0,9952,0.0858,0.011,-0.026,-0.074,-7.62,0.46,588,-2007,-9503,0,0
96.98,4,7609.8,-2317.68,-0.05,8388.11,83.4,-0.4,-1.95,-0.22,0.0,0.0,1.0,2,3760,-190.0,0.2,0.48,-1.92,-57.66,1920,294,4848,0.0435,-0.012,-0.012,-0.088,-13.04,5.88,538,-275,-5492,0,0,8852,0.1003,0.022,-0.007,-0.093,-10.18,3.02,588,-390,-9364,0,0,4865,0.0294,-0.017,-0.009,-0.091,-8.45,1.29,553,-344,-5202,0,0,10008,0.0862,0.017,-0.027,-0.073,-7.86,0.69,585,-1997,-9652,0,0
97.0,4,7610.3,-2318.01,-0.05,8388.44,83.0,-0.38,-1.96,-0.2,0.0,0.0,1.0,2,3748,-189.4,0.2,0.48,-1.94,-57.78,1903,292,4828,0.0432,-0.013,-0.011,-0.089,-11.91,4.75,538,-277,-5460,0,0,8858,0.1007,0.019,-0.007,-0.093,-9.32,2.16,587,-398,-9264,0,0,4873,0.0291,-0.014,-0.01,-0.09,-8.72,1.56,550,-332,-5251,0,0,10051,0.0865,0.018,-0.027,-0.073,-8.08,0.92,582,-1975,-9779,0,0
97.02,4,7610.8,-2318.34,-0.05,8388.76,82.6,-0.36,-1.96,-0.17,0.0,0.0,1.0,2,3735,-188.9,0.2,0.48,-1.95,-57.74,1887,289,4787,0.0429,-0.016,-0.011,-0.089,-10.73,3.57,538,-294,-5386,0,0,8783,0.1009,0.012,-0.007,-0.093,-8.45,1.29,586,-406,-9040,0,0,4910,0.0289,-0.011,-0.01,-0.09,-8.96,1.8,547,-338,-5323,0,0,10066,0.0869,0.018,-0.028,-0.072,-8.28,1.12,579,-1958,-9871,0,0
97.04,4,7611.2,-2318.67,-0.05,8389.07,82.3,-0.33,-1.95,-0.13,0.0,0.0,1.0,2,3723,-188.4,0.2,0.47,-1.97,-57.49,1871,286,4773,0.0426,-0.015,-0.01,-0.09,-9.58,2.42,537,-297,-5310,0,0,8733,0.1009,0.002,-0.005,-0.095,-7.57,0.4,584,-399,-8756,0,0,4949,0.0288,-0.003,-0.01,-0.09,-9.18,2.02,545,-334,-5393,0,0,10076,0.0872,0.014,-0.028,-0.072,-8.49,1.33,576,-1940,-9950,0,0
97.06,4,7611.7,-2319.01,-0.05,8389.37,81.9,-0.31,-1.93,-0.1,0.0,0.0,1.0,2,3711,-187.9,0.2,0.46,-1.97,-56.95,1855,284,4757,0.0423,-0.015,-0.009,-0.091,-8.37,1.21,537,-302,-5182,0,0,8681,0.1009,-0.004,-0.006,-0.094,-6.63,-0.53,583,-406,-8360,0,0,5001,0.0289,0.002,-0.01,-0.09,-9.39,2.23,542,-338,-5470,0,0,10095,0.0874,0.013,-0.028,-0.072,-8.68,1.52,573,-1916,-10020,0,0
97.08,4,7612.1,-2319.35,-0.05,8389.67,81.6,-0.29,-1.9,-0.07,0.0,0.0,1.0,2,3700,-187.4,0.2,0.46,-1.97,-56.02,1839,281,4767,0.0421,-0.013,-0.008,-0.092,-7.19,0.02,537,-311,-5000,0,0,8614,0.1007,-0.01,-0.005,-0.095,-5.77,-1.39,581,-406,-7821,0,0,5050,0.029,0.007,-0.01,-0.09,-9.54,2.38,540,-337,-5540,0,0,10069,0.0876,0.01,-0.029,-0.071,-8.89,1.72,570,-1907,-10047,0,0
97.1,4,7612.6,-2319.69,-0.05,8389.96,81.2,-0.26,-1.86,-0.04,0.0,0.0,1.0,2,3688,-186.9,0.2,0.45,-1.97,-54.57,1824,279,4796,0.0419,-0.007,-0.007,-0.093,-6.0,-1.16,537,-315,-4726,0,0,8554,0.1004,-0.015,-0.005,-0.095,-4.88,-2.28,580,-407,-7133,0,0,5117,0.0292,0.011,-0.01,-0.09,-9.69,2.52,538,-352,-5622,0,0,10042,0.0877,0.003,-0.029,-0.071,-9.01,1.85,567,-1886,-10059,0,0
97.12,4,7613.0,-2320.04,-0.05,8390.25,80.9,-0.24,-1.79,-0.01,0.0,0.0,1.0,2,3676,-186.4,0.2,0.44,-1.95,-52.44,1809,277,4846,0.0419,-0.002,-0.006,-0.094,-4.9,-2.27,537,-331,-4328,0,0,8456,0.0999,-0.021,-0.004,-0.096,-4.01,-3.15,578,-403,-6297,0,0,5213,0.0296,0.018,-0.011,-0.089,-9.78,2.61,536,-361,-5729,0,0,9987,0.0877,-0.001,-0.029,-0.071,-9.07,1.9,564,-1855,-10035,0,0
97.14,4,7613.5,-2320.39,-0.05,8390.53,80.6,-0.23,-1.7,0.01,0.0,0.0,1.0,2,3664,-185.9,0.2,0.43,-1.93,-49.45,1795,275,4908,0.042,0.005,-0.006,-0.094,-3.87,-3.29,537,-339,-3799,0,0,8343,0.0993,-0.03,-0.004,-0.096,-3.32,-3.84,575,-399,-5378,0,0,5324,0.0301,0.026,-0.011,-0.089,-9.76,2.6,534,-381,-5844,0,0,9909,0.0875,-0.009,-0.029,-0.071,-9.15,1.99,561,-1833,-9981,0,0
97.16,4,7613.9,-2320.74,-0.05,8390.8,80.3,-0.21,-1.61,0.04,0.0,0.0,1.0,2,3653,-185.4,0.2,0.43,-1.89,-45.54,1781,273,5009,0.0422,0.014,-0.005,-0.095,-3.13,-4.03,537,-346,-3251,0,0,8219,0.0985,-0.041,-0.003,-0.097,-2.56,-4.6,572,-385,-4397,0,0,5454,0.0308,0.035,-0.012,-0.088,-9.65,2.49,533,-414,-5969,0,0,9790,0.0871,-0.02,-0.028,-0.072,-9.09,1.93,557,-1801,-9875,0,0
97.18,4,7614.4,-2321.1,-0.05,8391.07,80.0,-0.21,-1.5,0.06,0.0,0.0,1.0,2,3642,-184.9,0.2,0.42,-1.84,-40.7,1767,271,5139,0.0427,0.025,-0.005,-0.095,-2.64,-4.52,538,-362,-2847,0,0,8072,0.0975,-0.049,-0.003,-0.097,-1.82,-5.34,569,-377,-3281,0,0,5616,0.0317,0.044,-0.012,-0.088,-9.45,2.29,533,-461,-6114,0,0,9646,0.0865,-0.031,-0.028,-0.072,-8.93,1.77,554,-1740,-9731,0,0
97.2,4,7614.8,-2321.45,-0.05,8391.33,79.8,-0.21,-1.41,0.08,1.0,0.0,1.0,2,3632,-184.5,0.2,0.41,-1.78,-35.03,1752,269,5260,0.0435,0.036,-0.005,-0.095,-2.29,-4.87,538,-372,-2524,0,0,7934,0.0963,-0.059,-0.003,-0.097,-1.27,-5.89,566,-373,-2329,0,0,5773,0.0328,0.053,-0.013,-0.087,-9.11,1.95,532,-520,-6234,0,0,9504,0.0856,-0.042,-0.026,-0.074,-8.66,1.49,551,-1709,-9562,0,0
97.22,4,7615.2,-2321.81,-0.05,8391.59,79.6,-0.13,-1.33,0.09,1.0,0.0,1.0,2,3696,208.3,0.69,0.4,-1.7,-28.8,1740,268,5365,0.0443,0.043,0.004,-0.096,-2.04,-5.12,544,76,-2284,0,0,7782,0.095,-0.065,0.001,-0.099,-0.89,-6.27,565,83,-1601,0,0,5941,0.034,0.06,0.028,-0.072,-8.62,1.46,558,506,-6344,0,0,9369,0.0847,-0.047,0.0,-0.1,-8.29,1.13,563,-219,-9468,0,0
97.24,4,7615.7,-2322.17,-0.05,8391.85,79.6,0.16,-1.26,0.09,1.0,0.0,1.0,2,3750,498.7,1.19,0.39,-1.63,-22.03,1735,268,5343,0.0451,0.038,0.009,-0.091,-1.92,-5.25,551,615,-2098,0,0,7568,0.0935,-0.077,0.006,-0.094,-0.68,-6.48,565,559,-1167,0,0,6163,0.0353,0.069,0.05,-0.05,-7.99,0.82,572,1994,-6258,0,0,9355,0.0838,-0.045,0.024,-0.076,-7.7,0.54,575,1275,-9249,0,0
97.26,4,7616.1,-2322.54,-0.05,8392.1,79.8,0.44,-1.19,0.09,1.0,0.0,1.0,2,3836,889.0,1.7,0.36,-1.55,-15.4,1736,269,5254,0.0455,0.02,0.018,-0.082,-1.93,-5.23,560,1321,-2003,0,0,7307,0.0917,-0.093,0.011,-0.089,-0.68,-6.48,568,1267,-1011,0,0,6453,0.0371,0.086,0.08,-0.02,-7.21,0.04,594,3426,-5977,0,0,9431,0.0832,-0.027,0.057,-0.043,-7.05,-0.11,593,3518,-8716,0,0
97.28,4,7616.6,-2322.91,-0.05,8392.35,80.2,0.7,-1.13,0.08,1.0,0.0,1.0,2,3862,893.6,1.71,0.32,-1.47,-9.39,1744,272,5131,0.0455,0.003,0.019,-0.081,-2.01,-5.16,566,1479,-1994,0,0,7005,0.0894,-0.114,0.013,-0.087,-0.88,-6.29,570,1469,-1099,0,0,6776,0.0392,0.107,0.078,-0.022,-6.41,-0.75,597,4059,-5858,0,0,9528,0.083,-0.01,0.061,-0.039,-6.31,-0.85,595,4531,-8229,0,0
97.3,4,7617.0,-2323.28,-0.05,8392.59,80.6,0.77,-1.11,0.06,1.0,0.0,1.0,2,3870,895.0,1.71,0.27,-1.4,-3.98,1752,275,5009,0.0453,-0.01,0.018,-0.082,-2.18,-4.98,572,1416,-2077,0,0,6778,0.0869,-0.126,0.013,-0.087,-1.17,-6.0,572,1483,-1390,0,0,7041,0.0416,0.118,0.065,-0.035,-5.52,-1.64,596,4084,-5812,0,0,9641,0.0831,0.002,0.056,-0.044,-5.51,-1.66,594,4726,-7850,0,0
97.32,4,7617.5,-2323.66,-0.05,8392.84,81.1,0.76,-1.1,0.05,1.0,0.0,1.0,2,3882,896.7,1.71,0.22,-1.33,0.64,1760,278,4910,0.0449,-0.02,0.018,-0.082,-2.38,-4.78,577,1350,-2214,0,0,6635,0.0844,-0.122,0.014,-0.086,-1.58,-5.59,574,1474,-1813,0,0,7217,0.0438,0.114,0.055,-0.045,-4.65,-2.51,596,3983,-5544,0,0,9732,0.0833,0.013,0.051,-0.049,-4.65,-2.51,594,4836,-7288,0,0
97.34,4,7617.9,-2324.04,-0.05,8393.08,81.6,0.76,-1.08,0.02,1.0,0.0,1.0,2,3896,898.7,1.72,0.17,-1.27,4.12,1768,281,4850,0.0445,-0.024,0.018,-0.082,-2.64,-4.52,582,1299,-2393,0,0,6540,0.0822,-0.114,0.014,-0.086,-2.01,-5.16,576,1460,-2302,0,0,7354,0.046,0.107,0.047,-0.053,-3.78,-3.38,597,3902,-5028,0,0,9800,0.0837,0.017,0.047,-0.053,-3.8,-3.36,594,4969,-6496,0,0
97.36,4,7618.4,-2324.43,-0.05,8393.32,82.0,0.7,-1.03,0.0,1.0,0.0,1.0,2,3913,901.1,1.72,0.12,-1.22,6.26,1777,284,4840,0.044,-0.022,0.019,-0.081,-2.88,-4.28,586,1235,-2587,0,0,6485,0.0801,-0.103,0.015,-0.085,-2.47,-4.69,579,1440,-2822,0,0,7440,0.0479,0.097,0.042,-0.058,-2.98,-4.19,599,3784,-4318,0,0,9810,0.084,0.016,0.044,-0.056,-2.99,-4.18,595,5011,-5515,0,0
