Time_s,TestPhase,Distance_m,PosX,PosY,PosZ,Speed_Kmh,Accel_Long_G,Accel_Lat_G,Raw_Steer,Raw_Throttle,Raw_Brake,Clutch,Gear,RPM,Torque_Nm,Boost_Bar,Pitch,Roll,YawRate,Aero_DownN,Aero_DragN,FL_Load_N,FL_Travel_m,FL_DamperVel_ms,FL_Slip,FL_SlipDelta,FL_SlipAng_deg,FL_LatDelta,FL_WheelRPM,FL_LongForce_N,FL_LatForce_N,FL_ActBrakeTrq_Nm,FL_ABS_Active,FR_Load_N,FR_Travel_m,FR_DamperVel_ms,FR_Slip,FR_SlipDelta,FR_SlipAng_deg,FR_LatDelta,FR_WheelRPM,FR_LongForce_N,FR_LatForce_N,FR_ActBrakeTrq_Nm,FR_ABS_Active,RL_Load_N,RL_Travel_m,RL_DamperVel_ms,RL_Slip,RL_SlipDelta,RL_SlipAng_deg,RL_LatDelta,RL_WheelRPM,RL_LongForce_N,RL_LatForce_N,RL_ActBrakeTrq_Nm,RL_ABS_Active,RR_Load_N,RR_Travel_m,RR_DamperVel_ms,RR_Slip,RR_SlipDelta,RR_SlipAng_deg,RR_LatDelta,RR_WheelRPM,RR_LongForce_N,RR_LatForce_N,RR_ActBrakeTrq_Nm,RR_ABS_Active
83.46,3,7277.3,-2316.6,-0.04,8076.69,1.0,0.33,0.19,1.0,1.0,0.0,0.32,1,2319,612.4,1.34,0.37,0.01,3.22,0,0,6088,0.0626,-0.027,0.077,-0.023,8.04,0.88,11,547,2144,0,0,5988,0.0627,-0.036,-0.014,-0.086,7.97,0.8,8,560,1424,0,0,7693,0.0538,0.035,0.076,-0.024,0.69,-6.47,10,3285,62,0,0,7596,0.0539,0.025,0.118,0.018,0.67,-6.5,8,3951,87,0,0
83.48,3,7277.4,-2316.6,-0.04,8076.7,1.4,0.48,0.3,1.0,1.0,0.0,0.42,1,2360,623.5,1.36,0.35,0.04,5.43,1,0,6134,0.0623,-0.016,-0.023,-0.077,5.57,-1.6,13,1084,2629,0,0,5738,0.0615,-0.058,-0.02,-0.08,3.07,-4.09,10,1116,1710,0,0,7944,0.0549,0.056,-0.006,-0.094,-0.75,-6.41,12,4770,46,0,0,7535,0.0541,0.014,0.115,0.015,-0.56,-6.6,9,5826,71,0,0
83.5,3,7277.4,-2316.59,-0.04,8076.71,1.9,0.62,0.32,1.0,0.5,0.0,0.44,1,2326,616.0,1.35,0.31,0.07,7.9,1,0,6124,0.062,-0.013,-0.165,0.065,2.98,-4.18,15,1414,2776,0,0,5503,0.06,-0.077,-0.24,0.14,-0.21,-6.95,11,1259,1600,0,0,8193,0.0563,0.07,-0.258,0.158,-1.38,-5.78,11,5425,-120,0,0,7533,0.0543,0.007,-0.089,-0.011,-1.6,-5.56,7,6921,-86,0,0
83.52,3,7277.4,-2316.59,-0.04,8076.72,2.3,0.55,0.27,1.0,0.5,0.0,0.37,1,2230,354.3,0.95,0.28,0.11,10.02,1,0,6113,0.0617,-0.016,-0.1,0.0,2.3,-4.86,18,1827,2782,0,0,5399,0.0584,-0.081,-0.298,0.198,-1.64,-5.53,11,1520,1340,0,0,8307,0.0578,0.076,-0.293,0.193,-1.39,-5.78,11,4921,-317,0,0,7527,0.0545,0.011,-0.222,0.122,-1.86,-5.31,6,6915,-301,0,0
83.54,3,7277.4,-2316.58,-0.04,8076.74,2.6,0.39,0.2,1.0,0.5,0.0,0.27,1,2107,272.4,0.75,0.25,0.15,11.8,2,0,6111,0.0614,-0.014,0.014,-0.086,1.79,-5.37,23,1936,2724,0,0,5434,0.057,-0.067,-0.326,0.226,-2.45,-4.71,11,1777,989,0,0,8301,0.059,0.061,-0.473,0.373,-0.77,-6.39,9,3620,-449,0,0,7537,0.0547,0.009,-0.634,0.534,-1.24,-5.92,1,5979,-493,0,0
83.56,3,7277.4,-2316.58,-0.04,8076.75,2.8,0.25,0.15,1.0,0.5,0.0,0.21,1,2054,270.0,0.74,0.23,0.17,13.2,2,0,6123,0.0612,-0.011,0.092,-0.008,1.41,-5.75,27,1743,2613,0,0,5547,0.0562,-0.043,-0.37,0.27,-3.82,-3.34,10,1895,510,0,0,8194,0.0598,0.04,-0.581,0.481,-0.08,-7.08,9,1885,-452,0,0,7517,0.0548,0.007,-0.903,0.803,-0.15,-7.01,1,4245,-537,0,0
83.58,3,7277.4,-2316.57,-0.04,8076.77,3.0,0.2,0.11,1.0,0.5,0.0,0.19,1,2032,269.0,0.74,0.22,0.17,14.07,2,0,6128,0.061,-0.008,0.124,0.024,1.23,-5.93,31,1339,2476,0,0,5674,0.0557,-0.022,-0.382,0.282,-4.14,-3.02,10,1827,-46,0,0,8065,0.0601,0.016,-0.456,0.356,0.23,-6.93,15,872,-363,0,0,7504,0.0549,0.002,-0.689,0.589,0.35,-6.81,6,3032,-447,0,0
83.6,3,7277.4,-2316.56,-0.04,8076.78,3.1,0.21,0.09,1.0,0.5,0.0,0.19,1,2022,268.6,0.74,0.22,0.17,14.39,3,0,6124,0.0609,-0.007,0.109,0.009,1.78,-5.38,33,893,2384,0,0,5784,0.0556,-0.007,-0.315,0.215,-3.18,-3.98,13,1760,-508,0,0,7945,0.0602,0.001,-0.291,0.191,0.08,-7.09,20,742,-279,0,0,7499,0.0549,0.001,-0.403,0.303,0.0,-7.16,11,2956,-353,0,0
83.62,3,7277.5,-2316.55,-0.04,8076.8,3.3,0.23,0.07,1.0,0.5,0.0,0.18,1,2018,268.4,0.74,0.22,0.17,14.36,3,0,6109,0.0607,-0.009,0.076,-0.024,2.64,-4.52,34,587,2391,0,0,5870,0.0557,0.003,-0.204,0.104,-1.48,-5.68,16,1789,-755,0,0,7843,0.06,-0.009,-0.19,0.09,-0.44,-6.72,22,957,-269,0,0,7505,0.0549,0.002,-0.255,0.155,-0.66,-6.5,13,3342,-352,0,0
83.64,3,7277.5,-2316.55,-0.04,8076.82,3.5,0.23,0.06,1.0,0.5,0.0,0.18,1,2016,268.3,0.74,0.22,0.15,14.31,3,1,6084,0.0605,-0.01,0.038,-0.062,3.49,-3.67,34,496,2510,0,0,5942,0.0558,0.009,-0.097,-0.003,0.46,-6.7,19,1880,-759,0,0,7763,0.0597,-0.015,-0.152,0.052,-0.79,-6.37,23,1299,-337,0,0,7527,0.055,0.004,-0.199,0.099,-1.29,-5.87,13,3765,-453,0,0
83.66,3,7277.5,-2316.54,-0.04,8076.83,3.6,0.22,0.06,1.0,0.5,0.0,0.18,1,2015,268.3,0.74,0.22,0.14,14.52,4,1,6071,0.0603,-0.01,0.023,-0.077,4.03,-3.13,34,586,2716,0,0,5994,0.0561,0.014,-0.011,-0.089,1.58,-5.58,22,1961,-572,0,0,7702,0.0593,-0.018,-0.142,0.042,-0.99,-6.17,24,1669,-444,0,0,7542,0.0551,0.006,-0.17,0.07,-1.49,-5.67,14,4142,-593,0,0
83.68,3,7277.5,-2316.53,-0.04,8076.85,3.8,0.2,0.07,1.0,1.0,0.0,0.18,1,2015,268.2,0.74,0.23,0.13,15.05,4,1,6090,0.0601,-0.009,0.04,-0.06,4.44,-2.72,36,731,2981,0,0,6031,0.0564,0.015,0.025,-0.075,1.98,-5.19,24,2038,-303,0,0,7656,0.0589,-0.019,-0.144,0.044,-0.76,-6.4,24,1941,-534,0,0,7525,0.0552,0.005,-0.152,0.052,-1.24,-5.92,14,4444,-712,0,0
83.7,3,7277.5,-2316.52,-0.04,8076.87,3.9,0.19,0.09,1.0,1.0,0.0,0.21,1,2059,439.6,1.1,0.23,0.12,15.91,4,1,6124,0.0601,-0.002,0.08,-0.02,4.37,-2.8,39,876,3229,0,0,6046,0.0567,0.015,0.048,-0.052,1.73,-5.43,25,2214,-59,0,0,7627,0.0585,-0.019,-0.109,0.009,-0.46,-6.7,26,2497,-571,0,0,7483,0.0552,-0.002,-0.062,-0.038,-0.67,-6.49,16,5122,-758,0,0
83.72,3,7277.6,-2316.51,-0.04,8076.9,4.2,0.29,0.13,1.0,1.0,0.0,0.3,1,2165,577.2,1.31,0.23,0.11,17.03,5,1,6130,0.0601,0.0,0.113,0.013,4.25,-2.91,43,1163,3419,0,0,6001,0.0569,0.009,0.073,-0.027,1.28,-5.88,27,2626,118,0,0,7664,0.0583,-0.013,-0.023,-0.077,-0.16,-7.01,30,3821,-550,0,0,7472,0.0551,-0.004,0.164,0.064,-0.19,-6.97,21,6528,-698,0,0
83.74,3,7277.6,-2316.5,-0.04,8076.92,4.5,0.4,0.16,1.0,0.5,0.0,0.35,1,2226,591.8,1.32,0.23,0.11,18.18,5,1,6129,0.06,-0.003,0.165,0.065,4.4,-2.76,48,1301,3606,0,0,5912,0.0568,-0.004,0.149,0.049,1.62,-5.54,32,3013,315,0,0,7760,0.0583,0.001,0.139,0.039,-0.18,-6.99,37,4776,-512,0,0,7480,0.0551,0.0,0.492,0.392,-0.35,-6.81,30,7244,-619,0,0
83.76,3,7277.6,-2316.49,-0.04,8076.94,4.8,0.42,0.19,1.0,0.5,0.0,0.33,1,2184,351.5,0.94,0.23,0.12,19.28,6,1,6135,0.06,-0.002,0.18,0.08,4.51,-2.66,53,808,3820,0,0,5826,0.0565,-0.016,0.268,0.168,1.87,-5.3,39,2939,538,0,0,7853,0.0586,0.013,0.249,0.149,-0.32,-6.84,45,4073,-510,0,0,7474,0.0551,-0.001,0.591,0.491,-0.61,-6.55,36,6772,-651,0,0
83.78,3,7277.6,-2316.48,-0.04,8076.97,5.0,0.29,0.19,1.0,0.5,0.0,0.25,1,2093,271.7,0.75,0.23,0.13,20.54,7,1,6176,0.06,0.002,0.104,0.004,4.27,-2.89,54,66,4009,0,0,5816,0.0562,-0.016,0.349,0.249,1.45,-5.71,45,2347,727,0,0,7884,0.0589,0.015,0.266,0.166,-0.28,-6.88,48,2720,-533,0,0,7449,0.055,-0.003,0.526,0.426,-0.43,-6.73,37,5443,-709,0,0
83.8,3,7277.7,-2316.46,-0.04,8076.99,5.2,0.18,0.2,1.0,0.5,0.0,0.21,1,2048,269.7,0.74,0.23,0.14,22.0,7,1,6242,0.0602,0.011,0.018,-0.082,3.47,-3.69,52,-29,4096,0,0,5833,0.056,-0.007,0.365,0.265,-0.1,-7.07,48,1703,728,0,0,7876,0.059,0.008,0.216,0.116,-0.18,-6.99,49,2132,-523,0,0,7386,0.0548,-0.009,0.458,0.358,-0.32,-6.84,36,5076,-710,0,0
83.82,3,7277.7,-2316.45,-0.04,8077.02,5.3,0.14,0.19,1.0,0.5,0.0,0.19,1,2029,268.9,0.74,0.23,0.15,23.29,8,1,6298,0.0605,0.016,0.008,-0.092,2.89,-4.27,53,259,4060,0,0,5871,0.056,-0.001,0.311,0.211,-1.13,-6.04,50,1137,525,0,0,7844,0.0591,0.002,0.173,0.073,-0.02,-7.14,48,1926,-477,0,0,7328,0.0545,-0.015,0.406,0.306,-0.04,-7.12,35,4966,-671,0,0
83.84,3,7277.7,-2316.43,-0.04,8077.05,5.5,0.13,0.17,1.0,0.5,0.0,0.18,1,2021,268.5,0.74,0.24,0.16,24.22,8,1,6327,0.0609,0.018,0.048,-0.052,2.43,-4.73,56,420,3924,0,0,5914,0.0561,0.004,0.246,0.146,-1.81,-5.35,49,747,182,0,0,7802,0.059,-0.003,0.147,0.047,-0.03,-7.14,48,1842,-419,0,0,7293,0.0542,-0.017,0.378,0.278,0.05,-7.11,34,4984,-616,0,0
83.86,3,7277.8,-2316.42,-0.04,8077.07,5.6,0.15,0.15,1.0,0.5,0.0,0.18,1,2017,268.4,0.74,0.25,0.16,24.78,8,1,6330,0.0612,0.014,0.066,-0.034,2.34,-4.82,59,334,3756,0,0,5948,0.0562,0.007,0.184,0.084,-2.0,-5.17,49,538,-191,0,0,7763,0.0589,-0.006,0.129,0.029,-0.15,-7.01,49,1831,-380,0,0,7285,0.0539,-0.013,0.353,0.253,-0.22,-6.94,35,4980,-581,0,0
83.88,3,7277.8,-2316.4,-0.04,8077.1,5.8,0.17,0.13,1.0,0.5,0.0,0.18,1,2016,268.3,0.74,0.26,0.16,25.06,9,1,6317,0.0614,0.01,0.059,-0.041,2.57,-4.59,60,215,3622,0,0,5980,0.0564,0.009,0.141,0.041,-1.56,-5.6,48,493,-470,0,0,7729,0.0587,-0.009,0.12,0.02,-0.33,-6.83,50,1779,-385,0,0,7292,0.0537,-0.01,0.327,0.227,-0.52,-6.64,35,4985,-586,0,0
83.9,3,7277.8,-2316.39,-0.04,8077.13,5.9,0.18,0.11,1.0,0.5,0.0,0.18,1,2015,268.3,0.74,0.26,0.16,25.19,9,1,6289,0.0615,0.007,0.043,-0.057,2.96,-4.2,60,189,3558,0,0,6009,0.0566,0.011,0.116,0.016,-0.91,-6.25,48,524,-604,0,0,7696,0.0585,-0.01,0.114,0.014,-0.44,-6.72,50,1749,-426,0,0,7319,0.0536,-0.005,0.311,0.211,-0.68,-6.48,36,4963,-628,0,0
83.92,3,7277.9,-2316.37,-0.04,8077.16,6.0,0.18,0.1,1.0,0.5,0.0,0.18,1,2015,268.2,0.74,0.27,0.15,25.33,10,2,6252,0.0615,0.001,0.042,-0.058,3.22,-3.95,61,239,3573,0,0,6039,0.0569,0.012,0.103,0.003,0.01,-7.15,48,577,-574,0,0,7670,0.0583,-0.011,0.112,0.012,-0.5,-6.66,51,1724,-482,0,0,7363,0.0536,0.0,0.289,0.189,-0.84,-6.33,36,4962,-689,0,0
83.94,3,7277.9,-2316.35,-0.04,8077.19,6.2,0.17,0.1,1.0,0.5,0.0,0.18,1,2015,268.2,0.74,0.27,0.15,25.6,10,2,6241,0.0615,-0.002,0.041,-0.059,3.73,-3.43,62,264,3676,0,0,6057,0.0571,0.012,0.099,-0.001,0.51,-6.65,49,646,-430,0,0,7650,0.058,-0.011,0.101,0.001,-0.47,-6.69,52,1702,-528,0,0,7381,0.0537,0.003,0.282,0.182,-0.77,-6.4,37,4984,-743,0,0
83.96,3,7277.9,-2316.33,-0.04,8077.22,6.3,0.16,0.11,1.0,0.5,0.0,0.18,1,2015,268.2,0.74,0.28,0.14,26.07,11,2,6247,0.0615,0.0,0.042,-0.058,3.92,-3.25,63,248,3815,0,0,6067,0.0574,0.012,0.098,-0.002,0.81,-6.35,49,718,-226,0,0,7640,0.0578,-0.01,0.1,0.0,-0.37,-6.79,53,1704,-548,0,0,7377,0.0537,0.001,0.276,0.176,-0.61,-6.55,38,4991,-772,0,0
83.98,3,7278.0,-2316.31,-0.04,8077.25,6.5,0.14,0.13,0.99,0.5,0.0,0.18,1,2015,268.2,0.74,0.28,0.13,26.71,11,2,6264,0.0616,0.003,0.04,-0.06,3.9,-3.26,64,222,3948,0,0,6066,0.0576,0.01,0.107,0.007,0.63,-6.53,51,788,-31,0,0,7632,0.0577,-0.009,0.098,-0.002,-0.24,-6.92,55,1653,-533,0,0,7355,0.0537,-0.002,0.276,0.176,-0.36,-6.8,39,5015,-760,0,0
84.0,3,7278.0,-2316.29,-0.04,8077.28,6.6,0.13,0.14,0.96,0.5,0.0,0.18,1,2015,268.2,0.74,0.29,0.13,27.44,11,2,6286,0.0616,0.004,0.037,-0.063,3.45,-3.71,66,199,4017,0,0,6056,0.0577,0.008,0.108,0.008,0.12,-7.04,52,826,61,0,0,7642,0.0575,-0.007,0.098,-0.002,-0.12,-7.04,56,1624,-485,0,0,7332,0.0536,-0.003,0.284,0.184,-0.1,-7.06,40,5028,-713,0,0
84.02,3,7278.0,-2316.27,-0.04,8077.31,6.7,0.14,0.15,0.93,0.5,0.0,0.18,1,2015,268.2,0.74,0.29,0.13,28.1,12,2,6305,0.0618,0.006,0.033,-0.067,2.38,-4.78,67,211,3913,0,0,6047,0.0578,0.005,0.114,0.014,-1.36,-5.81,53,817,-81,0,0,7657,0.0574,-0.004,0.103,0.003,-0.03,-7.13,57,1609,-424,0,0,7321,0.0535,-0.005,0.287,0.187,-0.07,-7.09,41,5027,-651,0,0
84.04,3,7278.1,-2316.25,-0.04,8077.34,6.8,0.16,0.14,0.9,0.5,0.0,0.18,1,2015,268.2,0.74,0.29,0.13,28.47,12,2,6303,0.0619,0.006,0.032,-0.068,1.45,-5.71,68,235,3596,0,0,6036,0.0579,0.003,0.113,0.013,-2.43,-4.74,54,777,-463,0,0,7664,0.0574,-0.002,0.1,0.0,-0.06,-7.11,58,1572,-373,0,0,7315,0.0534,-0.004,0.287,0.187,-0.06,-7.1,42,5015,-595,0,0
84.06,3,7278.1,-2316.23,-0.04,8077.38,7.0,0.2,0.1,0.87,0.5,0.0,0.18,1,2015,268.2,0.74,0.29,0.13,28.39,13,2,6272,0.0619,0.002,0.035,-0.065,0.91,-6.25,69,264,3151,0,0,6034,0.0579,0.002,0.109,0.009,-2.84,-4.32,55,726,-934,0,0,7668,0.0574,-0.001,0.095,-0.005,-0.17,-6.99,59,1521,-349,0,0,7349,0.0534,-0.001,0.27,0.17,-0.26,-6.91,43,4972,-566,0,0
84.08,3,7278.2,-2316.21,-0.04,8077.41,7.2,0.24,0.06,0.85,0.5,0.0,0.18,1,2015,268.2,0.74,0.29,0.12,27.87,14,2,6201,0.0618,-0.005,0.038,-0.062,0.68,-6.48,70,317,2676,0,0,6050,0.058,0.004,0.104,0.004,-2.52,-4.64,56,658,-1333,0,0,7654,0.0573,-0.003,0.093,-0.007,-0.19,-6.97,61,1485,-347,0,0,7427,0.0535,0.006,0.249,0.149,-0.37,-6.79,44,4947,-565,0,0
84.1,3,7278.2,-2316.19,-0.04,8077.45,7.4,0.27,0.01,0.82,0.5,0.0,0.18,1,2015,268.2,0.74,0.29,0.11,27.05,14,2,6121,0.0615,-0.015,0.043,-0.057,0.81,-6.35,71,368,2295,0,0,6066,0.0581,0.006,0.098,-0.002,-1.74,-5.42,56,603,-1538,0,0,7634,0.0572,-0.004,0.089,-0.011,-0.31,-6.85,62,1480,-372,0,0,7511,0.0538,0.016,0.228,0.128,-0.47,-6.69,46,4904,-589,0,0
84.12,3,7278.2,-2316.17,-0.04,8077.48,7.6,0.29,-0.01,0.79,0.5,0.0,0.18,1,2015,268.2,0.74,0.28,0.09,26.13,15,2,6048,0.0611,-0.02,0.045,-0.055,1.15,-6.02,71,405,2054,0,0,6085,0.0583,0.007,0.087,-0.013,-0.72,-6.44,57,582,-1518,0,0,7611,0.0571,-0.006,0.087,-0.013,-0.29,-6.87,63,1493,-396,0,0,7591,0.0543,0.021,0.21,0.11,-0.48,-6.68,47,4871,-615,0,0
84.14,3,7278.3,-2316.15,-0.04,8077.52,7.8,0.29,-0.02,0.76,0.5,0.0,0.18,1,2015,268.2,0.74,0.27,0.07,25.31,16,3,5995,0.0607,-0.024,0.051,-0.049,1.38,-5.79,72,430,1947,0,0,6098,0.0584,0.008,0.084,-0.016,0.12,-7.04,57,624,-1287,0,0,7595,0.057,-0.007,0.085,-0.015,-0.26,-6.9,64,1519,-405,0,0,7655,0.0548,0.025,0.195,0.095,-0.34,-6.82,49,4836,-619,0,0
84.16,3,7278.3,-2316.12,-0.04,8077.56,7.9,0.28,0.0,0.74,0.5,0.0,0.18,1,2015,268.2,0.74,0.27,0.06,24.72,17,3,5976,0.0602,-0.023,0.047,-0.053,1.64,-5.53,73,432,1924,0,0,6090,0.0585,0.006,0.081,-0.019,0.74,-6.42,58,696,-931,0,0,7590,0.0569,-0.006,0.077,-0.023,-0.13,-7.03,65,1543,-386,0,0,7669,0.0552,0.022,0.181,0.081,-0.22,-6.94,50,4811,-595,0,0
84.18,3,7278.4,-2316.1,-0.04,8077.6,8.1,0.27,0.02,0.71,0.5,0.0,0.18,1,2015,268.2,0.74,0.26,0.04,24.4,18,3,5990,0.0598,-0.018,0.048,-0.052,1.49,-5.67,74,440,1918,0,0,6078,0.0586,0.004,0.081,-0.019,0.98,-6.18,59,778,-554,0,0,7599,0.0568,-0.004,0.074,-0.026,-0.02,-7.14,66,1565,-336,0,0,7661,0.0555,0.017,0.174,0.074,-0.06,-7.1,52,4788,-534,0,0
84.2,3,7278.4,-2316.08,-0.04,8077.64,8.3,0.25,0.05,0.69,0.5,0.0,0.18,1,2015,268.2,0.74,0.26,0.04,24.26,18,3,6018,0.0596,-0.012,0.049,-0.051,1.15,-6.01,75,458,1857,0,0,6052,0.0586,0.0,0.082,-0.018,0.81,-6.35,60,844,-244,0,0,7625,0.0568,-0.001,0.072,-0.028,0.04,-7.12,68,1580,-269,0,0,7636,0.0558,0.011,0.17,0.07,0.03,-7.13,53,4786,-449,0,0
84.22,3,7278.5,-2316.05,-0.04,8077.68,8.5,0.25,0.07,0.66,1.0,0.0,0.18,1,2015,268.2,0.74,0.26,0.03,24.2,19,3,6062,0.0595,-0.006,0.048,-0.052,0.83,-6.33,76,495,1721,0,0,6022,0.0586,-0.003,0.087,-0.013,0.43,-6.73,61,895,-52,0,0,7657,0.0568,0.003,0.067,-0.033,0.05,-7.11,69,1599,-195,0,0,7595,0.0559,0.005,0.163,0.063,0.1,-7.06,55,4777,-356,0,0
84.24,3,7278.5,-2316.03,-0.04,8077.72,8.7,0.27,0.08,0.64,0.5,0.0,0.21,1,2059,439.6,1.1,0.25,0.04,24.09,20,3,6088,0.0595,-0.001,0.052,-0.048,0.47,-6.7,78,610,1496,0,0,5992,0.0584,-0.006,0.094,-0.006,0.13,-7.03,63,1038,17,0,0,7690,0.0569,0.005,0.08,-0.02,0.08,-7.08,71,1954,-132,0,0,7574,0.0559,0.0,0.188,0.088,0.11,-7.05,58,5163,-270,0,0
