Time_s,Distance_m,PosX,PosY,PosZ,Speed_Kmh,Accel_Long_G,Accel_Lat_G,Raw_Steer,Raw_Throttle,Raw_Brake,Clutch,Gear,RPM,Torque_Nm,Boost_Bar,Pitch,Roll,YawRate,Aero_DownN,Aero_DragN,FL_Load_N,FL_Travel_m,FL_DamperVel_ms,FL_Slip,FL_SlipDelta,FL_SlipAng_deg,FL_LatDelta,FL_WheelRPM,FL_LongForce_N,FL_LatForce_N,FL_ActBrakeTrq_Nm,FL_ABS_Active,FR_Load_N,FR_Travel_m,FR_DamperVel_ms,FR_Slip,FR_SlipDelta,FR_SlipAng_deg,FR_LatDelta,FR_WheelRPM,FR_LongForce_N,FR_LatForce_N,FR_ActBrakeTrq_Nm,FR_ABS_Active,RL_Load_N,RL_Travel_m,RL_DamperVel_ms,RL_Slip,RL_SlipDelta,RL_SlipAng_deg,RL_LatDelta,RL_WheelRPM,RL_LongForce_N,RL_LatForce_N,RL_ActBrakeTrq_Nm,RL_ABS_Active,RR_Load_N,RR_Travel_m,RR_DamperVel_ms,RR_Slip,RR_SlipDelta,RR_SlipAng_deg,RR_LatDelta,RR_WheelRPM,RR_LongForce_N,RR_LatForce_N,RR_ActBrakeTrq_Nm,RR_ABS_Active
3.840,33.4,-175.33,-23.74,-284.99,49.0,0.19,0.34,0.47,0.64,0.00,1.00,1,5759,97.3,0.83,-0.61,2.67,15.23,71,80,3759,0.0000,0.046,-0.002,-0.098,12.27,5.11,401,-42,3314,0,0,2210,-0.0181,-0.060,0.005,-0.095,15.31,8.15,387,39,2026,0,0,3792,0.0202,0.055,0.034,-0.066,1.12,-6.04,425,1622,597,0,0,2328,0.0011,-0.052,0.064,-0.036,1.15,-6.01,425,1626,359,0,0
3.960,35.0,-176.24,-23.74,-286.37,50.3,0.31,0.21,0.00,0.74,0.00,1.00,1,6516,200.5,1.51,-0.46,2.69,16.08,72,84,2946,0.0029,0.024,-0.001,-0.099,-0.10,-7.06,422,-70,-199,0,0,2778,-0.0163,0.015,-0.002,-0.098,-0.10,-7.06,409,-108,-194,0,0,3109,0.0154,-0.039,0.118,0.018,2.79,-4.37,500,2644,966,0,0,2959,-0.0037,-0.040,0.152,0.052,2.87,-4.29,500,2673,804,0,0
4.080,36.7,-177.21,-23.73,-287.78,52.1,0.43,0.15,0.07,0.91,0.00,1.00,1,6686,209.8,1.45,-0.61,2.41,8.88,80,90,3051,-0.0030,-0.049,-0.002,-0.098,3.24,-3.92,434,-67,1005,0,0,2487,-0.0143,0.016,-0.002,-0.098,3.76,-3.40,426,-58,918,0,0,3584,0.0145,-0.007,0.133,0.033,2.50,-4.66,494,3104,1014,0,0,3118,0.0032,0.058,0.153,0.053,2.54,-4.62,495,2804,822,0,0
4.200,38.5,-178.25,-23.73,-289.21,53.8,0.43,0.37,0.00,0.92,0.00,0.62,1,6744,126.7,1.14,-0.76,2.81,18.09,88,96,3481,0.0015,0.038,-0.002,-0.098,0.12,-7.04,452,-13,560,0,0,2051,-0.0213,-0.058,0.002,-0.098,0.12,-7.04,439,-36,435,0,0,3950,0.0229,0.069,0.097,-0.003,3.14,-4.03,496,2994,1475,0,0,2782,0.0001,-0.026,0.136,0.036,3.24,-3.92,497,2425,916,0,0
4.320,40.3,-179.35,-23.72,-290.67,55.5,0.41,0.22,0.06,1.00,0.00,0.14,1,7078,193.8,1.44,-0.88,2.70,10.36,92,102,3253,0.0005,-0.009,-0.001,-0.099,1.42,-5.75,463,-62,710,0,0,2515,-0.0178,0.029,-0.002,-0.098,1.44,-5.72,455,-77,566,0,0,3652,0.0218,-0.009,0.017,-0.083,3.12,-4.04,471,1467,1689,0,0,2998,0.0024,0.019,0.035,-0.065,3.18,-3.98,470,1713,1359,0,0
4.440,42.2,-180.51,-23.71,-292.12,56.4,0.24,0.27,0.00,0.00,0.00,1.00,2,6699,221.6,1.84,-0.87,2.70,7.50,94,106,2675,0.0010,0.004,-0.001,-0.099,1.40,-5.77,470,-100,595,0,0,2149,-0.0166,0.010,-0.002,-0.098,1.41,-5.75,463,-61,488,0,0,3551,0.0191,-0.022,0.703,0.603,2.58,-4.58,813,2763,215,0,0,3012,0.0000,-0.020,0.726,0.626,2.62,-4.55,814,2344,179,0,0
4.560,44.1,-181.72,-23.70,-293.60,58.0,0.38,0.11,0.00,0.00,0.00,1.00,2,5017,-61.0,0.44,-0.71,2.44,11.61,98,111,2878,-0.0057,-0.055,-0.002,-0.098,1.71,-5.45,483,-89,781,0,0,2557,-0.0160,0.005,-0.002,-0.098,1.75,-5.42,474,-77,709,0,0,3461,0.0158,-0.027,0.326,0.226,3.50,-3.66,652,3008,524,0,0,3099,0.0038,0.031,0.352,0.252,3.56,-3.60,653,2677,445,0,0
4.680,46.0,-182.98,-23.69,-295.10,59.3,0.33,0.28,0.00,1.00,0.00,1.00,2,4096,170.8,0.90,-0.61,2.69,8.06,103,117,3433,-0.0015,0.034,-0.001,-0.099,1.90,-5.26,493,-73,1032,0,0,2296,-0.0187,-0.022,-0.002,-0.098,1.93,-5.24,487,-69,712,0,0,3545,0.0148,-0.009,0.056,-0.044,3.13,-4.03,536,2016,1566,0,0,2523,-0.0024,-0.051,0.070,-0.030,3.17,-3.99,537,1715,1089,0,0
4.800,48.0,-184.32,-23.68,-296.59,60.5,0.31,0.43,0.00,0.56,0.00,1.00,2,4483,283.1,1.78,-0.62,3.09,14.35,107,121,3737,0.0060,0.063,-0.006,-0.094,0.75,-6.41,505,-337,2320,0,0,2020,-0.0220,-0.028,-0.014,-0.086,0.77,-6.39,490,-250,1438,0,0,3922,0.0206,0.049,0.136,0.036,2.86,-4.30,576,3439,1109,0,0,2481,-0.0073,-0.042,0.167,0.067,2.92,-4.24,579,2287,635,0,0
4.920,50.1,-185.72,-23.68,-298.09,62.2,0.41,0.26,0.07,0.51,0.00,1.00,2,4539,253.4,1.76,-0.82,2.90,10.57,115,128,3191,0.0038,-0.018,-0.002,-0.098,1.61,-5.56,519,-89,800,0,0,2567,-0.0180,0.033,-0.002,-0.098,1.63,-5.53,510,-87,660,0,0,3667,0.0214,0.007,0.123,0.023,3.16,-4.01,583,3149,1196,0,0,3050,-0.0016,0.048,0.144,0.044,3.21,-3.96,584,2719,926,0,0
5.040,52.2,-187.20,-23.66,-299.58,63.5,0.33,0.50,0.00,0.79,0.00,1.00,2,4618,320.2,1.80,-0.99,3.19,18.08,120,134,3107,0.0069,0.025,-0.001,-0.099,13.99,6.83,516,-22,2803,0,0,1942,-0.0223,-0.036,0.007,-0.093,16.97,9.81,500,43,1790,0,0,4156,0.0267,0.044,0.113,0.013,3.11,-4.05,594,3385,1431,0,0,2557,-0.0030,-0.012,0.148,0.048,3.19,-3.97,597,2284,791,0,0
5.160,54.3,-188.75,-23.65,-301.06,65.1,0.38,0.32,0.00,0.00,0.00,1.00,2,4697,304.5,1.72,-0.80,3.07,15.08,123,140,3057,0.0000,-0.058,-0.002,-0.098,1.87,-5.29,543,-72,868,0,0,2258,-0.0248,-0.021,-0.002,-0.098,1.91,-5.25,531,-78,662,0,0,3624,0.0246,-0.018,0.112,0.012,3.94,-3.22,605,2795,1585,0,0,2859,-0.0026,0.003,0.138,0.038,4.03,-3.14,606,2399,1151,0,0
5.280,56.5,-190.37,-23.64,-302.54,66.2,0.28,0.33,0.00,0.00,0.00,1.00,2,4284,-55.2,0.59,-0.60,3.00,10.16,126,145,3495,0.0009,0.008,-0.001,-0.099,2.34,-4.83,551,-47,1263,0,0,2368,-0.0220,0.023,-0.001,-0.099,2.37,-4.79,542,-50,883,0,0,3363,0.0159,-0.072,0.007,-0.093,3.72,-3.44,532,168,1845,0,0,2374,-0.0070,-0.037,0.021,-0.079,3.78,-3.39,531,504,1326,0,0
5.400,58.7,-192.03,-23.63,-303.98,65.9,-0.04,0.38,0.00,0.00,0.00,1.00,2,4214,-54.6,0.24,-0.38,3.11,5.19,118,144,4174,0.0098,0.074,-0.001,-0.099,2.08,-5.08,547,-54,1374,0,0,2968,-0.0149,0.060,-0.001,-0.099,2.09,-5.07,543,-29,1003,0,0,3302,0.0130,-0.024,0.016,-0.084,2.79,-4.37,534,-68,1444,0,0,2212,-0.0132,-0.052,0.023,-0.077,2.81,-4.35,533,142,990,0,0
5.520,60.9,-193.73,-23.62,-305.36,65.4,-0.08,0.51,0.39,0.00,0.00,1.00,2,4198,-54.5,0.20,-0.41,3.36,13.29,113,142,4424,0.0186,0.073,-0.001,-0.099,11.78,4.62,536,-15,3856,0,0,2503,-0.0126,0.019,0.006,-0.094,14.29,7.13,524,58,2282,0,0,3580,0.0143,0.011,0.012,-0.088,2.35,-4.81,533,-222,1302,0,0,2176,-0.0176,-0.037,0.030,-0.070,2.39,-4.77,531,327,818,0,0
5.640,63.1,-195.45,-23.60,-306.68,65.0,-0.09,0.46,0.00,0.00,0.00,1.00,2,4159,-54.2,0.20,-0.42,3.44,15.23,110,140,3002,0.0153,-0.027,-0.001,-0.099,1.04,-6.13,543,-16,428,0,0,2202,-0.0170,-0.037,-0.001,-0.099,1.06,-6.10,531,-41,327,0,0,3234,0.0164,0.017,0.011,-0.089,3.14,-4.02,528,-292,1512,0,0,2370,-0.0184,-0.006,0.031,-0.069,3.21,-3.95,525,376,1142,0,0
5.760,65.2,-197.19,-23.59,-307.95,64.7,-0.05,0.40,0.31,0.00,0.00,1.00,2,4131,-54.0,0.20,-0.01,3.27,14.19,103,138,3929,0.0103,-0.042,-0.001,-0.099,9.65,2.49,532,-19,3312,0,0,2332,-0.0164,0.006,0.004,-0.096,11.62,4.46,520,43,2087,0,0,2647,0.0086,-0.065,0.011,-0.089,2.80,-4.36,525,-251,1139,0,0,1230,-0.0181,0.002,0.030,-0.070,2.86,-4.31,523,175,547,0,0
5.880,67.4,-198.96,-23.59,-309.17,64.3,-0.06,0.39,0.06,0.00,0.00,1.00,2,4119,-53.9,0.20,0.04,3.28,13.05,106,137,3724,0.0130,0.022,-0.001,-0.099,1.55,-5.61,537,-40,861,0,0,2798,-0.0148,0.013,-0.001,-0.099,1.58,-5.58,527,-49,669,0,0,3048,0.0057,-0.024,0.012,-0.088,3.39,-3.77,523,-238,1540,0,0,2260,-0.0222,-0.034,0.030,-0.070,3.46,-3.71,521,299,1173,0,0
6.000,69.5,-200.76,-23.59,-310.32,63.9,-0.08,0.55,0.40,0.00,0.00,1.00,2,4105,-53.8,0.20,-0.14,3.56,17.87,105,135,4606,0.0192,0.052,0.000,-0.100,12.41,5.25,524,-9,4023,0,0,2508,-0.0130,0.016,0.007,-0.093,15.04,7.88,508,55,2290,0,0,3755,0.0132,0.063,0.011,-0.089,3.13,-4.03,521,-296,1746,0,0,1891,-0.0216,0.005,0.036,-0.064,3.22,-3.95,518,375,919,0,0
