Time_s,Distance_m,PosX,PosY,PosZ,Speed_Kmh,Accel_Long_G,Accel_Lat_G,Raw_Steer,Raw_Throttle,Raw_Brake,Clutch,Gear,RPM,Torque_Nm,Boost_Bar,Pitch,Roll,YawRate,Aero_DownN,Aero_DragN,FL_Load_N,FL_Travel_m,FL_DamperVel_ms,FL_Slip,FL_SlipDelta,FL_SlipAng_deg,FL_LatDelta,FL_WheelRPM,FL_LongForce_N,FL_LatForce_N,FL_ActBrakeTrq_Nm,FL_ABS_Active,FR_Load_N,FR_Travel_m,FR_DamperVel_ms,FR_Slip,FR_SlipDelta,FR_SlipAng_deg,FR_LatDelta,FR_WheelRPM,FR_LongForce_N,FR_LatForce_N,FR_ActBrakeTrq_Nm,FR_ABS_Active,RL_Load_N,RL_Travel_m,RL_DamperVel_ms,RL_Slip,RL_SlipDelta,RL_SlipAng_deg,RL_LatDelta,RL_WheelRPM,RL_LongForce_N,RL_LatForce_N,RL_ActBrakeTrq_Nm,RL_ABS_Active,RR_Load_N,RR_Travel_m,RR_DamperVel_ms,RR_Slip,RR_SlipDelta,RR_SlipAng_deg,RR_LatDelta,RR_WheelRPM,RR_LongForce_N,RR_LatForce_N,RR_ActBrakeTrq_Nm,RR_ABS_Active
1.320,32.5,-318.70,-7.46,-310.48,98.2,0.40,0.22,0.09,1.00,0.00,0.34,2,6934,284.4,1.89,-0.75,1.22,11.00,630,347,3376,-0.0482,0.004,-0.001,-0.099,1.57,-5.59,816,-75,826,0,0,2520,-0.0659,0.031,-0.002,-0.098,1.58,-5.58,807,-76,632,0,0,3940,-0.0152,-0.021,0.048,-0.052,2.59,-4.57,856,2269,1444,0,0,3179,-0.0335,0.001,0.060,-0.040,2.61,-4.55,856,2121,1148,0,0
1.440,35.8,-319.25,-7.46,-307.25,98.3,0.06,0.57,0.00,1.00,0.00,0.52,3,7344,296.4,2.11,-0.52,1.85,17.63,637,351,4404,-0.0343,0.116,-0.008,-0.092,1.37,-5.79,815,-492,2626,0,0,2068,-0.0689,-0.026,-0.016,-0.084,1.39,-5.77,794,-321,1415,0,0,4187,-0.0122,0.025,0.042,-0.058,2.98,-4.19,856,1734,1770,0,0,2076,-0.0469,-0.112,0.061,-0.039,3.03,-4.14,858,1228,880,0,0
1.560,39.1,-319.75,-7.46,-303.99,99.9,0.39,0.31,0.00,0.00,0.00,1.00,3,5513,-70.6,1.17,-0.51,1.61,19.45,654,377,3212,-0.0384,-0.035,-0.002,-0.098,2.80,-4.36,832,-93,1351,0,0,2502,-0.0666,0.020,-0.002,-0.098,2.85,-4.31,817,-72,1081,0,0,3824,-0.0159,-0.031,0.238,0.138,4.55,-2.61,1017,3354,1038,0,0,3147,-0.0441,0.023,0.262,0.162,4.63,-2.53,1020,2776,803,0,0
1.680,42.4,-320.20,-7.47,-300.66,101.1,0.34,0.52,0.00,1.00,0.00,1.00,3,4705,227.4,1.32,-0.64,1.76,15.10,671,401,3905,-0.0381,0.002,-0.001,-0.099,3.65,-3.51,840,-70,2049,0,0,2057,-0.0695,-0.025,-0.002,-0.098,3.70,-3.46,828,-58,1124,0,0,4323,-0.0114,0.037,0.046,-0.054,5.00,-2.16,880,1867,2672,0,0,2751,-0.0434,0.006,0.063,-0.037,5.07,-2.09,881,1511,1685,0,0
1.800,45.8,-320.57,-7.47,-297.29,102.0,0.26,0.45,0.00,1.00,0.00,1.00,3,4897,346.2,1.95,-0.65,1.74,1.77,684,409,3515,-0.0381,0.000,-0.002,-0.098,4.12,-3.04,842,-80,2022,0,0,2305,-0.0684,0.010,-0.003,-0.097,4.13,-3.03,841,-67,1359,0,0,4071,-0.0118,-0.003,0.085,-0.015,4.28,-2.88,916,2742,2062,0,0,3030,-0.0421,0.010,0.089,-0.011,4.28,-2.88,918,2122,1541,0,0
1.920,49.2,-320.87,-7.47,-293.88,103.4,0.35,0.50,0.00,1.00,0.00,1.00,3,5000,379.0,2.13,-0.64,1.79,2.03,701,404,3586,-0.0386,-0.004,-0.002,-0.098,3.07,-4.09,855,-93,1675,0,0,2160,-0.0709,-0.021,-0.003,-0.097,3.08,-4.09,853,-71,1033,0,0,4103,-0.0113,0.004,0.092,-0.008,3.25,-3.91,935,3111,1610,0,0,2899,-0.0435,-0.012,0.097,-0.003,3.25,-3.91,937,2287,1139,0,0
2.040,52.7,-321.11,-7.47,-290.41,104.9,0.38,0.40,0.00,1.00,0.00,1.00,3,5030,388.0,2.18,-0.71,1.66,2.00,720,404,3470,-0.0407,-0.017,-0.002,-0.098,2.36,-4.80,868,-91,1293,0,0,2381,-0.0692,0.014,-0.002,-0.098,2.37,-4.79,866,-76,904,0,0,4084,-0.0118,-0.004,0.082,-0.018,2.54,-4.62,941,3090,1341,0,0,3133,-0.0408,0.022,0.086,-0.014,2.54,-4.62,943,2457,1030,0,0
2.160,56.2,-321.30,-7.46,-286.89,106.4,0.38,0.32,0.00,1.00,0.00,1.00,3,5063,389.9,2.19,-0.76,1.48,1.03,741,406,3170,-0.0442,-0.029,-0.002,-0.098,1.82,-5.35,880,-83,931,0,0,2378,-0.0678,0.012,-0.002,-0.098,1.82,-5.34,879,-76,708,0,0,4027,-0.0123,-0.004,0.074,-0.026,1.90,-5.26,948,3009,1050,0,0,3321,-0.0360,0.041,0.077,-0.023,1.91,-5.26,949,2549,869,0,0
2.280,59.8,-321.46,-7.46,-283.32,108.0,0.37,0.18,-0.19,1.00,0.00,1.00,3,5142,388.8,2.20,-0.72,1.16,-3.29,763,410,2808,-0.0482,-0.033,0.001,-0.099,-6.34,-0.82,889,26,-1902,0,0,2854,-0.0645,0.027,-0.001,-0.099,-4.89,-2.27,892,-38,-1603,0,0,3506,-0.0169,-0.039,0.078,-0.022,1.37,-5.79,963,2760,668,0,0,3555,-0.0333,0.022,0.075,-0.025,1.37,-5.79,963,2762,682,0,0
2.400,63.4,-321.62,-7.46,-279.69,109.5,0.36,-0.08,0.00,1.00,0.00,1.00,3,5168,388.4,2.20,-0.72,0.49,-13.32,784,403,2904,-0.0557,-0.062,-0.002,-0.098,0.54,-6.62,901,-91,307,0,0,3111,-0.0524,0.101,-0.002,-0.098,0.53,-6.63,912,-80,323,0,0,3579,-0.0258,-0.074,0.072,-0.028,-0.58,-6.58,968,2801,-254,0,0,3842,-0.0226,0.089,0.060,-0.040,-0.57,-6.59,968,2723,-280,0,0
2.520,67.1,-321.78,-7.46,-276.01,111.1,0.37,-0.10,0.00,1.00,0.00,1.00,3,5256,386.4,2.20,-0.71,0.40,-8.06,808,425,2607,-0.0578,-0.018,-0.002,-0.098,-0.64,-6.52,915,-81,-260,0,0,3067,-0.0527,-0.002,-0.002,-0.098,-0.64,-6.53,922,-78,-302,0,0,3471,-0.0258,0.000,0.073,-0.027,-1.31,-5.86,985,2678,-621,0,0,3848,-0.0207,0.016,0.066,-0.034,-1.30,-5.86,984,2790,-700,0,0
2.640,70.9,-321.97,-7.46,-272.29,112.6,0.37,-0.19,0.00,1.00,0.00,1.00,3,5347,384.2,2.20,-0.67,0.20,-5.22,830,444,2538,-0.0610,-0.026,-0.002,-0.098,-1.07,-6.09,929,-79,-441,0,0,3328,-0.0500,0.022,-0.002,-0.098,-1.07,-6.10,934,-86,-568,0,0,3308,-0.0302,-0.036,0.076,-0.024,-1.49,-5.67,1002,2580,-677,0,0,3869,-0.0197,0.008,0.070,-0.030,-1.49,-5.67,1001,2884,-798,0,0
2.760,74.6,-322.20,-7.46,-268.51,114.2,0.37,-0.22,0.07,1.00,0.00,1.00,3,5392,383.1,2.20,-0.70,0.10,-3.29,853,456,2607,-0.0616,-0.005,-0.002,-0.098,-1.15,-6.01,943,-79,-491,0,0,3288,-0.0478,0.019,-0.002,-0.098,-1.15,-6.01,946,-85,-612,0,0,3438,-0.0307,-0.004,0.069,-0.031,-1.41,-5.75,1010,2569,-687,0,0,4007,-0.0169,0.023,0.065,-0.035,-1.41,-5.75,1009,2881,-802,0,0
2.880,78.5,-322.45,-7.46,-264.68,115.6,0.33,0.12,0.00,1.00,0.00,1.00,3,5486,380.8,2.20,-0.66,0.78,16.98,875,463,3631,-0.0532,0.070,-0.005,-0.095,9.85,2.69,946,-83,3151,0,0,2183,-0.0567,-0.074,0.003,-0.097,12.37,5.21,931,32,1992,0,0,4108,-0.0223,0.070,0.065,-0.035,-0.29,-6.88,1027,3027,-226,0,0,2846,-0.0258,-0.074,0.081,-0.019,-0.29,-6.87,1028,2364,-152,0,0
3.000,82.4,-322.68,-7.47,-260.81,117.0,0.35,0.09,0.00,1.00,0.00,1.00,3,5544,379.4,2.20,-0.67,1.04,15.08,897,473,3277,-0.0482,0.041,-0.002,-0.098,0.61,-6.55,974,-77,287,0,0,2814,-0.0583,-0.013,-0.002,-0.098,0.62,-6.54,962,-86,251,0,0,3851,-0.0191,0.027,0.064,-0.036,1.78,-5.38,1038,2687,944,0,0,3441,-0.0297,-0.033,0.077,-0.023,1.80,-5.36,1038,2662,819,0,0
3.120,86.3,-322.88,-7.47,-256.89,118.5,0.36,0.26,0.00,1.00,0.00,1.00,3,5626,377.5,2.20,-0.72,1.24,9.54,920,505,3336,-0.0466,0.013,-0.002,-0.098,1.64,-5.53,984,-76,858,0,0,2324,-0.0619,-0.030,-0.002,-0.098,1.65,-5.51,976,-74,612,0,0,4106,-0.0154,0.030,0.069,-0.031,2.37,-4.79,1053,2865,1312,0,0,3282,-0.0308,-0.009,0.078,-0.022,2.39,-4.78,1054,2475,1034,0,0
3.240,90.3,-323.05,-7.47,-252.91,119.9,0.35,0.33,0.00,1.00,0.00,1.00,3,5716,375.3,2.20,-0.70,1.44,6.48,943,523,3459,-0.0447,0.016,-0.002,-0.098,1.98,-5.18,994,-85,1079,0,0,2360,-0.0654,-0.029,-0.002,-0.098,1.99,-5.17,989,-74,752,0,0,4069,-0.0139,0.013,0.074,-0.026,2.47,-4.69,1070,2936,1334,0,0,3137,-0.0345,-0.031,0.081,-0.019,2.49,-4.68,1071,2400,1021,0,0
3.360,94.3,-323.16,-7.47,-248.89,121.4,0.35,0.34,0.00,1.00,0.00,1.00,3,5750,374.5,2.20,-0.75,1.55,4.41,965,535,3530,-0.0427,0.017,-0.002,-0.098,1.99,-5.17,1005,-86,1109,0,0,2430,-0.0658,-0.003,-0.002,-0.098,2.00,-5.17,1002,-75,779,0,0,4212,-0.0119,0.016,0.068,-0.032,2.32,-4.84,1076,2938,1331,0,0,3286,-0.0350,-0.004,0.073,-0.027,2.33,-4.83,1077,2416,1038,0,0
3.480,98.4,-323.22,-7.47,-244.81,122.8,0.35,0.32,0.00,1.00,0.00,1.00,3,5833,372.5,2.20,-0.73,1.51,2.49,988,542,3352,-0.0441,-0.012,-0.002,-0.098,1.80,-5.36,1016,-85,967,0,0,2452,-0.0662,-0.003,-0.002,-0.098,1.81,-5.36,1014,-75,718,0,0,3938,-0.0124,-0.004,0.072,-0.028,1.99,-5.18,1092,2895,1071,0,0,3181,-0.0344,0.005,0.075,-0.025,1.99,-5.17,1093,2419,866,0,0
3.600,102.5,-323.24,-7.47,-240.69,124.2,0.35,0.27,0.00,1.00,0.00,1.00,3,5867,371.7,2.20,-0.72,1.41,1.53,1011,548,3405,-0.0447,-0.004,-0.002,-0.098,1.51,-5.65,1028,-87,831,0,0,2668,-0.0635,0.022,-0.002,-0.098,1.51,-5.65,1027,-78,660,0,0,3973,-0.0144,-0.017,0.066,-0.034,1.62,-5.54,1098,2844,913,0,0,3333,-0.0338,0.005,0.068,-0.032,1.63,-5.54,1099,2453,768,0,0
3.720,106.7,-323.23,-7.47,-236.52,125.7,0.35,0.17,-0.21,1.00,0.00,1.00,3,5910,370.6,2.20,-0.74,1.21,-2.79,1035,553,2869,-0.0472,-0.021,-0.002,-0.098,-2.43,-4.73,1038,-58,-1090,0,0,2847,-0.0616,0.016,-0.002,-0.098,-1.73,-5.43,1040,-95,-793,0,0,3716,-0.0154,-0.009,0.064,-0.036,1.22,-5.94,1107,2662,662,0,0,3669,-0.0299,0.032,0.062,-0.038,1.22,-5.95,1107,2595,656,0,0
3.840,110.9,-323.22,-7.47,-232.31,127.1,0.32,-0.08,0.00,1.00,0.00,1.00,3,5967,369.2,2.20,-0.67,0.59,-12.60,1058,541,2897,-0.0550,-0.065,-0.002,-0.098,0.40,-6.77,1046,-87,227,0,0,3251,-0.0516,0.083,-0.002,-0.098,0.39,-6.77,1056,-80,250,0,0,3581,-0.0247,-0.077,0.066,-0.034,-0.51,-6.65,1117,2684,-234,0,0,3769,-0.0218,0.068,0.056,-0.044,-0.51,-6.65,1118,2575,-252,0,0
3.960,115.1,-323.21,-7.47,-228.04,128.5,0.34,-0.11,0.00,1.00,0.00,1.00,3,6029,367.4,2.20,-0.70,0.48,-8.00,1083,569,2782,-0.0554,-0.003,-0.002,-0.098,-0.71,-6.45,1060,-80,-312,0,0,3270,-0.0496,0.017,-0.002,-0.098,-0.71,-6.45,1066,-78,-362,0,0,3565,-0.0251,-0.003,0.063,-0.037,-1.28,-5.88,1129,2554,-648,0,0,3961,-0.0193,0.021,0.057,-0.043,-1.27,-5.89,1129,2648,-727,0,0
4.080,119.4,-323.23,-7.47,-223.73,129.9,0.33,-0.21,0.00,1.00,0.00,1.00,3,6120,364.2,2.20,-0.66,0.28,-5.02,1106,591,2594,-0.0595,-0.035,-0.002,-0.098,-1.13,-6.03,1072,-76,-478,0,0,3301,-0.0483,0.011,-0.002,-0.098,-1.13,-6.03,1076,-82,-599,0,0,3305,-0.0286,-0.030,0.067,-0.033,-1.49,-5.67,1146,2430,-695,0,0,3914,-0.0174,0.016,0.063,-0.037,-1.48,-5.68,1146,2740,-826,0,0
4.200,123.8,-323.29,-7.47,-219.38,131.3,0.33,-0.19,0.20,1.00,0.00,1.00,3,6161,362.8,2.20,-0.67,0.28,0.22,1130,605,2961,-0.0591,0.003,-0.002,-0.098,1.59,-5.57,1085,-100,765,0,0,3117,-0.0466,0.014,-0.001,-0.099,2.26,-4.91,1086,-62,1110,0,0,3693,-0.0292,-0.005,0.061,-0.039,-1.40,-5.76,1154,2567,-753,0,0,3846,-0.0167,0.006,0.061,-0.039,-1.40,-5.76,1154,2653,-784,0,0
4.320,128.2,-323.35,-7.47,-214.98,132.6,0.32,0.01,0.00,1.00,0.00,1.00,3,6219,360.8,2.20,-0.66,0.74,9.98,1154,596,3016,-0.0527,0.053,-0.002,-0.098,-0.56,-6.60,1101,-76,-308,0,0,2977,-0.0532,-0.055,-0.002,-0.098,-0.56,-6.60,1093,-86,-307,0,0,3630,-0.0219,0.061,0.056,-0.044,0.12,-7.04,1165,2487,41,0,0,3593,-0.0223,-0.047,0.063,-0.037,0.12,-7.04,1164,2642,40,0,0
4.440,132.6,-323.42,-7.47,-210.53,134.0,0.33,0.03,0.00,1.00,0.00,1.00,3,6277,358.7,2.20,-0.67,0.82,6.52,1178,611,3237,-0.0515,0.010,-0.002,-0.098,0.42,-6.74,1111,-80,208,0,0,2948,-0.0533,-0.001,-0.002,-0.098,0.42,-6.74,1106,-82,191,0,0,3817,-0.0219,0.000,0.056,-0.044,0.86,-6.30,1175,2568,477,0,0,3544,-0.0242,-0.016,0.061,-0.039,0.87,-6.29,1176,2519,440,0,0
4.560,137.1,-323.47,-7.47,-206.04,135.4,0.32,0.14,0.00,1.00,0.00,1.00,3,6331,356.8,2.20,-0.69,1.05,3.96,1202,634,3215,-0.0494,0.018,-0.002,-0.098,0.85,-6.31,1121,-77,439,0,0,2635,-0.0571,-0.031,-0.002,-0.098,0.85,-6.31,1118,-74,364,0,0,3984,-0.0178,0.034,0.055,-0.045,1.11,-6.05,1185,2631,651,0,0,3515,-0.0255,-0.011,0.059,-0.041,1.12,-6.04,1186,2426,574,0,0
4.680,141.7,-323.50,-7.48,-201.50,136.7,0.32,0.17,0.09,1.00,0.00,1.00,3,6402,354.3,2.20,-0.67,1.17,2.46,1225,649,3411,-0.0478,0.013,-0.002,-0.098,0.96,-6.20,1131,-104,535,0,0,2837,-0.0583,-0.010,-0.002,-0.098,0.96,-6.20,1130,-78,446,0,0,3934,-0.0174,0.003,0.057,-0.043,1.12,-6.04,1199,2655,647,0,0,3410,-0.0284,-0.024,0.060,-0.040,1.12,-6.04,1199,2379,562,0,0
4.800,146.3,-323.49,-7.48,-196.92,137.9,0.30,0.34,0.00,1.00,0.00,1.00,3,6457,352.4,2.20,-0.69,1.59,9.86,1249,666,3541,-0.0409,0.057,-0.001,-0.099,1.08,-6.08,1145,-79,597,0,0,2458,-0.0629,-0.039,-0.002,-0.098,1.09,-6.07,1137,-81,425,0,0,4239,-0.0106,0.057,0.054,-0.046,1.73,-5.43,1209,2671,1047,0,0,3335,-0.0326,-0.035,0.062,-0.038,1.75,-5.42,1210,2321,820,0,0
4.920,150.9,-323.44,-7.48,-192.30,139.2,0.31,0.27,0.00,1.00,0.00,1.00,3,6541,349.5,2.20,-0.67,1.51,6.31,1272,693,3433,-0.0428,-0.015,-0.002,-0.098,1.64,-5.52,1154,-79,894,0,0,2753,-0.0620,0.007,-0.002,-0.098,1.65,-5.52,1148,-73,729,0,0,4012,-0.0129,-0.019,0.060,-0.040,2.05,-5.11,1224,2637,1164,0,0,3327,-0.0322,0.003,0.065,-0.035,2.06,-5.10,1225,2325,962,0,0
5.040,155.5,-323.34,-7.48,-187.64,140.4,0.31,0.31,0.00,1.00,0.00,1.00,3,6575,348.3,2.20,-0.72,1.55,3.82,1295,708,3401,-0.0418,0.008,-0.002,-0.098,1.73,-5.43,1163,-95,940,0,0,2447,-0.0616,0.003,-0.002,-0.098,1.74,-5.43,1160,-68,687,0,0,4201,-0.0117,0.010,0.056,-0.044,1.98,-5.18,1231,2671,1191,0,0,3404,-0.0315,0.006,0.060,-0.040,1.98,-5.18,1232,2279,969,0,0
5.160,160.2,-323.20,-7.48,-182.93,141.7,0.30,0.29,0.00,1.00,0.00,1.00,3,6641,346.0,2.20,-0.69,1.53,2.00,1318,715,3426,-0.0430,-0.010,-0.002,-0.098,1.60,-5.57,1173,-82,878,0,0,2615,-0.0624,-0.006,-0.002,-0.098,1.60,-5.56,1171,-73,680,0,0,4004,-0.0127,-0.008,0.058,-0.042,1.72,-5.44,1243,2649,997,0,0,3325,-0.0320,-0.004,0.061,-0.039,1.73,-5.44,1244,2276,831,0,0
5.280,165.0,-323.01,-7.48,-178.19,142.9,0.30,0.26,0.00,1.00,0.00,1.00,3,6665,345.1,2.20,-0.72,1.47,0.89,1341,720,3470,-0.0428,0.002,-0.002,-0.098,1.34,-5.82,1183,-82,755,0,0,2767,-0.0601,0.019,-0.002,-0.098,1.34,-5.82,1182,-74,609,0,0,4132,-0.0129,-0.002,0.053,-0.047,1.40,-5.76,1248,2619,857,0,0,3532,-0.0303,0.015,0.054,-0.046,1.40,-5.76,1248,2298,737,0,0
5.400,169.8,-322.80,-7.48,-173.41,144.2,0.30,0.20,0.00,1.00,0.00,1.00,3,6733,342.7,2.20,-0.69,1.36,0.01,1365,723,3281,-0.0452,-0.020,-0.002,-0.098,1.06,-6.10,1193,-80,569,0,0,2782,-0.0596,0.004,-0.002,-0.098,1.06,-6.10,1193,-74,487,0,0,3868,-0.0147,-0.015,0.055,-0.045,1.06,-6.10,1261,2559,611,0,0,3457,-0.0291,0.010,0.056,-0.044,1.06,-6.10,1261,2317,549,0,0
5.520,174.6,-322.55,-7.48,-168.58,145.4,0.30,0.15,0.00,1.00,0.00,1.00,3,6762,341.7,2.20,-0.71,1.24,-0.35,1389,727,3326,-0.0457,-0.004,-0.002,-0.098,0.78,-6.38,1203,-81,428,0,0,2957,-0.0565,0.026,-0.002,-0.098,0.78,-6.38,1203,-76,382,0,0,4005,-0.0161,-0.012,0.051,-0.049,0.76,-6.40,1266,2532,461,0,0,3683,-0.0269,0.018,0.051,-0.049,0.76,-6.40,1267,2346,426,0,0
5.640,179.5,-322.28,-7.48,-163.72,146.7,0.29,0.10,0.00,1.00,0.00,1.00,3,6833,339.2,2.20,-0.68,1.13,-0.59,1413,732,3163,-0.0480,-0.019,-0.002,-0.098,0.55,-6.61,1213,-79,288,0,0,2933,-0.0559,0.004,-0.002,-0.098,0.55,-6.61,1214,-75,268,0,0,3764,-0.0176,-0.012,0.053,-0.047,0.51,-6.65,1279,2469,293,0,0,3571,-0.0255,0.012,0.053,-0.047,0.51,-6.65,1280,2345,278,0,0
5.760,184.4,-322.00,-7.48,-158.81,147.9,0.29,0.06,0.00,1.00,0.00,1.00,3,6868,338.0,2.20,-0.69,1.05,-0.59,1437,738,3249,-0.0480,0.000,-0.002,-0.098,0.36,-6.80,1224,-79,195,0,0,3084,-0.0533,0.022,-0.002,-0.098,0.36,-6.80,1224,-77,186,0,0,3926,-0.0188,-0.010,0.049,-0.051,0.33,-6.84,1286,2468,196,0,0,3779,-0.0241,0.012,0.049,-0.051,0.33,-6.84,1286,2375,189,0,0
5.880,189.4,-321.71,-7.48,-153.87,149.1,0.29,0.04,0.00,1.00,0.00,1.00,3,6937,335.6,2.20,-0.67,0.99,-0.56,1461,746,3100,-0.0498,-0.015,-0.002,-0.098,0.23,-6.93,1234,-77,119,0,0,3010,-0.0534,-0.001,-0.002,-0.098,0.23,-6.93,1234,-75,116,0,0,3711,-0.0195,-0.006,0.051,-0.049,0.20,-6.97,1299,2404,111,0,0,3638,-0.0231,0.008,0.051,-0.049,0.20,-6.97,1299,2352,109,0,0
