Time_s,Distance_m,PosX,PosY,PosZ,Speed_Kmh,Accel_Long_G,Accel_Lat_G,Raw_Steer,Raw_Throttle,Raw_Brake,Clutch,Gear,RPM,Torque_Nm,Boost_Bar,Pitch,Roll,YawRate,Aero_DownN,Aero_DragN,FL_Load_N,FL_Travel_m,FL_DamperVel_ms,FL_Slip,FL_SlipDelta,FL_SlipAng_deg,FL_LatDelta,FL_WheelRPM,FL_LongForce_N,FL_LatForce_N,FL_ActBrakeTrq_Nm,FL_ABS_Active,FR_Load_N,FR_Travel_m,FR_DamperVel_ms,FR_Slip,FR_SlipDelta,FR_SlipAng_deg,FR_LatDelta,FR_WheelRPM,FR_LongForce_N,FR_LatForce_N,FR_ActBrakeTrq_Nm,FR_ABS_Active,RL_Load_N,RL_Travel_m,RL_DamperVel_ms,RL_Slip,RL_SlipDelta,RL_SlipAng_deg,RL_LatDelta,RL_WheelRPM,RL_LongForce_N,RL_LatForce_N,RL_ActBrakeTrq_Nm,RL_ABS_Active,RR_Load_N,RR_Travel_m,RR_DamperVel_ms,RR_Slip,RR_SlipDelta,RR_SlipAng_deg,RR_LatDelta,RR_WheelRPM,RR_LongForce_N,RR_LatForce_N,RR_ActBrakeTrq_Nm,RR_ABS_Active
1.320,19.6,-206.62,-23.64,-315.08,53.6,0.08,0.32,0.00,0.00,0.00,1.00,1,6016,-67.4,0.52,0.40,3.36,12.06,74,95,3679,0.0121,-0.046,-0.001,-0.099,1.96,-5.20,448,-38,1108,0,0,2753,-0.0138,0.063,-0.001,-0.099,2.00,-5.16,438,-46,859,0,0,3163,0.0042,-0.054,0.036,-0.064,4.00,-3.16,427,-165,1857,0,0,2352,-0.0217,0.055,0.058,-0.042,4.09,-3.07,425,392,1414,0,0
1.440,21.4,-208.26,-23.65,-315.77,53.4,-0.03,0.39,0.20,0.22,0.00,1.00,1,5797,-65.8,0.23,0.25,3.35,6.28,75,94,3919,0.0127,0.005,-0.001,-0.099,3.98,-3.18,443,-67,2163,0,0,2641,-0.0127,0.008,-0.002,-0.098,4.54,-2.62,438,-38,1625,0,0,3459,0.0098,0.046,0.037,-0.063,2.56,-4.60,423,-55,1436,0,0,2390,-0.0157,0.050,0.048,-0.052,2.59,-4.57,422,255,1017,0,0
1.560,23.1,-209.92,-23.66,-316.41,53.2,-0.02,0.34,0.00,1.00,0.00,1.00,1,6392,200.1,1.31,0.14,3.38,5.55,74,94,3875,0.0142,0.012,-0.001,-0.099,1.03,-6.13,443,-82,622,0,0,3171,-0.0083,0.037,-0.002,-0.098,1.04,-6.12,438,-76,520,0,0,3300,0.0126,0.023,0.064,-0.036,2.00,-5.16,428,1618,1025,0,0,2552,-0.0142,0.012,0.076,-0.024,2.02,-5.14,428,1517,789,0,0
1.680,24.9,-211.61,-23.66,-317.02,54.8,0.38,0.19,0.19,0.79,0.00,0.91,1,7230,276.4,1.95,-0.36,3.08,4.54,86,99,3036,0.0050,-0.077,-0.003,-0.097,3.04,-4.12,455,-112,1355,0,0,2492,-0.0088,-0.005,-0.003,-0.097,3.57,-3.59,451,-85,1270,0,0,3643,0.0148,0.019,0.077,-0.023,1.45,-5.71,515,3328,578,0,0,3387,-0.0014,0.107,0.088,-0.012,1.46,-5.70,515,3134,520,0,0
1.800,26.8,-213.38,-23.67,-317.63,56.6,0.43,0.31,0.50,0.11,0.00,0.43,1,6642,-72.1,0.65,-0.20,3.17,14.00,97,106,3079,-0.0060,-0.091,-0.007,-0.093,14.56,7.40,454,-63,2788,0,0,1630,-0.0274,-0.155,0.000,-0.100,17.86,10.70,440,14,1507,0,0,3900,0.0216,0.057,0.037,-0.063,1.81,-5.35,484,1674,1063,0,0,2883,0.0052,0.055,0.060,-0.040,1.86,-5.31,483,1878,770,0,0
1.920,28.7,-215.17,-23.68,-318.18,56.3,-0.05,0.49,0.90,0.77,0.00,0.16,2,6879,100.0,0.92,0.61,3.56,26.13,85,105,4130,0.0075,0.112,0.010,-0.090,26.91,19.75,428,38,3609,0,0,2452,-0.0235,0.033,0.040,-0.060,33.05,25.89,396,120,2169,0,0,2754,0.0123,-0.078,0.000,-0.100,3.18,-3.98,478,-284,1263,0,0,1257,-0.0187,-0.199,0.040,-0.060,3.32,-3.84,476,458,597,0,0
2.040,30.5,-216.97,-23.71,-318.68,56.4,0.06,0.43,0.99,0.00,0.00,1.00,2,5680,-65.4,0.68,0.63,3.61,43.26,83,105,3899,0.0141,0.055,-0.009,-0.091,34.04,26.88,397,-41,3361,0,0,2681,-0.0171,0.054,0.013,-0.087,41.58,34.42,340,53,2328,0,0,3298,0.0098,-0.021,0.513,0.413,6.89,-0.27,724,2621,627,0,0,2258,-0.0214,-0.023,0.628,0.528,7.40,0.24,727,1753,380,0,0
2.160,32.4,-218.81,-23.73,-319.13,56.6,0.11,0.48,0.99,0.00,0.00,1.00,2,4614,-57.9,0.24,0.27,3.66,54.26,83,106,3982,0.0144,0.003,-0.002,-0.098,36.99,29.83,388,-13,3412,0,0,2360,-0.0166,0.005,0.013,-0.087,44.81,37.65,319,27,2052,0,0,3698,0.0149,0.042,0.221,0.121,11.43,4.26,587,2550,2141,0,0,2359,-0.0161,0.044,0.340,0.240,12.49,5.32,590,1764,1100,0,0
2.280,34.3,-220.65,-23.75,-319.50,55.7,-0.05,0.70,0.99,0.00,0.00,1.00,2,3584,-50.5,0.20,-0.09,4.18,50.83,75,103,4686,0.0230,0.072,0.005,-0.095,40.53,33.37,364,24,3950,0,0,2284,-0.0185,-0.016,0.024,-0.076,48.66,41.50,295,46,1980,0,0,3904,0.0229,0.067,-0.021,-0.079,14.52,7.36,462,-50,3489,0,0,1724,-0.0217,-0.046,0.060,-0.040,15.79,8.63,458,472,1526,0,0
2.400,36.1,-222.45,-23.76,-319.76,53.6,-0.32,0.75,0.99,0.00,0.00,1.00,2,3187,-47.6,0.20,-0.22,4.41,43.31,64,95,4165,0.0280,0.042,0.009,-0.091,43.85,36.68,330,33,3525,0,0,1943,-0.0198,-0.011,0.032,-0.068,52.17,45.01,266,47,1687,0,0,3650,0.0202,-0.023,-0.075,-0.025,16.82,9.66,414,-829,3168,0,0,1681,-0.0287,-0.059,-0.017,-0.083,18.11,10.95,407,-75,1550,0,0
2.520,37.9,-224.18,-23.77,-319.92,51.3,-0.34,0.72,0.99,0.00,0.00,0.56,2,2990,-46.2,0.20,0.05,4.35,37.08,50,87,4551,0.0275,-0.005,0.002,-0.098,46.27,39.11,299,12,3816,0,0,2539,-0.0186,0.010,0.018,-0.082,54.69,47.52,238,38,2180,0,0,3327,0.0159,-0.036,-0.082,-0.018,18.43,11.27,388,-741,2896,0,0,1502,-0.0324,-0.031,-0.029,-0.071,19.69,12.52,382,-115,1382,0,0
2.640,39.5,-225.85,-23.78,-320.00,48.9,-0.36,0.68,0.99,0.00,0.00,0.08,2,2790,-44.8,0.20,0.15,4.28,35.42,44,79,4628,0.0293,0.015,-0.001,-0.099,47.96,40.80,276,-2,3868,0,0,2665,-0.0153,0.027,0.011,-0.089,56.51,49.35,215,23,2280,0,0,3024,0.0070,-0.074,-0.096,-0.004,20.06,12.90,362,-716,2621,0,0,1382,-0.0376,-0.043,-0.043,-0.057,21.42,14.26,357,-143,1265,0,0
2.760,41.1,-227.43,-23.79,-320.01,46.2,-0.44,0.68,1.00,0.00,0.00,0.49,1,3222,-47.8,0.20,0.01,4.21,34.64,39,71,4693,0.0310,0.014,0.001,-0.099,49.51,42.35,253,6,3913,0,0,2861,-0.0128,0.021,0.017,-0.083,58.22,51.06,194,31,2437,0,0,3101,0.0072,0.001,-0.355,0.255,21.71,14.55,243,-1786,1937,0,0,1565,-0.0366,0.008,-0.330,0.230,23.23,16.06,234,-860,1063,0,0
2.880,42.6,-228.92,-23.80,-319.95,43.3,-0.43,0.72,0.00,1.00,0.00,1.00,1,3917,151.2,0.52,-0.16,4.20,38.05,33,63,4816,0.0330,0.017,0.044,-0.056,16.35,9.18,366,124,4230,0,0,2543,-0.0112,0.014,-0.052,-0.048,17.77,10.60,308,-815,2139,0,0,3400,0.0081,0.008,-0.199,0.099,23.53,16.37,321,-1207,2724,0,0,1519,-0.0361,0.004,-0.134,0.034,25.44,18.28,320,-358,1328,0,0
3.000,44.0,-230.33,-23.80,-319.80,42.0,0.02,0.85,0.24,0.00,0.00,1.00,1,5536,246.0,1.66,-0.71,4.45,39.52,33,59,4690,0.0327,-0.003,0.011,-0.089,22.36,15.20,332,54,4113,0,0,1963,-0.0199,-0.073,0.028,-0.072,25.26,18.10,302,77,1786,0,0,4121,0.0212,0.109,0.196,0.096,23.91,16.75,414,1209,3372,0,0,1899,-0.0320,0.034,0.316,0.216,26.00,18.84,416,818,1456,0,0
3.120,45.4,-231.70,-23.80,-319.54,41.1,0.12,0.78,0.00,1.00,0.00,1.00,1,5320,-62.4,0.46,-1.35,4.33,39.70,36,56,4188,0.0270,-0.047,0.035,-0.065,36.32,29.16,289,166,3592,0,0,1969,-0.0251,-0.043,0.094,-0.006,42.31,35.15,257,173,1726,0,0,4057,0.0285,0.061,0.189,0.089,24.45,17.29,354,1275,3278,0,0,2178,-0.0235,0.070,0.312,0.212,26.64,19.47,355,967,1630,0,0
3.240,46.8,-233.02,-23.79,-319.19,40.3,0.14,0.78,0.00,1.00,0.00,1.00,1,5643,227.3,1.39,-1.68,4.34,38.87,37,54,3441,0.0171,-0.082,-0.004,-0.096,16.62,9.45,325,-53,3097,0,0,404,-0.0271,-0.017,0.008,-0.092,17.79,10.63,295,3,380,0,0,4431,0.0328,0.036,0.259,0.159,24.43,17.27,442,1764,3343,0,0,1987,-0.0227,0.007,0.389,0.289,26.61,19.45,445,1005,1377,0,0
3.360,48.1,-234.29,-23.78,-318.75,40.2,0.26,0.67,0.00,1.00,0.00,1.00,1,7147,290.6,1.97,-1.53,4.16,42.92,36,53,3594,0.0113,-0.049,-0.005,-0.095,16.81,9.65,323,-57,3226,0,0,2004,-0.0297,-0.022,-0.002,-0.098,18.61,11.45,290,-14,1840,0,0,4158,0.0341,0.011,0.643,0.543,25.37,18.21,486,2475,2132,0,0,2206,-0.0208,0.016,0.834,0.734,27.86,20.70,491,1368,1015,0,0
3.480,49.5,-235.52,-23.78,-318.21,40.1,0.27,0.59,0.00,1.00,0.00,0.52,1,7391,296.7,2.13,-1.50,4.08,54.71,36,53,3884,0.0127,0.012,-0.005,-0.095,17.20,10.04,323,-55,3470,0,0,1958,-0.0293,0.003,0.001,-0.099,19.61,12.45,282,4,1796,0,0,3588,0.0228,-0.094,0.660,0.560,27.93,20.77,552,2126,1802,0,0,1959,-0.0191,0.014,0.915,0.815,31.40,24.23,555,1196,858,0,0
3.600,50.8,-236.72,-23.77,-317.60,39.8,0.28,0.62,0.00,1.00,0.00,0.04,1,7388,305.7,2.18,-1.82,3.92,65.72,36,53,3915,0.0137,0.009,-0.003,-0.097,18.92,11.75,319,-34,3487,0,0,1967,-0.0284,0.007,0.004,-0.096,22.21,15.05,269,16,1794,0,0,3955,0.0245,0.013,0.499,0.399,31.49,24.33,474,2089,2341,0,0,2311,-0.0177,0.012,0.795,0.695,36.12,28.96,476,1322,1161,0,0
3.720,52.2,-237.86,-23.76,-316.91,39.3,0.27,0.65,0.00,1.00,0.00,1.00,2,7278,317.2,2.19,-2.18,3.70,75.56,34,51,3794,0.0154,0.014,-0.003,-0.097,21.69,14.53,307,-28,3367,0,0,2131,-0.0281,0.003,0.011,-0.089,26.20,19.04,251,39,1922,0,0,3916,0.0279,0.029,2.037,1.937,35.74,28.58,950,2259,949,0,0,2489,-0.0156,0.018,2.768,2.668,41.68,34.52,952,1422,532,0,0
3.840,53.5,-238.96,-23.75,-316.15,38.8,0.28,0.51,0.00,1.00,0.00,1.00,2,7180,13.7,0.95,-2.53,3.04,93.79,31,50,3687,0.0120,-0.029,-0.043,-0.057,25.88,18.72,277,-128,3220,0,0,2308,-0.0236,0.038,-0.049,-0.051,33.00,25.84,206,15,2034,0,0,3747,0.0251,-0.024,2.213,2.113,42.30,35.14,902,2119,978,0,0,2575,-0.0105,0.043,3.306,3.206,50.61,43.45,905,1434,555,0,0
3.960,54.8,-239.99,-23.74,-315.34,38.0,0.30,0.52,-0.24,0.00,0.00,1.00,2,6413,29.7,1.22,-2.84,2.46,111.27,26,48,3701,0.0111,-0.007,-0.022,-0.078,24.12,16.96,272,-84,3248,0,0,2166,-0.0232,0.004,-0.007,-0.093,36.84,29.68,187,36,1906,0,0,3833,0.0244,-0.005,2.195,2.095,49.96,42.80,822,2116,1140,0,0,2542,-0.0099,0.005,3.829,3.729,60.87,53.70,824,1388,556,0,0
4.080,56.1,-240.96,-23.71,-314.47,36.9,0.40,0.52,-0.61,0.00,0.00,1.00,2,5830,-66.1,0.30,-3.18,1.65,128.81,19,46,3935,0.0143,0.026,-0.012,-0.088,16.70,9.54,264,-40,3502,0,0,1948,-0.0256,-0.020,0.010,-0.090,38.68,31.52,167,58,1717,0,0,3759,0.0245,0.001,2.538,2.438,58.41,51.25,729,2030,1159,0,0,2835,-0.0066,0.027,5.684,5.584,71.95,64.79,732,1509,512,0,0
4.200,57.4,-241.85,-23.69,-313.54,35.8,0.51,0.45,-0.94,0.00,0.00,1.00,2,4986,-60.4,0.21,-3.41,0.38,144.76,9,44,3339,0.0103,-0.033,0.010,-0.090,13.86,6.70,241,93,3003,0,0,2340,-0.0245,0.009,0.055,-0.045,47.04,39.88,140,72,2037,0,0,4218,0.0290,0.038,3.070,2.970,67.48,60.32,636,2222,1225,0,0,2971,-0.0004,0.052,13.523,13.423,83.37,76.20,638,1534,272,0,0
4.320,58.7,-242.64,-23.65,-312.57,34.5,0.52,0.33,-1.00,0.00,0.00,1.00,2,4051,-53.4,0.20,-3.29,-0.55,158.87,28,45,2572,0.0020,-0.069,0.030,-0.070,22.79,15.63,194,145,2333,0,0,1695,-0.0250,-0.004,0.234,0.134,66.73,59.56,91,184,1453,0,0,2203,0.0135,-0.129,5.053,4.953,77.41,70.24,505,1183,495,0,0,3551,0.0081,0.071,15.900,15.800,84.83,77.66,502,1801,233,0,0
4.440,59.9,-243.33,-23.63,-311.58,33.0,0.48,0.25,-1.00,0.00,0.00,0.88,2,3282,-48.4,0.20,-3.23,-0.37,170.20,58,46,2801,-0.0015,-0.029,0.071,-0.029,43.96,36.80,124,184,2437,0,0,1963,-0.0310,-0.050,-0.150,0.050,85.75,78.59,-13,385,1607,0,0,3413,0.0079,-0.046,27.378,27.278,87.78,80.61,434,1726,172,0,0,2301,0.0013,-0.057,4.494,4.394,72.55,65.39,435,1237,501,0,0
4.560,61.0,-243.91,-23.63,-310.58,30.9,0.53,0.26,-1.00,0.00,0.00,0.40,2,2353,-41.7,0.20,-3.23,-0.82,180.53,51,40,2745,-0.0074,-0.049,0.202,0.102,76.70,69.54,33,275,2323,0,0,1421,-0.0300,0.008,0.305,0.205,62.64,55.48,-73,173,1208,0,0,4048,0.0217,0.115,6.146,6.046,80.34,73.18,297,2087,645,0,0,3008,-0.0008,-0.018,2.519,2.419,59.94,52.78,299,1628,944,0,0
4.680,62.1,-244.39,-23.62,-309.64,27.9,0.60,0.36,-1.00,0.00,0.00,0.00,1,1427,-35.1,0.20,-2.52,-1.52,184.49,42,33,3258,-0.0047,0.023,0.137,0.037,56.26,49.09,-55,305,2720,0,0,1865,-0.0304,-0.003,0.159,0.059,40.57,33.41,-165,305,1589,0,0,4205,0.0286,0.058,0.198,0.098,67.89,60.73,-95,2012,2070,0,0,3040,0.0030,0.032,0.776,0.676,46.80,39.64,-62,1541,1653,0,0
4.800,63.0,-244.81,-23.62,-308.83,25.2,0.48,0.68,0.00,1.00,0.00,0.09,1,1068,28.1,0.20,-1.36,-1.45,172.95,34,27,4054,0.0073,0.100,-0.066,-0.034,-25.24,18.08,-148,473,3549,0,0,1665,-0.0324,-0.017,0.070,-0.030,-13.39,6.22,-257,718,1375,0,0,4438,0.0356,0.058,-0.112,0.012,49.70,42.54,-156,124,3688,0,0,2334,-0.0041,-0.059,0.400,0.300,30.74,23.58,-157,816,1836,0,0
4.920,63.8,-245.24,-23.62,-308.10,24.5,0.17,0.10,0.00,1.00,0.00,0.11,1,1698,145.3,0.33,-0.10,-2.52,124.20,32,26,2843,0.0028,-0.038,0.016,-0.084,-32.90,25.74,-152,92,-2512,0,0,3768,-0.0117,0.172,-0.005,-0.095,-21.59,14.43,-253,-57,-3351,0,0,2370,0.0163,-0.161,0.041,-0.059,22.81,15.64,-147,-16,2102,0,0,3322,0.0018,0.049,0.389,0.289,14.42,7.26,-153,2147,1833,0,0
5.040,64.6,-245.64,-23.61,-307.43,22.9,0.31,-0.27,-0.29,0.00,0.00,0.00,1,1894,30.5,0.42,0.64,-3.51,83.49,28,22,2262,-0.0090,-0.098,0.031,-0.069,-27.88,20.72,-157,77,-2009,0,0,3890,0.0058,0.146,0.006,-0.094,-20.11,12.95,-223,10,-3441,0,0,2440,-0.0007,-0.141,-0.002,-0.098,1.42,-5.74,-156,1950,537,0,0,3787,0.0142,0.103,0.199,0.099,0.98,-6.18,-183,2983,354,0,0
5.160,65.3,-246.00,-23.61,-306.79,21.9,0.03,-0.52,-0.61,0.35,0.00,0.11,1,1430,26.4,0.26,1.13,-4.05,58.07,26,20,2087,-0.0165,-0.062,0.011,-0.089,-10.27,3.11,-172,51,-1920,0,0,4441,0.0157,0.082,0.002,-0.098,-7.84,0.68,-214,52,-3867,0,0,1813,-0.0118,-0.093,-0.009,-0.091,-7.75,0.59,-148,-550,-1356,0,0,3867,0.0204,0.051,0.186,0.086,-5.95,-1.21,-157,2275,-2295,0,0
5.280,66.0,-246.28,-23.60,-306.15,20.8,0.03,-0.58,0.00,1.00,0.00,0.20,1,1748,143.7,0.34,1.54,-4.16,53.73,23,18,2440,-0.0187,-0.019,-0.130,0.030,-33.81,26.65,-157,-511,-2086,0,0,4056,0.0205,0.040,-0.061,-0.039,-27.26,20.10,-192,-555,-3290,0,0,2280,-0.0174,-0.047,0.122,0.022,-9.41,2.24,-121,-25,-1980,0,0,3710,0.0225,0.017,0.278,0.178,-7.26,0.10,-129,2846,-1902,0,0
5.400,66.7,-246.48,-23.59,-305.55,18.3,0.40,-0.56,0.00,1.00,0.00,0.27,1,1760,146.5,0.46,1.60,-3.88,36.25,18,14,2086,-0.0227,-0.033,-0.009,-0.091,-31.76,24.59,-128,-29,-1860,0,0,3400,0.0137,-0.057,-0.002,-0.098,-26.81,19.64,-155,-17,-3000,0,0,2749,-0.0113,0.051,0.937,0.837,-13.53,6.37,-7,1990,-630,0,0,3998,0.0263,0.032,0.934,0.834,-11.11,3.95,-9,2840,-695,0,0
5.520,67.2,-246.64,-23.58,-305.02,15.9,0.41,-0.46,0.13,0.00,0.00,0.00,1,1901,30.5,0.52,1.62,-3.58,16.94,14,11,2148,-0.0236,-0.007,-0.038,-0.062,-30.67,23.51,-116,-33,-1919,0,0,3392,0.0072,-0.053,-0.041,-0.059,-29.32,22.16,-129,-99,-2992,0,0,2807,-0.0051,0.052,0.113,0.013,-16.53,9.37,-111,1938,-697,0,0,3949,0.0273,0.008,0.063,-0.037,-14.91,7.75,-132,2732,-914,0,0
5.640,67.7,-246.71,-23.57,-304.52,14.4,0.16,-0.76,0.55,0.00,0.00,0.00,1,1578,-36.2,0.23,1.85,-4.07,16.24,11,9,1715,-0.0282,-0.039,0.005,-0.095,-33.13,25.96,-96,-1,-1535,0,0,4461,0.0170,0.082,0.002,-0.098,-35.19,28.03,-104,74,-3818,0,0,1967,-0.0144,-0.078,0.138,0.038,-6.03,-1.13,-94,-217,-1745,0,0,3837,0.0272,-0.001,-0.124,0.024,-5.46,-1.71,-140,428,-3217,0,0
5.760,68.2,-246.69,-23.56,-304.08,13.0,0.24,-0.63,0.90,0.00,0.00,0.00,1,1308,-34.3,0.20,1.91,-4.17,9.52,9,7,2052,-0.0294,-0.010,0.036,-0.064,-34.92,27.75,-82,15,-1818,0,0,4085,0.0220,0.041,0.023,-0.077,-40.77,33.61,-83,23,-3482,0,0,2685,-0.0136,0.007,-0.036,-0.064,0.57,-6.59,-107,62,-694,0,0,3471,0.0234,-0.032,0.004,-0.096,0.49,-6.68,-110,-218,-670,0,0
5.880,68.6,-246.62,-23.55,-303.68,11.7,0.31,-0.32,1.00,0.66,0.00,0.00,1,1480,90.9,0.24,1.70,-3.54,-9.21,15,6,2485,-0.0219,0.063,0.024,-0.076,-27.98,20.81,-87,84,-2193,0,0,3411,0.0131,-0.074,0.018,-0.082,-35.12,27.96,-75,87,-2936,0,0,3065,-0.0032,0.087,0.010,-0.090,-0.45,-6.72,-99,52,-217,0,0,3280,0.0153,-0.068,-0.005,-0.095,-0.48,-6.68,-93,-28,-212,0,0
6.000,68.9,-246.54,-23.54,-303.34,9.5,0.57,-0.26,1.00,0.00,0.00,0.20,1,1720,81.7,0.34,1.24,-3.32,-25.67,5,4,2119,-0.0219,0.000,0.009,-0.091,-12.14,4.98,-90,16,-1935,0,0,2971,0.0048,-0.069,0.007,-0.093,-13.93,6.77,-72,10,-2638,0,0,3433,0.0057,0.074,0.072,-0.028,0.76,-6.41,-78,3221,89,0,0,3712,0.0170,0.015,-0.058,-0.042,0.99,-6.18,-67,-172,165,0,0
