Time_s,Distance_m,PosX,PosY,PosZ,Speed_Kmh,Accel_Long_G,Accel_Lat_G,Raw_Steer,Raw_Throttle,Raw_Brake,Clutch,Gear,RPM,Torque_Nm,Boost_Bar,Pitch,Roll,YawRate,Aero_DownN,Aero_DragN,FL_Load_N,FL_Travel_m,FL_DamperVel_ms,FL_Slip,FL_SlipDelta,FL_SlipAng_deg,FL_LatDelta,FL_WheelRPM,FL_LongForce_N,FL_LatForce_N,FL_ActBrakeTrq_Nm,FL_ABS_Active,FR_Load_N,FR_Travel_m,FR_DamperVel_ms,FR_Slip,FR_SlipDelta,FR_SlipAng_deg,FR_LatDelta,FR_WheelRPM,FR_LongForce_N,FR_LatForce_N,FR_ActBrakeTrq_Nm,FR_ABS_Active,RL_Load_N,RL_Travel_m,RL_DamperVel_ms,RL_Slip,RL_SlipDelta,RL_SlipAng_deg,RL_LatDelta,RL_WheelRPM,RL_LongForce_N,RL_LatForce_N,RL_ActBrakeTrq_Nm,RL_ABS_Active,RR_Load_N,RR_Travel_m,RR_DamperVel_ms,RR_Slip,RR_SlipDelta,RR_SlipAng_deg,RR_LatDelta,RR_WheelRPM,RR_LongForce_N,RR_LatForce_N,RR_ActBrakeTrq_Nm,RR_ABS_Active
1.920,35.2,-522.56,-12.17,-460.42,73.9,0.22,0.76,0.00,0.74,0.00,1.00,2,5317,230.8,1.46,-3.47,-1.47,30.97,371,236,3774,0.0174,-0.020,-0.001,-0.099,5.43,-1.73,619,-47,2591,0,0,1702,-0.0240,-0.033,-0.002,-0.098,5.65,-1.51,594,-36,1234,0,0,4274,0.0306,0.038,0.104,0.004,9.13,1.97,685,2112,3160,0,0,2547,-0.0115,0.025,0.151,0.051,9.50,2.34,686,1609,1734,0,0
2.040,37.6,-523.69,-12.02,-458.23,74.3,0.24,0.81,0.00,0.53,0.00,1.00,2,5418,170.1,1.47,-3.25,-1.53,26.87,375,244,3994,0.0162,-0.010,-0.002,-0.098,6.34,-0.82,619,-68,2987,0,0,1898,-0.0284,-0.037,-0.002,-0.098,6.56,-0.60,598,-39,1490,0,0,4061,0.0330,0.020,0.123,0.023,9.54,2.38,696,2273,2874,0,0,2266,-0.0116,-0.001,0.166,0.066,9.87,2.71,698,1503,1487,0,0
2.160,40.1,-524.72,-11.88,-455.97,74.7,0.23,0.83,0.00,0.67,0.00,1.00,2,5391,189.7,1.44,-3.04,-1.61,25.19,379,250,4049,0.0171,0.007,-0.002,-0.098,6.76,-0.40,621,-65,3120,0,0,1902,-0.0291,-0.006,-0.003,-0.097,6.98,-0.18,601,-38,1536,0,0,4146,0.0327,-0.003,0.114,0.014,9.75,2.59,694,2143,3044,0,0,2337,-0.0136,-0.017,0.154,0.054,10.06,2.90,695,1460,1612,0,0
2.280,42.6,-525.64,-11.75,-453.65,75.0,0.24,0.86,0.00,0.64,0.00,1.00,2,5429,184.1,1.47,-2.89,-1.68,24.15,383,253,4211,0.0192,0.017,-0.002,-0.098,6.89,-0.28,623,-72,3265,0,0,1992,-0.0285,0.005,-0.003,-0.097,7.10,-0.06,604,-40,1619,0,0,4247,0.0343,0.014,0.117,0.017,9.74,2.57,698,2249,3078,0,0,2360,-0.0138,-0.002,0.156,0.056,10.03,2.87,700,1491,1613,0,0
2.400,45.1,-526.45,-11.62,-451.28,75.4,0.24,0.87,0.00,0.65,0.00,1.00,2,5461,197.5,1.49,-2.79,-1.76,22.30,386,255,3847,0.0182,-0.008,-0.002,-0.098,6.93,-0.23,626,-64,3007,0,0,1672,-0.0292,-0.006,-0.004,-0.096,7.13,-0.03,608,-41,1367,0,0,4364,0.0363,0.016,0.119,0.019,9.56,2.39,702,2352,3125,0,0,2493,-0.0124,0.011,0.155,0.055,9.82,2.66,704,1585,1690,0,0
2.520,47.7,-527.14,-11.50,-448.85,75.9,0.25,0.84,0.00,0.62,0.00,1.00,2,5518,187.5,1.49,-2.52,-1.88,20.61,391,256,3958,0.0166,-0.013,-0.002,-0.098,6.79,-0.37,629,-73,3067,0,0,1890,-0.0302,-0.008,-0.003,-0.097,6.96,-0.20,613,-42,1529,0,0,3980,0.0343,-0.017,0.125,0.025,9.21,2.05,710,2282,2780,0,0,2224,-0.0125,-0.001,0.158,0.058,9.45,2.29,712,1469,1471,0,0
2.640,50.2,-527.72,-11.38,-446.38,76.4,0.25,0.83,0.00,0.67,0.00,1.00,2,5539,197.3,1.50,-2.33,-2.00,20.29,396,257,4037,0.0168,0.001,-0.002,-0.098,6.54,-0.63,634,-75,3074,0,0,1949,-0.0293,0.008,-0.003,-0.097,6.70,-0.46,618,-45,1550,0,0,4160,0.0328,-0.012,0.121,0.021,8.90,1.74,712,2385,2886,0,0,2420,-0.0132,-0.006,0.153,0.053,9.13,1.96,714,1600,1591,0,0
2.760,52.8,-528.18,-11.28,-443.87,77.0,0.27,0.84,0.00,0.68,0.00,1.00,2,5582,206.0,1.54,-2.23,-2.06,19.87,402,258,4079,0.0182,0.012,-0.002,-0.098,6.22,-0.94,639,-78,3035,0,0,2006,-0.0281,0.010,-0.003,-0.097,6.38,-0.79,623,-48,1560,0,0,4229,0.0342,0.012,0.120,0.020,8.52,1.36,718,2482,2879,0,0,2475,-0.0122,0.009,0.152,0.052,8.73,1.57,720,1667,1596,0,0
2.880,55.3,-528.53,-11.18,-441.31,77.6,0.24,0.63,-0.37,0.94,0.00,1.00,2,5573,243.9,1.55,-2.16,-2.46,3.25,408,260,3025,0.0125,-0.047,0.000,-0.100,-5.92,-1.25,641,7,-2018,0,0,2473,-0.0242,0.033,-0.003,-0.097,-3.53,-3.63,639,-85,-1063,0,0,3618,0.0320,-0.019,0.121,0.021,7.46,0.30,718,2257,2372,0,0,3060,-0.0063,0.049,0.127,0.027,7.49,0.33,719,1994,1977,0,0
3.000,57.9,-528.83,-11.08,-438.73,78.5,0.21,0.14,0.00,1.00,0.00,1.00,2,5448,208.2,1.37,-2.16,-3.48,-30.00,416,249,3090,-0.0026,-0.126,-0.001,-0.099,6.07,-1.09,636,12,2188,0,0,3018,-0.0077,0.137,-0.003,-0.097,5.86,-1.30,658,-25,2146,0,0,3196,0.0141,-0.149,0.102,0.002,2.54,-4.62,671,2438,1195,0,0,3168,0.0090,0.128,0.066,-0.034,2.45,-4.71,675,1746,1298,0,0
3.120,60.6,-529.08,-10.99,-436.10,80.0,0.37,0.38,0.00,0.98,0.00,1.00,2,5737,330.6,1.96,-2.41,-3.10,-17.06,430,219,3226,0.0012,0.032,-0.002,-0.098,1.34,-5.83,656,-115,807,0,0,2644,-0.0136,-0.049,-0.002,-0.098,1.31,-5.85,669,-75,651,0,0,3766,0.0206,0.054,0.123,0.023,-0.64,-6.52,739,3449,-226,0,0,3243,0.0053,-0.031,0.103,0.003,-0.63,-6.53,740,2880,-212,0,0
3.240,63.3,-529.32,-10.90,-433.41,81.9,0.45,0.02,0.00,0.95,0.00,1.00,2,5863,262.2,1.87,-2.71,-3.53,-10.59,450,232,2439,-0.0072,-0.071,-0.002,-0.098,-0.54,-6.62,674,-88,-184,0,0,3048,-0.0091,0.037,-0.002,-0.098,-0.54,-6.62,682,-87,-225,0,0,3499,0.0186,-0.017,0.119,0.019,-1.72,-5.44,754,3166,-641,0,0,3951,0.0167,0.095,0.104,0.004,-1.70,-5.46,753,3459,-762,0,0
3.360,66.1,-529.58,-10.80,-430.65,83.8,0.43,-0.14,0.00,0.86,0.00,1.00,2,6077,319.3,2.03,-2.80,-3.95,-6.95,470,249,2133,-0.0168,-0.080,-0.002,-0.098,-1.33,-5.83,689,-79,-454,0,0,3010,-0.0057,0.028,-0.002,-0.098,-1.32,-5.84,695,-87,-627,0,0,3286,0.0143,-0.036,0.134,0.034,-2.07,-5.09,783,2983,-707,0,0,3934,0.0246,0.065,0.123,0.023,-2.06,-5.10,782,3483,-875,0,0
3.480,68.9,-529.87,-10.70,-427.84,85.5,0.43,-0.17,0.00,0.84,0.00,1.00,2,6235,136.7,1.62,-2.71,-4.03,-6.17,490,261,2410,-0.0184,-0.013,-0.002,-0.098,-1.61,-5.55,704,-80,-625,0,0,3239,-0.0044,0.011,-0.003,-0.097,-1.60,-5.57,709,-69,-813,0,0,3106,0.0094,-0.041,0.138,0.038,-2.26,-4.90,800,2818,-723,0,0,3699,0.0234,-0.010,0.129,0.029,-2.25,-4.92,799,3283,-886,0,0
3.600,71.8,-530.20,-10.60,-424.98,87.1,0.37,-0.23,0.00,0.99,0.00,1.00,2,6378,310.1,1.95,-2.75,-4.10,-4.19,508,271,2500,-0.0174,0.008,-0.002,-0.098,-1.63,-5.54,718,-82,-660,0,0,3293,-0.0003,0.034,-0.002,-0.098,-1.62,-5.54,722,-93,-855,0,0,3156,0.0074,-0.017,0.116,0.016,-2.07,-5.09,814,2817,-727,0,0,3947,0.0245,0.010,0.110,0.010,-2.06,-5.10,812,3431,-924,0,0
3.720,74.7,-530.57,-10.49,-422.07,88.8,0.41,-0.30,0.00,1.00,0.00,1.00,2,6295,316.8,1.96,-2.83,-4.22,-9.25,530,280,1771,-0.0194,-0.017,0.003,-0.097,-10.71,3.54,721,30,-1581,0,0,654,0.0007,0.008,0.012,-0.088,-9.14,1.97,729,7,-571,0,0,3016,0.0080,0.006,0.109,0.009,-2.07,-5.10,812,2622,-734,0,0,4161,0.0283,0.032,0.096,-0.004,-2.05,-5.12,810,3414,-1044,0,0
3.840,77.7,-531.00,-10.38,-419.11,90.4,0.40,-0.25,0.00,0.64,0.00,1.00,2,6816,294.5,2.01,-2.76,-4.13,-9.26,550,295,2416,-0.0210,-0.013,-0.002,-0.098,-1.76,-5.41,744,-78,-673,0,0,3080,-0.0008,-0.013,-0.002,-0.098,-1.74,-5.42,751,-85,-841,0,0,3022,0.0067,-0.011,0.140,0.040,-2.69,-4.47,859,2761,-751,0,0,3545,0.0268,-0.013,0.127,0.027,-2.67,-4.49,859,3179,-921,0,0
3.960,80.7,-531.46,-10.27,-416.10,92.0,0.39,-0.26,0.00,1.00,0.00,1.00,2,6466,260.3,1.67,-2.82,-4.02,-7.50,569,310,2439,-0.0184,0.021,-0.002,-0.098,-2.10,-5.07,758,-74,-814,0,0,3372,0.0004,0.010,-0.002,-0.098,-2.08,-5.08,764,-80,-1101,0,0,3065,0.0067,0.000,0.098,-0.002,-2.84,-4.32,833,2437,-1078,0,0,3966,0.0251,-0.015,0.087,-0.013,-2.82,-4.34,832,2964,-1412,0,0
4.080,83.8,-531.98,-10.16,-413.05,93.6,0.38,-0.19,0.00,1.00,0.00,1.00,2,6707,318.2,2.05,-2.87,-3.87,2.09,589,320,2777,-0.0160,0.020,-0.002,-0.098,-2.54,-4.62,775,-107,-326,0,0,2920,-0.0001,-0.005,-0.001,-0.099,-2.54,-4.62,774,-88,-152,0,0,3527,0.0098,0.026,0.114,0.014,-2.36,-4.80,864,3039,-969,0,0,3664,0.0257,0.006,0.115,0.015,-2.37,-4.80,864,3159,-1000,0,0
4.200,87.0,-532.53,-10.04,-409.95,95.4,0.43,-0.21,0.00,0.96,0.00,1.00,2,6899,322.2,2.13,-2.78,-3.82,1.23,611,322,2380,-0.0183,-0.019,-0.002,-0.098,-1.61,-5.55,789,-80,-638,0,0,3003,-0.0039,-0.031,-0.002,-0.098,-1.62,-5.55,788,-92,-799,0,0,3014,0.0113,0.012,0.124,0.024,-1.49,-5.67,890,2753,-509,0,0,3522,0.0256,-0.001,0.125,0.025,-1.49,-5.67,888,3189,-591,0,0
4.320,90.2,-533.12,-9.93,-406.79,97.2,0.42,-0.14,0.00,1.00,0.00,1.00,2,6953,316.2,2.09,-2.77,-3.73,0.12,633,328,2628,-0.0161,0.018,-0.002,-0.098,-1.14,-6.02,804,-85,-500,0,0,3069,-0.0035,0.003,-0.002,-0.098,-1.14,-6.02,804,-93,-580,0,0,3397,0.0110,-0.002,0.113,0.013,-1.14,-6.02,896,3055,-459,0,0,3856,0.0229,-0.023,0.111,0.011,-1.14,-6.02,895,3435,-520,0,0
4.440,93.5,-533.74,-9.81,-403.58,99.0,0.44,-0.10,0.00,1.00,0.00,1.00,2,7045,325.1,2.17,-2.84,-3.61,-0.09,658,337,2671,-0.0142,0.015,-0.002,-0.098,-0.88,-6.29,819,-87,-390,0,0,2991,-0.0047,-0.010,-0.002,-0.098,-0.88,-6.29,819,-91,-434,0,0,3593,0.0152,0.035,0.106,0.006,-0.89,-6.27,908,3192,-391,0,0,3873,0.0247,0.015,0.105,0.005,-0.89,-6.27,907,3418,-422,0,0
4.560,96.8,-534.37,-9.69,-400.31,100.8,0.42,0.11,0.00,1.00,0.00,0.72,2,7214,317.8,2.19,-2.69,-3.24,10.76,682,348,3120,-0.0120,0.019,-0.002,-0.098,8.61,1.45,828,-39,2591,0,0,2166,-0.0119,-0.060,0.004,-0.096,10.80,3.64,819,39,1928,0,0,3687,0.0197,0.037,0.106,0.006,-0.37,-6.79,929,3282,-196,0,0,2777,0.0197,-0.041,0.119,0.019,-0.38,-6.78,931,2567,-143,0,0
4.680,100.2,-535.00,-9.57,-396.98,102.3,0.35,0.11,0.00,1.00,0.00,0.24,2,7451,-180.7,2.16,-2.53,-3.10,10.26,704,353,3100,-0.0064,0.046,-0.001,-0.099,0.10,-7.06,851,-56,18,0,0,2914,-0.0111,0.007,-0.001,-0.099,0.10,-7.06,842,-70,17,0,0,3558,0.0196,0.000,0.024,-0.076,1.02,-6.14,872,1346,558,0,0,3501,0.0144,-0.044,0.033,-0.067,1.03,-6.13,871,1702,554,0,0
4.800,103.6,-535.61,-9.46,-393.62,102.6,0.08,0.20,0.00,1.00,0.00,0.88,3,7347,306.8,2.19,-2.29,-3.03,5.42,711,362,3477,0.0009,0.061,-0.002,-0.098,0.67,-6.49,851,-85,372,0,0,3034,-0.0064,0.039,-0.002,-0.098,0.67,-6.49,846,-83,328,0,0,3531,0.0174,-0.019,0.083,-0.017,1.15,-6.01,926,2777,561,0,0,3137,0.0101,-0.036,0.089,-0.011,1.16,-6.00,927,2565,492,0,0
4.920,107.1,-536.19,-9.34,-390.22,104.4,0.44,0.18,0.00,0.37,0.00,1.00,3,5431,-63.5,0.94,-2.23,-3.04,5.48,735,377,2851,-0.0041,-0.042,-0.002,-0.098,0.88,-6.28,866,-88,408,0,0,2515,-0.0117,-0.045,-0.002,-0.098,0.89,-6.28,862,-82,363,0,0,3479,0.0188,0.012,0.172,0.072,1.36,-5.80,1008,3268,403,0,0,3219,0.0112,0.009,0.178,0.078,1.36,-5.80,1009,3037,365,0,0
5.040,110.6,-536.76,-9.23,-386.75,105.8,0.32,0.24,0.00,1.00,0.00,1.00,3,4846,261.8,1.50,-2.26,-2.95,3.22,754,389,3323,-0.0029,0.011,-0.001,-0.099,0.93,-6.23,877,-63,503,0,0,2725,-0.0124,-0.006,-0.001,-0.099,0.93,-6.23,874,-61,418,0,0,3739,0.0210,0.018,0.034,-0.066,1.21,-5.96,908,1689,712,0,0,3353,0.0112,0.000,0.037,-0.063,1.21,-5.95,908,1643,640,0,0
5.160,114.1,-537.29,-9.13,-383.25,106.8,0.25,0.35,0.00,1.00,0.00,1.00,3,5003,355.0,2.00,-2.18,-2.71,8.87,769,391,3309,0.0018,0.039,-0.001,-0.099,8.62,1.46,877,-12,2745,0,0,1976,-0.0141,-0.014,0.005,-0.095,10.46,3.30,871,51,1755,0,0,4018,0.0246,0.030,0.054,-0.046,1.09,-6.07,936,2615,638,0,0,2961,0.0086,-0.021,0.064,-0.036,1.10,-6.06,938,2149,468,0,0
5.280,117.7,-537.78,-9.02,-379.70,108.1,0.31,0.28,0.00,1.00,0.00,1.00,3,5155,378.3,2.14,-1.99,-2.77,7.82,787,407,3096,0.0000,-0.015,-0.002,-0.098,0.99,-6.17,897,-78,487,0,0,2760,-0.0154,-0.010,-0.003,-0.097,1.00,-6.17,890,-90,446,0,0,3504,0.0224,-0.018,0.074,-0.026,1.65,-5.51,965,2673,793,0,0,3136,0.0069,-0.014,0.082,-0.018,1.67,-5.50,966,2519,696,0,0
5.400,121.3,-538.24,-8.93,-376.10,109.5,0.35,0.29,0.00,1.00,0.00,1.00,3,5181,385.2,2.18,-2.02,-2.85,4.76,808,421,3254,-0.0002,-0.001,-0.002,-0.098,1.16,-6.00,908,-82,612,0,0,2668,-0.0132,0.018,-0.002,-0.098,1.17,-6.00,904,-80,509,0,0,3946,0.0233,0.007,0.066,-0.034,1.55,-5.61,970,2848,867,0,0,3445,0.0103,0.028,0.071,-0.029,1.56,-5.60,971,2603,752,0,0
5.520,125.0,-538.66,-8.83,-372.45,111.0,0.35,0.27,0.00,1.00,0.00,1.00,3,5237,386.0,2.20,-2.01,-2.88,2.02,829,429,2880,-0.0029,-0.023,-0.002,-0.098,1.04,-6.12,919,-75,493,0,0,2372,-0.0154,-0.019,-0.002,-0.098,1.04,-6.12,917,-73,410,0,0,3875,0.0257,0.020,0.065,-0.035,1.21,-5.95,980,2812,676,0,0,3446,0.0131,0.023,0.068,-0.032,1.21,-5.95,981,2572,601,0,0
5.640,128.7,-539.05,-8.74,-368.74,112.4,0.35,0.22,0.00,1.00,0.00,1.00,3,5341,384.1,2.20,-1.88,-2.97,1.02,850,434,3161,-0.0040,-0.009,-0.002,-0.098,0.76,-6.41,931,-86,397,0,0,2818,-0.0135,0.016,-0.002,-0.098,0.76,-6.41,930,-82,356,0,0,3611,0.0214,-0.036,0.073,-0.027,0.84,-6.32,1000,2811,432,0,0,3314,0.0111,-0.017,0.074,-0.026,0.84,-6.32,1000,2617,397,0,0
5.760,132.5,-539.41,-8.65,-364.99,113.9,0.36,0.17,0.00,1.00,0.00,1.00,3,5355,383.9,2.20,-1.93,-3.06,0.35,874,440,3051,-0.0034,0.005,-0.002,-0.098,0.48,-6.68,943,-81,247,0,0,2858,-0.0105,0.025,-0.002,-0.098,0.48,-6.68,943,-80,232,0,0,3805,0.0224,0.008,0.061,-0.039,0.51,-6.65,1003,2733,290,0,0,3619,0.0153,0.036,0.062,-0.038,0.51,-6.65,1003,2622,276,0,0
5.880,136.4,-539.76,-8.56,-361.18,115.4,0.34,0.12,0.00,1.00,0.00,1.00,3,5448,381.8,2.20,-1.83,-3.17,-0.22,897,447,2833,-0.0071,-0.030,-0.002,-0.098,0.24,-6.92,954,-77,117,0,0,2763,-0.0113,-0.007,-0.002,-0.098,0.24,-6.92,955,-76,114,0,0,3292,0.0213,-0.009,0.067,-0.033,0.23,-6.93,1021,2480,115,0,0,3244,0.0170,0.014,0.067,-0.033,0.23,-6.93,1021,2445,114,0,0
6.000,140.2,-540.10,-8.48,-357.32,116.8,0.34,0.23,0.29,1.00,0.00,1.00,3,5514,380.2,2.20,-1.78,-2.99,8.88,919,454,3504,-0.0033,0.031,-0.002,-0.098,7.50,0.34,962,-40,2768,0,0,2502,-0.0111,0.002,0.003,-0.097,9.24,2.08,955,38,2149,0,0,3988,0.0215,0.002,0.062,-0.038,0.31,-6.85,1032,2885,162,0,0,3129,0.0130,-0.033,0.071,-0.029,0.31,-6.85,1033,2442,126,0,0
