Time_s,Distance_m,PosX,PosY,PosZ,Speed_Kmh,Accel_Long_G,Accel_Lat_G,Raw_Steer,Raw_Throttle,Raw_Brake,Clutch,Gear,RPM,Torque_Nm,Boost_Bar,Pitch,Roll,YawRate,Aero_DownN,Aero_DragN,FL_Load_N,FL_Travel_m,FL_DamperVel_ms,FL_Slip,FL_SlipDelta,FL_SlipAng_deg,FL_LatDelta,FL_WheelRPM,FL_LongForce_N,FL_LatForce_N,FL_ActBrakeTrq_Nm,FL_ABS_Active,FR_Load_N,FR_Travel_m,FR_DamperVel_ms,FR_Slip,FR_SlipDelta,FR_SlipAng_deg,FR_LatDelta,FR_WheelRPM,FR_LongForce_N,FR_LatForce_N,FR_ActBrakeTrq_Nm,FR_ABS_Active,RL_Load_N,RL_Travel_m,RL_DamperVel_ms,RL_Slip,RL_SlipDelta,RL_SlipAng_deg,RL_LatDelta,RL_WheelRPM,RL_LongForce_N,RL_LatForce_N,RL_ActBrakeTrq_Nm,RL_ABS_Active,RR_Load_N,RR_Travel_m,RR_DamperVel_ms,RR_Slip,RR_SlipDelta,RR_SlipAng_deg,RR_LatDelta,RR_WheelRPM,RR_LongForce_N,RR_LatForce_N,RR_ActBrakeTrq_Nm,RR_ABS_Active
1.320,15.9,344.75,-16.75,-28.15,52.3,0.36,0.04,0.09,0.71,0.00,1.00,1,6849,223.0,1.51,-4.70,0.57,0.60,84,91,2810,-0.0098,0.000,-0.002,-0.098,0.23,-6.93,433,-85,108,0,0,2689,-0.0127,0.004,-0.002,-0.098,0.23,-6.93,432,-83,104,0,0,3361,0.0131,-0.008,0.103,0.003,0.33,-6.83,504,3170,115,0,0,3264,0.0102,-0.004,0.105,0.005,0.33,-6.83,505,3086,111,0,0
1.440,17.7,346.48,-16.62,-28.52,53.8,0.37,0.27,0.00,0.88,0.00,0.61,1,6589,18.5,0.82,-4.70,0.92,15.29,89,96,3419,-0.0041,0.048,-0.003,-0.097,-1.41,-5.75,451,-305,1699,0,0,2080,-0.0177,-0.042,-0.010,-0.090,-1.44,-5.72,437,-240,1299,0,0,3859,0.0187,0.046,0.092,-0.008,1.06,-6.10,460,2954,500,0,0,2723,0.0050,-0.044,0.123,0.023,1.09,-6.07,462,2420,324,0,0
1.560,19.5,348.25,-16.49,-28.93,55.0,0.27,0.09,0.00,1.00,0.00,0.13,1,7090,237.8,1.64,-4.65,0.72,6.94,90,100,3031,-0.0037,0.003,-0.001,-0.099,0.30,-6.86,458,-49,101,0,0,2811,-0.0138,0.033,-0.001,-0.099,0.31,-6.86,452,-68,94,0,0,3301,0.0159,-0.023,0.011,-0.089,1.48,-5.68,463,1059,795,0,0,3137,0.0051,0.001,0.021,-0.079,1.50,-5.66,462,1456,753,0,0
1.680,21.3,350.03,-16.35,-29.36,55.7,0.17,0.11,0.00,0.00,0.00,1.00,2,6735,282.5,1.95,-4.58,0.56,3.70,90,103,2996,-0.0028,0.007,-0.002,-0.098,0.55,-6.61,462,-79,265,0,0,2838,-0.0099,0.033,-0.002,-0.098,0.55,-6.61,459,-73,253,0,0,3249,0.0113,-0.038,0.777,0.677,1.16,-6.00,835,2483,80,0,0,3170,0.0041,-0.008,0.789,0.689,1.17,-5.99,835,2417,77,0,0
1.800,23.2,351.85,-16.21,-29.80,56.9,0.29,0.06,0.00,0.00,0.00,1.00,2,5521,-64.5,0.54,-4.61,0.41,5.60,96,107,2832,-0.0065,-0.031,-0.002,-0.098,0.71,-6.45,473,-78,321,0,0,2685,-0.0107,-0.007,-0.002,-0.098,0.71,-6.45,469,-72,308,0,0,3342,0.0112,-0.001,0.457,0.357,1.60,-5.56,702,2745,159,0,0,3209,0.0069,0.023,0.471,0.371,1.62,-5.55,702,2624,150,0,0
1.920,25.1,353.71,-16.07,-30.28,57.9,0.25,0.14,0.00,0.00,0.00,1.00,2,3657,-50.9,0.23,-4.59,0.48,3.96,99,111,3208,-0.0061,0.004,0.000,-0.100,0.85,-6.32,481,-9,439,0,0,2657,-0.0132,-0.021,0.000,-0.100,0.85,-6.31,478,-13,369,0,0,3313,0.0126,0.012,-0.020,-0.080,1.45,-5.71,472,-866,803,0,0,2779,0.0055,-0.012,-0.018,-0.082,1.46,-5.70,470,-632,686,0,0
2.040,27.1,355.56,-15.93,-30.77,57.9,-0.01,0.16,0.00,1.00,0.00,1.00,2,3891,173.3,1.01,-4.36,0.56,1.58,94,111,3373,0.0010,0.059,-0.001,-0.099,0.68,-6.48,480,-70,386,0,0,2923,-0.0091,0.035,-0.001,-0.099,0.68,-6.48,478,-66,338,0,0,3150,0.0084,-0.035,0.043,-0.057,0.93,-6.23,501,1784,472,0,0,2768,-0.0016,-0.059,0.046,-0.054,0.93,-6.23,501,1668,415,0,0
2.160,29.0,357.44,-15.79,-31.30,59.1,0.29,0.10,0.00,0.89,0.00,1.00,2,4325,334.0,1.85,-4.49,0.47,0.99,101,116,2895,-0.0021,-0.026,-0.002,-0.098,0.46,-6.70,490,-85,228,0,0,2747,-0.0091,-0.001,-0.002,-0.098,0.46,-6.70,489,-83,217,0,0,3390,0.0101,0.014,0.134,0.034,0.63,-6.53,558,3144,238,0,0,3195,0.0023,0.033,0.137,0.037,0.63,-6.53,558,2980,222,0,0
2.280,31.0,359.37,-15.64,-31.84,60.9,0.41,0.06,0.00,0.59,0.00,1.00,2,4524,273.6,1.72,-4.74,0.35,0.92,113,123,2679,-0.0076,-0.046,-0.002,-0.098,0.33,-6.83,504,-84,152,0,0,2588,-0.0118,-0.022,-0.002,-0.098,0.34,-6.83,504,-82,148,0,0,3560,0.0138,0.031,0.153,0.053,0.48,-6.68,582,3358,165,0,0,3458,0.0096,0.061,0.155,0.055,0.48,-6.68,582,3269,158,0,0
2.400,33.1,361.34,-15.49,-32.41,62.5,0.38,0.05,0.14,0.79,0.00,1.00,2,4607,349.3,1.95,-4.72,0.31,0.52,120,130,2705,-0.0109,-0.027,-0.002,-0.098,0.25,-6.91,517,-83,115,0,0,2602,-0.0140,-0.018,-0.002,-0.098,0.25,-6.91,516,-81,111,0,0,3424,0.0146,0.006,0.146,0.046,0.33,-6.83,594,3212,119,0,0,3333,0.0114,0.015,0.147,0.047,0.33,-6.83,594,3134,115,0,0
2.520,35.2,363.36,-15.34,-33.02,63.8,0.32,0.32,0.00,1.00,0.00,1.00,2,4278,-55.1,0.85,-4.61,0.73,17.84,124,135,3565,-0.0035,0.061,-0.006,-0.094,12.93,5.77,519,-82,3190,0,0,2048,-0.0194,-0.045,0.001,-0.099,16.05,8.88,502,20,1885,0,0,3788,0.0185,0.032,0.045,-0.055,1.21,-5.95,531,1721,640,0,0,2455,0.0026,-0.073,0.071,-0.029,1.24,-5.92,531,1738,405,0,0
2.640,37.3,365.38,-15.18,-33.66,64.1,0.08,0.21,0.00,1.00,0.00,1.00,2,4473,261.6,1.48,-4.39,0.58,11.56,118,136,3260,0.0023,0.048,-0.001,-0.099,0.50,-6.66,535,-70,202,0,0,2969,-0.0136,0.048,-0.002,-0.098,0.51,-6.65,525,-102,188,0,0,3177,0.0139,-0.038,0.075,-0.025,2.17,-4.99,577,2302,946,0,0,2902,-0.0023,-0.040,0.094,-0.006,2.21,-4.95,577,2357,820,0,0
2.760,39.5,367.42,-15.03,-34.35,65.6,0.35,0.19,0.00,0.83,0.00,1.00,2,4754,264.5,1.76,-4.52,0.35,7.60,126,143,2997,-0.0013,-0.030,-0.002,-0.098,1.06,-6.10,546,-81,507,0,0,2567,-0.0125,0.010,-0.002,-0.098,1.07,-6.09,540,-81,442,0,0,3547,0.0143,0.003,0.119,0.019,2.12,-5.04,611,3153,824,0,0,3131,0.0024,0.039,0.133,0.033,2.14,-5.02,612,2854,692,0,0
2.880,41.7,369.51,-14.87,-35.08,67.2,0.39,0.20,0.00,1.00,0.00,1.00,2,4808,280.9,1.76,-4.64,0.32,5.27,138,150,2751,-0.0060,-0.039,-0.002,-0.098,1.18,-5.98,558,-76,530,0,0,2190,-0.0176,-0.043,-0.002,-0.098,1.19,-5.97,554,-73,428,0,0,3661,0.0180,0.031,0.107,0.007,1.90,-5.27,618,3190,817,0,0,3182,0.0061,0.030,0.117,0.017,1.91,-5.25,619,2849,687,0,0
3.000,44.0,371.64,-14.71,-35.86,68.8,0.38,0.18,0.00,0.63,0.00,1.00,2,5035,141.4,1.65,-4.51,0.27,4.43,143,157,2876,-0.0073,-0.010,-0.002,-0.098,1.11,-6.05,571,-83,524,0,0,2441,-0.0186,-0.008,-0.002,-0.098,1.12,-6.05,567,-75,450,0,0,3259,0.0161,-0.016,0.134,0.034,1.70,-5.46,645,3026,544,0,0,2919,0.0048,-0.011,0.142,0.042,1.71,-5.45,646,2737,473,0,0
3.120,46.3,373.80,-14.54,-36.69,70.2,0.34,0.18,0.00,0.76,0.00,1.00,2,5168,314.5,1.89,-4.45,0.22,3.28,150,164,2974,-0.0063,0.008,-0.002,-0.098,0.97,-6.19,582,-85,477,0,0,2527,-0.0172,0.012,-0.002,-0.098,0.97,-6.19,580,-79,410,0,0,3433,0.0145,-0.014,0.140,0.040,1.40,-5.76,666,3174,500,0,0,3063,0.0036,-0.010,0.147,0.047,1.40,-5.76,666,2862,436,0,0
3.240,48.7,376.01,-14.38,-37.55,71.8,0.38,0.15,0.00,0.84,0.00,1.00,2,5255,331.5,1.93,-4.51,0.16,2.83,157,171,2966,-0.0060,0.003,-0.002,-0.098,0.83,-6.33,596,-85,409,0,0,2604,-0.0151,0.017,-0.002,-0.098,0.84,-6.33,593,-81,362,0,0,3520,0.0155,0.008,0.134,0.034,1.19,-5.97,677,3238,456,0,0,3173,0.0055,0.016,0.139,0.039,1.20,-5.96,678,2951,403,0,0
3.360,51.1,378.25,-14.21,-38.46,73.3,0.34,0.28,0.35,0.28,0.00,1.00,2,4822,94.0,1.43,-4.52,0.34,10.38,165,178,3089,-0.0056,0.004,0.002,-0.098,10.57,3.41,601,20,2661,0,0,1820,-0.0202,-0.042,0.010,-0.090,12.91,5.75,593,70,1653,0,0,3801,0.0195,0.034,0.017,-0.083,1.29,-5.87,620,1377,755,0,0,2755,0.0047,-0.007,0.030,-0.070,1.31,-5.86,620,1434,550,0,0
3.480,53.5,380.47,-14.04,-39.42,72.6,-0.16,0.36,0.00,0.00,0.00,1.00,2,4567,-57.4,0.37,-3.95,0.50,13.83,144,174,3719,0.0058,0.094,-0.001,-0.099,0.58,-6.59,605,-28,265,0,0,2978,-0.0171,0.026,-0.001,-0.099,0.59,-6.58,594,-30,220,0,0,2587,0.0130,-0.054,-0.025,-0.075,2.33,-4.83,590,-871,911,0,0,2045,-0.0098,-0.121,-0.015,-0.085,2.38,-4.79,586,-404,747,0,0
3.600,55.9,382.66,-13.88,-40.40,72.2,-0.08,0.25,0.00,1.00,0.00,1.00,2,4868,165.5,0.89,-3.69,0.19,8.02,135,172,3587,0.0083,0.021,-0.001,-0.099,1.29,-5.88,600,-67,731,0,0,2959,-0.0078,0.077,-0.002,-0.098,1.30,-5.86,594,-66,615,0,0,3046,0.0039,-0.076,0.043,-0.057,2.30,-4.86,627,1513,1061,0,0,2510,-0.0122,-0.020,0.054,-0.046,2.33,-4.84,627,1506,866,0,0
3.720,58.4,384.85,-13.72,-41.42,73.3,0.27,0.26,0.00,0.97,0.00,1.00,2,5291,316.1,1.83,-3.98,0.12,5.31,150,178,3110,0.0042,-0.034,-0.002,-0.098,1.30,-5.86,609,-83,657,0,0,2497,-0.0109,-0.026,-0.002,-0.098,1.31,-5.85,604,-77,536,0,0,3575,0.0110,0.060,0.116,0.016,1.96,-5.20,681,3134,811,0,0,3014,-0.0048,0.062,0.126,0.026,1.97,-5.19,683,2713,664,0,0
3.840,60.8,387.07,-13.56,-42.51,74.9,0.39,0.30,0.30,0.87,0.00,1.00,2,5433,333.1,1.94,-4.25,0.17,9.68,170,186,2915,-0.0025,-0.056,-0.002,-0.098,8.64,1.48,615,-40,2422,0,0,1698,-0.0196,-0.073,0.002,-0.098,10.41,3.24,607,19,1508,0,0,3948,0.0201,0.075,0.120,0.020,1.85,-5.31,699,3484,815,0,0,3012,0.0028,0.063,0.136,0.036,1.88,-5.29,701,2760,592,0,0
3.960,63.3,389.31,-13.40,-43.66,76.2,0.34,0.35,0.00,0.75,0.00,1.00,2,5569,291.6,1.80,-4.07,0.22,15.18,173,193,3072,-0.0017,0.007,-0.002,-0.098,1.15,-6.02,636,-72,521,0,0,2324,-0.0238,-0.035,-0.002,-0.098,1.17,-5.99,624,-76,406,0,0,3280,0.0206,0.004,0.125,0.025,2.96,-4.20,717,2829,1030,0,0,2698,-0.0015,-0.036,0.148,0.048,3.02,-4.14,718,2430,780,0,0
4.080,65.9,391.57,-13.24,-44.87,77.6,0.33,0.30,0.00,0.77,0.00,1.00,2,5667,295.0,1.83,-3.98,0.00,11.42,180,200,3194,-0.0022,-0.004,-0.002,-0.098,1.90,-5.26,646,-80,952,0,0,2372,-0.0204,0.028,-0.002,-0.098,1.93,-5.23,636,-73,726,0,0,3542,0.0169,-0.030,0.128,0.028,3.24,-3.93,730,3022,1197,0,0,2853,-0.0013,0.002,0.145,0.045,3.28,-3.88,731,2528,910,0,0
4.200,68.5,393.84,-13.07,-46.14,79.0,0.35,0.34,0.00,0.76,0.00,1.00,2,5744,282.0,1.83,-4.04,-0.01,9.90,188,207,3294,-0.0001,0.017,-0.002,-0.098,2.13,-5.04,657,-84,1099,0,0,2316,-0.0198,0.005,-0.002,-0.098,2.15,-5.01,649,-72,793,0,0,3722,0.0195,0.021,0.123,0.023,3.24,-3.92,739,3148,1274,0,0,560,-0.0024,-0.010,0.162,0.062,3.71,-3.45,748,513,188,0,0
4.320,71.2,396.13,-12.91,-47.49,80.4,0.36,0.40,0.25,0.57,0.00,1.00,2,5904,279.9,1.88,-3.99,0.07,11.26,195,215,3173,-0.0018,-0.014,0.000,-0.100,8.15,0.98,663,-11,2520,0,0,1821,-0.0247,-0.041,0.003,-0.097,9.56,2.40,654,23,1555,0,0,3869,0.0226,0.026,0.133,0.033,3.14,-4.02,759,3347,1219,0,0,2741,-0.0007,0.015,0.152,0.052,3.19,-3.98,761,2465,819,0,0
4.440,73.9,398.40,-12.75,-48.92,80.3,0.01,0.63,0.59,0.00,0.00,1.00,2,5052,-60.9,0.55,-3.57,0.42,20.31,181,214,4262,0.0088,0.088,0.014,-0.086,21.68,14.52,633,133,3757,0,0,2214,-0.0264,-0.014,0.045,-0.055,26.20,19.04,615,184,1987,0,0,3424,0.0207,-0.015,-0.027,-0.073,3.75,-3.41,654,-1002,1806,0,0,1562,-0.0144,-0.115,-0.014,-0.086,3.84,-3.32,647,-247,875,0,0
4.560,76.5,400.58,-12.59,-50.39,78.5,-0.38,0.72,0.96,0.00,0.00,1.00,2,4919,-59.9,0.23,-3.04,0.55,27.19,151,204,4941,0.0246,0.132,0.010,-0.090,32.16,25.00,563,109,4202,0,0,2825,-0.0178,0.071,0.063,-0.037,38.94,31.78,527,227,2444,0,0,3267,0.0148,-0.049,-0.033,-0.067,5.02,-2.14,637,-1016,2101,0,0,1391,-0.0284,-0.116,-0.013,-0.087,5.19,-1.97,629,-183,960,0,0
4.680,79.1,402.67,-12.44,-51.91,76.9,-0.30,0.69,0.00,0.00,0.00,1.00,2,4793,-59.0,0.20,-2.88,0.32,26.29,136,196,4379,0.0292,0.039,-0.001,-0.099,3.37,-3.79,645,-35,2094,0,0,2762,-0.0123,0.046,0.000,-0.100,3.48,-3.68,625,-16,1391,0,0,3405,0.0118,-0.025,-0.039,-0.061,6.43,-0.73,621,-1039,2504,0,0,1992,-0.0297,-0.011,-0.018,-0.082,6.65,-0.52,614,-289,1559,0,0
4.800,81.6,404.66,-12.30,-53.48,75.7,-0.20,0.77,0.35,0.00,0.00,1.00,2,4714,-58.4,0.20,-2.80,0.27,24.02,133,190,4398,0.0246,-0.039,0.003,-0.097,14.19,7.03,617,42,3894,0,0,2084,-0.0185,-0.052,0.014,-0.086,16.59,9.43,598,93,1916,0,0,3672,0.0161,0.035,-0.037,-0.063,6.74,-0.42,610,-1013,2766,0,0,1718,-0.0280,0.015,-0.019,-0.081,6.95,-0.22,603,-251,1379,0,0
4.920,84.1,406.55,-12.16,-55.10,74.5,-0.20,0.75,0.00,0.00,0.00,1.00,2,4613,-57.7,0.20,-2.66,0.18,22.61,130,183,4264,0.0248,0.002,-0.001,-0.099,4.62,-2.55,622,-31,2634,0,0,2377,-0.0202,-0.014,-0.001,-0.099,4.75,-2.41,605,-14,1543,0,0,3390,0.0142,-0.015,-0.041,-0.059,7.33,0.17,597,-977,2641,0,0,1784,-0.0308,-0.023,-0.023,-0.077,7.55,0.38,591,-297,1472,0,0
5.040,86.6,408.36,-12.03,-56.78,74.0,-0.02,0.74,0.00,1.00,0.00,1.00,2,5171,183.4,1.11,-2.74,0.02,18.93,135,181,4168,0.0230,-0.015,-0.002,-0.098,4.86,-2.31,617,-70,2690,0,0,2232,-0.0203,-0.001,-0.002,-0.098,4.97,-2.19,602,-45,1508,0,0,3784,0.0175,0.027,0.077,-0.023,7.14,-0.03,666,1799,2716,0,0,2122,-0.0264,0.036,0.105,0.005,7.31,0.15,667,1281,1460,0,0
5.160,89.1,410.10,-11.90,-58.55,74.8,0.27,0.67,0.00,0.92,0.00,1.00,2,5291,138.3,1.44,-3.06,-0.20,17.85,153,185,3630,0.0163,-0.056,-0.002,-0.098,4.87,-2.29,623,-71,2367,0,0,1969,-0.0241,-0.031,-0.003,-0.097,4.98,-2.18,609,-54,1337,0,0,4132,0.0254,0.066,0.090,-0.010,7.01,-0.16,679,2438,2717,0,0,2687,-0.0150,0.095,0.118,0.018,7.16,0.00,681,1842,1670,0,0
5.280,91.6,411.79,-11.78,-60.40,75.7,0.28,0.65,0.00,0.63,0.00,1.00,2,5418,194.4,1.55,-3.05,-0.35,14.39,161,190,3485,0.0092,-0.059,-0.002,-0.098,4.75,-2.41,628,-72,2246,0,0,1892,-0.0285,-0.037,-0.003,-0.097,4.83,-2.33,617,-54,1265,0,0,3995,0.0287,0.027,0.107,0.007,6.46,-0.70,696,2613,2432,0,0,2596,-0.0101,0.040,0.130,0.030,6.58,-0.58,698,1891,1503,0,0
5.400,94.1,413.43,-11.65,-62.34,76.6,0.29,0.60,0.00,0.63,0.00,1.00,2,5569,112.3,1.54,-2.91,-0.50,14.98,167,194,3536,0.0081,-0.010,-0.002,-0.098,4.44,-2.72,637,-83,2176,0,0,2063,-0.0277,0.006,-0.003,-0.097,4.52,-2.64,625,-57,1316,0,0,3738,0.0243,-0.036,0.122,0.022,6.20,-0.97,714,2734,2047,0,0,2489,-0.0115,-0.011,0.147,0.047,6.31,-0.85,716,1960,1283,0,0
5.520,96.7,415.01,-11.53,-64.36,77.6,0.29,0.62,0.00,0.77,0.00,1.00,2,5608,205.0,1.61,-2.88,-0.58,14.55,172,199,3725,0.0096,0.012,-0.002,-0.098,4.16,-3.00,645,-84,2186,0,0,2147,-0.0258,0.016,-0.003,-0.097,4.24,-2.92,633,-60,1308,0,0,3884,0.0249,0.005,0.116,0.016,5.85,-1.31,720,2770,2148,0,0,2534,-0.0110,0.004,0.139,0.039,5.95,-1.21,723,1970,1326,0,0
5.640,99.3,416.55,-11.41,-66.46,78.7,0.32,0.60,0.00,0.77,0.00,1.00,2,5710,249.9,1.69,-2.91,-0.67,13.68,179,205,3226,0.0086,-0.008,-0.002,-0.098,3.99,-3.17,654,-73,1848,0,0,2080,-0.0257,0.001,-0.003,-0.097,4.05,-3.11,643,-61,1227,0,0,3984,0.0268,0.016,0.121,0.021,5.55,-1.61,734,2907,2114,0,0,2668,-0.0081,0.024,0.143,0.043,5.64,-1.52,736,2105,1343,0,0
5.760,102.0,418.05,-11.29,-68.63,79.8,0.31,0.38,-0.29,0.81,0.00,1.00,2,5770,253.0,1.68,-2.75,-1.08,0.42,184,211,2789,0.0020,-0.055,0.000,-0.100,-7.25,0.09,656,1,-2155,0,0,2663,-0.0235,0.019,-0.003,-0.097,-5.06,-2.10,656,-86,-1658,0,0,2917,0.0217,-0.042,0.127,0.027,4.90,-2.26,744,2275,1431,0,0,2470,-0.0039,0.034,0.132,0.032,4.94,-2.22,745,1957,1207,0,0
5.880,104.6,419.53,-11.18,-70.87,81.1,0.32,0.31,0.00,0.95,0.00,1.00,2,5873,294.0,1.81,-2.73,-1.34,-5.79,194,218,3326,-0.0014,-0.029,-0.002,-0.098,3.05,-4.11,668,-100,1607,0,0,2440,-0.0175,0.049,-0.003,-0.097,3.03,-4.13,672,-77,1188,0,0,3644,0.0155,-0.052,0.129,0.029,2.38,-4.78,756,3215,961,0,0,2752,-0.0009,0.026,0.124,0.024,2.37,-4.80,758,2443,749,0,0
6.000,107.4,421.00,-11.06,-73.18,82.8,0.40,0.31,0.00,0.92,0.00,1.00,2,6009,307.6,1.94,-2.87,-1.26,-1.61,207,227,3089,-0.0004,0.008,-0.002,-0.098,1.55,-5.61,684,-93,803,0,0,2428,-0.0184,-0.007,-0.002,-0.098,1.54,-5.62,685,-78,636,0,0,3625,0.0190,0.029,0.128,0.028,1.37,-5.79,773,3308,553,0,0,3172,0.0009,0.015,0.128,0.028,1.37,-5.80,774,2914,488,0,0
