Time_s,Distance_m,PosX,PosY,PosZ,Speed_Kmh,Accel_Long_G,Accel_Lat_G,Raw_Steer,Raw_Throttle,Raw_Brake,Clutch,Gear,RPM,Torque_Nm,Boost_Bar,Pitch,Roll,YawRate,Aero_DownN,Aero_DragN,FL_Load_N,FL_Travel_m,FL_DamperVel_ms,FL_Slip,FL_SlipDelta,FL_SlipAng_deg,FL_LatDelta,FL_WheelRPM,FL_LongForce_N,FL_LatForce_N,FL_ActBrakeTrq_Nm,FL_ABS_Active,FR_Load_N,FR_Travel_m,FR_DamperVel_ms,FR_Slip,FR_SlipDelta,FR_SlipAng_deg,FR_LatDelta,FR_WheelRPM,FR_LongForce_N,FR_LatForce_N,FR_ActBrakeTrq_Nm,FR_ABS_Active,RL_Load_N,RL_Travel_m,RL_DamperVel_ms,RL_Slip,RL_SlipDelta,RL_SlipAng_deg,RL_LatDelta,RL_WheelRPM,RL_LongForce_N,RL_LatForce_N,RL_ActBrakeTrq_Nm,RL_ABS_Active,RR_Load_N,RR_Travel_m,RR_DamperVel_ms,RR_Slip,RR_SlipDelta,RR_SlipAng_deg,RR_LatDelta,RR_WheelRPM,RR_LongForce_N,RR_LatForce_N,RR_ActBrakeTrq_Nm,RR_ABS_Active
1.320,34.7,230.05,-22.71,-20.61,108.4,0.47,0.16,0.00,1.00,0.00,0.32,2,7349,-180.5,2.20,0.80,-0.55,5.63,365,390,5245,0.0682,0.011,-0.001,-0.099,0.29,-6.87,900,-93,220,0,0,4892,0.0606,-0.030,-0.001,-0.099,0.30,-6.87,895,-101,207,0,0,5461,0.0953,0.018,0.022,-0.078,0.77,-6.39,921,1711,651,0,0,5169,0.0877,-0.021,0.027,-0.073,0.78,-6.39,920,1927,618,0,0
1.440,38.3,226.43,-22.80,-20.67,108.8,0.10,0.18,0.00,1.00,0.00,0.58,3,7464,301.6,2.20,1.02,-0.52,1.99,343,392,5956,0.0746,0.054,-0.001,-0.099,0.41,-6.75,902,-115,381,0,0,5571,0.0667,0.051,-0.001,-0.099,0.41,-6.75,900,-113,360,0,0,5041,0.0877,-0.064,0.030,-0.070,0.58,-6.58,931,1867,460,0,0,4699,0.0794,-0.069,0.031,-0.069,0.58,-6.58,931,1856,431,0,0
1.560,42.0,222.76,-22.88,-20.70,111.1,0.54,0.14,0.06,1.00,0.00,1.00,3,6033,366.7,2.20,0.81,-0.54,0.92,367,409,5206,0.0724,-0.019,-0.002,-0.098,0.29,-6.87,920,-131,247,0,0,4952,0.0657,-0.008,-0.002,-0.098,0.29,-6.87,919,-128,236,0,0,5657,0.0910,0.027,0.057,-0.043,0.37,-6.79,975,3697,306,0,0,5420,0.0838,0.036,0.058,-0.042,0.37,-6.79,976,3598,294,0,0
1.680,45.7,219.01,-22.96,-20.68,113.3,0.53,0.52,0.00,1.00,0.00,1.00,3,5379,383.6,2.20,0.67,0.06,20.01,391,426,5623,0.0767,0.036,-0.002,-0.098,-0.10,-7.06,946,-131,-114,0,0,4186,0.0538,-0.100,-0.002,-0.098,-0.10,-7.06,929,-105,-69,0,0,6119,0.1008,0.082,0.054,-0.046,1.51,-5.65,999,3658,1240,0,0,4796,0.0778,-0.049,0.072,-0.028,1.53,-5.63,1000,3514,950,0,0
1.800,49.5,215.19,-23.04,-20.60,115.7,0.57,0.34,0.00,1.00,0.00,1.00,3,5509,380.4,2.20,0.54,0.03,9.44,415,444,5521,0.0755,-0.010,-0.002,-0.098,1.17,-5.99,961,-128,985,0,0,4603,0.0556,0.015,-0.002,-0.098,1.18,-5.99,953,-129,840,0,0,5738,0.0984,-0.019,0.062,-0.038,1.91,-5.25,1023,3709,1516,0,0,4959,0.0785,0.006,0.071,-0.029,1.93,-5.23,1024,3509,1297,0,0
1.920,53.4,211.29,-23.11,-20.46,118.0,0.56,0.44,0.06,1.00,0.00,1.00,3,5600,378.2,2.20,0.47,0.08,5.05,428,462,5468,0.0744,-0.008,-0.002,-0.098,3.12,-4.04,977,-107,2136,0,0,4485,0.0544,-0.010,-0.001,-0.099,3.57,-3.59,973,-72,1974,0,0,5734,0.1000,0.013,0.061,-0.039,1.49,-5.67,1041,3740,1214,0,0,4887,0.0794,0.008,0.066,-0.034,1.50,-5.66,1042,3391,1035,0,0
2.040,57.4,207.33,-23.18,-20.23,120.1,0.53,0.65,0.00,1.00,0.00,1.00,3,5736,375.0,2.20,0.52,0.43,15.95,433,479,5966,0.0789,0.037,-0.002,-0.098,1.05,-6.11,1000,-132,907,0,0,4797,0.0492,-0.043,-0.002,-0.098,1.06,-6.10,987,-159,751,0,0,5760,0.1010,0.009,0.063,-0.037,2.26,-4.90,1066,3669,1742,0,0,4625,0.0715,-0.066,0.077,-0.023,2.29,-4.88,1067,3377,1371,0,0
2.160,61.5,203.29,-23.24,-19.92,122.4,0.56,0.50,0.00,1.00,0.00,1.00,3,5813,373.1,2.20,0.39,0.36,8.12,456,497,5539,0.0778,-0.010,-0.002,-0.098,1.62,-5.54,1016,-128,1380,0,0,4530,0.0515,0.019,-0.002,-0.098,1.63,-5.53,1009,-160,1156,0,0,6136,0.1012,0.002,0.060,-0.040,2.23,-4.94,1080,3791,1872,0,0,4977,0.0748,0.027,0.068,-0.032,2.24,-4.92,1081,3378,1517,0,0
2.280,65.6,199.18,-23.31,-19.52,124.7,0.55,0.49,0.00,1.00,0.00,1.00,3,5922,370.5,2.20,0.35,0.31,4.16,473,516,5404,0.0758,-0.016,-0.002,-0.098,1.44,-5.72,1033,-131,1215,0,0,4402,0.0512,-0.002,-0.002,-0.098,1.44,-5.72,1030,-122,1009,0,0,5737,0.0997,-0.012,0.063,-0.037,1.74,-5.42,1101,3766,1397,0,0,4888,0.0751,0.003,0.067,-0.033,1.75,-5.41,1102,3387,1193,0,0
2.400,69.8,195.01,-23.37,-19.06,127.0,0.55,0.39,0.00,1.00,0.00,1.00,3,6004,368.4,2.20,0.23,0.18,2.29,500,536,5415,0.0752,-0.005,-0.002,-0.098,1.09,-6.08,1052,-135,931,0,0,4667,0.0537,0.021,-0.002,-0.098,1.09,-6.07,1050,-127,814,0,0,6059,0.0986,-0.009,0.058,-0.042,1.25,-5.91,1115,3925,1081,0,0,5418,0.0771,0.017,0.060,-0.040,1.25,-5.91,1116,3642,970,0,0
2.520,74.1,190.76,-23.42,-18.55,129.2,0.52,-0.07,0.00,1.00,0.00,1.00,3,6105,364.9,2.20,0.12,-0.53,-18.04,520,554,4264,0.0652,-0.084,-0.002,-0.098,1.29,-5.87,1062,-229,-499,0,0,5721,0.0627,0.075,-0.001,-0.099,1.27,-5.89,1077,-210,-314,0,0,4908,0.0912,-0.062,0.067,-0.033,0.01,-7.15,1136,3583,73,0,0,6130,0.0887,0.097,0.052,-0.048,0.01,-7.15,1135,3789,93,0,0
2.640,78.4,186.44,-23.47,-18.05,131.4,0.54,-0.06,0.00,1.00,0.00,1.00,3,6224,360.8,2.20,0.06,-0.87,-9.39,537,574,4815,0.0612,-0.033,-0.002,-0.098,-0.58,-6.58,1084,-132,-414,0,0,5453,0.0670,0.035,-0.002,-0.098,-0.57,-6.59,1092,-129,-461,0,0,5091,0.0864,-0.040,0.065,-0.035,-1.24,-5.92,1158,3574,-871,0,0,5619,0.0922,0.029,0.058,-0.042,-1.23,-5.93,1158,3638,-969,0,0
2.760,82.9,182.04,-23.52,-17.57,133.7,0.53,-0.27,0.00,1.00,0.00,1.00,3,6322,357.4,2.20,-0.05,-1.17,-4.55,556,594,4527,0.0571,-0.034,-0.002,-0.098,-0.99,-6.17,1104,-123,-707,0,0,5467,0.0711,0.034,-0.002,-0.098,-0.98,-6.18,1108,-132,-838,0,0,5062,0.0837,-0.022,0.063,-0.037,-1.30,-5.86,1177,3461,-933,0,0,5827,0.0972,0.042,0.059,-0.041,-1.30,-5.86,1176,3772,-1072,0,0
2.880,87.4,177.57,-23.56,-17.12,135.9,0.53,-0.27,0.00,1.00,0.00,1.00,3,6428,353.6,2.20,-0.08,-1.26,-2.30,573,613,4832,0.0549,-0.018,-0.002,-0.098,-0.94,-6.22,1124,-130,-722,0,0,5586,0.0712,0.001,-0.002,-0.098,-0.94,-6.23,1125,-184,-822,0,0,5029,0.0814,-0.019,0.062,-0.038,-1.10,-6.07,1197,3461,-788,0,0,5674,0.0977,0.004,0.060,-0.040,-1.09,-6.07,1196,3773,-885,0,0
3.000,91.9,173.01,-23.60,-16.71,138.1,0.53,-0.23,0.00,1.00,0.00,1.00,3,6517,350.5,2.20,-0.17,-1.20,-1.13,593,634,4767,0.0563,0.011,-0.002,-0.098,-0.76,-6.40,1143,-125,-584,0,0,5306,0.0713,0.001,-0.002,-0.098,-0.76,-6.40,1144,-132,-644,0,0,5243,0.0825,0.010,0.059,-0.041,-0.84,-6.32,1213,3516,-639,0,0,5680,0.0971,-0.005,0.058,-0.042,-0.84,-6.32,1213,3730,-690,0,0
3.120,96.6,168.38,-23.63,-16.31,140.3,0.52,-0.16,0.00,1.00,0.00,1.00,3,6624,346.8,2.20,-0.21,-1.07,-0.45,611,654,4718,0.0568,0.005,-0.002,-0.098,-0.57,-6.59,1161,-124,-435,0,0,5053,0.0685,-0.024,-0.002,-0.098,-0.57,-6.59,1161,-129,-464,0,0,5207,0.0835,0.008,0.060,-0.040,-0.60,-6.56,1233,3535,-456,0,0,5514,0.0952,-0.016,0.059,-0.041,-0.60,-6.56,1233,3699,-481,0,0
3.240,101.3,163.68,-23.66,-15.93,142.5,0.52,-0.11,-0.08,1.00,0.00,1.00,3,6715,343.6,2.20,-0.27,-0.95,-0.16,632,675,4958,0.0589,0.017,-0.002,-0.098,-0.41,-6.75,1179,-138,-328,0,0,5187,0.0678,-0.006,-0.002,-0.098,-0.41,-6.75,1180,-131,-343,0,0,5368,0.0849,0.011,0.058,-0.042,-0.42,-6.74,1251,3574,-333,0,0,5550,0.0932,-0.016,0.057,-0.043,-0.42,-6.74,1250,3672,-344,0,0
3.360,106.1,158.90,-23.69,-15.58,144.6,0.50,-0.35,0.00,1.00,0.00,1.00,3,6835,339.4,2.20,-0.32,-1.26,-11.35,647,694,4483,0.0540,-0.040,-0.002,-0.098,-0.53,-6.63,1192,-126,-345,0,0,5319,0.0715,0.031,-0.002,-0.098,-0.53,-6.64,1201,-124,-402,0,0,5011,0.0801,-0.039,0.065,-0.035,-1.25,-5.91,1273,3528,-858,0,0,5716,0.0976,0.036,0.057,-0.043,-1.24,-5.92,1273,3669,-987,0,0
3.480,110.9,154.05,-23.71,-15.26,146.7,0.51,-0.29,0.00,1.00,0.00,1.00,3,6934,335.9,2.20,-0.39,-1.27,-6.07,666,715,4675,0.0542,0.001,-0.002,-0.098,-1.16,-6.00,1212,-128,-849,0,0,5546,0.0721,0.005,-0.002,-0.098,-1.15,-6.01,1217,-131,-989,0,0,5109,0.0799,-0.002,0.063,-0.037,-1.54,-5.62,1292,3482,-1100,0,0,5822,0.0972,-0.004,0.059,-0.041,-1.53,-5.63,1291,3741,-1253,0,0
3.600,115.9,149.12,-23.72,-14.99,148.8,0.51,-0.34,0.00,1.00,0.00,1.00,3,7035,331.4,2.20,-0.45,-1.33,-3.21,685,736,4442,0.0530,-0.010,-0.002,-0.098,-1.18,-5.98,1230,-120,-835,0,0,5344,0.0723,0.001,-0.002,-0.098,-1.18,-5.98,1233,-131,-988,0,0,5002,0.0792,-0.005,0.063,-0.037,-1.38,-5.78,1311,3426,-978,0,0,5757,0.0985,0.011,0.060,-0.040,-1.38,-5.78,1310,3784,-1120,0,0
3.720,120.9,144.13,-23.73,-14.77,150.9,0.50,-0.29,0.00,1.00,0.00,0.84,3,7052,330.0,2.20,-0.48,-1.28,-1.70,704,756,4624,0.0530,0.000,-0.002,-0.098,-1.01,-6.15,1248,-118,-750,0,0,5466,0.0718,-0.004,-0.002,-0.098,-1.01,-6.15,1250,-127,-873,0,0,5074,0.0787,-0.004,0.050,-0.050,-1.12,-6.04,1313,3055,-842,0,0,5641,0.0969,-0.014,0.048,-0.052,-1.12,-6.04,1312,3287,-930,0,0
3.840,125.9,139.07,-23.74,-14.58,152.0,0.27,-0.24,0.00,1.00,0.00,0.36,3,7236,317.9,2.20,-0.41,-1.15,-0.46,695,767,4915,0.0568,0.032,-0.001,-0.099,-0.77,-6.39,1258,-92,-610,0,0,5432,0.0723,0.004,-0.001,-0.099,-0.77,-6.39,1259,-98,-668,0,0,4866,0.0777,-0.008,0.019,-0.081,-0.80,-6.36,1284,1337,-620,0,0,5304,0.0932,-0.030,0.018,-0.082,-0.80,-6.36,1283,1412,-672,0,0
3.960,131.0,134.01,-23.74,-14.42,152.0,-0.01,-0.16,0.00,1.00,0.00,0.44,4,7422,305.0,2.20,-0.20,-1.00,0.01,653,765,9463,0.0631,0.052,-0.001,-0.099,-0.55,-6.62,1256,306,-665,0,0,5827,0.0754,0.026,-0.001,-0.099,-0.55,-6.62,1258,-97,-500,0,0,4722,0.0732,-0.038,0.015,-0.085,-0.55,-6.62,1279,936,-411,0,0,4858,0.0847,-0.071,0.015,-0.085,-0.55,-6.62,1279,956,-422,0,0
4.080,136.1,128.92,-23.74,-14.27,153.2,0.30,-0.10,0.00,1.00,0.00,1.00,4,6121,363.6,2.20,-0.28,-0.84,0.05,671,778,4979,0.0649,0.015,-0.002,-0.098,-0.37,-6.80,1269,-115,-294,0,0,5166,0.0729,-0.021,-0.002,-0.098,-0.37,-6.80,1269,-118,-304,0,0,5160,0.0764,0.027,0.041,-0.059,-0.36,-6.80,1324,2749,-289,0,0,5318,0.0844,-0.003,0.041,-0.059,-0.36,-6.80,1324,2820,-297,0,0
4.200,141.2,123.79,-23.74,-14.14,154.8,0.36,-0.06,0.00,0.00,0.00,1.00,4,5503,380.5,2.20,-0.40,-0.73,0.22,704,794,5139,0.0627,-0.018,-0.004,-0.096,-0.25,-6.91,1279,-180,-175,0,0,5258,0.0688,-0.034,-0.002,-0.098,-0.25,-6.91,1281,-120,-214,0,0,5167,0.0796,0.027,0.041,-0.059,-0.24,-6.92,1337,2766,-192,0,0,5218,0.0847,0.003,0.041,-0.059,-0.24,-6.92,1337,2795,-194,0,0
4.320,146.4,118.62,-23.73,-14.01,155.0,0.06,-0.04,0.00,0.00,0.00,1.00,4,5216,-62.0,0.64,-0.38,-0.64,0.19,692,796,5403,0.0660,0.027,-0.001,-0.099,-0.16,-7.00,1284,-69,-142,0,0,5479,0.0696,0.006,-0.001,-0.099,-0.16,-7.00,1284,-70,-144,0,0,4840,0.0793,-0.002,-0.006,-0.094,-0.15,-7.01,1278,-414,-119,0,0,4906,0.0829,-0.015,-0.006,-0.094,-0.15,-7.01,1277,-412,-121,0,0
4.440,151.5,113.47,-23.72,-13.89,154.2,-0.19,-0.02,0.00,0.00,0.00,1.00,4,5188,-61.8,0.24,-0.09,-0.57,0.12,637,787,5817,0.0704,0.037,-0.001,-0.099,-0.11,-7.05,1277,-95,-104,0,0,5841,0.0736,0.034,-0.001,-0.099,-0.11,-7.05,1277,-82,-106,0,0,4508,0.0720,-0.061,-0.006,-0.094,-0.11,-7.06,1271,-414,-78,0,0,4481,0.0740,-0.075,-0.006,-0.094,-0.11,-7.06,1271,-409,-77,0,0
4.560,156.7,108.35,-23.71,-13.77,153.4,-0.18,-0.01,0.00,0.00,0.00,1.00,4,5165,-61.6,0.20,-0.05,-0.51,0.07,615,779,5572,0.0746,0.034,-0.001,-0.099,-0.08,-7.08,1271,-74,-72,0,0,5608,0.0761,0.021,-0.001,-0.099,-0.08,-7.08,1271,-75,-72,0,0,4749,0.0713,-0.006,-0.006,-0.094,-0.08,-7.09,1265,-414,-59,0,0,4781,0.0729,-0.009,-0.006,-0.094,-0.08,-7.09,1265,-414,-59,0,0
4.680,161.8,103.25,-23.71,-13.65,152.8,-0.16,0.00,0.00,1.00,0.00,1.00,4,5191,93.2,0.39,0.06,-0.47,0.06,602,772,5847,0.0729,-0.014,-0.001,-0.099,-0.07,-7.09,1266,-115,-64,0,0,5830,0.0752,-0.008,-0.001,-0.099,-0.07,-7.09,1265,-92,-66,0,0,4477,0.0682,-0.026,0.004,-0.096,-0.07,-7.09,1272,216,-49,0,0,4396,0.0685,-0.036,0.004,-0.096,-0.07,-7.09,1272,215,-48,0,0
4.800,166.9,98.16,-23.70,-13.53,152.9,0.03,0.00,0.00,1.00,0.00,1.00,4,5265,277.5,1.62,-0.15,-0.41,0.06,627,773,5344,0.0737,0.007,-0.001,-0.099,-0.05,-7.11,1267,-96,-46,0,0,5363,0.0745,-0.006,-0.001,-0.099,-0.05,-7.11,1266,-96,-46,0,0,5111,0.0741,0.049,0.017,-0.083,-0.05,-7.11,1290,1258,-42,0,0,5119,0.0749,0.053,0.017,-0.083,-0.05,-7.11,1290,1262,-42,0,0
4.920,172.0,93.05,-23.70,-13.41,153.5,0.15,0.00,0.00,1.00,0.00,1.00,4,5342,353.6,2.04,-0.06,-0.32,0.15,646,780,6198,0.0674,-0.053,-0.001,-0.099,-0.05,-7.11,1272,-129,-55,0,0,6139,0.0712,-0.028,-0.001,-0.099,-0.05,-7.11,1272,-129,-55,0,0,4498,0.0706,-0.030,0.027,-0.073,-0.05,-7.12,1309,1748,-35,0,0,4258,0.0692,-0.048,0.028,-0.072,-0.05,-7.12,1309,1674,-33,0,0
5.040,177.1,87.91,-23.69,-13.29,154.9,0.32,-0.01,0.00,1.00,0.00,1.00,4,5484,372.3,2.15,-0.54,-0.18,0.06,704,795,5264,0.0717,0.036,-0.001,-0.099,-0.03,-7.13,1283,-116,-26,0,0,5217,0.0717,0.005,-0.001,-0.099,-0.03,-7.13,1283,-116,-26,0,0,5802,0.0860,0.128,0.037,-0.063,-0.03,-7.13,1332,2810,-25,0,0,5754,0.0860,0.141,0.037,-0.063,-0.03,-7.13,1333,2793,-25,0,0
5.160,182.3,82.72,-23.69,-13.17,156.4,0.35,0.00,0.00,1.00,0.00,1.00,4,5633,374.9,2.19,-0.29,-0.02,0.30,716,810,6548,0.0639,-0.064,-0.002,-0.098,-0.03,-7.13,1295,-157,-34,0,0,6521,0.0691,-0.022,-0.002,-0.098,-0.03,-7.13,1295,-156,-34,0,0,4393,0.0748,-0.093,0.055,-0.045,-0.01,-7.15,1369,2908,-11,0,0,3966,0.0713,-0.123,0.055,-0.045,-0.01,-7.15,1370,2664,-10,0,0
5.280,187.6,77.47,-23.68,-13.05,157.8,0.35,-0.01,0.00,1.00,0.00,1.00,4,5579,378.0,2.20,-0.79,0.22,0.12,760,827,3437,0.0710,0.059,-0.003,-0.097,0.01,-7.15,1305,-154,6,0,0,3290,0.0702,0.009,-0.001,-0.099,0.01,-7.15,1307,-69,6,0,0,6061,0.0946,0.165,0.035,-0.065,0.02,-7.14,1356,2820,16,0,0,5926,0.0935,0.185,0.035,-0.065,0.02,-7.14,1356,2774,16,0,0
5.400,192.8,72.19,-23.66,-12.93,159.3,0.34,0.00,0.00,1.00,0.00,1.00,4,5708,375.3,2.20,-0.47,0.28,0.16,753,841,5157,0.0621,-0.074,-0.002,-0.098,0.03,-7.13,1319,-124,23,0,0,5084,0.0627,-0.062,-0.002,-0.098,0.03,-7.13,1319,-123,23,0,0,4447,0.0792,-0.128,0.050,-0.050,0.04,-7.12,1387,2781,27,0,0,5235,0.0775,-0.134,0.049,-0.051,0.04,-7.12,1386,3215,31,0,0
5.520,198.2,66.85,-23.66,-12.81,160.8,0.35,0.00,0.00,1.00,0.00,1.00,4,5710,375.4,2.20,-0.52,0.34,0.07,774,857,4450,0.0618,-0.002,-0.002,-0.098,0.04,-7.12,1331,-103,32,0,0,4393,0.0609,-0.015,-0.002,-0.098,0.04,-7.12,1331,-102,32,0,0,5247,0.0827,0.029,0.041,-0.059,0.05,-7.11,1388,2784,39,0,0,5210,0.0817,0.035,0.041,-0.059,0.05,-7.11,1388,2770,38,0,0
5.640,203.6,61.47,-23.65,-12.68,162.2,0.35,0.00,-0.08,1.00,0.00,1.00,4,5765,374.1,2.20,-0.44,0.38,0.06,787,873,5137,0.0622,0.003,-0.002,-0.098,0.05,-7.11,1343,-118,38,0,0,5011,0.0617,0.007,-0.002,-0.098,0.05,-7.11,1343,-117,38,0,0,5350,0.0792,-0.029,0.041,-0.059,0.05,-7.11,1401,2864,41,0,0,5253,0.0787,-0.025,0.041,-0.059,0.05,-7.11,1401,2822,40,0,0
5.760,209.0,56.03,-23.65,-12.59,163.6,0.32,-0.43,0.00,1.00,0.00,1.00,4,5824,372.8,2.20,-0.42,-0.28,-19.37,794,887,4093,0.0530,-0.076,-0.002,-0.098,-0.21,-6.95,1346,-101,-100,0,0,5484,0.0708,0.076,-0.001,-0.099,-0.21,-6.95,1362,-103,-126,0,0,4583,0.0726,-0.055,0.050,-0.050,-1.30,-5.86,1416,2750,-840,0,0,5761,0.0904,0.097,0.038,-0.062,-1.29,-5.87,1416,2759,-1054,0,0
5.880,214.5,50.55,-23.65,-12.55,165.0,0.35,-0.39,0.00,1.00,0.00,1.00,4,5884,371.3,2.20,-0.42,-0.42,-11.01,806,902,4446,0.0527,-0.002,-0.002,-0.098,-1.58,-5.58,1361,-109,-1090,0,0,5677,0.0740,0.026,-0.001,-0.099,-1.57,-5.59,1370,-115,-1356,0,0,4762,0.0704,-0.018,0.049,-0.051,-2.20,-4.97,1431,2666,-1495,0,0,5805,0.0917,0.011,0.042,-0.058,-2.18,-4.98,1430,2844,-1812,0,0
